IBGE;MUNIC;UF;REG;CAP;AMZ;SEMIAR;IPS25;POP;PIB21;PIBPC21;IVCM;CADPBF;CADPES;CADPBFPERC;RENDATOT;RENDAHOM;RENDAMUL;AREAFLOR;AREANFLOR ;AREAAGRO;AREANVEG;AREAAGUA;AREANAOBSV
3154705;Ribeirão Vermelho;MG;Sudeste;Não;0;0;64,00583755;4217;105348;26009,07853;46,24;16205;69623;23,27535441;1979,16;2343,09;1473,5;534,3918376;4,008785016;4132,875585;137,3677558;116,4142179;
3154804;Rio Acima;MG;Sudeste;Não;0;0;64,61328785;10698;472471;46381,44804;56,07;44014;167629;26,25679328;2048,18;2276,94;1778,42;10670,76972;9606,583638;1693,349454;823,2240114;44,31684175;
3154903;Rio Casca;MG;Sudeste;Não;0;0;59,80053373;12851;237367;18695,73689;53,14;60941;258651;23,56109197;2001,94;2269,07;1659,48;7679,26554;16,98260667;29788,56189;265,1157342;692,6394651;
3155009;Rio Doce;MG;Sudeste;Não;0;0;62,55592574;2545;51873;21035,29505;48,04;14959;53564;27,92733926;2176,4;2254,23;2056,51;2319,346736;2,100676508;8484,74144;80,65686966;321,4739875;
3155108;Rio do Prado;MG;Sudeste;Não;0;0;54,51484252;4649;52673;11437,27374;47,99;55962;146547;38,18706627;1309,3;1330,51;1274,21;20378,82506;274,658351;27237,44543;81,36993043;9,513961646;
3155207;Rio Espera;MG;Sudeste;Não;0;0;55,89887728;5447;59610;11060,07607;54,51;48029;122102;39,33514603;1290,83;1221,91;1442,58;5733,374078;17,82034043;18043,18045;64,35284728;0,836798096;
3155306;Rio Manso;MG;Sudeste;Não;0;0;58,65960531;5746;113745;20577,4674;52,22;34334;92720;37,02976704;1887,09;1999,12;1685,63;5799,301033;191,76109;16351,27404;310,4442577;500,7426951;
3155405;Rio Novo;MG;Sudeste;Não;0;0;59,07245545;8683;120108;14203,42667;50,47;37599;159931;23,50951348;1951,71;2150,5;1662,08;2808,373592;6,917553894;17719,19979;248,1781655;147,0161493;
3155504;Rio Paranaíba;MG;Sudeste;Não;0;0;59,91564073;15297;906353;62824,75756;47,6;42479;177651;23,91148938;2520,72;2860,91;2013,19;23012,12304;1612,743509;109540,374;836,2879215;230,1447546;
3155603;Rio Pardo de Minas;MG;Sudeste;Não;0;1;57,06851214;29103;345467;12309,04139;55,4;321087;832076;38,58866257;1274,32;1313,82;1199,57;225716,8179;15622,18462;69169,11358;1028,433648;235,5962656;
3155702;Rio Piracicaba;MG;Sudeste;Não;0;0;60,91170881;15036;1339301;92206,81411;48,96;68031;249537;27,26289087;2048,51;2268,64;1734,29;11895,48502;421,9347437;23690,74065;1201,028742;92,00280088;
3155801;Rio Pomba;MG;Sudeste;Não;0;0;64,73763342;17885;417439;24106,30652;50,21;85615;296654;28,860221;2300,14;2538,33;1977,87;4243,385618;9,847970038;20516,53939;319,8788369;153,2889978;
3155900;Rio Preto;MG;Sudeste;Não;0;0;61,51591631;5235;69182;13555,15048;50,62;45855;119295;38,43832516;1784,71;1874,58;1642,1;15653,49133;1612,97602;17275,61628;112,3969878;148,3189108;
3156007;Rio Vermelho;MG;Sudeste;Não;0;0;54,97245524;12770;140768;11217,11941;50,22;90846;294425;30,85539611;1435,03;1530,28;1282,23;55382,40949;3032,28421;39907,34847;312,1865185;19,54796944;
3156106;Ritápolis;MG;Sudeste;Não;0;0;61,32739503;5122;90357;18225,19145;51,34;25356;96242;26,34608591;2159,55;2318;1895,13;9007,139332;5021,400564;26016,27227;340,3653158;95,10191226;
3156205;Rochedo de Minas;MG;Sudeste;Não;0;0;61,1850573;2374;114736;50446,77992;51,99;17308;55604;31,12725703;1508,44;1584,6;1400,16;1042,677083;1,664827362;6824,799995;68,02026552;3,995715363;
3156304;Rodeiro;MG;Sudeste;Não;0;0;61,05374007;9168;550096;63955,64414;39,38;37084;129999;28,52637328;1881,32;1954,51;1769,94;686,1935656;;6261,375201;261,0912029;59,60687247;
3156403;Romaria;MG;Sudeste;Não;0;0;59,53111816;3430;271547;80782,42561;49,63;13794;41159;33,51393377;2199,45;2526,25;1625,66;4041,829295;1811,419648;34440,01611;269,9375546;191,5252556;
3156452;Rosário da Limeira;MG;Sudeste;Não;0;0;62,59330165;4926;67739;14413,49698;54,25;31997;105028;30,46520928;1525,15;1626,75;1371;2357,339472;9,616578363;8659,321273;70,48327589;18,31215164;
3156502;Rubelita;MG;Sudeste;Não;0;1;51,67921697;5460;80085;14204,89884;49,87;71248;183171;38,89698697;1174,18;1107,12;1308,23;69328,79635;91,1220835;41058,58965;275,9298807;277,2579812;
3156601;Rubim;MG;Sudeste;Não;0;1;57,69822197;10602;111720;10927,90406;49,33;67662;217068;31,17087733;1509,22;1573,28;1407,52;38895,93667;3753,345605;53668,92572;173,6770855;25,84804515;
3156700;Sabará;MG;Sudeste;Não;0;0;63,82323241;134576;4201730;32712,95895;41,79;526636;1770516;29,74477497;2284,64;2545,61;1984,25;15125,81179;4303,343289;6926,838832;3824,039944;62,72759741;
3156809;Sabinópolis;MG;Sudeste;Não;0;1;57,68415686;14309;334745;23678,97742;44,91;102588;336370;30,49855814;1569,06;1708,78;1343,23;47663,72747;70,20734866;43911,12102;236,2977581;101,3672778;
3156908;Sacramento;MG;Sudeste;Não;0;0;63,00155496;28076;2090987;78974,54837;48,67;78572;352285;22,30353265;2972,16;3539,61;2166,73;74601,56606;17820,77828;208097,7717;1098,549006;5707,94517;
3157005;Salinas;MG;Sudeste;Não;0;1;65,48366214;41736;667409;16732,56722;49,61;287200;933963;30,75068284;1803,9;1888,07;1683,49;93928,29379;116,9456365;88299,04917;1889,746607;1980,832358;
3157104;Salto da Divisa;MG;Sudeste;Não;0;1;56,78605061;6126;132072;21773,50664;48,79;52570;165807;31,70553716;1458,3;1522,69;1332,16;19233,05024;104,0008897;72350,52076;516,9625188;1593,827857;
3157203;Santa Bárbara;MG;Sudeste;Não;0;0;62,24116111;31916;1628493;53843,00528;57,43;163162;498840;32,70828322;2333,97;2653,39;1907,46;38579,68019;7692,614607;19008,15349;2796,355992;376,9777712;
3157252;Santa Bárbara do Leste;MG;Sudeste;Não;0;0;58,82071646;8785;111650;13296,88402;46,33;96064;256595;37,43798593;1704,87;1882,03;1435,39;2005,30103;50,41706467;8545,750151;136,8284004;3,535097858;
3157278;Santa Bárbara do Monte Verde;MG;Sudeste;Não;0;0;58,99975232;3218;56244;18305,19586;48,26;20773;66448;31,26203949;1576,23;1647,89;1452,85;16458,20027;479,5675773;24666,26561;102,680539;85,66713569;
3157302;Santa Bárbara do Tugúrio;MG;Sudeste;Não;0;0;58,52472039;4245;70594;16898,60651;56,91;19434;71179;27,30299667;1483,81;1544,67;1376,87;3247,436899;2,670886749;16152,17348;50,99906902;2,837587677;
3157336;Santa Cruz de Minas;MG;Sudeste;Não;0;0;62,22397921;8339;103519;12859,13044;45,71;44305;150613;29,41645144;1624,34;1858,83;1318,95;32,32905054;94,73245834;90,13606872;132,406904;6,933405347;
3157377;Santa Cruz de Salinas;MG;Sudeste;Não;0;1;54,88455325;3919;49009;12625,77128;57,87;41676;126356;32,98300041;1337,86;1279,1;1418,83;23808,91796;167,9706649;34498,15218;310,455402;174,3751783;
3157401;Santa Cruz do Escalvado;MG;Sudeste;Não;0;0;59,45733079;4728;76965;16590,37973;56,94;34893;102138;34,16260354;1590,86;1721,89;1355,78;3997,501849;1,596728619;21460,51574;80,64404622;329,6225786;
3157500;Santa Efigênia de Minas;MG;Sudeste;Não;0;1;56,19843626;4038;51019;12723,8026;47,29;47118;135036;34,89291744;1670,17;1606,37;1774,33;3302,383539;27,36561101;9752,674134;90,153183;22,36877885;
3157609;Santa Fé de Minas;MG;Sudeste;Não;0;1;49,86960412;3528;59942;17143,54815;56,04;42088;115099;36,56678164;1464,15;1577,54;1255,68;168679,5642;15987,86299;105419,6877;539,8580666;1122,642625;
3157658;Santa Helena de Minas;MG;Sudeste;Não;0;1;52,68926926;6056;57951;9830,589811;57,53;98912;228718;43,24626833;1290,1;1287,13;1294,88;8251,818682;626,9182085;18678,81729;87,33445684;0,856797491;
3157708;Santa Juliana;MG;Sudeste;Não;0;0;63,65175125;16820;860482;55088,56734;51,6;44328;150134;29,52562378;2574,3;2998,51;1908,52;10751,66594;1749,424735;57603,15679;556,7960065;1718,311901;
3157807;Santa Luzia;MG;Sudeste;Não;0;0;61,2300636;230382;5290589;24319,6352;58,2;1148519;3585412;32,03311084;2161,43;2415,04;1867,13;10749,68015;154,5730135;8192,246255;4191,382627;233,1079564;
3157906;Santa Margarida;MG;Sudeste;Não;0;0;55,05720201;16989;354063;21753,44068;52,48;172052;472031;36,449301;1529,92;1582,05;1440,86;4073,406578;336,4052149;20931,04843;222,8029907;8,812126886;
3158003;Santa Maria de Itabira;MG;Sudeste;Não;0;0;58,03696493;10718;269043;25847,11625;56,35;43743;161765;27,04107811;1764,07;1964,94;1495,1;28711,98582;409,5153754;30284,77691;297,9126984;39,52898483;
3158102;Santa Maria do Salto;MG;Sudeste;Não;0;1;55,79710847;4777;49995;10590,94921;57,51;55325;149527;37,00000669;1238,43;1245,76;1227,15;15692,99722;1205,340638;26976,45914;84,79786424;101,1423453;
3158201;Santa Maria do Suaçuí;MG;Sudeste;Não;0;1;58,28604527;12817;170840;13456,92305;65;112166;304067;36,88858048;1600,59;1571,88;1648,63;26490,05124;120,225679;35253,85306;244,3841519;297,9454044;
3158300;Santana da Vargem;MG;Sudeste;Não;0;0;61,70029626;6756;242910;36569,00957;47,45;21175;125125;16,92307692;2012,25;2238,22;1699,13;2630,777496;18,527165;14395,5892;180,0321301;18,94554559;
3158409;Santana de Cataguases;MG;Sudeste;Não;0;0;62,25280959;3548;49933;14416,02491;50,15;22386;84675;26,43755536;1422,59;1474,27;1354,95;2028,708509;11,01436102;14023,79187;71,92817435;14,27044455;
3158508;Santana de Pirapama;MG;Sudeste;Não;0;0;54,32501414;7030;116685;16719,31728;53,19;47527;138068;34,42289307;1376,77;1383,19;1363,27;38142,33867;29998,6217;56917,80976;168,8320284;357,6679827;
3158607;Santana do Deserto;MG;Sudeste;Não;0;0;59,6244258;3815;47378;12736,55175;52,02;13160;56461;23,30812419;1748,05;1933,55;1469,92;6991,686248;9,138709534;11052,96844;65,94612077;146,6472094;
3158706;Santana do Garambéu;MG;Sudeste;Não;0;0;62,06076735;2171;39157;18457,11095;50,02;20692;56192;36,82374715;1702,24;1819,16;1470,41;2682,595837;7299,294435;10191,62931;113,6516464;20,39953294;
3158805;Santana do Jacaré;MG;Sudeste;Não;0;0;62,70562705;4246;105993;25336,2005;48,19;29681;106668;27,82558968;1577,55;1739,26;1359,27;1671,938733;10,20927356;8799,434846;82,56877007;52,21377279;
3158904;Santana do Manhuaçu;MG;Sudeste;Não;0;0;52,10067803;9264;189846;21278,72213;51,76;76319;215274;35,45202858;1724,98;1784,03;1625,64;5708,099589;325,3574809;28306,24122;114,1986437;281,7839904;
3158953;Santana do Paraíso;MG;Sudeste;Não;0;0;62,27207037;49025;750463;16873,69152;52,89;170857;666293;25,64292286;2527,9;2822,38;2127,7;10044,89096;126,5950049;15724,81307;1340,343152;369,5095371;
3159001;Santana do Riacho;MG;Sudeste;Não;0;0;59,79237706;5654;103786;19676,95046;56,68;37498;104552;35,86540669;1949,09;2120,07;1721,14;16281,79959;40616,01424;10199,35327;322,2670604;298,1963015;
3159100;Santana dos Montes;MG;Sudeste;Não;0;0;60,38896489;3490;49866;14479,68342;49,47;31316;76405;40,98684641;1356,7;1343,75;1382,58;5583,856218;23,44137767;13982,79316;47,55234331;19,67096934;
3159209;Santa Rita de Caldas;MG;Sudeste;Não;0;0;59,82599757;8561;227955;27141,73422;49,65;28217;121324;23,25755827;2207,85;2495,2;1681,39;8453,335796;807,6809157;40801,89929;191,7854477;50,4144387;
3159308;Santa Rita de Jacutinga;MG;Sudeste;Não;0;0;64,32904271;4826;74817;15849,24587;47,36;32079;98109;32,69730606;1633,96;1742,95;1468,82;18669,93058;582,1747967;22727,04355;79,47832257;34,42259359;
3159357;Santa Rita de Minas;MG;Sudeste;Não;0;0;56,67434978;6969;151813;22578,0651;49,23;45629;143740;31,74412133;1642,93;1674,89;1588,13;852,2071823;27,44897327;5814,13493;110,8981584;7,662893207;
3159407;Santa Rita de Ibitipoca;MG;Sudeste;Não;0;0;57,25061322;3331;61761;18846,36634;48,5;19690;63766;30,87852461;1839,76;2042,89;1425,39;7763,646861;3827,335358;20766,56546;65,63270036;2,832309644;
3159506;Santa Rita do Itueto;MG;Sudeste;Não;0;1;55,96328302;5984;179081;30962,63153;49,83;62825;155826;40,31740531;1691,4;1778,22;1534,57;14576,44102;3219,809799;30312,30192;174,0537842;224,824157;
3159605;Santa Rita do Sapucaí;MG;Sudeste;Não;0;0;66,35670442;42517;1944614;48204,98787;44,62;95027;516071;18,41355162;2542,52;2975,52;2034,44;6770,79918;57,44875845;27306,61523;947,8311363;215,2782356;
3159704;Santa Rosa da Serra;MG;Sudeste;Não;0;0;61,1681497;3487;102034;30389,96103;47,12;22486;64659;34,77628791;2071,88;2294,49;1712,23;11934,42323;139,1787857;16193,65345;134,8128897;30,87415492;
3159803;Santa Vitória;MG;Sudeste;Não;0;0;61,88458682;21914;802690;38551,93043;46,8;88738;349651;25,3790208;2411,71;2709,5;1947,91;31918,62532;5704,367555;240090,5453;1409,148849;20714,33986;
3159902;Santo Antônio do Amparo;MG;Sudeste;Não;0;0;62,46880369;17657;354432;20654,8657;45,16;103760;349737;29,66800767;1689,8;1852,11;1461,78;10586,54753;963,6472083;36764,33648;546,5295314;28,02009926;
3160009;Santo Antônio do Aventureiro;MG;Sudeste;Não;0;0;61,60376027;3896;67920;18152,24622;50,39;25692;77741;33,04819851;1519,02;1527,35;1507,46;3953,84806;34,93341266;16140,9674;56,31988848;15,89057883;
3160108;Santo Antônio do Grama;MG;Sudeste;Não;0;0;59,55627621;4352;85672;20406,10206;56,19;18817;71378;26,36246462;1742;1942,17;1432,44;2504,950918;68,09791059;10309,47284;97,32342635;42,73809037;
3160207;Santo Antônio do Itambé;MG;Sudeste;Não;0;0;55,59889149;3969;44707;11502,77423;55,77;36477;104162;35,01948887;1364,36;1404,71;1302,96;16064,13096;1912,200044;12551,83497;35,40654706;10,78239783;
3160306;Santo Antônio do Jacinto;MG;Sudeste;Não;0;0;53,94600363;10324;114554;11173,64619;63,41;105071;304278;34,53125103;1260,83;1296,79;1202,55;9499,392918;1234,507465;39483,1007;139,8406358;12,44546466;
3160405;Santo Antônio do Monte;MG;Sudeste;Não;0;0;63,43420057;28456;843029;31111,30653;52,08;57277;280663;20,40774879;2137,86;2458,73;1699,03;24323,04028;1370,665381;85849,54927;896,2403532;135,6612477;
3160454;Santo Antônio do Retiro;MG;Sudeste;Não;0;1;55,25141984;6729;70750;10750,71278;52,08;108591;247967;43,79252078;1315,15;1362,9;1241,8;66819,36528;5732,973126;6678,016009;375,1026237;24,32612693;
3160504;Santo Antônio do Rio Abaixo;MG;Sudeste;Não;0;0;62,17634548;1856;28497;15876,67483;61,27;14697;47203;31,1357329;2229,55;2406,26;1956,42;3193,821349;9,638718689;7429,116887;21,97870443;72,86838364;
3160603;Santo Hipólito;MG;Sudeste;Não;0;0;58,02702773;2692;50200;18611,13728;55,11;21719;67373;32,23694952;1511,14;1561,19;1418,53;9925,959969;408,4359505;32053,44537;138,5761534;534,4254761;
3160702;Santos Dumont;MG;Sudeste;Não;0;0;61,30905878;43218;1102977;26199,80031;54,68;195303;647858;30,14595791;1963,44;2137,29;1728,95;15769,15294;57,51046362;46332,50057;722,1500505;854,2311823;
3160801;São Bento Abade;MG;Sudeste;Não;0;0;63,11492635;4846;89310;19088,04647;47,76;29475;101050;29,16872835;1714,9;1875,75;1452,57;1137,805229;66,63027635;6715,887204;109,5958718;10,40874653;
3160900;São Brás do Suaçuí;MG;Sudeste;Não;0;0;61,02372699;4161;80505;20329,07659;51,71;15203;55378;27,45314024;2302,97;2724,05;1767,1;1525,859556;511,0141021;8679,147941;268,8637207;16,0916494;
3160959;São Domingos das Dores;MG;Sudeste;Não;0;1;59,82345212;5793;91417;16367,64026;49,33;37657;144292;26,09777396;1909;1954,09;1830,19;722,1395739;35,78745134;5226,105003;99,73760428;2,447051758;
3161007;São Domingos do Prata;MG;Sudeste;Não;0;0;58,52748588;17783;313491;18156,59408;59,67;68844;259577;26,52161016;1869,98;1953,98;1742,91;22459,67486;339,0902577;51199,45602;336,6115109;41,40450934;
3161056;São Félix de Minas;MG;Sudeste;Não;0;1;56,27919937;3244;43895;13817,32297;49,52;27039;81574;33,14659083;1671,01;1706,18;1606,92;1903,846918;691,3929245;13584,64491;68,21804708;8,230855042;
3161106;São Francisco;MG;Sudeste;Não;0;1;59,14843059;54223;648148;12374,04724;48,17;627992;1675103;37,48975436;1460,04;1500,13;1400,86;174053,4315;1938,996164;149217,9698;1451,806605;4144,695269;
3161205;São Francisco de Paula;MG;Sudeste;Não;0;0;59,96110495;6281;150481;24499,67857;52,14;23892;117252;20,37662471;1747,68;1971,17;1431,32;6472,953308;358,8733148;24569,11566;161,3245426;121,2537586;
3161304;São Francisco de Sales;MG;Sudeste;Não;0;0;57,93141265;5858;194087;34107,43808;50,46;29556;107663;27,4523281;2243,49;2534,83;1705,51;7966,98402;2454,452174;91779,20694;344,2080758;10341,34739;
3161403;São Francisco do Glória;MG;Sudeste;Não;0;0;62,06159157;4848;72567;15228,48731;49,48;24152;102532;23,55557289;1843,69;2043,48;1471,45;1811,037212;70,73853984;14447,58546;104,8166714;28,63269501;
3161502;São Geraldo;MG;Sudeste;Não;0;0;58,895289;10524;264434;25905,8907;51,84;55014;193844;28,38055343;1639,05;1765,19;1451,96;2330,924724;8,531962231;15895,41459;301,0481886;22,83447172;
3161601;São Geraldo da Piedade;MG;Sudeste;Não;0;1;56,26729645;3200;44821;13660,57286;49,33;35787;103246;34,66187552;1571,62;1613,1;1516,3;3659,699517;88,34371837;11409,4233;50,14047369;26,58550636;
3161650;São Geraldo do Baixio;MG;Sudeste;Não;0;1;58,0522248;3158;49944;16006,55145;46,02;29963;87004;34,4386465;1656,66;1896,5;1350,11;3741,600773;398,5271984;23870,85979;82,99205389;2,117318536;
3161700;São Gonçalo do Abaeté;MG;Sudeste;Não;0;0;59,51392222;7515;325580;44468,70969;50,09;46743;136005;34,36858939;2055,03;2329,38;1578,54;100555,3633;38328,02237;123148,5238;3229,655418;3992,941943;
3161809;São Gonçalo do Pará;MG;Sudeste;Não;0;0;63,09492239;12275;311248;26637,22263;53,28;36149;167170;21,62409523;2070,18;2299,49;1757,24;7135,037752;118,8162966;18534,82491;565,4821309;216,2881306;
3161908;São Gonçalo do Rio Abaixo;MG;Sudeste;Não;0;0;64,09679743;12475;7603851;646359,4188;48,77;49775;265727;18,73163058;2094,15;2239,87;1923,82;16027,01328;410,8898642;17567,54164;2073,767871;302,5553321;
3162005;São Gonçalo do Sapucaí;MG;Sudeste;Não;0;0;62,60015013;24497;987545;41519,01492;58,19;137207;430422;31,8773204;1993,33;2166,01;1746,03;8880,52248;334,3112277;41404,47294;659,9837236;387,96965;
3162104;São Gotardo;MG;Sudeste;Não;0;0;61,61129041;43851;1189360;29284,82835;50,01;132856;613970;21,63884229;2689,5;3131,2;2081,44;27398,78911;696,1584787;57091,90711;1233,842713;192,1571915;
3162203;São João Batista do Glória;MG;Sudeste;Não;0;0;63,08330838;7959;268158;35299,99391;49,75;16837;85572;19,67582854;2233,53;2469,25;1875,09;9382,835155;15311,67752;28280,06469;764,3437724;1051,712121;
3162252;São João da Lagoa;MG;Sudeste;Não;0;1;58,39462383;4962;60418;12621,12223;49,18;55382;155486;35,61864091;1395,62;1412,01;1370,27;55986,68873;2028,259717;41320,42732;403,3259622;62,51536222;
3162302;São João da Mata;MG;Sudeste;Não;0;0;67,35919833;3012;55082;19040,528;53,23;21099;57852;36,47064924;1699,58;1804,06;1511,21;2148,925093;74,70786639;9760,754631;58,07478976;13,37503815;
3162401;São João da Ponte;MG;Sudeste;Não;0;1;53,84705296;24197;268895;11318,76028;55,79;265401;701607;37,82758724;1302,06;1286,03;1329,72;82087,65732;194,0077465;101838,6463;675,6886477;311,7078313;
3162450;São João das Missões;MG;Sudeste;Não;0;1;47,34558258;13547;92400;7146,385135;66,04;160118;428774;37,34321577;1412,94;1387,97;1448,12;47986,76553;316,3253969;19153,33746;319,7401651;51,98764843;
3162500;São João del Rei;MG;Sudeste;Não;0;0;64,77316367;94468;3005052;33549,33643;51,09;301937;1096490;27,53668524;2463,59;2736,92;2133,38;16922,32331;28649,49609;94731,82265;2914,290375;1981,649397;
3162559;São João do Manhuaçu;MG;Sudeste;Não;0;0;56,64064299;11676;183099;16400,10872;50,66;139977;368697;37,96532112;1418,04;1514,98;1254,41;2861,789732;239,904338;11020,0747;181,963154;4,78461723;
3162575;São João do Manteninha;MG;Sudeste;Não;0;1;60,26493227;5479;81243;15350,97991;48,66;51779;153394;33,75555758;1659,53;1732,91;1564,21;1710,400576;622,6079672;11295,7146;158,8055916;6,866309802;
3162609;São João do Oriente;MG;Sudeste;Não;0;0;61,48132395;7099;101877;14514,95079;52,85;85243;246446;34,58891603;1556,82;1676,1;1375,2;976,6376018;91,38165586;10757,74168;171,3072212;12,58502336;
3162658;São João do Pacuí;MG;Sudeste;Não;0;1;56,33834383;4050;44646;11322,23459;50,25;43510;122678;35,46683187;1017,83;998,39;1052,42;19337,74623;27,01789739;22109,92988;115,1190843;1,286737878;
3162708;São João do Paraíso;MG;Sudeste;Não;0;1;58,23950885;24706;285080;12010,08298;49,35;155208;471336;32,92937522;1354,12;1412,41;1270,66;105821,7864;918,6557468;82465,15736;2709,605606;644,1940447;
3162807;São João Evangelista;MG;Sudeste;Não;0;1;60,24174539;15613;253108;16647,44945;44,36;107259;325540;32,94802482;1887,6;1994,29;1733,57;15601,71633;22,90973897;31756,43552;342,0416404;94,07281964;
3162906;São João Nepomuceno;MG;Sudeste;Não;0;0;61,67414615;26529;506309;19949,34699;45,5;107497;424296;25,33537907;1925,64;2101,04;1728,28;8122,763408;38,80565211;31872,11561;569,6341976;140,450695;
3162922;São Joaquim de Bicas;MG;Sudeste;Não;0;0;58,91413595;37017;1083354;31770,77222;48,61;246649;719913;34,26094542;1850,35;1993,89;1622,12;1631,245712;58,02483116;3645,354244;1745,724256;97,15442401;
3162948;São José da Barra;MG;Sudeste;Não;0;0;61,19139659;8145;891476;115229,5361;49,09;30984;115304;26,87157427;2223,31;2441,13;1859,67;6182,542139;1412,838006;17830,42275;550,1945102;4854,853503;
