IBGE;MUNIC;NHB1114;NHB1115;NHB1116;NHB1117;NHB1118;NHB1119;NHB1120;NHB1121;NHB1122;NHB1123;NHB1214;NHB1215;NHB1216;NHB1217;NHB1218;NHB1219;NHB1220;NHB1221;NHB1222;NHB1223;NHB1314;NHB1315;NHB1316;NHB1317;NHB1318;NHB1319;NHB1320;NHB1321;NHB1322;NHB1323;NHB1414;NHB1415;NHB1416;NHB1417;NHB1418;NHB1419;NHB1420;NHB1421;NHB1422;NHB1423;NHB1514;NHB1515;NHB1516;NHB1517;NHB1518;NHB1519;NHB1520;NHB1521;NHB1522;NHB1523;NHB1524
1720655;Silvanópolis;10,64;32,26;13,70;12,05;37,97;10,87;0,00;0,00;52,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;39,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,58;0,00;19,58;0,00;19,58;0,00;0,00;19,58;19,58;19,58;4,36;4,30;5,55;4,91;4,70;4,38;4,80;3,60;4,04;4,73;4,26
1720804;Sítio Novo do Tocantins;12,12;13,99;40,82;7,41;6,17;7,58;19,87;0,00;15,75;0,00;0,00;0,00;0,00;75,19;0,00;0,00;0,00;68,03;0,00;80,00;0,00;0,00;0,00;0,00;0,00;9,23;0,00;27,70;0,00;0,00;0,00;9,23;9,23;0,00;18,47;0,00;0,00;0,00;9,23;0,00;4,18;5,01;6,52;4,87;4,63;4,52;4,68;4,50;5,37;4,80;4,46
1720853;Sucupira;0,00;41,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;63,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,56;4,41;4,25;5,13;3,65;4,73;4,26;4,73;4,35;4,23;3,26
1720903;Taguatinga;20,00;10,75;11,56;4,93;0,00;38,46;25,86;0,00;5,71;19,23;42,92;42,55;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,14;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,14;0,00;7,14;14,27;14,27;14,27;21,41;7,14;21,41;21,41;42,82;21,41;2,79;2,95;3,38;3,39;3,03;21,00;3,85;4,25;4,88;4,31;4,42
1720937;Taipas do Tocantins;0,00;0,00;0,00;0,00;40,00;0,00;0,00;0,00;35,71;55,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;49,48;0,00;0,00;0,00;0,00;49,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;49,48;49,48;49,48;0,00;0,00;0,00;2,34;3,24;2,62;2,94;3,97;2,54;2,26;2,38;5,35;4,98;3,18
1720978;Talismã;41,67;0,00;0,00;0,00;0,00;0,00;0,00;30,30;35,71;0,00;0,00;0,00;0,00;0,00;0,00;416,67;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,72;0,00;0,00;0,00;40,72;0,00;0,00;0,00;0,00;40,72;0,00;0,00;5,50;3,30;3,58;4,37;4,12;2,95;3,63;3,66;4,26;4,41;4,74
1721000;Palmas;12,01;13,47;13,80;12,20;13,26;12,87;14,96;16,39;13,44;12,75;6,90;11,22;4,28;10,61;0,00;3,87;3,85;28,84;9,68;11,96;0,00;1,32;0,66;0,00;0,33;0,66;0,66;0,66;0,66;0,33;10,90;11,56;9,25;13,21;8,26;12,22;11,23;9,58;12,88;6,94;4,30;3,77;3,46;3,60;4,49;3,52;3,14;3,55;3,70;3,61;3,25
1721109;Tocantínia;44,94;23,58;30,12;25,91;17,32;26,46;20,94;26,46;23,53;11,49;0,00;0,00;52,63;0,00;0,00;56,18;0,00;0,00;0,00;0,00;13,41;13,41;0,00;0,00;0,00;0,00;0,00;0,00;13,41;13,41;40,22;13,41;26,81;26,81;40,22;40,22;26,81;13,41;0,00;13,41;3,01;2,74;2,58;3,08;3,09;2,68;6,29;4,15;3,27;3,51;2,56
1721208;Tocantinópolis;10,55;14,55;28,06;18,18;21,28;16,39;2,68;8,99;15,11;14,12;0,00;23,04;0,00;0,00;0,00;0,00;20,79;25,51;0,00;0,00;4,42;4,42;0,00;4,42;0,00;8,84;0,00;0,00;4,42;0,00;8,84;17,69;13,27;8,84;22,11;13,27;4,42;8,84;13,27;0,00;4,51;4,60;5,40;5,24;3,71;4,70;3,91;4,34;5,08;5,04;4,48
1721307;Tupiratins;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;53,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,95;4,19;3,58;4,36;3,85;3,78;0,00;1,14;4,17;3,97;3,48
1722081;Wanderlândia;6,58;0,00;22,73;37,59;34,01;25,86;14,49;0,00;16,67;40,32;0,00;0,00;0,00;74,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,50;9,50;9,50;0,00;0,00;9,50;9,50;9,50;0,00;9,50;9,50;0,00;9,50;0,00;0,00;28,51;5,06;5,92;4,50;5,22;4,43;5,07;6,23;5,13;4,81;4,67;4,18
1722107;Xambioá;3,89;8,51;16,48;4,42;12,61;20,00;36,27;17,24;6,41;0,00;0,00;35,21;0,00;0,00;0,00;38,91;42,55;54,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,02;19,02;19,02;28,53;9,51;19,02;9,51;9,51;28,53;19,02;2,67;2,98;4,48;3,76;3,64;3,47;3,23;3,51;4,27;4,20;3,97
2100055;Açailândia;19,88;20,14;21,88;17,35;17,44;12,75;14,74;11,83;17,65;13,13;0,00;0,00;9,88;15,51;14,66;4,85;4,80;20,83;10,52;5,97;1,88;2,82;0,94;1,88;3,75;0,94;1,88;0,00;1,88;0,94;8,45;14,08;12,20;12,20;12,20;11,26;13,14;7,51;8,45;18,77;3,17;3,68;3,67;3,47;3,22;3,23;3,02;3,16;3,57;3,60;3,35
2100204;Alcântara;12,35;37,50;22,99;8,73;12,93;9,43;4,72;18,18;34,88;20,20;32,68;40,32;0,00;0,00;0,00;0,00;0,00;57,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,42;5,42;0,00;0,00;10,83;10,83;5,42;5,42;0,00;0,00;5,42;10,83;0,00;16,25;6,27;5,17;3,80;4,48;4,91;5,36;5,84;4,69;6,06;5,45;4,94
2100402;Altamira do Maranhão;9,62;29,41;12,05;34,09;0,00;12,20;0,00;14,08;17,86;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,51;0,00;15,51;15,51;0,00;0,00;31,02;0,00;4,06;4,52;5,16;4,85;3,56;4,30;3,65;3,90;4,59;4,05;2,40
2100436;Alto Alegre do Maranhão;29,23;23,45;18,22;16,71;13,13;7,56;20,15;16,13;17,95;19,28;20,79;0,00;23,42;23,36;0,00;0,00;0,00;0,00;0,00;0,00;4,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,16;0,00;16,63;12,48;24,95;20,79;41,58;12,48;4,16;12,48;20,79;12,48;5,71;2,93;3,58;1,36;2,88;5,06;4,83;4,12;4,59;5,02;3,85
2100477;Alto Alegre do Pindaré;15,35;22,36;16,88;14,61;12,07;12,20;20,45;18,00;17,06;28,70;15,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22,08;0,00;3,89;0,00;3,89;3,89;0,00;0,00;3,89;0,00;3,89;3,89;0,00;0,00;11,67;15,56;15,56;15,56;7,78;11,67;7,78;5,18;3,98;4,72;4,05;3,57;4,42;4,51;4,01;4,61;4,73;3,71
2100501;Alto Parnaíba;13,61;15,87;11,76;22,86;24,69;43,96;26,18;10,99;11,90;22,22;0,00;50,76;54,05;0,00;0,00;0,00;0,00;58,82;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;9,00;18,00;9,00;9,00;27,01;9,00;0,00;0,00;18,00;0,00;5,16;4,14;5,02;6,42;5,88;5,94;6,24;6,74;6,53;6,14;5,66
2100550;Amapá do Maranhão;24,19;8,06;23,08;0,00;8,47;8,33;15,87;0,00;22,47;9,80;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,95;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,95;0,00;13,95;0,00;0,00;0,00;0,00;0,00;13,95;0,00;4,88;4,54;5,01;5,30;5,35;5,14;2,96;4,30;4,35;4,58;3,51
2100600;Amarante do Maranhão;31,89;26,02;14,88;24,36;22,04;30,59;23,32;19,39;16,95;27,20;11,49;0,00;0,00;23,92;13,37;0,00;12,39;40,60;12,18;0,00;5,39;8,09;5,39;5,39;2,70;16,18;5,39;8,09;2,70;5,39;16,18;16,18;5,39;16,18;5,39;18,87;16,18;8,09;8,09;21,57;5,66;5,18;5,42;5,02;5,68;5,18;4,96;3,92;4,13;4,20;3,65
2100709;Anajatuba;8,38;8,17;17,34;24,32;13,85;5,48;25,45;16,23;32,37;10,42;0,00;0,00;61,54;0,00;0,00;0,00;54,50;57,80;0,00;0,00;0,00;3,95;3,95;0,00;0,00;3,95;0,00;0,00;3,95;0,00;7,90;7,90;11,85;15,80;3,95;15,80;3,95;3,95;7,90;7,90;6,06;6,04;5,90;5,68;4,68;4,16;4,96;5,21;5,02;4,94;4,05
2100832;Apicum-Açu;32,26;13,38;25,97;20,24;18,73;9,93;19,61;15,15;12,35;17,70;0,00;0,00;34,13;34,60;0,00;0,00;0,00;64,94;40,49;0,00;0,00;0,00;0,00;0,00;0,00;5,71;0,00;0,00;5,71;5,71;5,71;5,71;22,83;11,42;11,42;11,42;17,12;11,42;0,00;28,54;4,72;3,87;4,28;4,34;3,25;3,78;2,94;3,91;4,11;3,61;3,17
2100873;Araguanã;0,00;21,51;15,96;10,31;16,81;16,81;21,98;20,00;20,83;23,08;0,00;0,00;0,00;0,00;54,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,94;8,94;0,00;0,00;8,94;0,00;0,00;0,00;0,00;8,94;0,00;8,94;0,00;0,00;8,94;17,89;0,00;0,00;5,57;4,90;5,08;4,71;4,19;4,83;4,82;5,44;4,73;5,27;4,51
2100956;Arame;22,53;23,34;19,08;21,31;42,59;27,83;34,36;8,43;20,72;24,34;23,72;12,76;0,00;0,00;15,08;51,99;0,00;19,08;0,00;74,91;0,00;0,00;0,00;0,00;0,00;0,00;3,92;0,00;3,92;11,76;15,67;11,76;3,92;19,59;11,76;3,92;11,76;19,59;3,92;3,92;3,93;3,81;5,03;4,34;3,93;4,33;3,96;4,05;4,07;3,87;3,26
2101004;Arari;15,84;8,44;8,30;16,70;13,65;22,27;17,07;14,25;5,90;18,32;0,00;0,00;0,00;0,00;0,00;22,62;0,00;0,00;20,88;0,00;3,39;0,00;0,00;0,00;0,00;0,00;3,39;0,00;0,00;3,39;3,39;3,39;3,39;13,57;10,18;3,39;13,57;3,39;13,57;3,39;5,01;4,67;5,47;5,29;4,65;4,91;4,67;4,66;5,02;5,70;4,74
2101103;Axixá;14,42;5,13;5,26;29,24;17,24;13,79;12,50;26,32;39,22;17,54;0,00;0,00;0,00;0,00;0,00;0,00;51,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,48;0,00;0,00;16,96;16,96;0,00;0,00;0,00;0,00;8,48;8,48;8,48;0,00;5,11;4,62;4,83;4,00;3,51;3,95;3,61;4,24;4,83;4,77;3,53
2101202;Bacabal;19,06;17,88;16,94;10,39;16,00;17,39;16,27;14,84;12,76;13,49;0,00;16,59;0,00;11,81;17,60;0,00;0,00;54,20;0,00;21,31;0,96;1,93;0,00;0,96;1,93;4,82;1,93;3,86;0,96;0,96;33,75;27,00;24,11;27,00;15,43;25,07;19,28;15,43;20,25;19,28;4,56;4,75;4,16;3,86;3,73;5,05;4,12;4,36;4,45;4,49;4,14
2101251;Bacabeira;15,38;12,82;10,27;7,17;6,83;10,99;24,48;17,54;8,33;37,56;0,00;43,10;0,00;0,00;0,00;0,00;0,00;0,00;35,84;0,00;0,00;0,00;0,00;23,58;0,00;0,00;5,89;5,89;5,89;0,00;23,58;17,68;11,79;35,36;11,79;23,58;5,89;0,00;0,00;0,00;5,08;5,23;4,58;4,61;4,14;4,95;5,71;5,35;4,99;5,08;4,48
2101301;Bacuri;7,25;23,44;12,50;24,69;11,19;7,35;7,63;16,81;14,71;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,14;0,00;6,14;0,00;0,00;0,00;6,14;0,00;12,28;0,00;12,28;12,28;30,69;0,00;6,14;6,14;18,42;6,14;5,27;3,49;5,44;5,86;6,04;5,68;5,52;5,13;5,86;4,98;4,46
2101350;Bacurituba;0,00;15,38;0,00;0,00;15,38;65,57;20,41;26,67;18,87;0,00;0,00;161,29;0,00;232,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,03;57,09;19,03;38,06;0,00;19,03;4,95;5,70;6,48;5,80;5,66;5,82;5,45;5,90;5,57;5,48;5,65
2101608;Barra do Corda;22,42;19,69;26,41;24,39;24,98;14,38;19,38;12,68;18,13;18,16;6,15;11,97;18,59;0,00;20,20;0,00;11,93;6,95;0,00;13,97;1,18;1,18;3,55;0,00;1,18;1,18;4,73;2,37;0,00;1,18;16,56;21,29;40,22;17,74;27,21;18,93;15,38;11,83;8,28;17,74;5,77;5,22;5,59;5,35;4,35;5,55;5,45;5,14;5,16;5,02;4,68
2101772;Bela Vista do Maranhão;33,49;13,57;10,31;19,51;18,10;4,78;15,87;0,00;18,87;4,95;0,00;0,00;0,00;0,00;0,00;0,00;45,25;0,00;48,78;0,00;0,00;8,51;8,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,02;0,00;0,00;0,00;8,51;8,51;0,00;0,00;0,00;34,04;4,71;4,54;4,44;4,61;4,72;4,99;4,91;4,10;4,28;4,45;4,41
2101806;Benedito Leite;16,39;14,08;13,70;30,30;15,63;0,00;15,15;15,87;33,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18,28;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;36,57;0,00;18,28;18,28;0,00;0,00;0,00;18,28;18,28;0,00;3,08;3,08;3,57;3,24;3,03;2,68;3,33;2,99;3,02;3,97;2,78
2101905;Bequimão;26,72;14,39;7,52;20,69;31,25;14,08;13,16;12,82;27,52;4,93;0,00;0,00;0,00;0,00;0,00;0,00;35,97;37,59;0,00;0,00;10,21;0,00;0,00;0,00;0,00;5,11;0,00;5,11;10,21;0,00;10,21;5,11;5,11;10,21;15,32;10,21;30,64;0,00;30,64;15,32;5,73;5,45;5,05;4,26;4,16;4,24;6,24;6,10;5,77;6,20;5,55
2101939;Bernardo do Mearim;18,52;14,49;55,56;0,00;12,20;0,00;0,00;33,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,12;17,12;0,00;0,00;0,00;17,12;17,12;0,00;17,12;0,00;6,53;4,83;4,31;5,24;4,35;4,90;4,61;4,32;4,12;3,38;2,72
2101970;Boa Vista do Gurupi;21,58;13,42;25,00;14,08;22,56;6,80;0,00;0,00;0,00;8,47;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;84,75;13,20;26,41;13,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;13,20;0,00;0,00;0,00;0,00;13,20;13,20;0,00;39,61;13,20;5,03;5,39;4,73;4,74;6,29;5,28;5,07;5,49;5,32;6,27;4,32
2102002;Bom Jardim;10,67;20,44;15,63;17,57;26,62;12,11;21,21;19,00;25,18;13,67;0,00;14,90;17,54;0,00;17,30;0,00;31,45;15,63;0,00;39,06;0,00;0,00;0,00;0,00;6,03;0,00;3,02;3,02;3,02;3,02;12,07;12,07;12,07;15,09;18,10;18,10;3,02;3,02;27,15;12,07;5,01;3,45;3,40;2,87;4,03;4,67;4,49;8,79;5,73;5,78;3,63
2102036;Bom Jesus das Selvas;25,55;22,81;26,67;33,33;24,52;30,00;30,12;11,26;19,82;18,15;0,00;23,04;19,38;17,61;19,12;0,00;0,00;0,00;18,52;20,16;0,00;3,50;0,00;0,00;0,00;3,50;6,99;0,00;3,50;3,50;10,49;24,48;17,48;20,98;17,48;17,48;20,98;20,98;27,97;13,99;4,57;5,36;4,87;5,79;4,79;5,34;4,47;4,65;4,02;3,90;3,37
2102077;Bom Lugar;11,70;26,32;28,17;20,27;11,90;0,00;6,06;7,04;7,81;7,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;70,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,19;0,00;0,00;0,00;16,38;0,00;8,19;0,00;8,19;16,38;0,00;0,00;16,38;8,19;5,40;4,68;4,36;3,82;3,47;4,08;3,68;3,84;3,80;3,98;2,84
2102150;Brejo de Areia;17,09;0,00;9,71;0,00;28,17;12,74;12,74;11,83;16,53;16,95;0,00;0,00;0,00;0,00;0,00;0,00;81,30;0,00;0,00;0,00;10,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,85;0,00;10,85;0,00;10,85;21,70;10,85;10,85;0,00;0,00;4,06;3,70;3,61;2,09;4,48;4,52;4,26;2,54;3,41;3,15;2,77
2102309;Buriti Bravo;26,07;16,87;15,96;14,46;14,02;12,17;26,24;19,18;16,34;9,49;22,47;23,04;0,00;0,00;0,00;23,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,45;4,45;0,00;0,00;0,00;0,00;0,00;4,45;17,81;17,81;8,91;17,81;13,36;13,36;8,91;0,00;8,91;5,41;6,85;6,56;5,80;5,10;5,21;5,17;5,53;5,24;5,11;4,33
2102325;Buriticupu;21,01;23,22;13,91;26,35;14,14;19,97;13,63;19,56;19,68;10,58;6,85;20,09;28,45;7,63;15,85;14,49;0,00;14,64;7,32;17,64;3,60;0,00;1,80;0,00;1,80;0,00;1,80;1,80;0,00;0,00;12,61;16,21;18,02;27,02;14,41;10,81;14,41;18,02;12,61;12,61;4,01;4,37;4,52;3,86;3,29;4,09;4,55;3,88;4,01;3,95;3,29
2102358;Buritirana;9,09;23,81;10,10;37,21;23,47;31,67;28,44;19,70;54,95;13,07;45,25;52,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,48;7,74;0,00;0,00;0,00;0,00;7,74;7,74;7,74;7,74;15,48;7,74;15,48;38,71;0,00;4,23;3,87;4,12;4,32;4,32;4,66;4,59;4,94;4,60;4,41;4,17
2102374;Cachoeira Grande;10,53;0,00;14,39;17,86;12,27;21,28;18,40;81,97;16,00;7,94;68,97;59,17;0,00;60,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,28;10,28;10,28;0,00;0,00;10,28;5,09;4,10;4,95;5,97;5,85;5,74;6,72;5,09;4,98;5,45;3,91
2102408;Cajapió;6,02;13,25;11,36;35,50;6,85;6,54;0,00;0,00;24,59;19,23;0,00;65,79;0,00;76,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,76;19,76;0,00;9,88;0,00;9,88;9,88;19,76;9,88;0,00;7,34;5,67;5,42;5,72;4,76;4,62;5,55;4,64;5,53;5,68;5,69
2102507;Cajari;33,33;17,24;7,35;15,75;16,60;25,24;23,53;13,94;34,65;26,60;0,00;0,00;30,12;0,00;0,00;0,00;0,00;36,76;39,37;0,00;0,00;0,00;0,00;18,28;6,09;6,09;0,00;0,00;6,09;0,00;12,19;0,00;6,09;6,09;6,09;6,09;6,09;0,00;18,28;0,00;7,84;7,41;6,99;6,37;6,01;6,05;9,94;11,12;10,23;12,12;10,50
2102556;Campestre do Maranhão;33,02;4,26;19,90;12,88;25,42;9,95;9,52;27,78;15,63;12,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,26;0,00;8,13;8,13;0,00;0,00;0,00;0,00;8,13;24,39;32,52;16,26;16,26;0,00;8,13;8,13;24,39;0,00;5,60;4,93;4,89;4,10;4,10;4,13;4,25;4,01;3,85;4,36;3,70
2102606;Cândido Mendes;5,87;3,23;13,42;16,29;0,00;27,70;26,16;11,66;29,63;12,24;0,00;60,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,02;0,00;0,00;5,02;0,00;0,00;10,03;10,03;15,05;10,03;5,02;10,03;10,03;15,05;10,03;6,73;5,22;6,12;5,19;4,89;4,88;4,43;4,99;5,51;5,17;4,23
2102705;Cantanhede;24,82;37,67;7,72;16,67;15,15;14,98;13,70;14,49;13,70;16,33;0,00;0,00;33,90;34,01;0,00;35,46;34,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,11;4,11;0,00;8,23;8,23;4,11;12,34;0,00;8,23;4,11;8,23;12,34;32,92;6,02;5,62;5,67;5,10;4,72;5,94;4,86;5,91;5,56;5,23;5,00
2102754;Capinzal do Norte;0,00;33,33;34,48;21,62;23,67;7,87;34,01;41,18;23,44;8,77;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,79;0,00;0,00;0,00;8,79;0,00;0,00;8,79;0,00;8,79;17,58;8,79;8,79;0,00;8,79;8,79;8,79;4,40;3,85;4,23;3,76;3,05;4,01;3,51;3,18;5,54;3,89;3,71
2102804;Carolina;9,35;20,47;24,46;15,15;28,42;13,26;12,82;22,73;19,17;15,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,58;0,00;0,00;0,00;0,00;0,00;0,00;4,16;4,16;0,00;0,00;4,16;0,00;4,16;0,00;16,62;8,31;16,62;12,47;8,31;12,47;8,31;12,47;3,80;4,17;4,61;4,75;4,32;5,47;5,15;5,30;5,31;5,79;4,48
2102903;Carutapera;23,95;9,90;13,13;18,14;9,11;22,83;18,48;8,85;10,03;17,54;20,00;0,00;0,00;24,57;0,00;0,00;0,00;21,88;22,68;25,06;0,00;4,13;4,13;4,13;4,13;0,00;0,00;4,13;0,00;0,00;20,63;16,50;28,88;16,50;16,50;12,38;12,38;4,13;4,13;20,63;4,65;4,02;4,33;3,76;4,11;3,68;3,90;4,27;3,88;3,82;3,28
2103109;Cedral;0,00;24,59;26,32;20,20;27,03;30,93;9,80;7,87;18,02;27,03;0,00;64,10;0,00;0,00;74,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,80;0,00;39,18;0,00;9,80;19,59;19,59;19,59;0,00;0,00;19,59;0,00;4,89;4,66;4,72;4,31;3,23;4,24;4,47;4,87;3,66;4,96;3,71
2103125;Central do Maranhão;16,13;0,00;21,51;0,00;45,16;20,55;15,63;7,09;18,52;16,53;0,00;0,00;76,34;0,00;0,00;80,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,10;0,00;0,00;0,00;0,00;14,10;0,00;0,00;0,00;0,00;42,29;14,10;3,71;4,28;3,19;3,41;3,47;5,14;6,36;5,55;6,64;5,56;4,18
2103158;Centro do Guilherme;30,61;31,91;10,53;39,60;13,22;13,82;14,02;25,32;9,39;14,08;50,76;50,76;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,10;0,00;0,00;0,00;0,00;0,00;16,20;0,00;8,10;0,00;16,20;8,10;16,20;16,20;8,10;24,31;5,94;6,32;4,35;6,86;3,98;4,34;3,79;3,58;4,73;4,06;3,42
2103174;Centro Novo do Maranhão;6,31;16,85;23,65;10,10;11,20;16,45;0,00;29,76;21,05;14,60;0,00;0,00;35,46;0,00;0,00;0,00;28,09;0,00;0,00;0,00;0,00;6,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6,15;6,15;0,00;6,15;0,00;0,00;6,15;6,15;5,07;5,07;3,79;5,00;4,22;3,53;3,76;5,06;4,84;4,84;3,68
2103257;Cidelândia;10,81;22,99;10,75;23,70;29,85;48,28;30,77;24,54;45,16;0,00;0,00;0,00;0,00;0,00;0,00;54,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,77;0,00;0,00;15,53;31,06;7,77;0,00;0,00;31,06;7,77;15,53;31,06;15,53;5,73;5,55;14,02;8,82;4,88;4,25;3,91;4,59;4,08;4,58;3,54
2103307;Codó;21,39;16,81;15,92;18,24;15,94;16,52;17,70;19,59;15,39;15,00;3,78;4,29;20,23;21,06;9,54;4,55;14,01;15,41;4,93;19,57;0,00;0,00;1,75;2,63;1,75;0,00;3,50;1,75;0,00;2,63;19,25;26,25;22,75;14,88;26,25;25,38;18,38;17,50;23,63;14,88;1,54;2,95;3,04;3,45;4,01;6,73;7,27;10,54;20,65;12,71;11,63
2103505;Colinas;16,91;15,21;22,25;11,94;15,28;14,25;11,06;22,22;26,67;16,92;0,00;12,99;12,42;0,00;14,03;0,00;12,67;13,91;0,00;15,38;0,00;0,00;0,00;0,00;2,48;0,00;0,00;4,96;4,96;4,96;17,37;9,92;14,89;12,41;7,44;22,33;9,92;7,44;12,41;4,96;4,55;4,62;5,49;10,64;8,49;6,45;5,77;5,83;5,37;5,22;4,42
2103554;Conceição do Lago-Açu;3,69;19,69;7,94;29,66;15,94;14,71;24,90;26,43;20,00;10,05;0,00;0,00;33,22;0,00;0,00;0,00;0,00;39,68;42,37;0,00;0,00;6,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,82;13,41;6,70;13,41;6,70;6,70;26,82;6,70;0,00;13,41;7,32;7,79;8,31;7,94;5,30;9,27;7,33;5,24;7,06;9,52;4,76
2103604;Coroatá;10,99;17,11;18,17;14,55;8,95;7,87;16,87;22,97;12,70;17,20;15,04;0,00;8,58;8,58;0,00;8,45;8,55;0,00;9,09;0,00;1,68;3,36;1,68;5,04;0,00;3,36;5,04;0,00;0,00;0,00;26,86;26,86;26,86;18,47;16,79;20,15;20,15;11,75;21,82;23,50;4,35;4,76;5,15;5,43;4,73;6,34;5,27;6,28;5,85;5,56;4,82
2103703;Cururupu;21,53;16,81;19,05;21,74;31,09;10,22;5,92;16,74;9,20;27,78;36,43;21,01;0,00;0,00;0,00;0,00;0,00;23,81;0,00;0,00;0,00;3,17;0,00;0,00;0,00;6,34;6,34;0,00;6,34;0,00;19,01;19,01;12,68;9,51;12,68;34,86;15,84;31,69;44,36;22,18;3,97;4,33;4,60;4,40;4,08;4,20;5,63;4,49;4,85;5,42;4,82
2103752;Davinópolis;27,65;28,17;16,81;8,51;12,10;12,45;9,48;38,46;9,09;8,62;0,00;0,00;0,00;49,02;41,49;0,00;0,00;0,00;0,00;0,00;6,94;6,94;6,94;0,00;6,94;0,00;6,94;6,94;0,00;0,00;0,00;27,77;13,89;20,83;20,83;6,94;13,89;6,94;6,94;27,77;5,03;5,26;6,09;5,46;5,11;4,67;6,48;5,85;5,26;4,66;4,75
