IBGE;ESTADO;IPS;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
5102637;MT;65,09;71,30;69,66;54,32;88,07;52,86;98,32;45,93;81,90;29,82;90,48;76,44;34,39;69,31;85,48;28,11;18,99;134,05;19,37;0,00;4,38;97,22;14,68;97,85;97,90;98,07;99,18;98,04;38,93;5,00;22,13;5,00;41,50;0,40;8,90;27,10;5,25;1,40;10,11;6,95;139,03;4,06;13,83;38,74;80,24;27,67;2,77;29,35;2,99;1,94;51,56;3,06;66,67;8,49;4,00;5,00;6,00;15,44;2,97;38,48;0,00;1,00;71,02;10,28;2,00;47,19;26,44
5102678;MT;62,39;70,36;66,10;50,71;93,58;40,22;95,02;52,62;86,42;26,89;84,04;67,04;43,42;62,78;71,26;25,38;6,38;77,62;6,56;2,19;3,30;75,92;40,82;80,63;80,67;99,86;97,75;98,28;26,23;5,00;10,93;4,00;41,54;0,26;6,40;21,40;5,65;1,00;15,62;4,27;117,71;3,33;17,49;67,77;107,13;54,66;8,75;0,15;6,37;0,15;21,44;0,86;69,23;5,90;7,00;7,00;4,00;14,03;1,84;52,81;79,37;5,00;45,88;48,01;2,00;40,02;25,48
5102686;MT;60,78;67,03;67,59;47,74;91,04;37,69;96,38;42,98;88,14;27,05;87,06;68,13;27,92;54,62;69,18;39,22;15,87;139,86;6,14;2,98;3,88;90,73;5,67;77,87;92,39;98,55;98,12;95,36;48,43;6,00;28,29;5,00;28,29;0,10;7,60;14,60;5,70;0,70;6,46;5,98;144,31;4,00;42,43;56,58;99,01;14,14;2,98;3,18;1,67;1,07;109,21;19,32;66,67;10,61;2,00;3,00;2,00;13,33;7,25;50,00;0,00;1,00;163,04;102,15;3,00;63,22;38,51
5102694;MT;53,04;63,62;56,90;38,60;87,65;14,38;89,40;63,04;78,89;9,07;86,20;53,45;22,03;49,58;71,83;10,94;15,39;1538,46;8,52;0,00;3,55;19,28;3,90;76,15;68,14;97,52;91,92;94,79;0,00;1,00;63,45;6,00;21,15;1,28;8,30;25,50;4,90;3,00;6,93;1,24;32,58;2,24;21,15;42,30;148,05;21,08;21,15;1,56;48,63;0,66;314,62;46,70;44,44;2,75;2,00;5,00;2,00;20,00;9,15;16,92;0,00;1,00;131,75;81,50;3,00;16,13;11,68
5102702;MT;58,30;65,42;63,97;45,51;85,46;33,34;89,55;53,35;80,18;24,90;81,36;69,46;22,94;56,25;76,99;25,88;25,23;147,50;22,89;0,98;4,88;79,91;0,88;78,94;85,31;94,09;89,68;87,83;19,46;4,00;22,89;5,00;27,47;0,90;9,00;29,00;5,05;1,00;12,59;5,14;103,86;2,50;9,16;96,15;109,88;41,21;13,74;21,30;17,76;0,29;120,23;14,57;45,46;3,94;2,00;5,00;4,00;21,56;6,21;22,94;4,60;3,00;74,74;18,82;2,00;42,62;24,84
5102793;MT;52,15;59,75;58,76;37,93;90,02;17,60;90,19;41,19;85,89;21,42;76,16;51,58;18,80;49,49;71,05;12,37;15,50;0,00;9,81;0,00;5,54;56,92;2,48;41,63;60,58;98,65;99,19;95,06;47,69;6,00;39,22;5,00;39,22;0,10;4,20;18,80;5,10;0,20;16,38;2,56;85,83;0,66;19,61;137,27;225,51;78,44;3,92;0,00;72,16;0,29;79,88;1,39;33,33;3,24;2,00;4,00;2,00;19,38;4,65;63,57;0,00;1,00;40,87;111,30;4,00;17,63;13,57
5102850;MT;50,91;62,92;55,59;34,21;87,87;23,54;91,28;48,99;82,39;11,80;77,01;51,17;15,85;56,01;58,65;6,32;29,70;0,00;11,46;4,67;3,43;61,55;0,59;47,63;62,39;98,58;99,33;97,84;38,88;5,00;22,86;5,00;22,86;0,30;4,70;23,60;4,90;1,90;7,39;2,00;45,80;2,99;11,43;57,15;68,58;102,87;11,46;0,00;69,61;0,64;178,31;6,60;44,44;4,80;2,00;0,00;3,00;18,18;0,00;49,09;1111,11;5,00;94,32;50,20;3,00;9,91;6,38
5103007;MT;56,52;67,29;63,79;38,47;86,31;47,40;90,32;45,14;78,18;25,86;81,86;69,27;22,65;55,98;61,89;13,38;19,01;76,63;10,28;15,19;4,09;71,08;15,08;86,38;72,77;97,19;93,04;93,92;23,94;5,00;20,56;5,00;46,27;0,80;10,10;30,70;4,85;1,60;19,74;2,12;109,05;9,13;25,70;82,25;164,50;56,55;10,28;2,50;7,39;0,05;27,45;6,75;54,55;5,60;2,00;3,00;2,00;12,93;2,49;55,13;31,75;5,00;156,29;20,60;2,00;21,76;13,01
5103056;MT;57,39;68,28;58,99;44,88;90,10;43,85;90,45;48,72;85,52;22,91;75,83;51,71;31,24;56,36;81,60;10,32;14,82;140,85;8,17;1,72;5,00;64,82;30,47;76,55;67,30;97,85;96,35;94,61;32,96;5,00;24,50;5,00;24,50;0,88;6,20;21,90;5,60;0,90;15,86;3,37;91,27;1,78;8,17;106,17;73,50;49,00;32,67;0,00;49,37;4,47;264,59;32,26;55,56;3,19;8,00;0,00;2,00;12,59;7,29;20,74;0,00;1,00;16,61;23,05;3,00;17,02;9,89
5103106;MT;51,99;60,18;63,94;31,85;90,82;20,80;93,93;35,15;80,43;22,42;81,67;71,26;26,86;33,98;61,83;4,71;14,49;0,00;17,54;0,00;3,14;75,25;8,52;66,13;84,31;98,79;100,00;89,89;78,93;6,00;70,41;6,00;35,21;1,80;8,50;29,60;5,60;3,30;22,04;1,71;71,92;6,16;35,21;88,01;158,42;35,21;14,36;25,74;1,64;0,48;263,65;65,78;55,56;2,46;2,00;7,00;2,00;33,33;24,01;23,19;0,00;1,00;149,48;159,87;4,00;9,97;3,15
5103205;MT;56,11;63,90;59,93;44,51;87,61;41,46;93,90;32,63;84,79;26,36;77,82;50,76;40,72;62,86;56,78;17,66;24,34;202,84;11,89;2,97;4,46;81,11;68,75;81,49;88,28;99,02;98,35;88,10;89,84;6,00;41,61;6,00;50,52;0,80;6,70;14,50;5,35;2,80;19,05;3,66;104,14;1,63;23,78;112,93;130,76;56,47;8,97;0,00;82,78;0,53;44,85;0,89;46,15;5,44;9,00;5,00;4,00;13,19;5,79;43,81;16,96;4,00;164,52;129,53;3,00;27,94;17,66
5103254;MT;52,25;55,74;59,67;41,34;91,62;13,43;79,44;38,47;80,71;7,11;92,06;58,80;17,11;48,84;89,79;9,60;16,99;0,00;5,02;0,60;4,45;17,58;9,98;14,03;50,61;82,40;96,76;80,97;106,80;6,00;67,74;6,00;15,05;0,90;9,40;30,30;5,40;2,10;3,26;1,17;34,80;1,30;12,54;22,58;97,84;15,05;2,83;40,04;21,65;14,94;348,95;84,22;63,64;1,13;2,00;0,00;2,00;22,72;2,17;20,38;0,00;1,00;20,18;35,74;2,00;14,84;9,83
5103304;MT;58,07;60,70;66,91;46,60;86,72;41,10;81,86;33,11;82,26;16,97;86,73;81,69;34,90;47,19;88,96;15,36;35,81;172,25;9,63;2,01;4,13;64,92;5,01;68,43;66,25;87,32;91,02;78,68;100,75;6,00;42,84;6,00;47,60;1,70;8,40;23,30;5,35;1,00;4,78;3,71;87,56;2,25;9,52;57,12;128,52;47,60;4,76;63,63;14,40;2,07;152,96;19,25;72,73;6,05;5,00;4,00;3,00;26,72;3,70;60,88;0,00;1,00;30,02;35,73;2,00;23,95;15,58
5103353;MT;53,20;60,30;60,46;38,85;88,65;28,48;86,88;37,20;79,90;24,03;87,71;50,17;42,97;55,60;42,97;13,86;16,10;322,06;9,52;3,23;4,98;67,48;21,35;56,63;71,70;97,72;93,10;80,55;76,73;6,00;31,74;5,00;63,47;0,90;8,40;24,70;4,80;1,50;19,80;2,51;78,62;17,48;34,91;41,26;66,65;22,22;3,17;3,85;69,33;2,44;87,42;14,90;45,46;2,98;10,00;6,00;3,00;19,49;1,96;16,91;12,67;4,00;327,24;48,01;3,00;23,01;13,19
5103361;MT;61,32;74,66;64,14;45,17;90,70;34,27;85,72;87,97;79,15;13,47;87,36;76,59;20,65;43,65;100,00;16,37;15,87;0,00;10,22;0,00;4,65;77,50;0,70;76,10;73,04;84,29;91,30;91,53;0,00;1,00;0,00;1,00;73,15;0,70;12,60;24,40;5,10;3,00;4,96;3,00;62,24;2,29;15,57;24,38;121,92;73,15;2,95;46,54;21,81;0,49;90,02;22,82;44,44;5,37;2,00;3,00;1,00;23,81;0,00;47,62;0,00;1,00;0,00;0,00;1,00;24,02;17,54
5103379;MT;53,77;62,08;61,35;37,88;92,57;9,14;82,85;63,75;81,94;4,94;90,59;67,93;21,22;55,14;71,78;3,39;12,66;0,00;4,94;0,00;4,44;7,66;3,16;2,90;45,84;84,41;97,71;95,03;18,16;4,00;14,82;4,00;4,94;2,60;8,30;17,90;5,10;0,10;2,80;1,39;9,76;5,37;14,82;29,65;64,24;19,77;4,94;32,43;25,00;5,10;160,51;24,14;55,56;2,97;2,00;3,00;2,00;15,19;4,37;12,66;69,44;5,00;39,68;34,21;2,00;5,55;3,28
5103403;MT;72,07;82,13;73,59;60,48;88,62;86,60;97,97;55,33;84,12;61,15;78,48;70,59;44,83;73,29;59,55;64,27;14,45;101,75;13,10;4,53;4,85;96,40;73,83;98,13;98,22;97,88;99,29;96,46;33,98;5,00;19,58;4,00;25,08;0,50;7,30;17,30;5,05;0,70;29,16;20,25;164,71;6,10;49,18;106,61;154,99;56,14;6,80;6,23;4,02;0,00;4,21;0,14;72,00;6,96;4,00;12,00;6,00;11,16;0,20;50,48;14,32;4,00;131,93;51,80;3,00;109,37;59,50
5103437;MT;56,53;69,98;54,97;44,65;83,42;18,48;90,98;87,03;86,40;12,72;68,98;51,79;39,49;35,23;90,24;13,66;0,00;1492,54;15,68;19,08;3,88;35,69;5,47;59,46;75,54;98,82;94,38;91,12;0,00;1,00;3,85;2,00;38,16;0,64;6,30;12,00;5,15;0,10;2,53;1,87;82,29;2,61;39,26;133,56;267,13;95,40;19,16;0,00;81,66;0,14;36,37;0,19;77,78;6,11;9,00;0,00;2,00;35,82;5,66;55,22;0,00;1,00;115,03;0,00;1,00;20,70;14,24
5103452;MT;56,40;71,23;56,77;41,20;89,46;39,77;97,98;57,73;81,78;13,30;81,05;50,96;17,28;49,54;91,51;6,45;10,20;0,00;21,14;2,21;3,95;90,39;92,01;93,14;92,05;99,77;99,47;99,17;24,25;5,00;10,48;4,00;10,48;1,40;9,30;13,90;4,75;0,70;6,66;1,44;72,96;1,15;31,43;52,39;115,26;41,91;8,77;0,01;86,55;0,06;79,43;2,60;44,44;4,72;2,00;1,00;1,00;17,35;0,00;40,82;0,00;1,00;0,00;13,95;2,00;9,56;6,86
5103502;MT;58,35;60,91;67,23;46,92;87,61;46,35;84,32;25,37;88,18;34,39;79,76;66,59;33,68;64,81;64,30;24,88;7,73;257,73;13,53;13,61;3,98;85,26;88,88;78,14;87,03;99,23;99,29;50,03;111,48;6,00;63,13;6,00;94,69;0,14;3,80;11,60;5,20;0,10;21,93;6,48;125,91;5,33;63,13;90,18;144,29;36,07;4,51;0,44;7,88;2,00;70,41;2,56;77,78;6,45;4,00;4,00;4,00;12,11;0,00;55,41;36,63;5,00;27,72;76,21;3,00;40,97;23,89
5103601;MT;58,25;67,39;61,85;45,51;87,76;39,16;97,01;45,62;89,50;23,14;72,78;61,97;20,89;60,05;82,58;18,53;12,99;0,00;12,26;12,26;4,33;92,68;98,45;91,26;91,93;99,44;98,64;96,70;44,47;6,00;24,43;5,00;12,26;0,20;2,60;10,60;5,35;0,10;12,46;4,07;100,43;3,75;24,51;61,28;183,85;147,08;12,23;0,00;36,55;0,03;47,88;1,98;44,44;5,76;2,00;3,00;4,00;18,18;0,00;41,56;0,00;1,00;5,09;60,24;3,00;27,70;19,54
5103700;MT;57,15;64,94;63,38;43,13;89,50;32,37;81,83;56,05;82,17;15,17;85,56;70,62;31,32;49,48;79,77;11,96;9,66;483,09;13,77;0,00;4,75;75,32;26,20;74,09;77,43;90,18;78,77;79,42;26,17;5,00;13,77;4,00;20,66;0,80;10,90;23,40;5,40;1,60;12,35;1,12;64,65;1,96;13,77;61,98;55,09;13,77;13,77;44,86;22,82;5,83;228,74;56,17;55,56;2,89;5,00;5,00;2,00;21,74;1,46;30,92;0,00;1,00;38,19;69,01;3,00;17,92;12,60
5103809;MT;58,40;75,59;58,69;40,92;90,84;25,15;94,00;92,36;90,81;16,01;76,85;51,07;15,79;56,27;78,12;13,50;10,80;0,00;0,00;0,00;7,74;72,11;0,80;99,12;73,38;99,84;98,73;99,05;0,00;1,00;5,72;2,00;5,72;0,90;3,90;7,70;5,80;0,50;9,80;6,33;15,30;4,96;115,88;86,91;144,84;28,97;5,64;0,00;80,89;0,17;118,67;1,17;22,22;4,06;2,00;3,00;2,00;13,64;0,00;47,73;0,00;1,00;57,64;134,95;3,00;23,75;12,02
5103858;MT;55,75;63,87;62,82;40,55;92,88;25,53;59,33;77,75;79,76;12,18;88,70;70,64;26,74;46,61;72,48;16,37;6,29;0,00;13,08;0,00;3,49;49,60;5,50;34,89;50,08;62,32;62,00;60,63;0,00;1,00;12,85;4,00;13,17;1,30;14,80;24,30;5,30;1,20;11,57;2,01;28,55;1,75;16,67;51,40;51,40;12,85;5,58;49,02;22,54;2,43;249,42;52,32;55,56;5,65;3,00;4,00;2,00;25,79;0,00;23,27;4,59;3,00;27,72;44,00;3,00;26,41;16,05
5103908;MT;52,83;65,30;60,29;32,91;80,62;31,88;83,48;65,21;78,47;9,72;76,62;76,36;23,80;44,18;51,18;12,49;39,37;0,00;17,88;17,88;4,09;70,25;22,28;100,00;68,64;94,16;89,78;76,97;0,00;1,00;10,87;4,00;89,41;0,10;20,30;27,90;5,30;0,80;4,56;1,02;55,36;0,97;35,77;125,18;178,83;53,65;17,88;24,18;0,00;0,00;61,91;22,53;44,44;3,22;2,00;6,00;2,00;26,77;0,00;64,57;64,52;5,00;182,35;60,78;3,00;21,31;11,53
5103957;MT;55,36;64,98;54,98;46,13;77,28;31,32;93,28;58,03;87,47;24,05;50,37;58,01;18,20;54,52;100,00;11,81;37,04;0,00;33,05;6,70;7,93;75,91;13,49;68,48;80,24;99,32;97,29;92,84;0,00;1,00;33,25;5,00;92,33;0,34;3,30;12,10;5,25;1,40;18,63;2,71;95,15;3,16;66,49;166,22;365,69;199,47;33,05;0,00;34,47;0,04;133,78;0,67;44,44;8,64;2,00;0,00;2,00;14,82;0,00;66,67;0,00;1,00;0,00;0,00;1,00;19,40;11,37
5104104;MT;57,81;65,77;63,69;43,98;89,18;31,63;93,17;49,11;86,96;23,05;84,09;60,65;30,72;61,91;71,90;11,39;13,62;194,55;13,84;2,77;4,46;79,33;16,18;74,31;87,54;99,24;95,87;88,14;35,50;5,00;27,68;5,00;22,14;0,60;3,50;22,40;5,55;0,10;15,61;3,28;95,97;0,94;30,45;30,45;74,73;19,37;2,77;12,90;53,29;1,20;49,33;7,79;88,89;4,10;5,00;0,00;4,00;14,01;5,77;50,00;555,56;5,00;38,27;36,91;2,00;17,89;11,47
5104203;MT;61,27;76,22;61,02;46,59;78,33;71,54;96,63;58,37;81,62;15,07;78,33;69,06;28,47;58,28;91,51;8,09;8,77;188,68;19,68;39,36;5,08;89,87;66,54;88,95;90,17;99,47;98,51;96,69;33,25;5,00;13,12;4,00;6,56;0,30;3,30;32,90;4,90;0,50;8,26;2,74;63,71;2,20;78,71;52,48;183,67;59,04;13,12;0,00;3,29;0,00;44,26;1,33;55,56;2,56;7,00;0,00;2,00;11,34;0,00;47,42;0,00;1,00;0,00;23,67;2,00;12,64;8,20
5104500;MT;54,94;66,42;54,84;43,57;74,33;37,06;83,48;70,81;78,68;11,41;79,66;49,62;13,30;45,22;100,00;15,74;50,00;0,00;71,97;0,00;1,84;72,25;29,48;88,16;75,55;99,73;95,06;59,80;0,00;1,00;35,98;5,00;14,61;0,72;9,00;17,90;4,15;1,00;7,05;1,63;49,47;2,13;35,98;71,97;287,87;71,97;0,00;0,00;93,83;0,00;57,61;0,36;33,33;3,96;2,00;0,00;1,00;20,00;2,83;75,00;0,00;1,00;0,00;0,00;1,00;26,73;14,61
5104526;MT;58,24;65,99;61,23;47,49;89,11;31,03;95,72;48,10;87,07;22,19;78,52;57,12;25,17;55,85;84,25;24,70;15,75;0,00;25,25;0,00;3,00;91,35;5,08;65,80;93,33;99,14;98,02;91,46;40,95;6,00;12,63;4,00;37,88;0,40;7,30;16,80;5,55;0,10;11,97;3,77;99,77;1,72;12,63;63,13;12,63;37,88;26,09;0,00;54,71;0,61;83,79;6,72;55,56;4,04;4,00;2,00;2,00;14,17;3,18;25,20;0,00;1,00;85,56;35,09;2,00;40,09;24,08
5104542;MT;55,38;63,53;59,39;43,23;85,47;36,03;89,43;43,20;88,26;7,69;86,71;54,89;15,58;52,18;89,00;16,17;19,23;215,05;14,84;14,84;3,58;74,34;0,22;92,46;77,54;97,12;97,57;81,90;37,09;5,00;29,05;5,00;58,10;0,04;5,80;24,70;6,30;2,50;6,23;1,84;15,22;2,16;14,52;87,15;72,62;43,57;1,68;0,00;59,04;2,95;89,42;9,96;33,33;3,78;3,00;0,00;2,00;19,23;0,00;26,92;0,00;1,00;29,58;0,00;2,00;22,33;18,21
5104559;MT;59,19;67,20;63,04;47,34;87,96;41,04;95,92;43,87;79,33;42,56;76,02;54,23;24,19;50,42;78,25;36,48;14,09;0,00;15,51;4,98;5,29;90,49;1,47;100,00;89,71;96,12;99,13;97,29;20,88;5,00;36,69;5,00;54,00;0,74;10,50;20,20;5,00;4,70;30,53;5,52;171,93;5,29;27,00;134,99;107,99;80,99;4,98;0,00;41,27;1,89;286,85;35,19;55,56;7,83;2,00;3,00;2,00;19,72;2,14;47,89;0,00;1,00;56,09;126,58;3,00;56,25;37,41
5104609;MT;61,75;70,44;64,24;50,57;84,03;44,22;96,48;57,02;81,72;18,67;88,77;67,79;31,59;60,48;90,11;20,10;29,76;502,51;7,38;7,38;6,04;85,01;7,09;97,22;90,01;96,23;99,36;98,88;30,49;5,00;14,76;4,00;14,76;0,52;5,60;24,20;4,70;0,30;8,78;3,16;90,09;2,22;22,14;29,52;147,58;29,52;7,49;0,00;1,83;0,00;92,65;1,02;66,67;8,78;4,00;3,00;4,00;16,07;4,88;46,43;0,00;1,00;16,42;34,01;2,00;32,27;19,82
5104807;MT;59,41;70,92;65,32;42,00;90,73;59,33;93,26;40,35;88,37;30,70;79,96;62,25;27,14;58,69;60,01;22,16;4,61;230,42;7,19;7,19;4,60;95,69;29,34;100,00;96,99;99,05;98,74;78,16;62,76;6,00;43,16;6,00;3,60;0,20;3,80;11,00;5,25;0,30;19,74;4,96;124,99;1,82;17,98;86,31;143,85;68,33;7,20;0,00;31,22;0,00;16,65;0,61;63,64;7,80;2,00;4,00;4,00;19,12;0,00;55,76;185,19;5,00;78,30;48,37;3,00;34,88;22,28
5104906;MT;57,15;65,40;61,86;44,21;84,83;24,85;89,29;62,62;81,85;16,87;78,70;70,03;28,61;55,34;83,01;9,87;16,43;952,38;11,83;11,89;3,95;65,20;9,93;38,28;59,76;98,34;97,65;94,10;19,47;4,00;11,83;4,00;11,83;0,66;4,80;18,30;4,50;1,00;6,59;2,21;96,91;1,90;59,17;71,00;82,83;59,17;5,04;0,00;0,00;0,00;30,97;1,66;66,67;3,91;4,00;3,00;2,00;13,33;2,61;61,91;0,00;1,00;0,00;52,06;3,00;14,49;10,57
5105002;MT;59,52;73,71;58,59;46,26;77,82;32,03;93,61;91,39;89,84;20,23;72,53;51,76;20,02;57,73;91,51;15,78;24,79;0,00;46,61;11,65;5,19;71,98;10,08;59,02;79,62;96,99;97,68;96,76;0,00;1,00;2,28;2,00;11,65;0,20;3,10;7,50;5,40;0,80;9,13;4,10;85,94;7,82;34,96;93,22;256,35;128,18;11,65;0,00;85,43;0,29;48,87;2,03;55,56;7,34;1,00;2,00;3,00;14,05;9,37;36,36;0,00;1,00;0,00;15,98;2,00;24,83;15,88
5105101;MT;57,11;66,65;62,11;42,56;88,60;40,43;89,05;48,54;85,35;24,91;77,92;60,27;21,68;56,21;77,91;14,45;14,73;0,00;8,54;8,54;5,02;76,90;31,20;99,22;80,71;94,98;94,55;83,39;23,90;5,00;25,63;5,00;25,63;0,10;5,00;24,20;5,35;0,50;13,97;4,63;103,83;2,12;25,63;96,81;105,35;51,25;5,70;11,80;36,98;2,64;207,10;29,62;55,56;3,73;2,00;3,00;4,00;20,63;7,30;38,12;7,65;3,00;63,88;11,98;2,00;23,05;14,34
5105150;MT;56,03;61,97;67,15;38,96;89,04;22,37;92,84;43,64;80,63;29,30;77,99;80,69;35,42;52,24;49,03;19,16;16,37;137,36;12,17;2,52;4,72;60,91;1,64;85,26;85,82;98,18;91,00;94,53;82,25;6,00;36,50;5,00;24,33;0,70;8,70;23,40;5,05;2,90;10,87;8,03;117,45;2,44;26,76;97,32;163,01;75,42;9,73;61,11;17,72;2,09;131,83;9,13;53,85;3,24;8,00;3,00;2,00;17,19;3,95;45,98;58,14;5,00;207,75;129,72;3,00;28,99;19,98
5105176;MT;53,88;64,66;59,58;37,40;91,58;38,18;71,45;57,44;85,30;7,10;86,56;59,35;20,64;51,45;70,70;6,81;18,87;0,00;2,74;0,00;4,82;46,51;24,37;54,47;51,97;96,16;72,70;58,55;22,83;5,00;18,37;4,00;12,24;0,10;9,90;27,10;5,90;0,80;4,22;2,14;15,23;3,24;18,37;55,10;110,19;24,49;6,30;0,00;39,57;1,03;54,73;3,69;55,56;2,02;2,00;3,00;2,00;18,24;6,43;26,42;8,48;3,00;48,73;43,75;3,00;10,53;6,96
5105200;MT;59,60;68,26;59,68;50,86;89,63;39,37;92,65;51,39;87,62;20,21;68,88;62,00;31,63;54,21;99,69;17,89;7,52;0,00;8,95;5,45;6,08;87,06;50,46;79,37;85,97;98,60;97,52;86,32;43,18;6,00;17,90;4,00;17,90;0,40;3,30;17,20;5,40;0,30;13,27;2,08;95,86;1,73;26,84;161,06;161,06;98,43;17,90;0,01;35,01;0,02;46,98;2,79;66,67;8,32;6,00;0,00;2,00;15,49;1,92;46,48;0,00;1,00;3,65;0,00;1,00;27,87;18,16
5105234;MT;59,76;73,65;54,64;50,99;86,76;30,34;93,55;83,95;81,04;13,21;69,58;54,73;33,51;57,63;99,40;13,43;27,03;0,00;16,34;0,00;5,38;76,04;2,51;99,04;79,73;99,32;95,71;95,99;0,00;1,00;6,57;3,00;16,17;0,48;10,00;21,00;4,90;1,60;6,63;1,77;67,15;2,08;80,83;80,83;113,16;96,99;16,34;0,00;64,96;0,10;101,61;2,08;55,56;6,47;5,00;5,00;3,00;13,51;8,98;54,05;0,00;1,00;7,04;0,00;1,00;23,54;12,01
5105259;MT;67,24;74,73;71,16;55,83;91,12;66,04;98,99;42,77;89,01;41,13;87,98;66,51;40,93;67,68;82,52;32,18;16,31;70,92;8,87;0,34;4,10;97,66;43,34;93,95;98,79;99,96;99,27;97,79;55,22;6,00;32,54;5,00;29,58;0,10;5,00;15,00;5,65;0,30;23,66;9,52;143,41;3,76;8,87;60,63;56,20;23,66;7,39;0,00;15,12;1,23;15,91;0,22;88,89;4,73;6,00;5,00;5,00;12,77;1,21;55,89;0,00;1,00;105,86;17,22;2,00;53,80;30,40
5105309;MT;61,41;77,70;59,57;46,95;85,20;37,80;87,81;100,00;83,14;9,40;82,48;63,27;18,01;51,99;95,07;22,75;58,82;0,00;0,00;0,00;4,72;89,07;2,31;98,23;85,66;92,83;88,53;83,25;0,00;1,00;0,00;1,00;0,00;1,00;7,10;17,50;4,90;0,30;4,02;3,03;25,20;4,95;29,11;97,18;96,29;48,59;4,66;8,05;0,83;1,91;73,24;163,56;33,33;1,94;2,00;4,00;3,00;23,53;0,00;32,35;0,00;1,00;58,12;0,00;1,00;33,89;24,07
5105507;MT;53,29;56,89;55,96;47,03;86,44;17,62;84,56;38,92;68,80;12,60;89,69;52,74;26,31;53,88;89,40;18,52;32,65;369,00;12,29;0,00;4,37;42,33;1,70;39,54;53,06;97,39;91,31;88,52;49,19;6,00;43,02;6,00;12,29;2,90;12,40;41,80;4,25;3,00;9,98;1,54;45,77;3,13;18,44;55,31;98,33;12,29;3,84;13,21;34,72;0,35;670,66;16,94;54,55;4,30;2,00;6,00;4,00;23,67;0,00;77,96;0,00;1,00;24,85;7,20;2,00;28,82;18,83
5105580;MT;52,23;64,51;55,11;37,06;90,86;31,81;80,71;54,68;80,77;18,12;79,67;41,86;23,32;37,57;72,78;14,56;4,59;0,00;19,42;0,00;4,54;76,96;5,25;100,00;81,58;96,94;54,04;90,27;15,68;4,00;22,22;5,00;19,42;1,20;8,90;26,80;5,05;0,40;2,84;3,38;112,31;3,18;29,12;87,37;145,62;77,66;3,75;11,68;33,39;7,69;615,97;146,43;55,56;3,98;2,00;4,00;3,00;25,23;50,32;38,99;0,00;1,00;20,55;203,67;4,00;21,97;15,24
5105606;MT;56,14;61,14;66,04;41,22;87,13;35,13;88,37;33,93;86,80;28,84;84,81;63,73;27,65;53,43;63,78;20,04;16,71;0,00;6,04;18,11;4,00;70,36;5,61;77,09;73,86;98,83;82,09;95,09;46,31;6,00;23,82;5,00;83,37;0,10;3,90;18,60;5,30;0,50;17,00;4,63;124,86;2,94;11,91;47,64;125,05;59,55;5,96;20,17;40,54;1,79;120,05;12,81;66,67;4,76;4,00;2,00;2,00;15,88;5,71;33,15;0,00;1,00;226,57;76,90;3,00;29,91;21,16
5105622;MT;58,27;67,90;57,33;49,57;88,91;44,74;94,44;43,52;85,31;23,38;75,79;44,85;38,34;51,93;90,29;17,73;12,14;143,01;14,32;3,61;4,84;66,40;25,75;99,99;89,21;94,43;97,35;95,55;62,87;6,00;25,05;5,00;25,05;0,20;5,00;18,20;5,15;1,10;8,84;5,30;105,66;3,77;42,95;110,95;189,69;64,42;10,74;0,00;87,77;0,30;23,85;0,43;77,78;4,76;7,00;3,00;3,00;16,51;25,41;26,46;0,00;1,00;14,30;21,43;2,00;27,87;17,84
5105903;MT;58,09;63,96;64,58;45,72;79,75;46,82;93,68;35,58;82,85;31,51;73,47;70,50;25,66;55,85;89,17;12,18;19,46;312,35;26,09;19,56;5,44;83,87;12,46;76,15;86,07;99,05;97,67;89,67;213,03;6,00;65,22;6,00;32,61;0,38;5,00;16,40;4,70;2,00;24,50;4,29;114,66;4,00;58,69;110,87;149,99;71,74;4,00;11,60;8,97;1,03;28,69;3,59;45,46;6,91;3,00;4,00;3,00;17,90;0,63;55,64;0,00;1,00;27,58;29,39;2,00;20,94;11,15
5106000;MT;55,90;67,91;57,84;41,94;81,88;41,64;94,23;53,90;77,75;27,44;70,88;55,28;24,27;50,45;77,06;15,98;38,84;0,00;16,70;10,00;5,39;83,42;15,82;81,87;85,61;99,50;98,44;90,87;26,33;5,00;16,88;4,00;33,77;2,40;7,00;31,70;5,00;2,10;17,28;2,78;134,55;2,41;84,42;118,18;135,07;16,88;33,77;0,47;69,10;0,42;46,70;1,37;33,33;6,25;6,00;0,00;3,00;22,22;6,47;59,72;0,00;1,00;70,10;82,99;3,00;24,92;16,22
