IBGE;MUNIC;NHB41A14;NHB41A15;NHB41A16;NHB41A17;NHB41A18;NHB41A19;NHB41A20;NHB41A21;NHB41A22;NHB41A23;NHB42A14;NHB42A15;NHB42A16;NHB42A17;NHB42A18;NHB42A19;NHB42A20;NHB42A21;NHB42A22;NHB42A23;NHB4314;NHB4315;NHB4316;NHB4317;NHB4318;NHB4319;NHB4320;NHB4321;NHB4322;NHB4323
1101559;Teixeirópolis;0,00;0,00;115,07;0,00;0,00;0,00;0,00;0,00;115,07;0,00;19,84;0,00;40,27;0,00;0,00;0,00;23,62;24,04;23,50;70,49;23,50;0,00;23,50;0,00;23,50;0,00;0,00;0,00;23,50;23,50
1101609;Theobroma;0,00;0,00;66,40;0,00;132,80;0,00;66,40;0,00;0,00;0,00;0,00;0,00;26,44;0,00;19,06;0,00;28,86;9,66;24,65;12,33;24,65;0,00;0,00;12,33;0,00;0,00;12,33;24,65;0,00;0,00
1101708;Urupá;0,00;0,00;0,00;0,00;0,00;0,00;0,00;174,22;87,11;0,00;0,00;0,00;0,00;15,26;0,00;8,72;17,74;63,17;46,62;9,32;18,65;9,32;9,32;27,97;18,65;27,97;18,65;46,62;0,00;0,00
1101757;Vale do Anari;64,27;0,00;64,27;64,27;0,00;0,00;64,27;64,27;0,00;64,27;28,08;0,00;36,37;17,94;9,07;8,93;26,37;25,99;25,68;25,68;12,84;25,68;51,36;0,00;0,00;25,68;51,36;25,68;38,52;25,68
1101807;Vale do Paraíso;0,00;0,00;0,00;76,80;0,00;76,80;0,00;76,80;0,00;0,00;0,00;0,00;0,00;24,85;0,00;14,65;15,02;15,41;15,43;15,43;46,30;15,43;15,43;15,43;0,00;15,43;30,87;0,00;46,30;46,30
1200013;Acrelândia;28,48;0,00;85,45;28,48;113,93;56,96;28,48;28,48;85,45;0,00;36,73;21,63;35,41;34,80;26,63;13,11;6,46;19,08;42,79;14,26;21,40;21,40;35,66;14,26;28,53;14,26;14,26;21,40;0,00;0,00
1200054;Assis Brasil;0,00;48,10;0,00;0,00;288,60;48,10;0,00;0,00;96,20;144,30;0,00;14,84;0,00;14,31;95,89;26,97;0,00;0,00;37,04;49,38;12,35;0,00;0,00;12,35;0,00;0,00;0,00;0,00;24,69;0,00
1200104;Brasiléia;44,39;0,00;44,39;59,18;73,98;29,59;44,39;59,18;103,57;44,39;25,67;4,19;28,79;36,34;27,08;22,83;22,47;14,75;46,15;30,77;23,08;19,23;0,00;15,38;3,85;26,92;19,23;7,69;15,38;15,38
1200138;Bujari;31,52;31,52;0,00;63,03;0,00;0,00;63,03;0,00;31,52;0,00;10,90;42,83;21,05;62,09;9,89;0,00;38,39;0,00;7,74;15,48;15,48;15,48;0,00;7,74;0,00;7,74;7,74;15,48;15,48;23,23
1200179;Capixaba;0,00;39,08;78,16;78,16;117,23;39,08;39,08;0,00;78,16;78,16;0,00;28,58;36,97;44,90;52,37;17,05;16,66;0,00;28,87;48,11;19,25;28,87;9,62;19,25;9,62;9,62;0,00;0,00;0,00;28,87
1200203;Cruzeiro do Sul;26,13;22,40;59,73;134,39;126,93;33,60;37,33;33,60;22,40;22,40;19,76;14,72;30,46;76,25;68,44;38,47;26,94;22,28;17,41;11,97;18,50;16,32;20,68;13,06;9,79;18,50;17,41;8,71;14,15;15,24
1200252;Epitaciolândia;0,00;0,00;20,43;40,87;20,43;0,00;61,30;0,00;0,00;40,87;0,00;5,98;17,61;28,84;11,04;10,86;32,09;15,81;15,99;37,32;0,00;10,66;5,33;10,66;0,00;0,00;0,00;0,00;26,66;10,66
1200302;Feijó;19,61;58,84;0,00;98,07;98,07;68,65;39,23;9,81;78,45;29,42;12,35;30,88;21,62;49,44;49,03;25,88;31,53;17,15;36,70;19,76;11,29;11,29;0,00;5,65;8,47;11,29;11,29;22,58;2,82;5,65
1200328;Jordão;36,72;36,72;146,90;73,45;0,00;0,00;0,00;0,00;0,00;0,00;13,64;13,32;78,07;25,45;0,00;12,02;0,00;0,00;0,00;10,84;0,00;0,00;0,00;0,00;0,00;10,84;0,00;0,00;10,84;0,00
1200336;Mâncio Lima;18,67;18,67;0,00;18,67;74,68;18,67;18,67;37,34;18,67;0,00;11,91;29,12;11,40;11,17;37,56;26,35;15,54;10,18;20,73;10,36;5,18;5,18;10,37;10,37;10,37;5,18;20,73;5,18;5,18;0,00
1200344;Manoel Urbano;59,63;0,00;0,00;89,45;0,00;29,82;59,63;0,00;29,82;0,00;35,24;11,57;22,82;33,76;0,00;21,14;52,19;10,31;8,34;16,67;8,34;16,67;8,34;8,34;0,00;0,00;16,67;0,00;8,34;0,00
1200351;Marechal Thaumaturgo;0,00;18,89;18,89;0,00;0,00;0,00;0,00;18,89;18,89;37,78;0,00;5,92;11,49;0,00;0,00;0,00;0,00;10,14;17,55;29,25;5,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1200385;Plácido de Castro;48,90;24,45;24,45;73,35;97,80;48,90;24,45;0,00;24,45;24,45;16,69;16,52;27,27;32,41;30,67;20,24;5,01;0,00;6,04;18,12;18,12;6,04;18,12;12,08;6,04;24,15;12,08;6,04;12,08;6,04
1200393;Porto Walter;0,00;0,00;30,24;30,24;0,00;0,00;0,00;30,24;60,48;0,00;9,57;0,00;9,04;17,62;0,00;0,00;0,00;8,00;18,63;0,00;0,00;0,00;0,00;0,00;9,32;0,00;9,32;0,00;0,00;0,00
1200401;Rio Branco;75,41;75,41;149,77;205,29;153,96;127,78;127,78;71,22;61,79;62,84;42,32;38,59;67,36;85,28;63,57;51,56;50,31;33,38;35,64;33,72;21,93;18,92;19,19;17,82;16,18;18,92;18,09;17,55;15,63;19,47
1200427;Rodrigues Alves;0,00;45,75;0,00;68,62;45,75;91,49;45,75;0,00;22,87;91,49;12,14;11,78;0,00;22,29;16,21;31,70;10,34;10,12;13,39;40,17;20,08;6,69;0,00;0,00;6,69;6,69;0,00;6,69;6,69;0,00
1200435;Santa Rosa do Purus;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,21;0,00;32,10;15,72;0,00;14,89;0,00;14,87;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
1200450;Senador Guiomard;37,50;37,50;93,74;93,74;93,74;18,75;56,24;0,00;74,99;37,50;19,05;28,33;42,12;37,12;43,84;21,72;12,91;4,27;46,61;23,31;18,64;13,98;60,59;18,64;23,31;18,64;13,98;0,00;9,32;13,98
1200500;Sena Madureira;33,85;25,39;33,85;76,16;42,31;8,46;16,92;8,46;67,70;33,85;26,81;21,56;18,85;37,09;15,49;19,63;8,60;4,24;29,02;19,35;7,26;9,68;4,84;14,51;14,51;2,42;12,09;2,42;9,68;4,84
1200609;Tarauacá;62,11;54,34;15,53;38,82;46,58;100,92;38,82;54,34;31,05;7,76;26,18;23,18;17,75;32,48;26,21;39,94;27,81;25,15;20,71;13,80;6,90;4,60;16,10;9,20;9,20;6,90;9,20;2,30;0,00;2,30
1200708;Xapuri;41,14;20,57;61,72;61,72;0,00;20,57;0,00;0,00;0,00;0,00;11,55;5,68;33,53;44,02;10,50;10,35;5,10;10,07;16,44;10,96;21,93;10,96;5,48;21,93;21,93;16,44;10,96;10,96;38,37;5,48
1200807;Porto Acre;71,96;0,00;119,93;167,91;47,97;119,93;0,00;0,00;47,97;0,00;42,69;5,97;46,75;68,73;22,00;37,83;31,87;10,45;17,97;5,99;11,98;0,00;23,96;23,96;5,99;0,00;5,99;11,98;5,99;5,99
1300029;Alvarães;42,24;0,00;0,00;0,00;42,24;0,00;21,12;21,12;0,00;0,00;13,02;6,43;0,00;0,00;12,61;12,47;6,17;12,20;6,30;6,30;12,61;12,61;12,61;0,00;0,00;6,30;6,30;18,91;0,00;6,30
1300060;Amaturá;0,00;0,00;0,00;0,00;33,66;33,66;0,00;33,66;0,00;0,00;9,39;9,22;0,00;0,00;8,82;8,67;0,00;8,38;0,00;0,00;0,00;9,24;0,00;0,00;0,00;0,00;18,49;9,24;0,00;0,00
1300086;Anamã;0,00;0,00;0,00;33,96;0,00;0,00;0,00;0,00;33,96;33,96;0,00;0,00;0,00;15,41;0,00;14,69;7,17;0,00;50,19;10,04;0,00;0,00;10,04;0,00;0,00;10,04;0,00;30,11;0,00;10,04
1300102;Anori;0,00;42,45;42,45;21,23;42,45;0,00;21,23;106,13;127,36;21,23;0,00;10,37;15,19;19,81;9,74;0,00;4,66;22,79;40,71;17,45;0,00;5,82;0,00;11,63;0,00;0,00;0,00;11,63;0,00;0,00
1300144;Apuí;19,66;98,31;39,32;39,32;39,32;19,66;58,99;39,32;39,32;117,97;34,55;38,74;38,04;32,70;50,97;22,76;35,78;30,78;29,06;62,96;33,90;14,53;38,75;14,53;9,69;24,22;24,22;19,37;48,43;29,06
1300201;Atalaia do Norte;23,08;0,00;0,00;23,08;46,17;0,00;0,00;0,00;0,00;0,00;16,99;0,00;0,00;5,25;10,29;5,02;0,00;4,79;19,59;0,00;6,53;32,65;6,53;0,00;0,00;0,00;0,00;0,00;6,53;0,00
1300300;Autazes;0,00;45,04;27,02;45,04;36,03;36,03;36,03;18,01;9,01;36,03;11,02;29,70;7,95;26,01;20,60;17,69;22,34;21,95;14,43;16,83;7,22;4,81;7,22;9,62;9,62;16,84;16,84;12,03;9,62;21,65
1300409;Barcelos;20,05;20,05;40,10;60,14;60,14;40,10;60,14;0,00;20,05;0,00;11,00;61,97;61,62;97,32;62,13;21,82;14,47;3,60;21,24;5,31;0,00;0,00;5,31;0,00;5,31;10,62;0,00;0,00;0,00;84,95
1300508;Barreirinha;0,00;11,22;11,22;22,44;0,00;33,67;11,22;44,89;11,22;22,44;0,00;3,26;9,64;12,68;6,33;12,48;12,31;15,19;12,88;9,66;32,21;3,22;6,44;6,44;9,66;6,44;6,44;6,44;3,22;6,44
1300607;Benjamin Constant;28,78;38,37;9,59;47,96;19,18;57,55;38,37;38,37;19,18;67,15;20,76;15,20;4,95;26,62;14,28;23,26;15,93;15,60;13,28;23,91;7,97;0,00;0,00;5,31;13,28;0,00;5,31;7,97;5,31;2,66
1300631;Beruri;0,00;0,00;0,00;16,37;16,37;49,10;32,73;49,10;16,37;32,73;5,63;0,00;0,00;5,27;10,39;30,49;14,93;24,39;24,13;14,48;0,00;0,00;0,00;0,00;4,83;9,65;0,00;9,65;4,83;0,00
1300680;Boa Vista do Ramos;14,78;14,78;59,13;29,56;14,78;44,35;29,56;59,13;88,69;59,13;5,80;11,32;33,19;10,82;5,32;26,03;30,57;19,96;37,84;21,02;12,61;21,02;4,20;0,00;8,41;8,41;4,20;0,00;4,20;0,00
1300706;Boca do Acre;51,05;10,21;10,21;71,47;112,31;61,26;71,47;51,05;30,63;51,05;21,12;17,91;32,51;43,89;52,98;29,15;43,31;28,61;36,67;25,39;14,11;11,28;5,64;16,93;19,75;22,57;11,28;11,28;5,64;5,64
1300805;Borba;53,25;21,30;10,65;31,95;31,95;53,25;42,60;0,00;63,90;0,00;23,26;12,73;10,03;12,36;17,26;14,58;19,16;14,18;39,33;3,03;6,05;3,02;6,05;6,05;18,14;6,05;21,16;3,02;0,00;6,05
1300839;Caapiranga;0,00;0,00;0,00;24,59;49,18;49,18;0,00;0,00;0,00;0,00;0,00;8,05;7,92;7,80;23,30;38,22;15,06;7,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,85;0,00;0,00;0,00;14,85
1300904;Canutama;0,00;0,00;0,00;44,28;22,14;44,28;22,14;0,00;22,14;0,00;13,38;13,22;13,06;19,37;19,42;19,20;18,98;6,26;23,71;5,93;5,93;5,93;5,93;0,00;5,93;11,86;5,93;17,78;0,00;5,93
1301001;Carauari;35,27;35,27;58,78;23,51;0,00;58,78;47,03;11,76;47,03;58,78;14,47;10,76;24,90;7,06;14,25;24,74;17,54;6,96;27,83;31,31;3,48;3,48;10,44;6,96;3,48;20,88;6,96;6,96;0,00;10,44
1301100;Careiro;68,07;27,23;40,84;68,07;122,53;40,84;40,84;54,46;68,07;13,61;27,83;10,98;18,96;26,74;40,12;29,05;18,25;25,76;38,97;12,99;12,99;12,99;22,73;25,98;16,24;0,00;12,99;9,74;29,23;6,50
1301159;Careiro da Várzea;0,00;0,00;0,00;20,96;0,00;20,96;41,93;0,00;0,00;20,96;0,00;0,00;6,99;3,43;6,76;6,62;16,21;3,18;0,00;25,46;5,09;5,09;5,09;0,00;5,09;5,09;15,28;10,18;0,00;0,00
1301209;Coari;69,32;59,42;133,70;242,63;133,70;133,70;247,59;103,99;128,74;212,92;40,14;30,09;57,19;88,48;53,40;50,53;77,99;38,06;79,44;86,53;5,66;9,91;0,00;8,50;5,66;7,08;15,58;9,91;7,08;7,08
1301308;Codajás;0,00;15,04;15,04;45,13;60,18;90,27;30,09;90,27;30,09;30,09;3,81;3,73;14,65;17,97;24,91;27,94;6,86;33,68;12,74;16,99;0,00;4,25;0,00;8,49;0,00;0,00;8,49;0,00;4,25;4,25
1301407;Eirunepé;73,85;84,40;147,69;84,40;168,79;137,15;73,85;52,75;52,75;63,30;47,65;29,39;58,04;42,99;74,63;65,21;36,41;33,22;36,18;39,19;18,09;0,00;9,04;3,01;6,03;3,01;12,06;21,10;9,04;9,04
1301506;Envira;39,35;0,00;19,67;98,37;78,69;98,37;118,04;98,37;98,37;59,02;21,71;10,65;26,12;35,91;35,59;34,94;34,33;57,84;40,73;34,91;5,82;5,82;0,00;0,00;11,64;11,64;17,46;11,64;11,64;23,27
1301605;Fonte Boa;13,15;26,29;39,44;65,73;52,58;52,58;65,73;39,44;78,87;26,29;9,39;9,64;29,70;30,50;38,42;51,11;41,16;42,66;38,65;15,46;7,73;3,87;0,00;7,73;0,00;0,00;0,00;7,73;3,87;0,00
1301654;Guajará;0,00;48,67;0,00;48,67;48,67;0,00;0,00;24,34;24,34;0,00;6,43;31,59;0,00;36,72;30,46;23,98;5,90;11,63;7,24;7,24;0,00;0,00;0,00;0,00;7,24;7,24;7,24;0,00;0,00;7,24
1301704;Humaitá;0,00;24,54;24,54;24,54;30,67;6,13;18,40;18,40;18,40;42,94;5,97;7,80;11,46;9,37;18,52;16,34;26,72;27,97;13,92;34,80;6,96;15,66;17,40;15,66;3,48;10,44;20,88;22,62;15,66;27,84
1301803;Ipixuna;0,00;13,44;0,00;13,44;26,88;53,76;0,00;26,88;67,20;26,88;3,83;3,72;0,00;3,53;6,91;16,84;3,29;9,62;20,57;20,57;0,00;0,00;0,00;4,11;4,11;16,45;0,00;0,00;0,00;4,11
1301852;Iranduba;76,87;76,87;64,06;76,87;89,68;64,06;44,84;243,42;243,42;166,55;64,09;56,54;44,96;56,95;46,25;31,06;22,44;118,67;93,45;72,14;14,71;19,62;13,08;22,89;16,35;13,08;17,98;24,52;11,44;17,98
1301902;Itacoatiara;28,45;46,23;60,45;64,01;49,78;56,89;49,78;39,12;81,79;56,89;14,63;23,68;29,44;30,04;21,01;28,62;26,29;25,95;31,85;29,92;14,48;5,79;20,27;19,31;23,17;14,48;17,37;12,55;13,51;9,65
1301951;Itamarati;0,00;0,00;0,00;30,19;0,00;60,39;60,39;90,58;90,58;90,58;0,00;12,23;0,00;12,30;0,00;38,21;25,60;38,58;27,43;36,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,14;9,14;0,00
1302009;Itapiranga;0,00;74,49;74,49;37,24;37,24;74,49;0,00;74,49;0,00;37,24;11,28;22,34;22,12;21,92;33,10;21,86;10,83;42,96;9,84;39,36;0,00;39,36;0,00;29,52;19,68;19,68;9,84;0,00;0,00;0,00
1302108;Japurá;0,00;0,00;0,00;0,00;0,00;37,37;0,00;112,11;149,48;37,37;0,00;0,00;0,00;0,00;0,00;72,60;0,00;398,86;90,31;45,16;0,00;0,00;0,00;0,00;11,29;0,00;22,58;0,00;11,29;0,00
1302207;Juruá;0,00;29,68;0,00;29,68;29,68;0,00;59,36;89,05;29,68;29,68;0,00;15,15;0,00;7,17;20,96;0,00;13,24;19,36;18,62;37,24;9,31;9,31;0,00;0,00;0,00;0,00;9,31;0,00;0,00;0,00
1302306;Jutaí;0,00;0,00;27,27;27,27;13,64;13,64;13,64;13,64;68,18;40,91;5,89;0,00;24,69;25,28;6,78;20,95;28,81;22,28;27,81;11,92;3,97;0,00;7,95;3,97;3,97;0,00;7,95;15,89;0,00;7,95
1302405;Lábrea;22,58;0,00;7,53;37,63;67,74;112,90;67,74;52,69;15,05;37,63;18,85;4,62;18,15;22,29;33,15;56,44;36,26;27,26;15,40;24,20;0,00;6,60;4,40;4,40;11,00;30,80;8,80;11,00;15,40;4,40
1302504;Manacapuru;56,54;53,00;98,94;63,60;56,54;60,07;35,33;81,27;45,93;31,80;33,33;30,79;50,35;31,10;35,33;29,78;22,33;42,16;28,46;22,57;17,67;22,57;8,83;8,83;11,78;7,85;8,83;14,72;7,85;11,78
1302553;Manaquiri;0,00;0,00;23,64;47,28;0,00;23,64;0,00;0,00;0,00;23,64;10,92;3,52;13,64;9,93;3,21;9,34;3,03;0,00;0,00;5,85;5,85;0,00;5,85;5,85;5,85;5,85;5,85;0,00;0,00;11,69
1302603;Manaus;99,64;119,91;103,36;128,09;112,47;120,46;83,28;139,80;120,09;91,28;45,59;55,16;47,94;55,91;48,85;49,66;36,90;55,81;57,33;48,02;15,85;15,26;14,15;13,28;13,66;13,57;13,62;13,13;15,55;15,12
1302702;Manicoré;0,00;13,05;26,10;39,15;26,10;39,15;26,10;26,10;45,67;39,15;15,33;16,96;14,85;20,11;20,03;17,94;12,37;13,94;33,39;22,26;14,84;3,71;9,27;5,56;16,69;7,42;5,56;12,98;5,56;11,13
1302801;Maraã;21,14;0,00;0,00;0,00;21,14;42,27;21,14;0,00;63,41;0,00;5,44;10,86;5,41;0,00;11,00;27,44;10,95;0,00;32,22;12,89;0,00;12,88;0,00;0,00;12,88;0,00;12,88;0,00;0,00;6,44
1302900;Maués;18,21;30,35;60,69;30,35;54,62;72,83;72,83;78,90;66,76;72,83;8,50;11,67;22,91;17,68;28,68;31,30;30,75;30,23;39,21;37,58;4,90;3,27;9,80;0,00;3,27;9,80;13,07;6,54;6,54;3,27
1303007;Nhamundá;0,00;0,00;18,84;0,00;0,00;0,00;0,00;0,00;18,84;0,00;0,00;0,00;4,85;4,78;0,00;0,00;0,00;0,00;4,97;0,00;14,90;0,00;0,00;4,97;0,00;9,93;0,00;4,97;14,90;0,00
1303106;Nova Olinda do Norte;26,43;92,49;66,07;52,85;79,28;39,64;105,71;66,07;79,28;26,43;8,70;28,44;16,76;16,47;21,79;16,05;42,08;18,10;25,87;18,48;3,70;7,39;7,39;3,70;18,48;0,00;3,70;22,17;7,39;3,70
1303205;Novo Airão;99,70;49,85;49,85;0,00;99,70;24,93;49,85;99,70;74,78;24,93;23,26;22,64;38,60;21,52;47,43;15,42;15,05;39,23;31,72;31,72;19,03;25,38;25,38;25,38;19,03;19,03;0,00;12,69;12,69;19,03
1303304;Novo Aripuanã;0,00;42,95;57,27;28,63;14,32;71,58;42,95;42,95;143,16;71,58;12,55;12,34;24,27;15,93;15,85;31,20;19,20;41,60;54,58;25,19;0,00;12,60;0,00;12,60;16,79;25,19;4,20;4,20;4,20;8,40
1303403;Parintins;10,91;14,55;69,10;25,46;32,73;40,00;36,37;36,37;54,55;40,00;7,25;11,65;26,62;13,18;14,14;21,88;13,87;18,89;30,09;24,90;22,83;11,41;15,56;9,34;16,60;14,53;7,26;14,53;11,41;11,41
1303502;Pauini;16,66;0,00;16,66;33,32;33,32;33,32;83,29;66,63;66,63;33,32;5,19;5,16;15,39;10,21;15,52;20,59;40,98;20,39;25,81;30,97;5,16;0,00;0,00;0,00;15,49;5,16;0,00;10,32;10,32;15,49
1303536;Presidente Figueiredo;64,68;116,43;90,56;90,56;77,62;103,49;129,37;64,68;103,49;103,49;40,75;57,91;59,34;28,92;39,60;55,13;51,08;31,50;52,17;52,17;19,56;16,30;26,09;19,56;35,87;26,09;6,52;6,52;9,78;13,04
1303569;Rio Preto da Eva;116,11;116,11;99,52;116,11;49,76;66,35;0,00;33,17;49,76;431,25;50,38;39,31;35,17;62,50;27,63;35,99;32,25;28,69;32,08;172,44;20,05;24,06;44,11;24,06;24,06;44,11;16,04;36,09;28,07;12,03
1303601;Santa Isabel do Rio Negro;0,00;0,00;0,00;26,65;0,00;0,00;0,00;26,65;0,00;26,65;0,00;0,00;0,00;8,42;0,00;3,98;11,60;11,29;7,06;7,06;21,18;0,00;7,06;14,12;0,00;0,00;14,12;14,12;7,06;7,06
1303700;Santo Antônio do Içá;12,26;12,26;0,00;36,78;0,00;0,00;0,00;12,26;0,00;12,26;12,50;4,22;0,00;21,67;4,55;0,00;0,00;19,15;0,00;7,09;0,00;3,54;3,54;3,54;0,00;0,00;0,00;0,00;0,00;0,00
1303809;São Gabriel da Cachoeira;6,92;20,75;34,58;27,66;34,58;20,75;41,50;20,75;13,83;20,75;9,45;11,60;20,53;17,96;26,78;17,56;25,92;12,76;11,58;5,79;9,65;7,72;21,24;17,38;11,58;30,89;30,89;5,79;11,58;19,31
1303908;São Paulo de Olivença;10,94;21,88;32,83;0,00;10,94;10,94;10,94;32,83;32,83;0,00;5,59;5,47;8,04;0,00;5,19;2,54;2,50;12,24;9,10;3,03;9,10;3,03;6,07;0,00;6,07;3,03;3,03;12,13;0,00;6,07
1303957;São Sebastião do Uatumã;0,00;0,00;30,94;30,94;0,00;61,88;0,00;0,00;92,82;30,94;0,00;0,00;15,26;7,45;0,00;21,40;0,00;0,00;51,41;17,14;0,00;0,00;0,00;17,14;8,57;0,00;0,00;0,00;0,00;0,00
1304005;Silves;0,00;33,34;0,00;0,00;0,00;66,69;0,00;100,03;0,00;33,34;0,00;33,04;0,00;0,00;10,98;21,81;0,00;64,59;8,65;25,95;8,65;0,00;8,65;0,00;17,30;25,95;0,00;0,00;0,00;51,91
1304062;Tabatinga;63,52;52,93;37,05;47,64;63,52;95,27;179,96;227,60;201,13;254,06;31,83;36,05;35,29;29,86;37,22;57,71;102,71;108,03;89,87;95,86;3,00;3,00;5,99;1,50;10,48;5,99;1,50;5,99;4,49;7,49
1304104;Tapauá;0,00;0,00;0,00;35,77;17,88;17,88;53,65;53,65;89,41;17,88;5,47;5,51;5,54;16,73;17,34;5,83;17,63;23,70;25,51;10,20;30,61;0,00;5,10;0,00;0,00;0,00;5,10;10,20;5,10;0,00
1304203;Tefé;41,24;13,75;45,82;27,49;41,24;45,82;50,40;36,66;59,57;54,99;20,75;8,01;24,10;17,74;33,25;28,40;31,91;27,00;27,15;23,08;4,07;4,07;9,50;10,86;8,14;2,71;6,79;5,43;9,50;4,07
1304237;Tonantins;0,00;35,49;0,00;0,00;0,00;0,00;0,00;35,49;35,49;0,00;0,00;10,82;5,37;0,00;0,00;0,00;5,29;10,51;15,59;5,20;0,00;0,00;5,20;0,00;0,00;0,00;0,00;10,39;0,00;0,00
1304260;Uarini;0,00;0,00;22,62;22,62;90,50;22,62;45,25;22,62;22,62;0,00;0,00;7,62;7,53;7,45;29,88;14,77;14,61;21,68;13,86;13,86;0,00;13,86;0,00;0,00;0,00;0,00;0,00;6,93;6,93;0,00
