"sernum","miscat","percfunc","percnegfunc","percposfunc","percnofunc","cogseleva","mmUPFscons","snkUPFscons","propUPFscons","rihnutr","bdyshp","tstgdivtaro","rdytoeat","chp","esyacce","othreas","reassum","age","gender","edu","mrysta","occu","wrksty","wltock","ckskl","housdispinc","child","adol","adul","elder","freqck","freqtakout","supwhlmrk","locmrk","olgroc","homgro","rsttakout","cant","othpur","ovwob","region","ctyctry"
1898,0,1,1,0,0,3,2,2,46,0,0,1,0,0,0,0,1,23,2,5,1,6,8,1,1,3,0,0,3,1,5,2,1,1,0,1,0,0,0,2,1,2
1899,2,1,1,0,0,3,2,2,22,0,0,0,0,0,1,0,1,35,1,3,1,7,7,2,2,2,2,0,1,2,2,2,0,1,0,0,0,0,0,1,1,1
1900,0,3,2,0,0,2,2,2,22,0,0,0,1,0,1,1,3,37,2,6,2,6,7,1,1,1,2,0,2,0,2,2,0,1,1,0,0,0,1,1,1,1
1901,0,2,2,0,0,3,2,3,19,0,0,0,1,0,0,0,1,46,2,3,2,4,10,2,1,1,0,1,3,4,5,2,1,0,0,0,0,0,0,2,1,2
1902,5,2,1,1,0,2,2,2,0,0,0,1,1,0,1,0,3,58,1,4,2,6,10,1,1,1,0,0,3,2,3,1,1,0,0,1,0,0,0,2,1,2
1903,2,2,2,0,0,2,2,2,11,0,0,1,1,0,1,0,3,30,2,3,2,6,8,2,2,1,2,0,4,0,2,2,0,1,0,1,0,0,0,2,1,2
1904,0,4,2,2,0,3,2,2,21,0,0,1,1,0,1,0,3,25,2,6,1,6,8,1,1,7,0,0,4,1,5,2,1,1,1,1,1,1,0,2,1,2
1905,2,4,3,1,0,3,3,2,81,0,0,1,1,0,0,0,2,46,2,5,2,6,8,1,1,2,1,0,3,2,4,2,0,1,1,0,1,0,0,1,1,2
1906,0,2,2,0,0,3,2,2,13,0,0,1,1,0,0,0,2,52,1,5,2,6,8,2,2,2,0,0,3,0,5,2,0,1,0,0,0,0,0,1,1,1
1907,0,2,2,0,0,3,2,2,28,0,0,0,1,0,0,0,1,35,2,6,2,4,7,1,1,2,2,0,2,2,5,2,1,1,0,0,0,0,0,1,1,1
1908,5,2,2,0,0,2,2,2,12,0,0,0,1,0,0,0,1,45,2,6,2,6,8,1,1,3,1,1,2,0,5,2,0,0,1,0,0,0,0,2,1,1
1909,0,1,0,1,0,3,5,5,82,0,0,0,0,0,1,0,1,47,2,3,2,4,0,1,1,1,1,0,1,4,3,1,1,0,0,0,0,0,0,1,1,2
1910,0,3,3,0,0,3,3,3,24,0,0,0,1,0,1,0,2,34,2,4,2,4,0,1,1,1,1,1,2,1,5,2,1,0,0,0,0,0,0,1,1,2
1911,0,2,2,0,0,3,2,2,16,0,0,1,1,0,0,0,2,45,2,5,2,5,7,1,1,1,0,2,1,0,5,1,1,1,0,1,0,0,0,2,1,2
1912,0,2,2,0,0,3,2,2,23,0,0,0,1,0,1,0,2,52,1,6,2,6,8,1,1,3,0,0,3,1,5,2,1,1,1,0,1,1,0,1,1,1
1913,0,2,2,0,0,3,2,2,13,0,0,0,1,0,1,0,2,26,2,5,1,6,8,1,1,1,0,0,0,0,4,2,1,1,0,0,0,0,0,2,1,1
1914,0,3,3,0,0,4,2,2,22,0,0,0,1,0,0,0,1,45,2,3,2,5,7,1,1,1,0,1,3,2,2,1,0,1,0,1,0,0,0,2,1,2
1915,0,2,2,0,0,2,2,2,21,0,0,1,0,0,0,0,1,38,2,3,2,4,0,1,1,3,1,2,2,1,3,2,1,1,0,0,0,0,0,2,1,1
1916,0,3,2,0,0,3,2,2,2,0,0,0,1,0,0,0,1,45,2,5,2,6,7,1,1,4,0,2,2,0,5,2,0,1,0,0,0,1,0,2,1,1
1918,0,1,0,0,0,2,2,1,21,0,0,1,0,0,0,0,1,48,2,2,2,6,7,1,1,2,0,0,2,2,2,1,1,0,0,0,0,0,0,1,1,2
1919,0,3,3,0,0,4,5,5,90,0,0,0,1,1,1,0,3,50,1,6,2,6,7,1,1,2,0,0,3,2,3,2,1,1,0,0,1,0,0,1,1,1
1920,3,2,2,0,0,3,1,1,22,1,1,0,1,1,1,0,5,46,2,6,2,6,7,1,1,2,0,0,4,0,3,1,1,0,0,1,0,0,0,1,1,1
1921,0,2,1,1,0,3,5,3,69,1,0,0,1,0,0,0,2,28,2,5,2,7,8,2,1,2,2,0,2,0,2,1,1,1,0,1,0,0,0,2,1,1
1922,3,2,2,0,0,3,1,1,22,0,0,0,0,0,0,1,1,43,2,3,2,4,9,1,1,1,1,1,3,2,5,1,0,0,0,1,0,0,0,2,1,2
1923,4,3,3,0,0,3,2,2,22,0,0,0,0,0,1,0,1,35,2,3,2,5,4,1,1,2,1,1,2,2,5,1,1,1,0,1,1,0,0,1,1,2
1926,3,2,2,0,0,3,2,2,24,0,0,1,0,0,1,0,2,25,2,5,1,6,8,2,2,2,1,2,2,1,2,2,0,1,0,1,0,0,0,2,1,1
1927,1,1,0,0,0,3,2,2,20,0,0,0,0,0,1,0,1,42,2,3,1,5,8,1,1,1,1,1,2,2,5,1,1,0,0,0,0,0,0,1,1,2
1929,2,4,3,1,0,2,2,2,23,0,0,0,1,0,0,0,1,45,2,6,2,6,8,1,1,3,0,1,3,0,5,1,1,0,0,0,0,0,0,1,1,1
1930,3,4,3,1,0,2,2,2,53,0,0,1,1,1,0,0,3,28,2,6,2,6,8,2,2,3,0,0,3,2,1,1,1,1,0,0,0,0,0,2,1,1
1932,0,1,1,0,0,3,1,2,21,0,0,1,1,0,1,0,3,47,2,5,2,6,8,1,1,2,1,0,3,2,5,2,1,0,1,0,1,0,0,1,1,1
1933,0,2,2,0,0,3,2,2,50,0,0,1,1,0,1,0,3,34,2,6,2,6,8,1,1,6,0,0,2,0,5,2,1,1,0,1,0,0,0,1,1,1
1934,1,4,3,0,0,3,3,3,65,0,0,1,1,0,1,0,3,30,2,5,2,6,12,2,1,1,1,0,2,0,2,3,1,0,0,0,0,0,0,1,1,1
1935,3,2,2,0,0,2,2,2,6,0,0,1,1,0,1,0,3,49,2,5,2,6,8,2,2,2,0,0,4,0,4,2,1,0,0,1,1,0,0,2,1,1
1936,0,4,3,1,0,3,2,1,18,1,0,0,1,0,0,0,2,56,2,5,1,6,10,1,2,1,0,0,3,1,5,1,0,0,1,0,0,0,0,2,1,2
1937,3,2,2,0,0,2,2,1,9,0,0,0,0,0,0,1,1,38,1,5,1,7,8,2,2,1,1,1,4,0,1,2,1,0,0,0,0,0,0,2,1,2
1938,7,5,3,2,0,2,1,1,10,1,1,1,1,1,1,0,6,64,1,4,2,3,8,1,1,3,0,0,0,2,5,1,1,1,0,0,0,0,0,1,1,1
1940,0,3,2,0,0,3,2,2,42,1,0,0,1,0,0,0,2,29,1,6,2,6,8,1,1,2,0,0,5,0,2,1,1,0,0,0,0,0,0,2,1,1
1942,1,3,3,0,0,3,4,4,80,0,0,1,1,0,0,0,2,45,2,5,2,6,8,1,1,2,0,1,2,2,5,2,1,1,0,0,1,0,0,1,1,1
1943,0,3,3,0,0,3,2,2,22,0,0,1,1,1,1,0,4,52,2,3,2,6,8,1,1,1,0,1,2,2,4,1,1,0,0,1,0,0,0,1,1,2
1944,1,1,1,0,0,1,2,2,60,1,0,0,0,0,0,0,1,56,1,3,2,7,9,2,2,1,0,1,3,0,1,1,0,1,0,0,0,0,0,1,1,2
1945,2,3,3,0,0,4,1,2,0,0,0,0,1,0,0,0,1,49,2,4,1,6,8,1,1,1,0,0,2,0,5,2,0,0,0,1,0,0,0,2,1,2
1946,2,5,3,2,0,3,2,2,40,0,0,1,1,0,1,0,3,46,2,3,2,5,8,1,1,1,0,1,3,0,5,1,1,0,0,1,0,0,0,1,1,2
1947,0,3,3,0,0,3,2,2,16,0,0,0,1,1,1,0,3,60,2,3,2,4,0,1,1,1,1,1,1,2,5,2,1,0,0,0,0,0,0,1,1,2
1949,0,1,0,0,0,3,2,2,2,0,0,1,1,0,1,0,3,49,1,4,2,7,8,2,2,1,0,1,3,2,5,1,1,1,0,1,0,0,0,1,1,2
1950,4,4,3,0,0,2,2,5,17,0,0,1,1,0,0,1,3,42,1,5,2,6,7,1,2,2,1,1,2,2,5,2,1,0,0,0,0,0,0,1,1,1
1951,0,3,2,1,0,2,2,2,17,0,0,0,1,1,1,0,3,53,2,3,2,5,8,1,1,2,0,0,2,0,4,1,0,1,0,0,0,0,0,1,1,2
1953,0,2,2,0,0,3,2,2,41,0,0,0,1,1,1,0,3,51,2,5,2,7,12,1,1,2,0,1,3,0,5,1,1,1,0,1,0,0,0,1,1,2
1954,0,2,2,0,0,4,1,2,0,0,0,0,0,0,1,0,1,49,2,4,2,4,6,1,1,1,0,0,4,2,5,1,1,1,0,0,0,0,0,1,1,2
1955,11,3,3,0,0,3,2,2,66,1,1,1,0,0,0,0,3,48,2,5,2,6,7,1,1,2,0,0,3,1,2,2,1,1,0,1,0,0,0,1,1,1
1956,2,2,2,0,0,3,1,1,0,0,0,1,0,0,0,0,1,54,2,4,2,4,10,1,1,1,0,0,4,2,5,1,0,1,0,1,0,0,0,1,1,2
1957,0,3,3,0,0,4,3,3,41,0,0,0,0,0,0,1,1,45,2,5,2,7,12,2,2,3,0,2,3,2,3,3,0,1,0,1,0,0,0,1,1,2
1958,2,3,3,0,0,3,2,3,40,0,0,1,1,0,0,0,2,40,2,5,2,4,1,2,1,2,1,1,2,2,4,3,1,1,1,0,0,0,0,1,1,1
1959,0,3,3,0,0,3,2,2,65,0,0,1,1,1,1,0,4,31,2,4,2,4,8,1,1,2,2,0,2,0,5,1,1,1,1,0,1,0,0,1,1,2
1960,0,1,1,0,0,2,2,2,33,0,0,0,0,0,0,1,1,45,1,3,2,6,12,1,1,1,1,1,3,1,3,2,0,0,0,0,0,0,1,1,1,2
1961,0,4,3,0,0,3,2,2,12,0,0,1,1,1,0,0,3,44,2,3,2,6,9,1,1,1,0,1,2,0,3,2,0,1,0,0,0,0,0,1,1,1
1962,0,3,3,0,0,3,1,1,5,0,0,1,1,0,0,0,2,55,1,5,2,5,13,1,2,1,0,0,3,0,5,1,1,0,0,0,0,0,0,1,1,2
1963,0,5,2,2,0,3,2,2,6,0,0,1,1,1,1,0,4,4,2,5,2,4,2,1,1,1,1,1,2,2,5,2,1,0,1,0,0,0,0,2,1,2
1964,0,1,1,0,0,3,2,2,10,0,0,0,1,0,0,0,1,53,1,5,1,6,8,1,1,7,0,0,2,0,2,2,0,1,0,0,0,0,0,1,1,2
1965,0,5,3,1,0,3,3,2,21,0,0,1,1,0,0,1,3,46,1,4,2,7,10,2,1,1,0,1,4,1,5,2,1,1,0,0,1,0,1,1,1,2
1966,5,3,3,0,0,2,1,2,1,0,0,1,1,0,1,0,3,45,1,3,2,7,5,2,2,2,1,1,2,1,5,1,1,1,0,1,0,0,0,1,1,2
1968,0,2,2,0,0,1,2,2,20,0,0,0,0,0,1,0,1,53,1,4,2,6,8,2,2,1,0,2,2,2,3,2,1,0,0,1,0,0,0,2,1,2
1969,1,3,3,0,0,2,2,1,13,0,0,0,1,0,0,0,1,55,2,5,2,4,12,1,1,1,1,0,2,2,5,2,1,0,0,0,0,0,0,1,1,2
1970,0,4,3,0,0,3,5,5,62,1,1,0,0,0,0,0,2,49,1,4,2,5,8,1,1,1,0,1,2,2,5,2,1,0,0,0,0,0,0,2,1,2
1971,0,3,3,0,0,3,1,1,0,0,0,1,0,0,0,0,1,52,1,4,2,7,2,2,2,1,0,0,3,1,5,1,1,1,0,1,0,0,0,1,1,2
1972,4,2,2,0,0,2,2,1,21,0,0,0,1,1,0,0,2,47,2,5,2,7,8,1,1,2,1,1,3,0,5,1,1,0,0,1,0,0,0,1,1,2
1974,0,1,1,0,0,2,1,1,22,0,0,1,0,0,0,0,1,58,2,5,2,6,8,1,1,2,0,0,3,0,5,1,1,1,0,0,0,0,0,2,1,2
1976,2,4,3,0,0,3,3,2,66,0,0,1,1,0,1,0,3,60,2,5,2,7,12,2,2,1,3,0,4,1,5,1,0,1,0,1,0,0,0,1,1,2
1977,1,2,2,0,0,3,2,2,10,0,0,1,1,0,0,0,2,39,2,4,2,4,8,2,2,1,1,1,3,0,5,2,1,0,0,0,0,0,0,1,1,2
1978,3,2,0,1,0,3,2,2,16,1,0,0,1,0,0,0,2,48,1,5,1,7,6,1,1,1,0,0,2,0,3,2,1,0,0,0,0,0,0,2,1,2
1979,0,1,0,0,0,3,2,2,23,0,0,0,1,0,1,0,2,35,2,5,2,6,8,1,1,1,1,1,4,0,3,2,0,1,0,0,0,0,0,1,1,2
1980,0,2,2,0,0,3,2,2,0,0,0,0,1,0,0,0,1,47,2,6,2,6,7,1,1,1,0,1,0,2,4,2,1,0,0,0,0,0,0,1,1,1
1981,2,2,2,0,0,1,2,2,9,0,0,0,1,0,0,0,1,50,1,5,2,7,10,1,1,1,0,1,2,0,5,2,0,1,0,1,0,0,0,1,1,2
1982,0,2,2,0,0,3,2,3,22,0,0,1,1,0,0,0,2,30,2,5,2,6,7,2,2,1,2,0,2,0,2,2,1,1,0,0,0,0,0,2,1,2
1983,1,3,3,0,0,3,2,2,24,0,0,1,0,0,0,0,1,49,2,5,2,7,9,1,1,2,0,1,3,0,3,2,0,0,0,0,1,0,0,1,1,2
1984,1,3,3,0,0,2,2,2,40,0,0,1,1,0,0,0,2,52,2,3,2,4,10,1,2,1,0,0,2,0,2,1,0,1,0,0,0,0,0,1,1,2
1985,3,2,2,0,0,2,2,2,21,1,0,1,0,0,0,0,2,32,1,6,2,6,7,1,1,2,0,2,2,2,4,2,1,0,0,0,0,0,0,1,1,2
1986,1,1,1,0,0,1,1,1,21,1,1,1,0,0,0,0,3,45,2,5,2,6,8,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,1,2
1987,0,1,1,0,0,2,1,1,17,0,0,0,1,0,0,0,1,54,1,3,2,6,9,1,1,2,0,0,3,0,4,1,0,1,0,0,0,0,0,2,1,2
1989,2,3,2,1,0,3,2,2,44,1,1,1,0,0,0,0,3,48,1,4,2,6,10,1,1,1,3,0,5,0,5,2,1,0,0,0,0,0,0,1,1,2
1991,0,4,3,1,0,3,2,2,36,0,0,1,1,0,1,0,3,47,1,4,2,7,24,2,1,1,0,1,3,0,5,2,1,1,0,1,1,0,0,1,1,2
1993,1,2,2,0,0,3,2,2,85,0,0,1,1,0,1,0,3,47,2,5,2,7,12,1,1,1,0,1,2,0,5,1,1,0,1,0,0,0,0,2,1,2
1994,0,3,3,0,0,3,1,1,2,0,0,1,1,1,0,0,3,30,1,7,1,6,8,1,1,6,0,0,3,0,3,5,1,0,1,0,1,0,0,1,1,1
1995,5,2,0,2,0,2,2,2,12,1,0,1,0,1,0,0,3,44,1,5,2,6,10,2,2,1,1,1,3,2,5,2,1,1,0,0,0,0,0,1,1,2
1996,1,3,3,0,0,3,2,2,23,0,0,0,1,0,0,0,1,56,2,5,2,6,8,1,1,1,0,0,3,0,4,2,0,1,0,0,0,0,0,1,1,1
1997,2,3,3,0,0,3,2,2,16,0,0,0,1,0,0,0,1,44,2,6,2,6,7,1,1,1,1,1,2,1,4,2,1,1,0,0,0,0,0,1,1,1
1998,3,4,3,0,0,2,2,2,30,0,0,1,1,0,0,0,2,46,2,5,2,6,7,1,1,2,1,1,2,2,4,2,1,1,0,0,1,0,0,1,1,1
1999,0,4,3,0,0,3,2,2,21,0,0,0,0,0,0,1,1,47,2,5,2,6,8,1,1,2,1,1,2,2,3,2,1,0,0,0,0,0,0,1,1,1
2000,0,3,3,0,0,3,2,2,40,0,0,0,1,0,1,0,2,30,2,6,2,6,8,1,1,3,1,0,2,2,4,2,1,1,1,0,1,0,0,1,1,1
2001,1,2,2,0,0,3,1,1,0,0,0,0,1,0,0,0,1,37,2,5,2,7,14,2,1,2,0,2,2,2,5,1,0,0,0,1,0,0,0,1,1,2
2004,0,3,3,0,0,4,1,1,23,0,0,0,0,0,0,1,1,60,2,3,2,5,7,1,1,1,0,1,4,0,5,1,0,1,0,0,0,0,0,1,1,2
2007,1,2,2,0,0,1,2,2,20,0,0,0,1,0,1,0,2,53,2,3,2,4,9,2,2,2,0,1,2,0,5,1,1,0,0,1,0,0,0,2,1,2
2008,2,2,2,0,0,2,2,2,30,0,0,1,1,0,1,0,3,45,2,5,2,6,8,1,1,1,0,1,3,0,4,2,0,1,1,0,1,0,0,1,1,1
2009,0,3,3,0,0,3,1,1,4,0,0,0,0,0,0,1,1,50,2,6,2,6,10,1,1,1,0,0,3,0,5,1,0,1,0,1,0,0,0,2,1,2
2010,0,1,1,0,0,3,2,2,19,0,0,0,1,0,0,0,1,45,2,5,2,6,8,1,1,1,0,1,5,2,5,2,1,1,1,0,0,0,0,1,1,1
2011,0,1,0,0,0,2,1,3,39,0,0,1,1,0,1,0,3,52,1,4,2,4,3,1,1,2,0,1,5,2,5,2,1,0,0,0,0,0,0,2,1,2
2012,0,3,2,1,0,3,1,2,13,1,0,0,1,0,0,0,2,55,2,3,2,4,10,1,1,3,0,1,2,0,5,1,0,1,0,0,0,0,0,2,1,2
2013,0,3,2,1,0,3,4,2,15,0,0,1,1,0,1,0,3,54,1,2,2,6,15,2,2,1,0,1,2,1,2,1,0,0,0,1,0,0,0,2,1,2
2014,1,1,1,0,0,3,4,5,81,0,0,0,0,0,1,0,1,45,1,4,2,7,16,2,2,2,0,2,3,2,3,2,0,1,0,0,0,0,0,1,1,2
2015,2,2,2,0,0,3,1,1,2,0,0,0,1,0,0,0,1,66,1,5,2,3,3,1,1,1,1,1,2,2,5,1,1,1,0,1,0,0,0,1,1,1
2016,1,1,1,0,0,1,2,2,2,1,1,1,1,1,1,1,7,40,2,6,2,6,8,2,1,2,1,1,2,2,5,2,1,0,0,0,0,0,0,2,1,1
2017,2,2,2,0,0,3,2,2,20,0,0,0,1,0,0,0,1,33,2,5,2,6,7,2,1,2,2,0,2,0,3,2,1,0,0,0,0,0,0,2,1,1
2018,4,2,2,0,0,3,2,2,22,0,0,0,1,0,0,0,1,38,1,4,2,6,9,2,1,2,2,0,0,1,3,2,1,0,0,0,0,0,0,1,1,2
2019,2,5,3,2,0,3,2,2,11,0,0,1,1,0,0,0,2,45,2,4,2,6,8,2,1,1,0,0,2,3,1,1,1,0,0,1,0,0,0,1,1,2
2020,0,2,2,0,0,4,1,1,0,0,0,0,0,0,0,1,1,77,1,4,2,7,9,2,2,1,0,0,0,2,5,3,0,0,0,1,0,0,0,1,1,2
2022,3,4,3,0,0,3,2,2,8,0,0,1,1,1,1,0,4,62,2,3,2,4,6,2,1,1,1,0,2,2,5,2,1,1,1,1,0,0,0,1,1,2
2023,0,2,2,0,0,2,2,1,27,0,0,1,1,1,1,0,4,36,2,4,2,6,7,1,1,1,1,1,4,0,5,2,1,1,1,1,1,0,0,1,1,2
2024,0,3,3,0,0,3,2,2,20,0,0,1,1,0,0,0,2,61,1,5,2,3,3,1,1,4,0,0,0,2,5,1,1,1,1,0,0,0,0,2,4,1
2025,4,1,1,0,0,3,1,1,0,0,0,0,0,0,0,1,1,35,2,3,2,7,1,1,1,2,1,1,2,4,3,2,1,0,0,0,0,0,0,2,1,2
2026,4,1,1,0,0,2,3,3,65,0,0,1,0,0,0,0,1,45,1,3,2,6,9,1,1,2,0,1,3,2,5,2,0,1,0,1,0,0,0,2,1,2
2027,0,3,2,1,0,2,1,3,12,0,0,1,0,0,0,0,1,76,2,3,2,4,6,1,1,1,0,0,0,2,5,1,0,0,0,1,0,0,0,2,1,2
2028,0,2,2,0,0,2,2,2,13,0,0,1,1,0,0,0,2,76,1,1,2,2,6,2,2,1,0,0,0,2,5,1,0,0,0,1,0,0,0,2,1,2
2029,0,1,1,0,0,2,1,1,26,0,0,0,0,0,0,1,1,46,2,3,2,4,0,1,1,2,1,1,3,2,5,1,0,1,0,0,0,0,0,1,1,2
2031,0,3,2,0,0,1,3,3,76,0,0,1,1,1,1,1,5,55,1,6,2,6,6,1,2,2,0,0,4,3,2,2,0,1,0,0,0,0,0,1,2,1
2032,0,2,0,2,0,3,2,2,20,0,0,1,1,0,1,0,3,35,1,6,2,6,8,1,1,6,1,0,4,0,2,2,1,1,0,0,0,1,0,2,2,1
2033,2,3,3,0,0,3,2,2,19,0,0,0,1,0,1,0,2,35,1,5,2,7,8,1,1,1,2,0,2,2,5,1,1,1,0,1,0,0,0,1,1,2
2034,2,1,1,0,0,3,2,2,20,0,0,1,1,0,0,0,2,59,1,5,2,3,8,1,1,3,0,0,4,2,3,2,1,1,0,0,0,0,0,1,2,1
2035,1,1,0,1,0,3,2,2,24,0,0,0,1,0,0,0,1,49,2,5,2,6,1,1,1,3,0,0,2,0,3,2,1,0,1,0,0,0,0,1,2,1
2036,4,1,1,0,0,2,1,2,38,0,0,1,0,0,0,0,1,44,2,3,2,5,8,1,1,2,0,2,2,0,4,1,0,1,0,0,0,0,0,2,1,2
2037,6,1,1,0,0,2,1,1,77,0,0,0,0,0,0,1,1,43,2,2,2,2,0,1,1,1,0,1,3,2,5,1,1,0,0,0,0,0,0,2,1,2
2038,0,2,2,0,0,2,1,2,22,0,0,0,1,0,0,0,1,45,2,4,2,7,8,1,1,2,0,0,3,0,5,2,1,1,1,0,0,0,0,2,1,1
2039,0,2,0,2,0,4,2,2,60,0,1,0,0,0,0,0,1,27,1,7,1,6,7,2,1,3,0,0,0,0,1,2,0,0,0,0,1,0,0,2,1,1
2040,0,2,2,0,0,4,2,2,20,0,0,1,0,0,1,0,2,35,1,6,2,6,8,2,1,1,2,0,2,2,5,2,1,0,0,1,0,0,0,1,1,1
2041,3,3,3,0,0,3,2,2,33,0,0,0,1,0,0,1,2,48,2,3,1,7,8,1,1,2,0,2,1,0,5,2,1,1,0,0,0,0,0,1,1,1
2043,1,2,2,0,0,2,2,2,20,0,0,0,1,0,1,0,2,65,1,6,2,3,6,1,1,3,0,0,2,2,4,3,1,0,1,0,0,0,0,2,1,1
2044,3,2,0,2,0,2,1,1,0,0,0,0,1,0,0,0,1,68,2,5,2,3,7,2,1,2,0,0,0,2,3,1,1,1,0,0,0,0,0,2,1,1
2045,0,1,1,0,0,3,2,2,19,0,0,0,1,0,0,0,1,46,1,3,2,6,8,1,1,2,0,0,3,0,2,2,0,0,0,0,1,0,0,1,4,1
2046,7,2,1,1,0,4,2,2,9,0,0,0,1,1,1,0,3,22,2,6,1,1,8,2,1,5,0,0,3,0,2,2,1,0,1,0,0,0,0,1,3,1
2047,0,0,0,0,1,3,5,5,87,0,0,0,1,0,1,0,2,28,1,7,1,6,7,2,1,4,0,0,1,2,3,2,1,0,0,0,0,0,0,2,1,1
2048,0,3,3,0,0,3,2,2,7,0,0,1,0,1,1,0,3,22,2,7,1,1,8,1,1,2,0,0,3,2,5,1,1,1,0,1,0,0,0,2,3,1
2049,2,0,0,0,1,3,3,3,30,0,0,0,1,0,1,0,2,23,2,7,1,1,10,2,1,3,0,0,3,0,3,3,1,0,0,0,1,1,0,2,1,1
2050,0,2,2,0,0,3,2,2,20,0,0,1,0,0,1,0,2,24,2,7,1,1,10,2,1,1,0,0,4,1,4,2,0,1,0,1,0,0,0,2,3,2
2053,0,2,2,0,0,3,4,4,63,0,0,0,1,1,1,0,3,26,1,7,1,1,7,1,1,3,0,0,3,0,4,2,1,1,0,0,0,0,0,2,3,1
2054,2,3,3,0,0,3,2,2,30,0,0,1,1,0,1,0,3,23,2,7,1,1,0,1,1,3,0,0,3,1,4,1,1,1,0,0,1,0,0,2,3,1
2055,3,2,2,0,0,3,2,2,12,0,0,0,1,1,1,0,3,22,2,7,1,1,8,2,1,2,0,0,4,0,1,2,1,1,0,0,1,1,0,1,1,1
2056,0,0,0,0,1,4,3,2,30,1,0,0,1,1,1,0,4,23,1,7,1,1,9,1,1,3,0,0,4,0,2,2,1,1,1,1,0,0,0,2,1,1
2057,0,2,2,0,0,3,2,2,30,0,0,0,1,0,1,0,2,22,1,7,1,1,7,1,1,3,0,0,2,0,3,2,1,1,0,0,0,0,0,2,3,1
2058,0,2,2,0,0,4,4,3,100,0,0,1,1,0,1,0,3,26,1,8,1,1,10,1,1,2,0,1,3,1,5,2,1,1,1,0,0,0,0,1,1,1
2059,0,1,1,0,0,2,2,2,14,0,0,0,1,0,0,0,1,47,2,5,2,6,9,1,1,2,0,0,3,2,5,1,1,0,0,0,0,0,0,1,1,2
2061,0,3,3,0,0,3,2,2,4,0,0,1,1,0,1,0,3,39,2,7,2,5,8,2,1,3,2,0,2,2,5,1,1,0,1,0,0,0,0,1,1,1
2062,4,2,0,2,0,4,4,3,39,1,1,1,0,1,0,0,4,40,2,6,2,6,6,2,1,3,0,0,0,0,3,3,0,0,0,1,0,1,0,2,1,1
2063,2,2,2,0,0,3,2,2,23,0,0,1,0,0,0,0,1,35,2,6,2,6,7,1,1,7,2,0,4,1,5,2,1,0,0,0,0,0,0,1,1,1
2064,3,2,2,0,0,2,3,3,39,0,0,1,0,1,1,0,3,2006,1,4,1,1,12,2,2,7,0,1,2,0,2,4,0,0,0,0,1,1,0,2,1,1
2065,0,3,3,0,0,3,3,4,50,0,0,1,1,0,1,0,3,36,2,6,2,6,8,2,2,2,0,0,2,1,1,3,1,0,1,0,1,1,0,2,1,1
2066,2,2,1,1,0,2,2,2,53,1,1,1,1,0,1,0,5,38,2,6,2,6,7,1,1,3,1,1,2,2,5,2,0,0,1,0,0,0,0,1,1,1
2068,0,2,2,0,0,3,2,5,49,0,0,1,1,0,0,0,2,42,2,4,2,6,8,1,1,2,0,2,2,2,5,3,1,0,1,1,0,0,0,2,1,2
2069,2,2,2,0,0,2,3,4,60,0,0,0,1,1,1,0,3,24,2,7,1,1,8,2,2,4,0,1,3,0,4,2,1,1,0,0,0,0,0,2,3,1
2070,2,2,2,0,0,3,2,2,22,0,0,0,1,1,1,0,3,19,1,6,1,1,8,1,1,1,0,0,3,0,2,2,1,1,1,0,0,0,0,2,1,2
2071,2,3,3,0,0,3,2,2,32,0,0,1,1,1,1,0,4,24,2,7,1,1,5,1,1,2,0,0,4,0,2,2,1,0,1,0,0,0,0,1,1,1
2072,0,0,0,0,1,3,2,2,10,0,0,0,1,0,0,0,1,42,1,6,2,6,8,1,1,3,0,1,2,2,5,2,1,1,0,0,0,0,0,2,3,1
2073,4,2,2,0,0,3,2,2,15,0,0,0,1,0,1,0,2,50,2,4,2,4,0,2,1,2,0,1,3,1,5,2,1,1,1,1,0,0,0,1,2,1
2074,3,1,1,0,0,2,1,1,24,0,0,0,1,0,0,0,1,40,1,7,2,6,8,1,1,2,1,1,3,2,2,2,0,1,0,0,0,0,0,1,3,1
2076,2,0,0,0,1,3,2,2,25,0,0,1,0,0,0,0,1,40,1,6,2,6,3,1,1,2,3,0,2,1,5,2,0,1,0,0,0,0,0,2,3,1
2077,1,1,0,1,0,4,1,1,69,1,0,0,0,0,0,0,1,35,1,6,1,6,8,2,2,1,2,0,3,0,1,2,0,0,1,0,0,0,0,2,3,1
2078,0,1,1,0,0,3,1,1,14,0,0,0,1,0,0,0,1,37,2,6,2,6,8,1,1,2,1,1,2,0,4,2,1,1,0,0,0,0,0,2,3,1
2079,3,0,0,0,1,2,2,4,50,0,0,0,1,0,1,0,2,22,2,6,1,6,8,1,2,2,0,1,3,2,2,3,1,0,0,0,0,1,0,1,3,1
2080,3,3,3,0,0,2,2,2,81,0,0,1,1,0,1,0,3,23,2,6,1,6,8,1,1,1,0,0,1,0,3,2,1,1,0,1,0,0,0,2,3,1
2081,0,2,2,0,0,3,2,3,52,0,0,0,1,0,0,0,1,35,2,6,2,6,8,2,2,2,2,0,2,2,3,2,1,0,1,0,1,0,0,1,3,1
2082,0,2,2,0,0,3,1,2,11,1,0,0,0,0,1,0,2,40,2,6,2,6,8,1,1,3,2,0,2,2,4,2,1,0,0,1,0,0,0,1,3,1
