IBGE;IPSAMZ21;NHB_21;FBE_21;OP_21;NHB1_21;NHB2_21;NHB3_21;NHB4_21;FBE1_21;FBE2_21;FBE3_21;FBE4_21;OP1_21;OP2_21;OP3_21;OP4_21;NHB11_21;NHB12_21;NHB13_21;NHB14_21;NHB15_21;NHB21_21;NHB22_21;NHB23_21;NHB31_21;NHB32_21;NHB33_21;NHB34_21;NHB41A_21;NHB41B_21;NHB42A_21;NHB42B_21;NHB43_21;FBE11_21;FBE12_21;FBE13_21;FBE14_21;FBE15_21;FBE21_21;FBE22_21;FBE23_21;FBE24_21;FBE31_21;FBE32_21;FBE33_21;FBE34_21;FBE35_21;FBE41_21;FBE42_21;FBE43_21;FBE44_21;FBE45_21;OP11_21;OP12_21;OP13_21;OP14_21;OP21_21;OP22_21;OP23_21;OP24_21;OP31_21;OP31B_21;OP32_21;OP33A_21;OP33B_21;OP41_21;OP42_21
5103957;58,49;63,96;58,95;52,57;80,36;31,32;93,42;50,73;84,3;21,26;68,56;61,69;30,57;61,73;100;17,97;28,57;32,69;33,05;0;4,01;74,49;14,89;99,68;79,42;99,28;97,1;94,35;0;1;44,06;6;99,14;0,2;6,1;22,1;5,3;1,9;20,84;15,22;53,32;9,35;33,05;99,14;165,23;99,14;33,05;0;34,48;0,03;80,94;6,32;44,44;8,64;2;0;3;16,67;0,83;63,33;0;1;0;0;1;26,11;16,85
5104104;55,72;67,03;63,12;37;91,57;31,63;96,12;48,79;86,77;19,66;84,33;61,7;42,67;61,66;30,22;13,46;15,12;2,79;13,96;200,24;4,84;79,29;16,27;83,41;87,56;99,19;96,18;99,01;63,8;6;35,37;5;12,1;0,1;3,6;28,6;5,85;1,5;15,18;13,72;65,42;4,17;2,79;61,43;100,51;58,63;11,17;12,9;52,82;1,01;66,28;4,87;88,89;3,96;5;0;2;15,5;1,6;51,61;166,67;5;185,65;94,7;3;19,74;12,51
5104203;62,35;76,89;59,97;50,2;78,93;71,54;97,17;59,91;81,68;15,98;73,9;68,31;26,68;65,38;100;8,76;8,77;59,44;12,52;909,16;3,89;90,14;65,82;97,32;90,14;99,38;98,43;98,72;31,82;5;15,41;4;11,01;0,8;3,1;25,9;5,2;3,5;8,29;11,18;57,4;7,05;39,63;79,26;217,95;59,44;13,21;0;3,29;0;48,07;18,17;55,56;2,49;7;0;2;15,79;0;23,68;0;1;0;0;1;12,55;8,32
5104500;58,46;76,55;49,4;49,43;92,67;37,06;96,26;80,22;70;11,74;66,1;49,77;19,41;63,38;100;14,94;0;0;36,34;0;3,45;85,34;45,45;89,03;89,47;100;93,98;99,62;0;1;12,11;4;12,11;1,2;13,7;18,2;4,15;8,8;7,9;6,36;46,13;3,62;72,67;72,67;218,02;145,35;0;0;93,83;0;60,6;5,4;33,33;3,96;2;0;2;12,77;2,55;53,19;0;1;0;0;1;23,26;13,08
5104526;62,66;72,5;63,9;51,58;89,93;31,03;97,75;71,28;87,5;24,09;86,91;57,08;28,83;67,83;84,72;24,92;33,06;0;13,52;0;3,84;90,97;5,37;67,84;92,24;98,73;99,01;99,29;14,18;4;8,7;3;8,7;0,3;7,7;17,6;5,85;2;33,1;16,2;44,85;8,87;13,04;65,21;26,09;13,04;26,09;0;54,39;0,31;63,3;21,09;55,56;4,04;4;2;2;11,57;4,03;26,45;0;1;58,74;34,96;2;38,22;22,17
5104542;58,1;67,97;59,58;46,76;87,5;36,03;93,31;55,03;85,28;18,22;82,08;52,75;19,16;66,36;87,59;13,93;10,87;14,84;14,84;1004,92;3,81;77,18;0,26;88,17;80,05;97,65;96,87;95,05;20,35;5;14,84;4;34,63;0,1;7,5;24,2;6;4,3;22,67;8,65;45,87;10,62;59,37;44,53;74,22;29,69;15,18;0;58,4;2,71;167,13;32,53;33,33;3,78;3;0;1;9,78;4,87;28,26;0;1;31,4;20,86;2;19;13,8
5104559;54,81;64,88;56,84;42,7;91,75;41,04;95,69;31,04;76,31;39,24;61,44;50,38;34,09;63,03;50,35;23,32;10,99;0;25,97;0;4,56;89,48;1,31;100;88,07;95,66;99,24;97,29;69,59;6;52,6;6;70,14;0,5;8,9;25,7;5;7,4;35,37;23,21;99,4;34,16;26,3;157,81;157,81;157,81;25,63;0;40,79;3,32;425,52;42,93;55,56;7,83;2;3;2;13,19;1,87;53,85;0;1;335,24;114,38;3;33,93;21,83
5104609;61,17;71,52;62,5;49,49;91,34;44,22;97,51;53;79,61;17,32;86,03;67,04;40,07;62,74;72,28;22,87;10,05;7,49;7,49;502,51;5,45;86,57;4,1;100;90,77;97,96;99,7;99,4;41,18;6;9,99;3;47,46;0,7;5,7;38;5,2;0,9;15,96;12,4;43,37;9,43;29,97;37,47;134,88;14,99;7,49;0;1,83;0;126,3;17,41;66,67;8,78;4;3;3;15,08;1,11;64,32;0;1;90,45;45,01;3;34,39;20,76
5104807;59,45;73,94;63,74;40,67;92,94;59,33;94,7;48,81;85,74;32,14;73,29;63,78;37,49;54,99;49,38;20,8;4,44;5,4;18;0;5,07;96,39;37,63;100;97,29;99,25;98,66;86,1;61,37;6;31,2;5;12;0,2;2,6;17,4;5,35;3,7;31,38;22,5;91,02;7,59;50,4;93,61;172,81;72;7,2;0;31,25;0;17,96;4,24;63,64;7,84;2;4;0;17,78;3,99;50,89;18,52;4;79,19;47,37;3;29,85;19,73
5104906;57,78;63,29;59,26;50,78;83,27;24,85;90,39;54,65;77,54;16,47;73,29;69,76;33,29;60,14;100;9,7;24,67;11,89;11,89;869,57;10,25;64,95;11,55;68,28;59,54;98,03;97,33;97,52;99,53;6;3,96;2;67,39;0,6;4;17,2;4,2;5,3;13,38;10,54;52,36;6,61;11,89;154,6;178,38;47,57;13,95;0;0;0;30,72;10,06;66,67;3,9;4;3;4;23,3;1,88;57,28;0;1;0;0;1;14,39;8,92
5105002;63,38;75,31;61,66;53,18;84,79;32,03;94,09;90,33;88,52;29,06;77,38;51,67;33,25;65,47;100;13,99;39,06;11,37;11,71;0;7,59;70,01;11,02;88,17;78,28;96,43;97,34;99,23;0;1;3,79;2;18,95;0,8;2,3;18,5;5,8;1,4;30,12;18,65;81,11;8,99;34,12;56,86;181,96;90,98;0;0;85,27;0,15;50,05;6,53;55,56;7,22;1;2;2;13,28;15,08;29,69;0;1;0;0;1;20,58;12,96
5105101;55,43;70,02;62,64;33,64;91,96;40,43;91,44;56,24;86,97;24,49;76,72;62,39;28,4;67,86;24,07;14,24;15,85;8,58;8,6;0;4,4;77,53;35,14;88,64;80,47;94,76;94,07;93,35;19,29;4;25,73;5;25,73;0,1;3,4;22,3;5,65;2,2;19,42;18,47;73,53;6,94;14,3;111,51;140,1;80,06;5,72;11,8;36,23;2;132,48;20,47;55,56;3,73;2;3;4;17,91;11,91;25,2;2,29;2;632;422,09;5;20,79;13,3
5105150;51,51;61,28;67,26;25,97;90,09;22,37;93,35;39,32;80,3;30,18;76,73;81,85;26,96;59,83;0;17,11;20,6;4,88;17,07;137,36;4,14;61,26;1,08;85,58;87,07;97,66;89,97;96,93;43,45;6;41,47;6;30,08;0,3;6,1;19,5;5;6;19,63;26,75;85,74;9,81;14,64;95,13;180,5;73,18;7,32;61,11;17,42;1,86;101,61;12,8;53,85;3,21;8;3;2;17,17;2,57;55,63;23,26;5;467,48;359,1;5;24,39;16,32
5105176;55,44;72,68;59,66;33,97;92,24;38,18;85,57;74,74;75,34;14,54;87,91;60,85;26,02;59,68;42,93;7,25;6,62;0;6,62;0;11,95;58,47;18,43;55,03;66,41;97,71;80,31;92,82;8,3;3;8,4;3;16,81;0,2;10,2;33,5;5,4;8,8;14,99;10;33,65;8,34;12,61;37,82;132,37;18,91;6,3;0;39,33;1,09;62,53;3,55;55,56;2,02;2;3;1;16,56;55,13;18,54;0;1;283,71;194,21;4;10,21;7
5105200;59,29;65,97;58,05;53,84;88,12;39,37;93,93;42,46;82,58;19,33;68,47;61,8;39,3;59,01;99,36;17,69;7,52;17,82;20,78;0;7,27;86,52;49,5;82,59;85,33;98,42;97,23;92,89;68,16;6;47,53;6;14,85;1;4,2;22,3;5,15;2,2;22,03;8,75;63,15;4,62;62,38;106,94;133,68;80,21;26,74;0,01;35;0,02;45,9;16,73;66,67;8,23;6;0;1;14,29;3,06;58,65;0;1;6,1;0;1;25,13;16,93
5105234;61,73;78,22;57,07;49,89;93,85;30,34;94,45;94,24;76,42;16,85;80,24;54,76;32,2;56,81;98,78;11,77;13,33;0;16,34;0;2,66;78,66;2,59;53,31;80,59;99,54;95,15;98,53;0;1;5,45;2;0;0,2;14,6;27,7;4,9;3,7;14,52;8,05;60,64;6,7;16,34;65,35;179,71;38,18;16,34;0;64,92;0,12;108,58;5,66;55,56;6,47;5;5;3;14,67;136,77;49,33;0;1;11,62;0;1;19,44;9,64
5105259;63,61;74,3;70,42;46,12;92,66;66,04;99,38;39,12;88,84;37,92;88,05;66,86;43,72;67,63;41,22;31,88;14,12;1,97;13,73;70,62;4,32;97,65;40,75;100;98,73;99,97;99,06;99,63;97,55;6;45,78;6;31,03;0,1;5,3;20,8;6;1,7;42,29;25,98;88,01;16,22;9,16;54,93;70,19;35,1;6,1;0;15,1;1,61;14,79;0,9;88,89;4,72;6;5;4;12,92;1,65;57,91;0;1;307,45;272,92;4;49,46;28,03
5105309;56,49;76,16;54,16;39,17;79,81;37,8;87,01;100;73,12;21;64,88;57,63;16,61;45,12;78,4;16,55;90,91;0;0;0;6,35;88,58;2,24;76,32;85,02;92,88;87,27;83,52;0;1;0;1;0;0,5;6,2;30,8;4,2;5,6;10,27;10,22;79,59;18,36;72,22;96,29;96,29;96,29;47,64;8,05;0,82;4,22;102,75;243,44;33,33;1,94;2;4;2;45,45;0;13,64;1,26;2;129,81;0;1;25,04;14,93
5105507;55,83;61,65;55,05;50,8;89,64;17,62;83,74;55,58;63,33;12,01;85,94;58,93;28,68;55,81;99,56;19,14;25,83;0;15,5;369;4,14;39,57;1,78;37,13;50,12;97,32;90,24;88,43;16,39;4;24,8;5;28,94;2;13,9;35,7;4,1;9,3;12,37;6,65;26,6;11,84;18,6;49,6;142,61;18,6;6,22;13,21;34,68;0,64;305,63;41,92;54,55;4,24;2;6;3;22,51;0,29;75,65;0;1;4,23;0;1;26,91;18,48
5105580;52,09;63,93;59,27;33,08;93,8;31,81;80,79;49,32;81,31;24,66;78,35;52,75;28,61;56,63;33,2;13,9;15,87;0;9,52;0;4,09;77,62;5,74;61,85;82,36;96,96;53,28;91,83;63,68;6;22,22;5;9,52;0,7;6,3;29,4;5,3;2,1;16,97;13,87;84,91;14,96;28,57;47,62;180,97;66,67;14,08;11,68;31,73;5,91;379,55;105,23;55,56;3,88;2;4;2;21,69;73,73;23,28;1,31;2;370,38;254,15;4;19,53;13,43
5105606;55,34;64,25;63,23;38,54;89,64;35,13;89,27;42,98;84,28;24,77;81,37;62,5;34,4;63,17;37,49;19,12;13,77;18,11;12,07;0;4,55;69,23;5,84;77,09;72,18;98,31;85,28;96,48;54,05;6;22,13;5;40,24;0,5;3,4;28,1;5,6;2,5;15,37;18,47;77,24;12,8;24,15;66,4;84,51;54,33;18,11;20,17;40,12;2,21;222,64;12,21;66,67;4,7;4;2;3;15,43;78,75;24,79;7,41;3;269,6;95,06;3;26,86;18,47
5105622;61,22;70,61;60,01;53,05;93,73;44,74;94,93;49,06;81,51;32,24;74,36;51,93;39,18;65,78;88,58;18,65;11,01;3,61;3,61;357,53;4,2;70,31;23,46;79,35;87,77;93,61;97,26;98,31;67,09;6;28,84;5;10,82;0,1;4,7;27,9;5,15;3,5;21,73;28,83;85,02;13,56;39,66;97,34;165,83;50,47;18,03;0;87,71;0,63;19,79;0,54;77,78;4,8;7;3;3;14,54;37,42;28,85;0;1;21,88;26,75;2;27,29;17,38
5105903;61,69;69,43;63,32;52,31;87,29;46,82;95,01;48,6;83,68;30,67;68,1;70,85;28,59;63,97;100;16,69;19,2;10,87;13,04;818,2;4,58;84,23;13,55;72,59;86,06;98,89;97,6;95,28;122,14;6;36,95;5;13,04;0,2;3,8;15,5;4,85;3,1;33,75;17,34;83,06;13,96;52,16;110,85;189,1;110,85;6,52;11,6;9,04;0,07;44,71;12,46;45,45;6,91;3;4;5;20,08;1,37;64,77;0;1;0;0;1;25,56;14,87
5106000;59,55;68,51;58,04;52,1;83,98;41,64;95,98;52,45;79,3;23,04;74,27;55,56;22,35;72,12;100;13,93;38,83;16,7;16,7;0;5,25;82,11;19,31;81,87;83,77;99,21;98,07;99,21;77,75;6;16,7;4;22,26;0,4;4,2;29;5,15;5,7;15,28;14,4;79,21;11,43;16,7;66,79;200,37;100,18;16,7;0,47;68,9;0,26;34,18;5,74;33,33;6,08;6;0;5;12,62;0;45,63;0;1;0;0;1;20,87;12,69
5106109;55,66;61,36;60,07;45,54;86,2;31,82;84,04;43,4;80,28;13,65;79,61;66,73;28,94;55,84;85,08;12,3;13,07;18,9;15,13;781,25;5,21;41,92;48,58;48,1;43,01;97,2;91,11;93,11;36,54;5;27,74;5;63,05;0,6;6,7;17,8;4,4;1,4;17,26;5,26;35,16;9,94;15,13;68,1;196,73;52,97;8,64;0;2,05;0,22;73,89;43,42;55,56;4,12;2;5;2;22,22;4,81;56,86;0;1;55,31;35,64;2;18,31;11,27
5106158;52,07;62,38;58,02;35,8;92,16;29,68;85,29;42,38;80,36;15,23;83,38;53,11;32,74;61,14;41,56;7,76;5,32;6,54;6,54;531,91;6,19;42,07;7,07;60,83;47,91;96,3;89,26;96,5;43,57;6;56,69;6;15,26;1,7;5,9;29,3;5,3;1,3;7,08;8,89;62,48;6,54;17,5;52,33;104,66;58,87;10,41;6,56;38,34;6,39;337,84;53,55;66,67;3,51;2;3;1;16,49;9,17;28,72;83,33;5;77,26;58,9;3;10,86;7,52
5106174;55,14;67,39;52,93;45,11;82,3;20,69;85,63;80,94;54,76;11,55;76,64;68,79;25,28;45,69;96,23;13,24;40;0;51,96;0;3,46;74,41;15,77;38,17;71,43;94,82;89,64;83,83;0;1;17,32;4;8,66;4,2;39,1;28,1;4,55;9,5;11,16;6,44;36,86;3,84;38,17;43,69;103,92;77,94;32,15;44,84;6,61;0,03;281,66;163,78;44,44;4,83;2;1;1;42;6,3;7;0;1;36,04;0;1;18,71;12,73
5106182;59,7;68,95;58,33;51,82;89,15;47,18;90,24;49,22;78,09;15,09;80,45;59,7;37,95;54,64;100;14,68;34,88;0;15,06;0;4,18;61,19;1,58;53,04;61,45;98,25;97,38;95,63;57,79;6;25,1;5;10,04;0,8;10,1;24,2;5;4,2;10,1;10,08;46,89;9,55;25,57;75,3;180,72;15,06;15,06;15,9;40,42;0,66;202,59;61,32;66,67;7,26;2;3;1;19,77;2,37;61,63;0;1;0;0;1;20,93;14,01
5106190;57,65;64,78;59,26;48,92;84,08;34,76;92,48;47,79;86,03;23,24;75,64;52,14;37,9;67,25;72,03;18,49;49,18;0;26,94;0;4,82;83,61;7,92;64,2;86,34;99,32;83,61;98,91;73,67;6;17,93;4;44,83;0,8;5,7;21,4;5,7;1,4;30,71;9,78;52,09;18,53;26,94;161,38;107,58;53,79;0;0;58,27;1,32;176,11;51,11;66,67;7,23;2;0;1;8,2;2,77;31,15;0;1;92,85;42,3;3;26,63;17,48
5106208;59,22;69,17;59,45;49,03;79,93;43,8;93,75;59,21;74,8;25;78,53;59,46;25,13;55,86;100;15,13;42,55;26,12;26,12;0;4,66;77,26;12,8;100;77,12;98,84;96,96;97,32;113,94;6;8,71;3;17,41;0,2;4;42;4,65;4,2;23,52;15,1;78,31;7,65;26,12;78,35;156,7;78,35;0;0;30,65;0,02;147,04;40,21;44,44;4,73;2;3;1;21,28;2,5;44,68;0;1;0;0;1;21,68;14,36
5106216;59,61;67,41;60,22;51,19;92,3;29,61;95,09;52,66;81,15;21,59;84,11;54,02;22,36;70,12;98,85;13,45;10,93;15,64;7,82;0;2,8;70,61;1,12;100;76,88;99,52;99,24;99,31;33,76;5;28,67;5;18,25;0,7;8,7;21,1;5,25;3,8;19,38;11,99;71,57;7,81;7,82;70,38;78,2;46,92;15,64;0,42;51,47;1,34;230,8;20,96;33,33;6,08;2;4;5;15,3;12,5;40,44;0;1;10,96;0;1;18,38;13,29
5106224;58,07;72,72;68,15;33,33;93,91;54,8;98,63;43,55;86,64;34,59;88,27;63,08;29,15;64,42;9,13;30,63;16,13;2,28;2,2;317,64;3,15;93,25;0,88;100;94,13;99,82;99,33;99,88;71,37;6;33,06;5;37,46;0,7;3;15,2;5,35;1,9;40,93;22,82;81,88;11,69;11,02;66,11;50,69;17,63;11,02;0,01;30,75;1,34;32,38;5,62;55,56;4,27;5;7;3;13,31;1,21;61,39;33,33;5;398,65;275,64;4;46,89;27,3
5106232;59,95;67,92;60,2;51,73;89,25;42,85;93,05;46,54;80,36;17,85;85,97;56,64;34,97;56,82;100;15,12;26,42;4,93;14,78;0;5,26;88,37;36,26;100;86,75;96,6;92,21;94,98;55,22;6;21,35;5;22,99;0,3;3,7;28,2;5,05;4,3;10,08;11,73;64,39;8,16;4,93;68,96;113,29;34,48;4,99;0;63,44;0,3;35,48;3,4;55,56;8,46;3;3;2;22,26;9,25;47,55;0;1;0;0;1;24,68;12,56
5106240;56,49;62,89;56,23;50,36;89,07;29,77;89,51;43,2;69,81;10,01;85,93;59,19;32,7;69,51;82,37;16,84;30,61;0;8,35;568,18;4,54;51,29;0,07;49,05;51,01;98,26;99,79;97,56;32,92;5;47,29;6;36,17;0,2;16,1;40,9;5;8;3,67;5,5;40,83;7,04;25,04;50,08;91,8;16,69;14,42;10,4;34,54;1,69;232,11;44,4;55,56;6,83;2;7;3;12,24;15,83;23,47;0;1;81,26;33,36;2;26,46;14,61
5106257;59,95;69,52;60,5;49,82;86,99;47,03;97,01;47,06;77,39;24,69;73,11;66,81;28,89;66,19;88,87;15,33;15,11;4,68;37,43;364,96;4,19;85,18;36,55;98,13;89,33;99,04;99,04;98,43;40,68;6;14,04;4;48,35;1,7;6,3;26,9;5,05;4,3;23,56;17,67;69,01;6,5;42,11;79,54;154,39;74,86;23,39;0,67;14,01;0,03;43,39;8,93;54,55;4,39;3;3;4;21,75;1,07;21,75;0;1;19,16;15,21;2;22,36;14,32
5106265;57,91;61,28;62,06;50,38;89,86;10,39;82,8;62,07;91,11;11,97;82,97;62,21;27,67;65,92;99,19;8,72;9,09;0;18,1;1097,15;4,51;39,41;7,93;38,77;54,95;92,04;81,96;93,71;13,83;4;18,16;4;25,42;0,2;4,3;18,2;6,2;1,2;9,55;5,56;41,34;7,83;54,48;65,37;32,69;21,79;16,46;29,99;45,61;2,06;268,81;34,92;55,56;3,2;1;2;2;16,36;0,72;16,36;0;1;7,71;0;1;11,77;8,72
5106273;55,25;73,01;54,41;38,34;86,01;27,76;92,03;86,24;85,76;16,92;61,73;53,23;23,02;61,15;56,4;12,78;63,83;0;0;0;4,37;64,86;84,81;59,42;65,38;99,83;96,33;98,78;0;1;0;1;66,6;1,3;4,8;20,3;5,75;1,8;9,37;10,65;52,69;15,65;74,93;74,93;149,85;174,83;25,09;0;76,97;0,14;66,65;3,21;44,44;3,21;3;3;1;17,02;5;27,66;0;1;154,95;135,39;4;17,73;12,49
5106281;59,01;68,92;59,92;48,2;89,16;40,02;91,83;54,66;82,48;19,93;70,76;66,53;32,22;59,01;76,31;25,26;28,57;0;19,71;0;5,06;84,62;58,1;63,03;77,18;96,52;94,58;94,87;57,97;6;6,57;3;39,42;1;6,5;26,1;5,4;1,6;10,47;15,18;64,61;10,83;39,42;98,54;236,5;59,12;18,73;2,35;0,03;0;158,95;35,64;55,56;6,48;5;5;2;23,81;4,04;25,71;0;1;51,89;88;3;39,42;22,07
5106299;55,63;62,68;57,89;46,31;89,63;19,07;93,19;48,84;87,69;20,16;74,36;49,36;35,45;62,56;71,7;15,51;20,95;0;26,73;0;4,7;59,7;1,31;57,73;69,54;98,85;99,26;98,11;53,35;6;29,7;5;11,88;0,1;7,8;11,9;5,55;2,1;10,18;12,89;78,36;7,84;35,63;62,36;178,17;98;11,9;0;52,58;4,79;364,02;29,7;55,56;8,8;2;5;2;13,37;2,86;55,81;0;1;95,93;73,13;3;21,83;14,97
5106307;58,13;67,84;63,19;43,36;94,34;47,3;89,7;40,04;83,5;21,15;82,54;65,56;26,89;63,32;71,66;11,59;10,9;4,43;4,43;0;4,75;77,18;2,55;76,8;80,61;95,98;89,03;91,11;73,86;6;47,28;6;26,59;0,1;5,9;22,9;5,35;3,4;23,46;11,62;60,57;7,64;8,86;57,62;150,69;66,48;4,43;17,31;11,6;4,11;193,77;53,85;45,45;5,69;5;4;3;20,98;1,93;28,34;0;1;96,31;42,55;3;17,37;10,55
5106315;56,73;68,44;62,25;39,51;78,98;13,3;84,09;97,39;79,79;10,53;82,35;76,32;25,78;48,06;69,84;14,36;34,48;0;77,7;0;3,55;37,81;25,37;5,27;65,5;91,74;86,98;87,19;0;1;0;1;12,63;0,7;13,8;15;4,9;2,9;7,03;7,56;32,51;5,55;43,12;48,56;75,76;75,76;0;53,93;5,57;2,55;177,5;96,49;55,56;1,85;2;1;1;37,93;0,73;13,79;0;1;288,22;0;1;21,21;13,26
5106372;61,98;69,66;61,94;54,35;89,96;41,22;95,83;51,64;82,76;20,71;76,11;68,18;36,38;60,91;99,18;20,94;7,69;6,25;22,69;384,62;5,31;86,81;10;72,25;87,64;98,79;96,92;97,67;34;5;17,02;4;51,06;0,5;6,2;25,3;5,2;1,4;12,44;11,96;82,83;6,04;34,04;45,39;119,14;124,82;11,35;0,01;0,54;0;60,57;27,28;72,73;4,3;2;3;2;20;0;33,85;0;1;7,88;0;1;31,09;19,23
5106422;55,35;62,3;62,91;40,84;90,3;28,56;90,91;39,43;79,13;17,09;82,49;72,92;31,2;61,85;61,22;9,09;27,82;2,86;5,72;163,67;5,5;72,38;19,68;79,28;77,83;94,6;93,46;93,92;80,5;6;57,18;6;29,54;0,7;4,9;29,1;4,75;2;12,7;9,22;65,81;4,37;17,15;57,18;100,07;65,76;11,44;43,08;26,51;3,73;139,3;19,95;63,64;3,31;11;3;3;22,26;15,95;26,02;0,24;2;119,48;46,61;3;13,07;8,61
5106455;57,68;69,65;56,37;47,02;88,76;38,65;96,71;54,46;79,44;19,1;66,25;60,7;22,3;59,34;92,14;14,28;20,83;0;37,57;0;2,79;85,68;1,22;74,25;87,44;99,34;99,45;98,02;121,43;6;12,52;4;12,52;0,2;5,4;35;5,15;3,2;19,53;9,49;63,97;5,07;75,13;75,13;262,96;37,5;37,47;0,78;22,46;0;153,3;52,1;33,33;6,04;3;5;1;16,67;2,65;43,75;0;1;75,17;0;1;21,79;12,77
5106505;56,41;64,71;56,4;48,12;88,65;33,79;89,94;46,47;71,32;22,52;71,15;60,61;26,38;62,23;87,58;16,31;14,11;9,13;18,27;403,23;5,56;74,76;25,33;71,14;76,61;96,93;89,84;92,93;106,41;6;38,57;5;23,34;1,5;6,6;25,5;3,95;5,7;15,54;11,58;73,13;19,74;33,49;112,66;200,96;79,16;12,18;11,46;0,47;0,66;53,46;249,11;54,55;2,58;11;3;3;20,36;1,18;39,92;0;1;31,46;12,41;2;21,71;16,47
5106653;61,5;76,02;58,13;50,34;88,27;44,85;98,69;72,27;70,29;18,01;74,72;69,5;20,19;68,27;100;12,9;22,99;0;15,2;0;10,65;95,01;32,23;100;95,57;99,38;99,44;99,44;43,23;6;0;1;9,93;1,7;9,6;48,8;5,05;4,5;13,88;9,96;65,69;5,94;29,8;119,21;134,11;59,6;14,9;0;0;0;59,2;3,21;44,44;1,17;2;4;2;10,34;9;27,59;0;1;0;0;1;17,29;12,96
5106703;55,22;68,88;52,86;43,94;88,67;38,38;97,16;51,29;81,36;21,22;39,61;69,23;11,05;46,88;100;17,82;52,63;0;0;0;3,35;97,21;2,91;96,45;96,28;98,6;96,74;96,98;221,48;6;21,15;5;0;2,1;6,5;16,9;5,4;3,9;19,9;10,61;75,18;5,42;63,45;317,26;190,36;126,9;62,42;0;0;0;59,98;8,39;22,22;1,29;4;4;1;37,5;0;25;0;1;0;0;1;24,11;17,77
5106752;61,61;70,92;65,47;48,44;92,21;48,96;97,59;44,93;83,18;31,44;84,03;63,24;28,83;61,86;86,27;16,79;17,86;2,2;6,6;119,05;5,82;77,04;41,82;82,83;90,36;99,07;99,75;99,03;74,9;6;37,42;5;30,81;0,3;5,9;17,7;5,2;4,2;25,78;22,63;91,53;12,45;17,61;55,02;116,65;59,42;2,2;11,2;45,1;0,44;48,11;7,73;54,55;4,35;2;3;3;16,9;6;58,81;0;1;43,99;17,95;2;25,27;15,23
5106778;55,75;63,44;60,31;43,52;87,14;27,57;91,04;47,99;77,2;13,59;82,56;67,87;23,93;53,6;86,59;9,96;19,74;15,98;7,99;653,59;5,26;73,71;25,05;48,18;80,19;97,6;94,42;89,74;77,28;6;21,3;5;15,98;0,1;4,3;33,1;4,65;4,2;6,06;7,97;49,33;11,16;39,95;55,92;103,86;39,95;7,99;17,02;22,54;2,06;62,34;27,36;44,44;3,86;8;6;2;27,63;63,23;18,42;0;1;40,94;10,59;2;14,46;9,35
5106802;59,31;69,07;57,27;51,58;92;40,26;97,18;46,85;86,65;24,69;71,9;45,84;35,12;74,39;72,25;24,55;12,82;18,48;0;0;4,09;88,15;0,46;97,82;91,08;98;98,77;98,92;26,75;5;43,13;6;18,48;0,4;3;16,7;5,5;3,1;25,03;15,2;70,13;9,29;73,94;129,39;129,39;18,48;18,42;0;46,13;3,43;480,38;88,94;66,67;5,22;2;3;5;12,82;11,24;23,08;0;1;90,71;53,94;3;36,78;22,37
5106828;57,89;62,12;60,77;50,77;85,46;27,68;90,94;44,41;75,63;14,54;85,42;67,47;37,28;55,5;100;10,31;35,5;16,7;16,64;0;3,57;71,42;9,66;38,1;69,77;99,07;94,63;94,56;45,71;6;24,96;5;33,29;1,4;9,6;28,3;5,05;5,3;12,61;6,85;45,34;11,33;33,29;49,93;108,18;16,64;8,32;8,4;6,62;2,66;151,49;10,09;66,67;6,78;2;5;2;22,49;2,01;59,17;0;1;0;0;1;16,39;8,82
5106851;56,59;62,9;55,26;51,6;74,7;47,77;83,58;45,53;76,38;21,2;59,14;64,34;30,46;55,64;100;20,29;25,64;0;101,25;0;7,69;55,86;5,79;94,71;52,18;94,71;88,28;90,34;46,17;6;45;6;0;0,2;6,6;35,8;4,85;4,4;19,85;14,08;60,54;7,98;66,54;168,75;303,75;33,75;33,27;13,29;18,62;0,1;140,04;74,04;55,56;5,21;2;1;1;15,38;4,1;76,92;0;1;0;0;1;29,7;18,9
5107008;59,32;69,77;57,12;51,08;93,54;54,24;91,71;39,59;79,35;17,21;67,59;64,33;29,16;59,59;99,12;16,46;7,6;6,17;6,17;0;6,33;79,43;31,84;68,18;81,95;95,41;94,31;92,6;150,71;6;63,71;6;28,77;0,7;7,6;26,2;5;3,2;11,39;12,96;53,76;7,25;43,16;104,82;203,47;129,48;6,17;8,11;27,04;0,01;77,88;34,18;54,55;4,59;4;7;3;18,25;1,24;70,34;0;1;8,45;0;1;23,74;15,54
5107040;65,82;74,33;70,06;53,08;91,93;59,7;99,5;46,18;81,7;47,41;80,64;70,48;30,47;79,45;62,59;39,82;15,49;3,22;12,9;140,85;4,53;91,8;57,7;94,63;98,83;99,81;99,64;99,57;88,01;6;35,47;5;24,72;0,2;8,1;25;5,35;3,8;47,79;38,66;109,23;14,21;24,19;88,68;106,42;51,6;8,06;0;0,01;0;16,11;1,46;53,33;5,9;7;12;9;14,44;0,81;54,51;15,15;4;40,26;30,32;2;59,37;36,44
