METRO;CAPITAL;IPS;VAB21;PIB21;PIBPC21;ATV;POP21;ARREC23;DEMA;DESMAR;MORTR;MORTI;MORT;MORTINF;HOSP;SUBN;AGUA;ESG;IAGUA;PAGUA;COLETA;LUZ;PAREDE;PISO;ASSJ;ASSM;MORTAT;HOMI;ABNEF;ABNEM;EVSEM;DSTIEM;IDEBF;REPM;INTER;BANDA;TELM;QINTM;EXPVIDA;MRT1550;MRTCRN;OBS;SUI;VERDE;CO2;CALOR;VUNEC;VEG;DIRH;JUS;CULT;GRAV19;PARQUE;TRABI;VMULHER;ESUP;ENEM;FBE14;AG;PEC
0;0;56,32;58587,31;60065,43;8838,35;ADM;6796;1256209,07;66,03;0,2;29,62;3;71,91;12,35;309,01;4,32;83,91;7,78;44,6954386;36,68540786;87,77;73,91;40,54;79,31;26,61;0;22,89;32,7;3,2;16,3;8,1;43,6;4,65;1,6;70,8;5,67;40,67;96,67;71,42;1,22;430,37;19,55;16,35;2,34;9,33;14,72;53,22;44,78;3;1,23;4;16,05;0;3,29;0;37,2;514,14;4,65;0;0
0;0;52,24;438766,19;475569,11;14702,56;ADM;32346;31462889,7;61,59;0,26;87,73;1,32;197,91;21,79;5283,5;5,38;75,42;81,49;45,76;36,68540786;75,04;66,51;55,45;93,13;70,67;7,3;10,92;29,13;3,1;4,1;9,7;45,8;4;16,1;64,76;10,6;56,7;95,09;70,18;2,87;395,01;20,12;2,18;2,33;6,91;1,82;51,51;42,39;3;1,53;2;20,34;0,78;1,49;7,3;33,26;526,68;4;0;0
0;0;50,88;177851,57;183191,18;10061,58;ADM;18207;14684187,93;50,57;0,62;66,19;1,15;121,6;9,76;236,17;5,19;84,33;4,8;23,44;49,52;67,7;73,69;50,71;88,52;86,26;2,32;18;36;5,5;20,4;14,8;48,7;4,6;7;70,61;9,65;48;96,33;71,01;2,51;492,1;19,76;8,4;2,85;4,68;4,8;51,92;36,89;4;1,02;2;22,93;0;5,1;146,47;32,39;486,02;4,6;0;0
0;0;51,65;336536,21;359021,28;13837,78;ADM;25945;17570197,2;93,09;0,35;38,83;0;176,98;8,55;528,04;5,04;77,86;46,33;65,95;84,08;77,8;94,17;77,09;93,73;60,65;9,64;29,4;52,15;4,4;17,9;12,3;43,3;4;5,7;72,74;5,09;68,05;92,44;69,25;2,67;480,64;17,59;9,48;3,87;23,21;11,85;53,03;67,47;2;0,93;2;23,36;0,6;9,02;67,46;43,96;508,49;4;0;0
0;0;46,04;428782,39;438410,28;13579,38;AGR;32285;23061030,94;80,69;0,31;37,34;6,22;174,24;14,85;1455,78;4,57;42,57;36,54;54,62;8,58;33,51;52,13;43,68;51,11;45,23;9,24;16,34;26,14;3,7;8,9;18,6;57,5;3,25;19,7;51,64;0,4;37,96;77,25;71,38;2,21;356,46;15,16;3,27;3,09;10,62;58,83;48,56;55,77;4;0,91;2;22,03;0,5;1,88;198,85;29,4;481,41;3,25;1;0
0;0;46,1;1888738,64;2009122,07;14802,13;PEC;135732;58463448,64;24,95;8,19;10,6;1,56;70,65;17,37;762,53;4,99;14,36;4,43;1,74;48,26;53,47;57,44;71,16;85,03;26,66;3,27;21,4;50,44;8,8;8;18,2;46,3;3,45;28,5;52,56;10,68;42,3;89,78;72,87;2,94;297,72;18,63;9,17;2,91;224,9;802,38;58,55;18,03;5;1,18;4;25,19;0;1,83;13,08;27,73;496,79;3,45;0;1
0;0;49,53;249520,47;264373,94;16546,12;AGR;15978;3845976,28;88,11;0,16;62,78;1,26;167,67;15,15;519,46;5,25;64,85;69,66;32,38;50,05;56,24;70,15;50,68;88,86;153,3;5,06;67,14;73,86;3,5;33,6;12,3;56,8;3,8;2,2;94,09;3,15;63,06;94,39;72,08;2,31;406,77;18,36;6,71;2,18;8,93;13,43;49,84;58,97;4;1,13;3;27,78;1,75;2,77;68,05;36,13;511,69;4,2;1;0
0;0;48,16;607169,6;710684,37;28929,59;ADM;24566;25279029,02;78,72;0,13;32,38;2,44;184,12;14,96;1445,09;4,98;61,18;34,35;53,5;47,68;69,92;86,44;64,2;94,33;77,69;16,65;16,49;28,86;1,7;4;8,7;33,1;4,65;11,1;53,65;2,13;47,57;74,56;72,55;2,72;514,5;20,71;4,12;2,53;46,27;12,78;58,58;56,15;4;1,06;3;23,93;0;4,33;199,78;31,76;507,05;4,65;0;0
0;0;55,42;55762,78;57407,08;9120,92;ADM;6294;3998033,62;57,67;1,28;80,43;0;244,41;12,11;381,32;4,94;86,81;54,38;89,73;36,68540786;80,25;55,45;48,35;87,79;61,16;0;22,57;22,57;2,4;0,6;11,7;52,9;4,65;36,4;78,54;0,16;86,25;63,81;71;1,39;393,39;21,72;0;0;15,11;18,06;50,66;41,05;5;1,02;0;6,15;1,55;5,34;93,33;31,3;488,33;4,65;0;0
0;0;53,18;174680,24;182167,69;7771,66;ADM;23440;5064305,85;32;1,23;51,63;4,3;133,75;31,75;844,71;4,93;80,27;21,52;49,42;10;73,31;61,57;40,79;77,42;48,34;5,41;14,5;33,83;3,1;18,3;16,3;55,1;4;10,6;83,93;8,6;55,8;93,7;70,18;3,04;523,44;21,03;4,83;3,14;7,88;9,67;53,26;36,35;7;0,92;3;29,76;0;7,22;69,78;54,86;481,77;4,2;0;0
0;0;46,5;177834,66;186890,29;13249,93;ADM;14105;2513393,36;75,72;1,54;28,47;7,12;115,32;17,05;921,66;7,06;32,59;32,5;26;76,46;32,14;78,64;57,18;84,45;27,79;6,42;29,27;36,59;4,6;12,7;15,9;57;3,75;19;57,99;4,84;28,45;90,18;69,47;2,94;263,88;15,96;7,32;4,1;61,81;34,16;51,25;60,29;3;1,02;2;26,14;0,34;10,62;31,38;19,71;439,24;3,75;0;0
0;0;52,98;741856,65;793138,62;13160,19;ADM;60268;52949826,65;81,13;0,21;53,66;1,68;177,59;11,17;1050,31;4,28;44,88;20,92;39,18;33,33;59,24;65,42;64,29;87,47;30,14;2,01;18,91;18,91;2,2;10,4;13,5;53,4;4,3;9,8;74,32;7,08;58,43;90,92;70,1;3,23;364,29;19,57;3,78;3,61;5,19;17,96;56,12;58,26;8;1,57;1;20,89;0,86;4,12;52,41;36,91;502,32;4,3;0;0
0;0;51,59;238439,61;245027,55;8974,71;ADM;27302;9901881,1;7,82;0,53;25,95;3,71;73,21;15,56;791,15;2,94;37,71;5,24;43,23;26,53;36,73;44,55;95,04;94,32;52,27;4,6;3,9;19,5;3,7;0,6;15,9;40,9;4,4;15;59,05;0,58;57,47;59,34;70,62;1,47;386,72;20,29;0,78;0,66;1,66;3,12;52,96;0,22;3;0,91;2;29,96;1,56;2,28;8,12;27,93;488,47;4,4;0;0
0;0;51,86;130950,64;141176,27;23189,27;PEC;6088;6097343,4;90,22;0,45;49,93;0;211,39;24,1;1379,76;4,14;86,84;0,29;65,16;60;84,78;85,61;64,91;96,16;25,16;15;64,99;27,36;8,5;27,4;16,2;53,7;4,2;0,5;67,37;0,21;80,88;96,6;72,52;1,25;605,68;24,86;6,84;0,84;60,82;23,94;49,44;34;7;1,04;2;25,3;1,18;13,55;104,2;59,76;446,44;4,2;0;1
0;0;45,33;237235,76;246281,32;21785,17;ADM;11305;12872021,85;12,71;20,83;43,55;6,83;163,47;42,9;2751;4,19;49,35;40,18;78,14;57,776;47,22;76,49;57,39;74,5;64,21;11,34;22,15;22,15;6,5;22,6;15,9;55,2;4,6;8,4;51,31;0,68;34,47;83,57;70,24;0,65;283,35;14,91;0;2,14;829,48;282,6;53,54;8,42;2;1,06;1;29,37;0,11;2,11;3,85;13,9;505,68;4,8;0;0
0;0;59,37;230786,04;241802,98;9389,68;ADM;25752;10363976,16;1,23;1,77;78,23;3,91;223,97;12,79;2263,9;5,34;84,63;72,95;79,46;46,18;85,76;91,03;51,41;81,57;32,37;8,15;4,13;8,26;3,5;8,2;5,9;42,3;3,55;15,4;91,8;7,28;77,45;89,85;70,57;1,85;460,2;18,53;12,39;4,4;10,72;4,96;47,43;8,15;8;1,15;7;19,69;1,7;4,27;0;17,02;509,66;3,55;0;0
0;0;47,22;1121390,98;1291722,48;11579,35;ADM;111554;133979318,1;53,91;4,25;24,78;1,84;100,42;20,5;467,93;4,09;33,98;66,62;12,98;46,56;69,19;61,29;79,47;89,03;76,52;13,92;33,11;71,73;3,7;26,2;14,8;51,3;4;6,3;93,21;7,58;73,05;93,67;71,58;3,21;524,43;20,16;8,28;1,72;12,9;33,38;52,03;42,15;6;1,11;4;24,74;1,58;0,97;823,98;39,93;513,38;4;0;0
0;0;50,45;80654,85;83046,1;6937,27;ADM;11971;3149358,34;83,91;0,26;67,53;0;126,05;14,08;342,49;5,16;79,23;1,74;50,54;12,79;82,5;68,07;42,52;85,09;147,9;10,26;9,62;19,23;3,9;14,3;16,9;52,1;4,25;11,7;87,87;0,96;59,41;91,45;69,59;1,67;467,45;17,85;13,46;8,12;4,04;6,73;54,41;60,66;4;0,97;2;21,83;0,26;2,39;78,39;25,09;508,8;4,25;0;0
0;0;55,14;506340,71;519541,12;27253,9;EXT;19063;14068123,68;19,64;2,17;52,86;5,29;92,38;37,31;923,25;3,5;84,73;72,35;91,38;46,82;81,8;80,94;80,87;89,01;58,79;2,23;5,32;15,97;0,6;10,2;11,9;35,6;5,2;13,7;79,15;14,28;59,97;91,12;70,76;2,05;409,71;24,23;5,32;0,19;16,52;33,01;53,65;16,22;2;0,79;2;21,64;7,33;1,78;226,71;39,83;499,49;5,2;0;0
0;0;51,86;935019,2;1040635,19;16107,91;ADM;64604;89295576,24;59,77;1,99;73,4;1,56;170,87;12,27;1278,56;4,34;61,79;57,03;79,25;37,8;56,22;68,35;80,26;87,93;84,52;3,01;19,24;45,87;2,6;8;14,2;42,2;4,55;20,9;70,72;20,01;58,99;95,32;72,87;2,55;395,86;10,47;5,92;1,91;23,17;45,17;56,97;38,39;5;0,74;5;24,03;3,32;1,65;147,71;27,96;519,44;4,55;0;0
0;0;49,71;278391,49;285330,17;9044,03;ADM;31549;20100176,86;54,11;0,08;67,19;6,4;209,47;19,46;1882,79;4,52;32,96;12,59;12,79;47,99;35,08;49,17;33,52;81,46;23,66;2,74;24,48;17,49;2,8;18,9;15;42,9;3,6;5,6;63,7;3,97;27,76;93,69;71,57;2,23;518,1;17,54;6,99;3,92;6,03;10,14;54,54;36,54;8;1,05;2;24,09;49,57;4,61;28,8;24,56;490,25;3,6;0;0
0;0;38,69;295686,05;327522,83;16931,49;ADM;19344;18357865,53;15,76;16,73;26,09;2,16;95,81;20,62;1602,56;4,38;3,9;57,5;20,02;36,68540786;28,53;64,4;55,8;84,86;18,41;2,27;85,29;85,29;5,2;30,1;27,8;46,8;3,95;8,6;55,87;0,31;53,02;14,29;70,8;3,59;571,72;20,14;6,56;3,36;243,98;387,09;46,66;7,86;6;0,7;2;23,02;0;11,22;484,63;28,89;482,51;3,95;0;0
0;0;52,58;839607,51;984423,17;24210,5;SERV;40661;49428030,85;91,82;0,18;24,92;14,95;116,21;26,91;3910,38;4,76;63,04;42,71;88,29;14,52;81,22;87,95;83,31;97,15;122,71;20,21;35,4;70,8;3,5;7,9;13,3;34,1;4,7;14,3;83,7;18,82;78,72;94,96;73,76;3,06;249,16;17,36;12,64;3,35;28,35;14,16;64,66;71,56;7;1,18;5;19,26;0,31;5,4;65,68;38,5;506,88;4,7;0;0
0;0;55,6;5460993,81;5614501,33;48149,75;ELET;116605;99208039,78;41,45;3,51;26,92;1,74;121,54;16,49;176,66;4,76;85,85;76,15;94,79;11,27;81,64;80,59;77,25;86,7;85,89;2,17;33,95;54,76;2,9;6,1;11,3;36,3;4,65;11,2;95,55;2,55;76,06;94,22;73;2,51;479,56;20,88;2,19;4,49;9,22;10,51;59,62;22,45;6;1,11;4;20,76;1,14;4,83;1328,71;49,9;536,39;4,65;0;0
0;0;52,67;1940586,47;1995884,06;32043,86;AGR;62286;54784694,59;72,59;4,04;11,52;1,65;72,9;9,9;1215,36;3,97;73,67;1,63;100;9,3;70,23;69,8;28,03;85,45;40,76;8,29;26,34;44,77;0,3;1,3;15,5;32,1;5,05;27,8;77,41;5,35;44,83;91,9;70,55;1,78;516,71;20,39;13,17;1,41;37,71;44,51;52,68;54,62;4;1,63;3;24,01;0,6;5,75;63,25;20,35;516,09;5,05;1;0
0;0;41,26;722833,84;774530,03;17062,01;ADM;45395;54309990,95;38,01;11,38;13,21;0,9;142,85;21,63;1268,86;4,56;3,74;4,23;44,6954386;36,68540786;1,74;76,97;43,25;85,89;99,31;19,28;22,96;78,06;3,2;19,4;12,2;35,2;4,45;4;54,74;3,2;58,67;95,05;72,87;3,44;416,32;20,71;9,18;4,69;150,84;203,41;60,54;24,14;2;1,23;1;22,14;0;0,96;192,81;32,62;497,73;4,45;0;0
0;0;50,51;446224,76;476786,63;8724,37;ADM;54650;33195257,77;56,86;0,55;59,07;1,85;136,22;20,9;933,21;3,76;51,36;32,38;15,43;49,36;75,79;86,71;63,03;85,79;97,42;3,98;9,84;43,28;2,7;7,9;7,6;40;4,4;8,2;88,03;4,55;60,13;95,6;71,06;2,47;387,97;15,19;3,93;2,84;2,41;1,77;60,23;38,22;2;0,64;4;20,58;0,04;5,72;71,61;15,7;502,29;4,4;0;0
0;0;47,98;601774,2;618568,48;9961,97;ADM;62093;16266555,13;69,54;0,36;25,91;1,63;127,8;16,95;1141,84;4,09;32,36;31,9;8,36;46,62;29,61;65,4;45,7;74,89;80,84;3,54;3,41;35,78;4,7;21,5;13,9;55,4;3,8;8,4;72,93;1,32;28,54;88,93;71,57;1,91;302,47;14,32;2,73;2,69;19,84;22,66;60,06;31,7;4;0,92;3;29,18;0,13;0,61;21,26;24,85;463,7;3,8;0;0
0;0;47,76;4198749,43;4230777,51;274351,7;ELET;15421;10593600,12;65,93;0,79;39,65;0;153,77;12,9;1134,82;4,07;53,79;3,2;40,53;10,79;63,08;84,81;52,06;92,37;45,33;13,2;12,81;25,63;0,5;12,7;18,2;43,6;5;12,5;54,67;6,4;56,81;92,14;72,49;2,74;601,73;23,47;6,41;0,4;64,82;20,51;61,49;56,09;7;0,98;2;24,19;0;1,45;382,79;27,84;487,89;5;0;0
0;0;50,85;1305057,21;1605020,18;35340,41;SERV;45416;104306377,2;89,21;0,07;88,72;2,22;135,68;13,14;898,36;5,65;37,74;7,68;45,21;34,92;89,16;95,61;79,17;97,57;71,37;6,35;34,03;28,36;3,3;6,6;12,1;31,2;4,1;12,9;87,28;21,76;69,78;90,08;73,02;2,34;347,9;20,56;20,8;4,39;29,17;8,13;61,06;51,35;6;1,04;2;18,64;0,49;4,39;353,57;31,73;519,4;4,1;0;0
0;0;55,04;88941,38;92154,88;16524,09;ADM;5577;1355113,27;0,88;0,63;4,05;0;125,53;32,79;197,24;4,27;67,95;45,19;33,48;81,47;70,12;58,15;74,18;88,12;31,37;0;42,8;12,84;0,5;21,4;16,6;47,4;4,19;8,7;83,69;0,73;51,35;83,03;71,97;3,03;340,93;25,27;0;0,37;70,44;8,56;51,75;0,36;2;1,01;2;14,75;0;5,6;17,71;36,04;456,26;4,9;0;0
0;0;51,01;155563,92;159543,27;17220;ADM;9265;3351963,66;1,3;0,78;32,66;0;47,13;10,87;852,67;4,41;19,76;47,02;23,77;81,93;82,91;87,55;62,58;74,21;75,22;0;12,59;25,18;1,5;0,7;13,5;25,9;3,95;10,7;78,71;0,55;42,02;42,93;72,4;4,14;240,47;26,13;0;6,73;23,23;75,54;52,81;4,22;3;0,86;3;20,65;0,59;1,26;104,88;36,41;457,63;3,95;0;0
0;0;49,23;397972,77;453324,13;25720,52;ADM;17625;5896467,78;2,75;1,14;41,02;2,63;101,08;20,69;221,28;3,54;29,01;66,57;3,26;90,94;53,69;56,69;65,06;83,69;39,21;0;7,78;31,14;1,3;11,5;17,5;39,4;3,95;5,8;63,07;1,59;53,6;86,47;71,73;1,64;395,44;22,36;7,78;0,75;49,6;31,91;51,11;1,19;4;1,01;3;27,24;1,17;24,29;210,9;41,74;485,94;4,4;0;0
0;0;46,15;176569,59;184495,7;16052,88;ADM;11493;3522782,42;1,44;1,08;17,69;3,87;147,2;22,99;730,88;3,62;31,35;12,18;12,36;82,29;67,7;81,83;73,41;93,34;133,02;7,8;18,85;65,96;4,2;8,8;11;36;3,5;9,5;61,6;5,04;46,26;83,57;70,51;2,54;294,22;27,33;37,69;8,67;65,24;130,98;62,99;2,6;5;1,35;3;27,01;0,88;8,02;119,09;30,4;464,11;3,5;0;0
0;0;53,28;93087,94;94625,12;15220,38;ADM;6217;1380435,73;9,13;0,25;16,39;0;10,53;9,9;112,59;4,69;77,91;40,23;44,3;75,99;73,67;70,75;70,87;80,1;33,14;14,24;22,42;17,93;2,9;7,7;9,6;41,3;3,51;12;53,7;1,66;68,91;78,86;70,58;2,6;268,45;21,01;4,48;1,87;40,6;35,87;52,12;23,96;4;1,01;2;20,79;1,25;6,49;230,41;42,4;452,1;3,7;0;0
0;0;55,12;572187,23;578381,48;70958,35;ELET;8151;9185426,15;2,92;0,36;50,21;12,85;140,67;26,85;294,44;3,2;63,46;3,09;28,55;86,67;70,67;79,3;77,56;92,36;45,29;0;45;15;1,8;12,6;11,7;36,3;3,45;3,3;73,25;12,5;68,49;68,39;74,2;1,18;288,99;23,83;6;6,38;45,28;27;46,46;9,45;4;1,01;3;21,48;7,67;11,53;60,46;26,11;450,13;3,45;0;0
0;0;52,26;85682,52;87890,92;15338,73;ADM;5730;558440,44;5,66;0,09;18,17;0;39,42;7,19;261,78;4,01;62,84;15,96;27,71;78,08;44,82;57,87;70,07;72,34;13,5;0;3,57;35,72;2,1;9,8;16,1;47,6;3,4;20;41,82;3,52;57,7;90,18;70,46;1,75;153,42;19,95;35,72;4,23;57,13;16,07;52,79;10,34;5;1,01;2;23,02;1,45;4,24;111,07;61,84;455,69;3,8;0;0
0;0;52,23;1101894,45;1134587,12;21693;ADM;52302;16119592,94;0,67;1,71;52,57;9,92;123,88;28,43;1325;4,59;80,4;39,47;29,44;71,2;75,37;85,6;74,31;82,49;57,63;11,55;11,39;37,02;2,9;12,4;12,5;45,6;4,5;11,3;94,82;20,45;54,96;95,32;73,06;3,49;502,51;21,91;8,54;9,08;23,09;9,4;49,53;0,71;6;1,05;5;20,74;0,45;1,07;398,59;37,09;517,74;4,5;0;0
1;1;58,03;11746295,45;12938060,02;24768,62;ADM;522357;1733811315;6,57;0,54;42,31;0,78;143,5;22,86;458,5;4,62;58,84;32,97;36,6;76,13;83,95;68,53;74,07;83,54;78,83;3,09;15,13;43,35;1,5;5,8;9,6;33,7;4,4;12,4;95,77;25,27;92,12;95,61;74,19;2,76;524,1;21,23;13,32;2,02;5,01;2,89;51,69;9,77;5;0,87;10;16,46;1,87;0,18;194,8;196,47;532,25;4,4;0;0
1;0;51,73;356721,41;377734,4;16812,11;ADM;22468;4535039,57;1;2,39;13,6;0;124,8;8,25;387,22;2,11;19,25;24,38;15,09;80,11;48,63;31,25;83,35;92,16;47,04;3,93;18,24;18,24;2,3;3,6;9,3;42,6;4,05;19;47,12;12,82;51,99;87,65;70,46;1,8;317,18;13,85;4,56;2,36;79,68;61,14;53,53;3,77;5;0,86;2;27,84;0;2,15;57,02;41,1;467,22;4,05;0;0
0;0;42,46;496239,54;528918,8;18536,44;ADM;28534;17328805,78;1;0,61;17,92;3,67;125,44;19,68;1545,52;3,38;6,46;55,41;6,75;64,2;61,7;57,86;69,27;75,96;71,39;3,07;7,28;47,3;3,1;6,4;15,4;48,8;3,65;10,9;68,22;0,66;81,92;51,24;71,71;1,92;606,22;22,04;7,28;2,19;177,54;61,13;54,08;1,1;3;1,23;5;20,75;0;1,86;582,96;28,77;457,05;3,2;0;0
0;0;47,46;358636,22;373966,17;16311,17;ADM;22927;11034060,97;8,65;0,74;8,91;4;120,9;25,5;662,97;4,69;6,39;42,84;2,93;75,99;61,68;66,24;47,96;85,88;30,44;11,52;22,41;28,01;2,4;9,6;13;41,5;4,35;11,6;64,65;13,88;60,59;89,42;71,62;2,13;317,82;24,48;11,21;1,04;68,08;20,73;55,6;8;4;0,77;4;24,36;11,66;1,84;437,84;34,2;515,69;4,35;0;0
0;0;43,5;83235,27;84588,51;15752,05;ADM;5370;1881116,39;1,74;1;39,06;0;21,23;12,82;223,46;3,26;13,11;40,41;20,78;79,62;70,77;52,29;24,91;68,06;68,45;8,34;21,04;78,89;1,4;9,4;20,2;53,8;3,04;26,1;49,99;1,9;43,75;76,19;72,4;4,24;352,36;24,24;0;1,74;33,08;102,55;53,89;1,49;3;0,86;2;32,05;0;27,79;0;12,73;421,03;2,8;0;0
1;0;56,94;2307552,05;2512716,77;20132,66;ADM;124808;191966193,6;4,56;0,68;43,06;0,82;155,43;22,61;425,45;4,29;64,84;38,75;41,84;66,58;71,62;80,1;78,52;80,83;98,34;5,55;11,15;47,39;1,1;5,5;10,9;31,7;4,45;7,9;98,19;20,45;91,58;95,51;72,65;2,44;458,68;21,26;4,65;2,43;6,15;0,93;41,12;8,08;10;0,76;7;17,99;0,57;9,21;284,82;25,85;513,39;4,45;0;0
0;0;48,07;257226,65;261937,98;14378,77;ADM;18217;3510398,6;4,78;0,71;16,88;2,43;76,66;21,05;312,89;4,5;26,08;12,75;12,82;55,91;49,11;50,34;66,34;86,29;98,22;16,24;15,45;15,45;2,7;16,6;13,7;47,3;3,9;13,4;52,03;10,07;24,49;65,69;72,63;1,87;342,49;24,03;15,45;0,99;34,69;101,2;54,23;4,47;3;1,06;2;26,67;0,8;6,58;48,73;28,61;491,97;3,9;0;0
0;0;55,85;227639,14;236925,27;14296,72;ADM;16572;3570136,96;8,7;2;12,31;0;156,92;9,71;736,18;4,09;73,64;6,39;44,66;75,65;48,93;75,75;97,24;93,57;18,98;0;0;17,71;3,7;8,2;7,6;33,7;4,35;3,5;82,97;15,76;34,96;69,52;71,88;1,99;311,69;21,04;3,54;0,43;53,14;20,37;54,83;13,68;5;1,13;2;23,3;0;1,25;54,74;58,3;482,19;4,35;0;0
0;0;54,79;110282,42;112134,76;42979,98;AGR;2609;3807799,92;0,52;1,7;38,55;0;109,05;29,41;306,63;4,36;64,57;3,81;61,75;68,88;65,09;98,43;65,62;98,03;0;0;7,76;23,29;0,8;4,2;5,4;20,6;4,55;0,8;63,97;0,8;51,4;96,5;75,12;3,12;290,98;22,67;7,76;1,37;91,37;306,68;53,21;26,67;2;1,04;1;20,59;3,23;3,37;165,15;26,33;477,72;4,55;1;0
0;0;57,09;136323,56;165479,83;23475,65;ADM;7049;7689014,57;46,91;1,29;58,04;0;127,36;8,13;453,97;6,41;81,03;24,91;84,88;27,56;82,06;96,92;49,49;91,46;71,81;0;44,47;22,24;0,1;3,7;1,3;25,4;4,55;1,9;87,19;4,28;65,91;96,37;73,21;4,1;447,16;20,15;4,45;3,05;17,28;13,34;51,45;26,51;7;1,03;2;18,18;1,76;43,46;44,52;28,72;464,97;4,55;0;0
1;0;55,14;594801,06;616571,34;116268,4;FLOR;5303;8473749,27;0;0;56,12;18,06;168,92;35,09;641,15;6,86;71,28;2,37;89,08;22,76;90,12;98,98;75,26;98,81;35,84;0;97,14;19,43;0,12;0,72;4,6;17,9;4,8;1;85,78;1,48;93,36;95,1;73,04;4,34;480,62;25,52;7,77;0,2;41,44;42,74;52,69;20,57;4;1,23;3;14,04;3,26;1,17;311,65;36,56;476,94;4,8;0;0
0;0;54,47;267064,6;273740,58;39643,82;FLOR;6905;12122054,25;0;0;14,33;28,35;118,8;13,78;463,43;4,85;78;33,76;86,1;19,23;76,32;89,87;52,94;83,29;118,98;0;46,16;46,16;0,4;2,7;4,9;25,3;4,1;4;80,24;3,87;85,78;95,95;72,74;4,08;570,44;23,67;12,31;1,13;27,91;500,08;48,87;7,59;7;1,1;3;16,33;1,48;0,9;25,5;40,92;477,52;4,1;0;0
1;0;57,2;406251,06;474111,35;56569,78;AGR;8381;24606480,75;0;0;71,46;9,38;137,65;16,67;1586,92;3,9;86,42;68,2;94,64;18,76;93,64;98,57;89,34;95,07;48,12;22,3;45,44;11,36;0,7;6,1;5,3;17,7;5,05;2,9;93,64;3,28;92,55;80,66;75,55;3,63;365,01;25,07;11,36;3,36;31,73;15,91;50,82;17,53;4;1,02;2;15;3,2;2,13;267,62;29,33;497,59;5,05;1;0
0;0;58,29;150830,91;159769,35;16933,69;ADM;9435;7332947,89;74,36;0,54;63,21;2,08;193,77;6,09;964,49;5,34;84,72;52,4;91,17;3,74;56,45;95,61;65,02;89,79;7,86;0;9,69;7,75;0,7;0,7;7,8;21;4,7;8,8;86,76;1,29;63,68;98,46;73,23;2,03;494,12;20,47;9,69;2,8;38,81;15,5;52,81;43,71;2;0,93;3;19,26;1,89;0;117,97;34,17;514,16;4,7;0;0
0;0;56,86;46948,63;48276,16;13892,42;ADM;3475;3194634,51;45,03;0,15;57,9;0;125,01;24,39;201,44;5,74;80,91;0,89;71,8;57,93;61,44;96,08;49,56;93,68;0;0;34,77;6,95;0,8;1,7;4;14,8;4,4;5,1;77,03;1,69;75,22;96,53;71,37;2,81;528,27;17,13;0;1,55;18,92;59,11;48,83;25,3;6;0,93;2;19,51;1,85;52,63;73,42;42,3;452,77;4,4;0;0
1;0;59,31;247647,71;255912,27;52216,34;AGR;4901;14366836,28;0;0;41,71;8,5;87,49;20,68;367,27;4,91;76,58;98,71;78,64;20,2;78,35;95,15;50,16;87,96;19,05;0;41,19;16,47;0,7;3,9;3,5;17,3;4,55;1,7;81,98;1,15;71,37;96,06;72,48;2,46;363,21;23,48;20,59;3,02;33,75;49,42;51,62;26,39;3;0,97;4;19,23;2,42;24,41;68,82;36,44;468,4;4,55;1;0
0;0;50,78;96643,99;98441,13;17255,24;ADM;5705;4029879,18;87,47;0,25;69,8;0;59,09;28,99;438,21;5,38;48,91;41,16;64,17;63,34;44,73;95,01;54,77;91,89;96,34;0;56,71;18,9;0,5;6,88;8,4;21,7;4,1;2,5;39,68;1,45;33,31;96,96;69,36;2,72;254,5;20,89;11,34;0;54,4;22,68;52,01;39,04;4;0,79;2;24,64;0,56;33,98;280,67;27,9;475,36;4,2;0;0
0;0;52,41;234830,69;240245,61;33261,2;AGR;7223;5055750,27;2,36;0,92;13,98;0;130,33;28,17;1135,26;4,05;63,19;89,18;64,85;48,73;57,63;95,54;46,15;89,67;0;11,9;33,74;23,62;0,5;12,5;6,3;23,2;4,65;3;57,8;1,6;57,15;94,05;73,29;1,06;217,92;23,09;3,37;1,05;46,21;205,84;52,6;25,7;6;0,52;2;18,31;3,89;5,21;175,44;22,89;464,97;4,6;1;0
1;0;53,4;336747,07;349049,71;41464,68;PEC;8418;18920320,93;0;0;82,67;9,22;71,25;16,35;1461,15;4,97;71,59;1,6;76,7;28,54;84,73;95,72;84,19;94,97;24,55;4,76;49,18;24,59;0,2;3;4,6;13,6;5,25;0,3;68,1;6,6;69,27;80,92;72,78;2,3;327,26;27,55;7,38;2,33;111,5;24,59;52,09;26,29;2;1,24;3;25;0,76;3,1;126,74;29,12;520,12;5,25;0;1
0;0;60,51;4515928,1;5239050,44;28129,89;SERV;186245;677800427,6;67,13;0,06;34,9;1,64;141,96;10,81;718,41;4,53;96,02;28,96;97,1;33,64;91,47;89,34;77,87;98,57;60,92;3,41;44,37;39,7;0,2;1,7;6,1;20,8;5,3;4,8;95,6;16,76;91,69;95,63;74,23;2,55;493,48;23,35;10,51;5,53;6,45;5,55;41,16;30,89;9;0,79;8;13,41;1,47;0,3;600,6;60,62;548,89;5,3;0;0
