IBGE;IPSAMZ14;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
2100436;53,16;61,94;49,60;47,93;89,87;46,64;66,30;44,94;55,04;7,64;81,07;54,63;33,50;57,62;100,00;0,61;29,23;2,09;3,73;14,90;6,20;84,60;16,35;61,59;53,55;91,44;58,42;59,01;44,73;6,00;19,07;4,00;29,23;4,00;25,80;49,50;3,35;6,60;3,03;3,98;42,16;1,18;14,90;59,61;108,05;59,61;3,73;0,00;76,64;0,26;9,46;0,39;63,64;1,04;6,00;0,00;2,00;27,14;501,60;32,78;0,00;1,00;0,00;0,00;1,00;1,07;0,46
2100477;54,39;63,26;54,12;45,78;94,64;51,12;49,84;57,44;78,97;5,52;81,54;50,45;10,40;62,86;100,00;9,85;15,35;2,19;3,21;3,14;3,53;83,80;46,37;27,15;33,76;74,94;39,99;46,27;18,44;4,00;16,93;4,00;22,14;1,50;11,10;33,70;4,25;2,80;1,90;5,03;24,18;2,15;31,35;37,62;225,75;15,68;3,14;0,20;96,13;0,05;16,94;2,27;76,92;0,42;5,00;8,00;3,00;30,70;97,09;18,64;0,00;1,00;0,00;0,00;1,00;16,88;7,71
2100501;56,96;66,22;56,74;47,92;91,57;28,62;54,04;90,67;61,06;9,14;83,36;73,39;25,98;54,66;100,00;11,02;13,61;5,41;0,00;8,95;7,33;68,33;21,10;64,62;52,72;75,73;46,14;42,29;0,00;1,00;2,98;2,00;12,20;2,40;30,50;43,30;3,45;11,10;0,38;11,26;43,07;3,89;18,06;44,77;188,04;26,86;0,00;31,41;0,00;0,00;82,42;65,94;55,56;0,91;2,00;10,00;2,00;25,85;675,90;49,66;0,00;1,00;0,00;0,00;1,00;14,45;11,25
2100550;51,71;68,03;48,71;38,39;92,94;43,48;56,77;78,94;43,74;8,07;88,86;54,18;13,85;33,22;96,62;9,88;24,19;0,00;0,00;14,46;4,74;50,48;3,47;46,75;18,86;78,10;52,64;66,22;16,78;4,00;0,00;1,00;24,58;3,10;37,30;70,00;3,30;13,20;3,46;4,79;42,05;1,24;43,37;28,91;43,37;14,46;0,00;0,00;76,20;0,69;19,73;3,45;88,89;0,74;2,00;0,00;2,00;31,45;3025,69;30,65;0,00;1,00;30,08;0,00;1,00;13,67;9,66
2100600;44,98;56,48;50,87;27,59;88,50;35,12;62,14;40,15;34,38;5,63;84,00;79,45;10,86;58,16;33,16;8,19;31,89;1,28;4,86;24,31;5,40;62,61;36,04;12,08;49,86;85,18;61,11;51,02;43,12;6,00;28,77;5,00;14,18;10,90;39,60;51,70;3,35;12,40;1,16;3,88;30,78;2,29;31,60;41,33;99,67;26,74;7,29;57,44;30,81;1,32;52,82;5,69;84,62;0,28;4,00;5,00;4,00;27,30;162,72;81,12;0,65;3,00;300,00;63,06;3,00;10,96;8,23
2100709;52,83;69,49;51,44;37,55;93,81;40,32;58,06;85,77;51,34;6,03;84,29;64,10;9,57;33,92;100,00;6,71;8,38;0,00;3,90;7,51;7,90;52,67;58,64;60,11;19,72;89,51;65,99;49,67;4,47;2,00;2,54;2,00;7,64;1,80;34,80;41,30;3,70;15,90;1,98;4,13;29,93;2,55;30,06;33,82;127,75;26,30;5,09;0,00;30,79;0,03;11,61;1,14;63,64;0,56;3,00;0,00;1,00;25,14;2956,55;44,13;0,00;1,00;0,00;0,00;1,00;9,39;6,50
2100832;51,20;65,34;48,89;39,37;92,81;40,63;51,14;76,79;48,16;4,96;81,78;60,67;9,83;51,18;90,15;6,31;32,26;0,00;0,00;5,86;5,95;79,22;4,18;61,25;20,27;68,44;58,40;50,64;0,00;1,00;12,29;4,00;7,81;4,30;32,60;47,00;3,20;13,00;2,97;3,79;17,65;2,56;29,30;41,02;99,63;41,02;11,72;1,97;50,94;0,00;3,54;0,92;66,67;0,68;2,00;0,00;2,00;31,18;489,67;62,72;0,00;1,00;11,89;19,61;2,00;9,15;5,93
2100873;57,22;73,36;50,66;47,64;92,16;58,76;60,98;81,56;52,24;4,78;90,29;55,31;36,66;51,31;100,00;2,57;21,74;5,43;0,00;0,00;6,92;42,58;24,93;12,67;50,49;76,40;55,48;58,76;15,88;4,00;0,00;1,00;8,85;4,90;29,90;48,20;2,80;6,90;2,15;2,88;23,52;1,27;14,15;13,07;84,98;6,54;13,07;14,79;93,69;0,20;7,61;2,52;77,78;0,47;2,00;0,00;1,00;32,94;386,54;44,71;0,00;1,00;0,00;0,00;1,00;3,37;2,63
2100956;49,55;60,33;47,01;41,32;91,13;37,37;47,48;65,32;37,06;6,52;85,37;59,11;17,30;54,13;90,76;3,11;22,53;3,47;3,10;12,26;4,98;38,27;23,40;23,60;40,37;89,58;35,24;25,22;13,95;4,00;8,17;3,00;18,65;11,50;38,80;51,60;3,00;5,60;3,05;4,43;30,80;1,48;30,64;30,64;88,86;24,51;9,19;14,60;63,36;3,47;63,34;8,91;69,23;0,41;2,00;0,00;2,00;29,81;351,73;56,15;0,00;1,00;6,46;8,83;2,00;4,70;2,82
2101004;57,04;69,30;57,03;44,77;93,91;57,41;70,59;55,28;70,08;15,39;80,02;62,65;11,38;60,26;90,72;16,74;15,84;0,00;3,36;3,36;7,36;62,85;40,95;64,17;46,95;86,74;78,83;65,62;11,72;4,00;10,12;4,00;35,13;3,50;19,30;35,30;4,30;5,20;8,80;13,80;56,49;4,42;43,68;57,12;157,91;20,16;5,10;0,00;37,27;0,44;9,81;1,35;90,91;0,45;3,00;10,00;2,00;28,96;195,15;24,43;0,00;1,00;6,78;12,32;2,00;20,72;17,80
2101103;52,40;56,78;53,47;46,95;92,85;53,89;26,74;53,63;62,48;8,25;76,99;66,15;10,87;62,54;100,00;14,39;14,42;0,00;0,00;16,56;6,99;24,30;21,60;15,68;7,66;55,72;32,85;9,36;38,97;5,00;16,56;4,00;11,04;1,60;19,10;46,50;4,15;12,10;2,73;5,62;42,47;2,47;16,56;99,37;140,78;41,40;8,28;0,00;18,69;2,20;1,31;0,68;77,78;1,27;5,00;0,00;2,00;22,12;146,35;42,79;0,00;1,00;0,00;0,00;1,00;18,00;15,20
2101202;53,65;62,65;55,13;43,18;89,37;57,49;65,29;38,43;67,41;22,80;76,27;54,03;8,99;66,68;91,28;5,78;19,06;0,58;0,96;37,27;4,92;84,22;49,42;93,46;69,41;79,24;74,10;43,68;67,54;6,00;30,23;5,00;24,47;2,10;19,60;39,10;3,85;7,00;13,73;21,38;79,42;6,04;40,14;38,23;250,40;44,92;2,87;0,00;80,17;0,00;5,59;0,60;47,06;1,73;2,00;0,00;5,00;26,07;360,44;25,73;0,00;1,00;1,85;3,47;2,00;8,45;5,39
2101251;55,70;64,27;54,96;47,89;92,70;56,48;65,67;42,22;63,59;9,85;81,31;65,08;31,90;57,74;88,70;13,21;15,38;0,00;0,00;17,80;6,62;73,34;40,98;22,24;48,76;81,42;71,06;58,85;13,57;4,00;20,26;5,00;69,65;1,00;18,00;49,80;4,15;6,40;3,33;7,43;46,45;4,46;29,66;29,66;148,32;47,46;6,24;0,00;19,01;5,07;9,18;0,81;66,67;1,78;2,00;0,00;1,00;26,15;251,61;37,31;0,00;1,00;24,80;20,28;2,00;18,62;12,72
2101301;51,96;62,61;51,69;41,56;96,17;44,68;38,10;71,51;55,66;7,82;83,01;60,28;8,95;57,10;100,00;0,21;7,25;0,00;0,00;5,40;5,45;58,67;18,12;14,47;8,86;67,99;37,94;31,41;18,40;4,00;3,71;2,00;25,32;3,20;29,30;48,30;3,40;9,40;3,78;4,97;33,38;4,44;16,21;54,03;118,87;37,82;5,73;9,56;62,43;0,00;13,58;1,63;54,55;0,58;2,00;0,00;2,00;30,80;217,07;38,04;0,00;1,00;0,00;0,00;1,00;0,35;0,17
2101350;51,97;65,06;50,76;40,10;87,74;31,68;42,78;98,02;54,46;6,02;72,83;69,73;7,47;42,59;100,00;10,36;23,26;0,00;18,56;17,80;6,50;52,00;29,42;83,86;0,18;56,85;54,85;48,97;0,00;1,00;0,00;1,00;11,87;1,00;28,00;51,10;3,50;13,60;1,79;2,06;38,37;0,92;71,21;71,21;106,82;71,21;0,00;0,00;3,90;0,00;5,87;1,65;66,67;0,91;4,00;7,00;2,00;29,41;1141,65;92,94;0,00;1,00;0,00;0,00;1,00;14,79;9,86
2101400;58,68;57,57;59,79;58,68;90,48;41,65;60,61;37,54;60,78;23,69;84,89;69,82;61,72;60,43;89,49;23,06;28,84;0,53;1,75;19,18;5,95;63,78;40,16;82,66;52,18;83,83;51,72;52,95;65,36;6,00;24,79;5,00;29,85;3,10;24,20;32,90;3,60;10,40;7,14;26,53;93,51;10,41;37,30;46,90;87,40;18,12;4,26;0,00;0,00;0,00;18,07;8,20;70,59;1,73;2,00;0,00;4,00;26,38;38,76;76,50;0,00;1,00;17,81;18,65;2,00;31,90;22,56
2101608;48,86;57,68;54,43;34,45;90,65;41,56;60,38;38,15;57,17;12,12;76,09;72,36;23,82;56,75;55,33;1,90;22,42;0,61;1,14;21,64;6,73;45,51;57,88;38,87;47,54;88,34;63,22;42,36;73,05;6,00;35,40;5,00;26,16;4,00;33,30;42,00;3,75;5,60;6,48;7,80;53,54;3,84;64,92;69,48;140,10;31,89;3,42;47,12;51,99;2,48;20,73;4,19;64,71;0,48;1,00;0,00;3,00;26,97;174,53;76,91;0,67;2,00;174,35;59,20;3,00;2,77;1,78
2101772;48,83;61,25;47,54;37,69;87,83;52,59;50,99;53,57;52,35;8,63;75,83;53,36;15,61;52,15;76,78;6,22;33,49;5,41;0,00;17,96;6,97;45,41;47,72;43,07;29,57;81,07;41,81;46,06;21,35;5,00;11,39;4,00;11,39;3,30;30,40;47,50;3,40;9,40;2,64;4,13;50,33;2,21;35,91;62,85;206,50;53,87;0,00;0,00;83,67;0,00;3,98;0,28;77,78;0,83;15,00;8,00;1,00;30,14;582,89;38,76;0,00;1,00;55,14;59,40;3,00;8,58;6,09
2101806;57,26;71,39;50,65;49,73;84,17;57,20;46,17;98,00;48,05;4,58;81,98;67,99;30,94;56,05;100,00;11,94;16,39;0,00;17,77;53,31;3,89;77,27;28,74;76,34;46,52;86,10;12,35;37,73;0,00;1,00;0,00;1,00;11,99;3,10;44,00;47,10;3,80;16,10;0,27;9,58;12,41;1,19;17,77;36,01;124,40;35,54;17,77;0,00;0,00;0,00;14,40;32,30;55,56;0,73;2,00;6,00;1,00;19,67;1008,71;31,15;0,00;1,00;0,00;0,00;1,00;15,41;12,33
2101905;49,96;52,91;55,01;41,97;90,55;18,60;36,94;65,55;66,50;7,27;88,44;57,82;11,07;56,73;100,00;0,10;26,72;0,00;9,41;9,41;6,74;20,27;24,06;38,39;1,07;71,26;33,51;33,29;17,59;4,00;9,44;3,00;17,28;1,90;19,50;34,40;3,85;5,90;2,70;6,24;34,77;1,02;23,52;47,04;47,04;14,11;4,76;0,00;61,34;0,00;12,24;0,62;81,82;1,10;4,00;0,00;1,00;24,81;142,00;58,40;0,00;1,00;0,00;0,00;1,00;0,14;0,10
2101939;55,85;72,27;51,34;43,95;81,61;44,05;71,63;91,79;64,69;7,64;82,84;50,17;18,04;56,00;100,00;1,74;18,52;10,99;16,52;24,70;9,00;61,80;17,71;34,06;53,80;90,84;72,80;65,74;0,00;1,00;5,55;2,00;5,45;1,40;20,40;42,40;3,95;5,70;4,13;6,57;30,89;1,43;16,64;38,53;66,54;49,91;16,36;0,00;96,78;0,28;27,02;0,32;44,44;0,34;7,00;4,00;2,00;22,22;806,75;48,15;0,00;1,00;0,00;0,00;1,00;2,39;1,71
2101970;51,24;59,47;48,04;46,21;90,88;20,37;71,15;55,47;44,99;7,63;86,41;53,13;17,00;57,98;100,00;9,86;21,58;0,00;10,92;12,25;5,59;23,90;32,33;26,34;62,05;79,49;67,49;72,72;29,00;5,00;18,88;4,00;0,00;5,00;31,90;61,00;3,00;9,90;3,86;4,81;36,37;1,39;32,76;43,68;54,60;10,92;10,92;0,00;82,37;0,22;15,77;3,25;100,00;0,57;2,00;0,00;3,00;30,94;330,57;38,85;0,00;1,00;0,00;0,00;1,00;13,27;9,87
2102002;52,43;60,45;53,88;42,95;93,98;37,24;51,37;59,23;53,90;7,00;83,78;70,86;9,33;60,02;99,44;3,00;10,67;0,00;5,03;9,65;5,44;75,75;51,11;24,12;39,53;77,93;48,22;38,58;17,99;4,00;17,10;4,00;11,40;3,30;32,50;50,60;3,80;8,60;2,75;4,20;36,19;1,81;24,13;55,51;91,71;33,79;4,14;44,01;53,84;1,09;47,41;6,45;61,54;0,37;6,00;0,00;3,00;32,16;68,55;34,91;0,00;1,00;4,98;0,00;1,00;4,36;2,82
2102036;51,27;59,31;50,48;44,02;90,97;39,15;64,78;42,33;50,65;8,53;89,10;53,65;18,76;54,07;100,00;3,24;25,55;1,76;6,61;11,95;4,64;53,85;40,58;27,31;55,12;85,19;60,92;56,42;24,10;5,00;31,82;5,00;35,02;5,90;25,10;54,50;3,35;7,80;3,39;4,88;41,95;3,96;20,91;23,90;65,71;26,88;2,99;4,65;81,72;1,46;45,73;4,44;90,91;0,37;4,00;0,00;3,00;33,94;271,92;57,85;0,00;1,00;0,00;0,00;1,00;4,70;3,05
2102077;52,99;63,53;50,62;44,83;87,91;31,54;54,67;79,99;64,42;3,82;84,34;49,91;21,93;54,16;100,00;3,21;11,70;11,70;0,00;12,39;8,47;44,08;24,93;41,92;15,81;80,24;62,34;51,88;7,70;3,00;4,24;2,00;8,37;1,30;27,20;43,80;3,60;4,20;1,53;1,88;20,93;0,82;30,96;37,16;130,05;30,96;0,00;0,00;100,07;0,00;7,02;0,38;54,55;1,85;2,00;0,00;2,00;32,16;608,41;28,07;0,00;1,00;0,00;0,00;1,00;4,34;3,19
2102150;50,42;53,65;47,87;49,75;87,98;20,04;29,59;76,97;49,69;4,71;88,82;48,27;32,44;54,77;95,30;16,48;17,09;9,01;10,68;10,68;4,74;49,64;12,19;46,14;0,97;79,65;16,36;15,22;0,00;1,00;13,44;4,00;6,72;4,10;35,80;55,30;3,20;6,70;1,05;4,21;23,47;1,61;42,70;21,35;74,73;10,68;0,00;0,00;97,07;0,08;31,73;23,52;66,67;1,40;5,00;0,00;3,00;35,04;566,50;28,21;0,00;1,00;41,82;0,00;1,00;21,67;16,78
2102309;54,74;62,27;57,15;44,81;91,54;34,01;59,77;63,75;69,85;11,41;80,50;66,85;13,81;62,26;100,00;3,16;26,07;2,37;4,35;4,20;6,59;70,41;13,80;66,04;30,54;89,03;58,77;54,27;15,83;4,00;6,99;3,00;28,11;1,60;17,20;42,00;3,80;4,40;5,53;9,77;48,23;2,48;25,18;25,18;222,44;25,18;12,59;0,00;3,51;9,33;18,56;0,73;54,55;0,39;7,00;0,00;3,00;27,73;179,88;31,75;0,00;1,00;0,00;0,00;1,00;4,08;3,26
2102325;49,64;58,88;53,14;36,91;93,13;36,11;69,68;36,60;59,69;8,57;87,50;56,78;8,99;50,32;84,93;3,43;21,01;0,72;2,79;11,15;4,24;57,09;6,72;10,11;55,26;87,12;55,55;74,98;55,90;6,00;34,47;5,00;35,49;1,90;24,60;48,10;3,65;6,10;3,95;5,90;38,94;3,02;34,86;20,91;80,87;26,49;1,39;9,40;75,93;1,25;26,18;2,59;53,33;0,82;11,00;0,00;1,00;32,25;397,12;54,71;0,00;1,00;58,42;32,83;2,00;4,89;3,26
2102358;50,70;66,92;49,95;35,22;93,72;49,96;63,77;60,21;54,42;3,95;88,83;52,58;18,29;55,68;57,97;8,95;9,09;4,55;0,00;6,70;5,30;87,94;53,48;99,30;55,97;89,13;58,03;51,38;24,09;5,00;6,50;3,00;15,36;3,30;27,40;42,50;3,45;10,80;0,47;3,13;23,70;0,43;19,49;19,49;51,97;19,49;13,46;0,00;83,66;0,93;26,69;1,73;55,56;0,13;4,00;0,00;2,00;25,00;238,49;74,55;0,00;1,00;146,80;252,47;4,00;12,82;8,50
2102374;51,40;53,91;55,78;44,51;90,56;12,88;37,72;74,49;60,32;4,32;90,31;68,18;11,24;55,93;97,34;13,52;10,53;5,26;0,00;21,32;6,07;14,70;22,97;68,48;19,77;69,59;31,66;26,56;12,48;4,00;3,55;2,00;7,43;4,00;21,80;48,50;3,20;3,90;0,32;1,47;29,20;2,06;10,66;31,98;85,27;19,15;0,00;0,00;3,60;5,17;4,38;2,53;88,89;0,46;2,00;0,00;2,00;25,79;722,50;37,37;0,00;1,00;23,65;0,00;1,00;18,49;13,35
2102408;50,38;56,02;52,07;43,03;90,29;43,87;28,58;61,35;50,21;7,67;82,96;67,45;11,86;54,89;100,00;5,38;6,02;0,00;0,00;26,94;11,62;30,74;26,42;21,58;3,25;46,87;39,89;20,46;42,23;6,00;5,99;2,00;18,40;0,80;30,00;51,40;3,05;9,20;1,71;2,14;52,89;0,81;17,96;26,94;89,80;62,86;8,98;0,00;15,35;0,00;4,74;0,74;63,64;0,18;2,00;4,00;3,00;29,52;469,01;59,64;0,00;1,00;0,00;0,00;1,00;7,63;5,15
2102507;49,92;57,06;49,67;43,02;87,63;15,32;43,14;82,16;43,25;4,97;84,17;66,29;16,18;54,58;100,00;1,33;33,33;3,33;5,30;15,54;7,92;13,74;10,56;8,01;12,84;78,27;34,74;39,04;12,10;4,00;0,00;1,00;5,24;6,40;34,90;48,80;3,45;14,30;1,84;3,48;24,96;1,26;25,90;31,08;134,67;31,08;5,41;0,00;17,17;2,44;5,37;1,23;90,91;0,37;2,00;0,00;1,00;29,63;481,77;29,63;0,00;1,00;0,00;0,00;1,00;2,07;1,17
2102556;55,71;62,40;56,51;48,24;88,68;44,10;70,56;46,26;72,43;11,79;85,32;56,48;40,91;49,71;89,83;12,48;33,02;0,00;14,80;7,00;7,46;93,61;15,99;80,19;60,80;94,44;55,24;68,17;48,25;6,00;14,10;4,00;21,32;2,00;19,30;27,10;3,80;7,00;6,43;6,47;57,36;1,81;48,97;20,99;76,96;20,99;7,36;0,00;66,63;0,31;19,38;1,01;88,89;1,51;3,00;0,00;1,00;31,13;200,25;77,36;0,00;1,00;14,70;23,13;2,00;17,02;12,36
2102606;54,72;66,04;54,29;43,82;95,27;30,76;58,96;79,16;60,07;7,60;91,67;57,82;18,62;47,28;100,00;9,38;5,87;0,00;0,00;6,89;7,42;41,44;6,20;20,28;32,07;76,96;58,47;61,30;5,63;2,00;6,64;3,00;3,47;3,80;32,80;35,10;3,60;6,20;4,20;5,29;32,80;1,88;19,92;14,94;94,64;7,85;0,00;0,00;57,57;0,34;31,58;4,99;90,91;0,51;3,00;1,00;1,00;30,79;1290,06;26,10;0,00;1,00;0,00;0,00;1,00;12,42;9,51
2102705;52,88;63,55;47,05;48,06;88,76;44,29;66,71;54,43;36,91;7,62;82,85;60,81;42,33;40,52;98,95;10,44;24,82;3,39;12,05;9,14;6,61;62,09;8,80;43,51;45,48;93,29;62,95;60,46;21,47;5,00;17,20;4,00;6,24;8,60;32,30;52,00;3,00;15,00;3,95;5,83;31,90;2,33;45,72;41,15;100,59;18,29;9,14;0,00;45,05;0,88;5,56;3,50;81,82;0,52;9,00;5,00;4,00;35,11;1868,37;65,25;0,00;1,00;9,32;0,00;1,00;14,18;10,38
2102754;51,51;61,85;48,30;44,39;92,15;43,01;63,93;48,31;56,34;6,20;77,10;53,56;15,93;61,38;100,00;0,26;12,58;5,77;0,00;9,15;5,76;76,07;56,31;66,84;42,85;94,42;62,59;52,34;22,59;5,00;12,20;4,00;42,99;2,80;30,50;39,10;3,25;11,90;1,28;5,09;33,87;1,15;64,03;43,37;82,33;54,88;9,15;0,00;79,55;0,26;22,67;3,54;77,78;1,49;3,00;2,00;2,00;26,63;200,66;26,63;0,00;1,00;0,00;0,00;1,00;0,47;0,19
2102804;55,42;67,16;55,17;43,92;94,65;47,84;70,25;55,89;58,57;19,87;66,73;75,50;6,46;57,90;100,00;11,32;9,35;0,00;4,11;8,22;5,25;73,56;43,82;99,99;69,71;82,83;80,67;51,63;30,55;5,00;6,87;3,00;41,31;3,00;28,20;35,60;3,70;10,80;18,12;17,20;49,35;4,71;36,98;98,62;238,32;78,07;8,22;21,46;0,00;0,00;34,29;12,36;54,55;0,54;9,00;6,00;3,00;28,35;38,83;70,72;0,00;1,00;0,00;0,00;1,00;15,27;11,30
2102903;50,00;66,41;53,55;30,03;88,98;36,17;59,58;80,90;62,71;6,89;85,21;59,41;14,17;26,15;65,48;14,30;23,95;2,00;6,71;25,36;4,43;39,80;5,66;13,42;41,07;76,05;61,97;55,53;9,30;3,00;5,71;2,00;2,89;1,50;24,50;49,00;3,80;9,10;1,46;4,80;38,14;2,30;8,45;42,27;97,22;46,50;4,23;0,00;52,52;0,19;15,29;2,24;55,56;1,00;4,00;0,00;2,00;36,53;3741,84;12,97;0,00;1,00;79,90;136,31;4,00;23,46;11,82
2103109;56,45;68,36;52,01;48,99;88,95;54,39;55,34;74,74;61,34;9,30;82,57;54,81;34,76;63,59;89,28;8,33;7,46;0,00;0,00;46,92;6,77;97,84;15,79;83,46;19,15;89,77;54,50;49,79;34,71;5,00;0,00;1,00;15,81;2,30;23,30;40,30;3,70;14,40;4,75;8,03;38,12;2,03;18,77;38,09;140,75;37,53;9,38;0,00;76,54;0,00;3,68;0,67;77,78;0,57;1,00;0,00;3,00;23,14;84,80;49,59;0,00;1,00;19,63;35,74;2,00;11,21;8,34
2103125;52,21;58,32;52,93;45,38;90,15;39,74;40,31;63,09;60,42;6,01;88,40;56,89;34,83;46,67;100,00;0,04;16,13;0,00;11,62;23,25;4,36;58,17;20,86;52,80;14,20;66,01;39,99;35,33;44,06;6,00;3,87;2,00;7,98;2,90;22,10;42,20;3,35;5,70;2,12;3,60;32,76;1,10;23,25;23,25;104,60;23,25;0,00;0,00;66,09;0,00;7,52;0,85;77,78;0,72;4,00;0,00;1,00;35,48;592,68;54,03;0,00;1,00;0,00;0,00;1,00;0,12;0,00
2103158;49,11;58,30;50,85;38,20;87,67;28,98;56,33;60,24;47,98;6,28;90,71;58,42;26,25;47,84;77,29;1,41;30,61;5,10;0,00;22,65;6,76;19,90;25,66;23,21;44,19;75,94;47,04;54,50;16,84;4,00;10,33;4,00;5,30;4,20;29,60;53,40;2,95;10,00;2,63;2,97;34,97;0,89;15,10;15,10;52,86;7,55;15,10;7,93;66,49;0,50;20,60;5,16;66,67;0,31;7,00;5,00;1,00;32,65;920,48;37,24;0,00;1,00;50,61;48,79;3,00;2,28;1,18
2103174;57,62;65,16;57,80;49,90;92,08;19,22;56,33;93,01;51,93;4,06;92,63;82,59;54,49;50,04;90,32;4,74;6,31;3,55;0,00;11,71;9,21;25,01;15,16;27,10;15,47;70,68;55,94;70,83;5,29;2,00;0,00;1,00;8,02;3,70;31,00;59,10;3,55;2,40;1,58;2,10;21,82;1,11;14,02;32,71;42,06;9,35;0,00;69,42;30,07;1,34;58,67;10,99;81,82;0,53;7,00;5,00;1,00;29,02;906,66;38,80;0,00;1,00;10,33;13,72;2,00;6,47;4,68
2103257;56,34;64,34;51,68;52,99;94,18;43,63;73,31;46,25;65,00;7,73;80,82;53,17;47,84;54,42;100,00;9,69;10,81;0,00;0,00;13,68;5,98;90,63;75,72;40,76;50,33;92,28;71,90;72,97;34,09;5,00;25,19;5,00;11,51;1,50;24,10;31,60;4,00;8,30;1,82;4,74;44,31;2,15;34,21;47,89;136,83;34,21;7,16;5,56;88,76;0,32;36,74;1,77;88,89;1,33;2,00;7,00;2,00;24,86;375,72;75,68;0,00;1,00;0,00;0,00;1,00;12,92;9,76
2103307;51,04;66,20;51,51;35,42;92,96;50,82;69,35;51,68;54,30;10,04;76,59;65,13;8,35;65,79;60,12;7,40;21,39;0,46;2,23;19,58;1,89;81,05;56,77;77,38;70,50;92,07;63,13;53,79;26,96;5,00;12,36;4,00;22,74;4,50;30,90;43,10;3,30;9,50;2,04;9,37;50,77;2,74;53,02;48,94;181,08;39,97;4,89;0,00;25,14;0,65;11,76;0,49;81,82;0,60;12,00;8,00;5,00;28,58;71,82;39,33;15,63;4,00;63,82;30,14;2,00;10,32;7,19
2103505;53,15;62,11;55,09;42,24;91,90;31,27;62,70;62,56;62,40;10,19;81,69;66,09;30,98;55,39;74,72;7,86;16,91;1,32;3,71;14,62;5,92;52,19;47,00;56,39;46,84;93,23;49,62;56,79;16,69;4,00;9,77;3,00;35,24;3,30;20,60;34,80;3,40;5,20;3,83;6,36;52,09;3,07;36,55;63,35;131,57;21,93;2,44;0,00;9,78;5,57;16,98;8,64;61,54;0,82;8,00;9,00;2,00;30,95;209,86;50,59;0,00;1,00;73,48;58,16;3,00;9,48;8,50
2103554;52,30;55,42;45,86;55,61;90,53;26,25;45,92;58,98;35,45;5,86;86,69;55,43;64,70;52,59;100,00;5,17;3,69;3,32;0,00;24,89;8,91;68,68;32,79;29,18;32,68;87,42;31,15;30,16;15,55;4,00;17,34;4,00;12,89;4,00;38,80;69,00;3,20;15,30;2,41;3,11;31,90;0,86;12,44;31,11;124,44;24,89;6,22;0,00;72,41;0,00;9,92;2,35;88,89;0,39;1,00;0,00;1,00;31,73;622,00;25,46;0,00;1,00;0,00;0,00;1,00;7,33;4,95
2103604;51,77;61,29;51,86;42,15;91,63;49,56;60,86;43,09;58,35;8,15;77,27;63,66;21,37;60,84;78,12;8,27;10,99;1,69;1,54;26,14;4,62;73,74;55,06;76,55;51,86;82,49;61,23;47,73;35,92;5,00;20,18;5,00;30,45;6,30;22,00;34,50;3,50;5,90;2,35;5,11;44,79;2,24;26,14;58,42;199,86;39,97;9,22;0,00;31,92;0,53;6,19;2,95;61,54;0,77;3,00;8,00;2,00;27,90;218,73;23,58;0,00;1,00;43,17;56,98;3,00;11,31;8,17
2103703;51,17;49,30;57,03;47,17;88,45;32,94;45,16;30,63;61,84;10,79;77,58;77,91;32,32;59,63;94,52;2,21;21,53;3,91;7,65;21,36;5,35;57,51;27,28;64,20;21,69;90,56;30,99;32,22;70,09;6,00;42,85;6,00;27,49;2,10;21,50;36,30;4,10;8,70;4,36;8,08;49,86;3,75;39,68;57,99;143,45;48,83;6,10;58,88;47,92;0,00;3,87;1,19;84,62;0,55;15,00;9,00;2,00;30,33;89,51;29,55;0,00;1,00;48,83;0,00;1,00;3,22;2,06
2103752;48,92;64,51;47,51;34,72;86,80;51,05;79,42;40,76;53,62;9,64;73,66;53,13;17,23;57,02;59,22;5,42;27,65;0,00;7,75;35,43;6,34;83,48;12,00;82,80;65,67;94,31;82,44;73,17;81,10;6,00;25,89;5,00;10,50;4,00;32,50;29,70;3,30;13,10;1,02;6,48;54,81;5,36;54,26;62,01;124,02;46,51;19,47;1,52;86,04;0,48;6,72;0,16;66,67;0,63;2,00;5,00;3,00;27,65;143,70;73,73;22,73;5,00;0,00;24,28;2,00;7,51;5,30
2103802;55,24;68,37;51,36;45,99;92,76;54,68;66,15;59,88;65,91;11,06;75,98;52,51;22,12;60,20;100,00;1,64;20,88;2,32;0,00;4,29;7,49;79,83;81,65;56,31;58,12;89,23;63,84;53,21;31,24;5,00;8,71;3,00;17,35;3,30;22,00;39,20;3,85;7,10;3,87;9,21;51,14;3,82;51,44;38,58;184,33;51,44;6,54;0,00;84,84;1,52;10,38;0,70;54,55;2,23;2,00;9,00;1,00;22,74;136,95;42,46;0,00;1,00;0,00;0,00;1,00;2,62;1,40
