IBGE;MUNIC;UF;REG;CAPITAL;AMZ;IBRAM;IPS24;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;VABAG;VABIND;VABSER;VABADM;VABTOT;PIB;PIBPC;ARRECADA
4211256;Morro Grande;SC;S;0;0;0;62,30;79,89;64,89;42,11;68,47;70,32;95,95;84,82;77,72;60,21;58,26;63,35;24,47;31,91;85,07;26,99;44193,98;35891,73;33313,63;21274,47;134673,81;145118,27;50318,40;9354102,7
4211306;Navegantes;SC;S;0;0;0;60,76;78,54;69,85;33,90;72,64;87,48;85,44;68,60;71,46;82,76;59,42;65,76;28,29;41,60;27,48;38,22;138103,33;1013183,53;2910277,29;495156,17;4556720,31;6142275,88;71643,41;2083103710
4211405;Nova Erechim;SC;S;0;0;0;61,56;74,93;70,53;39,23;71,28;68,52;94,25;65,68;73,92;71,99;65,80;70,40;24,54;33,28;62,32;36,77;60834,75;56109,73;80776,12;30606,19;228326,79;247026,09;47845,46;19882309,76
4211454;Nova Itaberaba;SC;S;0;0;0;54,08;60,79;63,79;37,65;79,66;42,72;83,29;37,49;75,13;53,91;60,73;65,37;33,37;42,12;44,22;30,90;42746,60;55343,82;40180,63;28888,17;167159,21;189424,08;43777,23;24127850,64
4211504;Nova Trento;SC;S;0;0;0;67,16;78,19;68,73;54,54;72,98;74,53;96,27;68,99;78,06;64,57;66,82;65,49;41,04;56,28;81,69;39,15;23442,99;330213,26;187176,80;78785,00;619618,04;691465,55;46066,99;147154030,9
4211603;Nova Veneza;SC;S;0;0;0;62,11;75,44;70,50;40,40;60,33;79,28;94,61;67,54;76,94;73,75;61,25;70,05;28,44;36,51;47,52;49,14;114354,93;377992,85;353759,87;87591,45;933699,10;1074495,18;69255,25;261844132
4211652;Novo Horizonte;SC;S;0;0;0;52,02;45,73;64,78;45,55;66,99;41,03;71,45;3,46;74,63;57,15;64,69;62,64;39,31;47,32;62,16;33,43;42780,76;25356,86;26460,77;17162,69;111761,08;119836,57;50649,44;4050558,09
4211702;Orleans;SC;S;0;0;0;61,88;80,36;68,42;36,86;72,88;86,03;86,66;75,88;74,27;72,19;58,84;68,39;21,43;45,40;37,16;43,45;152445,46;326718,43;424703,23;129323,57;1033190,69;1188071,79;51296,22;218547598,5
4211751;Otacílio Costa;SC;S;0;0;0;65,54;78,35;67,93;50,34;71,00;75,82;91,15;75,43;72,82;69,59;59,53;69,75;28,24;44,48;83,04;45,60;127279,51;390037,64;258805,06;118181,56;894303,77;997981,88;51975,52;131628022,8
4211801;Ouro;SC;S;0;0;0;66,61;84,86;67,63;47,33;80,42;82,01;90,44;86,55;75,89;69,28;61,17;64,17;29,81;37,16;83,36;39,01;95434,84;24854,35;74496,58;41740,74;236526,51;252603,68;34837,08;27552455,46
4211850;Ouro Verde;SC;S;0;0;0;54,20;65,24;59,82;37,52;72,97;41,84;83,08;63,08;67,95;54,47;53,06;63,79;23,05;27,24;62,79;37,01;74509,54;4114,28;36247,93;17302,69;132174,43;137259,39;62475,82;5260400,49
4211876;Paial;SC;S;0;0;0;56,56;58,53;67,75;43,39;64,81;52,79;72,72;43,81;82,82;65,27;58,16;64,74;20,34;36,12;77,52;39,60;21084,67;4616,09;13077,19;14903,50;53681,45;58309,36;40380,45;13171389,86
4211892;Painel;SC;S;0;0;0;56,06;70,42;56,46;41,29;81,98;46,45;86,95;66,31;75,46;52,95;49,53;47,91;51,41;41,26;41,96;30,54;48031,98;2388,48;14473,96;17930,53;82824,95;84935,17;36111,89;5259016,25
4211900;Palhoça;SC;S;0;0;0;63,28;78,67;68,52;42,66;78,50;81,30;86,40;68,46;66,42;80,48;58,21;68,96;20,50;56,96;55,88;37,29;51110,21;1158609,06;4244351,58;1022760,99;6476831,84;8208640,40;45940,71;2097073387
4212007;Palma Sola;SC;S;0;0;0;59,78;72,37;65,38;41,59;61,77;70,12;83,99;73,59;72,31;59,26;61,64;68,32;29,91;46,75;56,17;33,52;96306,04;12031,48;153487,68;43615,22;305440,42;332257,21;45384,13;33039085,42
4212056;Palmeira;SC;S;0;0;0;59,58;67,23;60,90;50,61;65,49;57,46;65,05;80,91;72,36;59,36;52,33;59,56;35,51;35,36;84,52;47,05;66429,01;55809,85;30188,94;21428,35;173856,16;187887,68;70290,94;25674576,11
4212106;Palmitos;SC;S;0;0;0;64,50;73,90;68,31;51,30;76,99;66,70;94,52;57,41;75,69;69,44;64,08;64,02;35,83;33,28;88,47;47,61;269136,94;58686,11;429720,39;81904,06;839447,49;913735,12;56599,05;178124354,1
4212205;Papanduva;SC;S;0;0;0;57,74;67,84;63,33;42,06;69,92;58,60;84,51;58,33;75,25;61,16;50,39;66,53;33,21;35,92;73,49;25,61;199738,60;188613,52;293532,16;97694,33;779578,60;853749,90;43734,95;90547807,47
4212239;Paraíso;SC;S;0;0;0;53,65;65,04;63,10;32,81;66,89;46,35;79,04;67,86;76,28;54,34;56,84;64,96;22,73;36,91;51,37;20,21;43923,58;28161,00;36920,95;23525,80;132531,34;143287,72;43632,07;18802077,67
4212254;Passo de Torres;SC;S;0;0;0;59,64;74,37;66,65;37,90;70,70;72,51;92,63;61,64;70,11;62,04;67,01;67,45;17,57;45,07;66,24;22,72;28781,30;19955,72;119650,78;53195,10;221582,89;237288,74;25600,25;25928471,11
4212270;Passos Maia;SC;S;0;0;0;58,08;69,14;58,44;46,68;70,27;43,40;81,28;81,60;69,51;50,55;55,19;58,49;30,17;25,76;87,58;43,22;102386,64;10858,63;28018,87;27749,53;169013,67;175173,65;43019,07;27065781,23
4212304;Paulo Lopes;SC;S;0;0;0;62,35;77,40;66,11;43,53;83,23;57,64;83,90;84,82;65,58;70,16;62,33;66,37;30,65;29,20;77,40;36,89;39666,30;28555,55;118318,83;45717,60;232258,28;250013,41;32715,70;53002557,12
4212403;Pedras Grandes;SC;S;0;0;0;63,80;75,17;68,01;48,22;73,43;49,83;92,60;84,82;70,65;69,86;64,67;66,88;19,09;48,82;89,30;35,68;59675,03;62072,39;71875,48;26323,99;219946,89;243418,23;61922,73;24261035,75
4212502;Penha;SC;S;0;0;0;63,54;79,70;67,56;43,36;73,48;84,38;93,14;67,79;71,07;77,24;58,49;63,46;30,60;51,16;56,17;35,50;66821,98;121440,40;551481,60;197205,95;936949,92;1036821,06;30475,02;208346013,5
4212601;Peritiba;SC;S;0;0;0;66,10;80,22;70,08;47,99;80,17;78,59;79,91;82,21;82,41;70,30;59,55;68,04;19,65;52,72;73,10;46,49;30537,25;15845,96;46280,97;19602,44;112266,63;120944,51;44253,39;14482495,72
4212650;Pescaria Brava;SC;S;0;0;0;59,20;70,02;66,41;41,18;69,88;45,57;78,07;86,55;76,53;60,89;62,06;66,14;33,04;37,49;77,61;16,58;5294,37;10428,98;43497,18;54237,79;113458,32;119428,66;11680,06;15350337,15
4212700;Petrolândia;SC;S;0;0;0;59,69;72,01;63,16;43,89;70,53;54,86;81,91;80,73;76,43;61,05;50,13;65,01;34,36;44,82;73,10;23,30;86522,81;20707,61;69258,84;33952,95;210442,21;223542,99;38062,83;18471034,53
4212809;Balneário Piçarras;SC;S;0;0;0;63,43;80,52;69,80;39,96;76,00;88,54;91,46;66,08;70,08;82,79;58,19;68,14;40,79;54,02;25,93;39,11;59633,48;233838,81;667297,05;160303,16;1121072,49;1513735,53;62076,50;29445615,16
4212908;Pinhalzinho;SC;S;0;0;0;66,59;81,08;70,66;48,03;81,81;70,97;96,68;74,84;75,67;73,08;64,80;69,07;28,26;52,81;51,20;59,85;84312,95;575304,75;538818,53;120278,07;1318714,30;1514076,25;71746,97;273721794,2
4213005;Pinheiro Preto;SC;S;0;0;0;66,44;83,03;67,86;48,42;80,91;77,74;89,49;83,96;72,87;71,44;55,46;71,68;21,76;41,85;78,49;51,58;40509,04;65354,64;58736,26;25547,63;190147,57;227240,02;62514,45;57189465,71
4213104;Piratuba;SC;S;0;0;0;66,79;77,57;69,04;53,75;73,35;74,09;76,28;86,55;80,76;67,08;63,63;64,71;37,08;44,50;86,65;46,76;37414,86;620209,70;98244,46;33493,05;789362,06;801117,69;220268,82;30216438,87
4213153;Planalto Alegre;SC;S;0;0;0;58,65;69,67;65,46;40,83;74,05;67,61;80,78;56,24;74,67;61,71;57,28;68,17;22,20;45,04;51,17;44,89;47353,46;7826,51;55780,05;20966,42;131926,44;141926,16;48822,21;10058073,77
4213203;Pomerode;SC;S;0;0;0;66,26;82,17;72,79;43,83;72,96;81,61;88,25;85,87;78,50;74,15;63,41;75,11;21,16;55,78;34,76;63,61;31201,49;976298,36;805157,43;221110,88;2033768,15;2806203,53;81195,67;872132850,1
4213302;Ponte Alta;SC;S;0;0;0;58,98;69,24;62,80;44,89;71,14;85,84;65,46;54,54;73,44;61,45;52,68;63,61;28,62;36,08;91,26;23,58;58455,86;36991,88;38945,90;30719,95;165113,59;175759,64;38051,45;14512018,54
4213351;Ponte Alta do Norte;SC;S;0;0;0;59,04;74,92;62,10;40,11;66,34;83,31;78,96;71,09;73,87;61,62;49,04;63,86;17,01;20,07;78,33;45,01;65665,71;32645,58;31424,36;24536,76;154272,41;166628,97;48636,59;16629568,26
4213401;Ponte Serrada;SC;S;0;0;0;54,62;71,94;62,43;29,48;62,74;68,69;76,05;80,29;68,95;65,79;47,50;67,47;22,73;38,41;28,72;28,06;80922,90;26539,28;106135,18;60653,01;274250,36;291031,38;24929,88;34392651,76
4213500;Porto Belo;SC;S;0;0;0;67,68;83,76;70,45;48,85;77,39;90,38;91,68;75,58;70,14;81,40;65,98;64,26;30,23;53,68;68,85;42,62;33796,49;136534,37;945190,71;149325,95;1264847,51;1471880,37;65515,91;280870758,4
4213609;Porto União;SC;S;0;0;0;63,10;74,11;65,69;49,49;68,42;83,01;86,79;58,21;68,63;61,84;61,19;71,11;44,01;63,99;51,49;38,48;107608,23;300726,17;462935,57;172607,39;1043877,37;1149799,52;32220,81;119996632,1
4213708;Pouso Redondo;SC;S;0;0;0;55,68;70,24;64,97;31,82;64,48;59,76;90,33;66,39;71,21;63,75;56,88;68,06;29,47;43,95;23,75;30,13;76166,53;212700,23;269019,00;90166,61;648052,37;718984,89;40021,42;108327025
4213807;Praia Grande;SC;S;0;0;0;57,57;71,13;63,01;38,58;54,51;61,79;94,55;73,67;73,34;66,04;49,15;63,51;29,54;32,95;62,85;28,97;44600,45;25345,93;100472,71;37441,85;207860,94;223237,99;30559,62;28933971,42
4213906;Presidente Castello Branco;SC;S;0;0;0;62,89;78,19;64,01;46,45;81,91;57,01;87,30;86,55;82,87;49,07;59,81;64,30;28,43;48,52;60,54;48,31;31305,07;2814,60;19769,22;16864,29;70753,18;75918,59;49750,06;9358172,76
4214003;Presidente Getúlio;SC;S;0;0;0;60,94;79,06;69,29;34,48;76,35;80,97;84,43;74,49;74,83;69,66;58,99;73,66;24,57;50,51;31,04;31,79;79440,13;397125,18;317708,92;101845,21;896119,44;985008,75;54804,92;86279120,93
4214102;Presidente Nereu;SC;S;0;0;0;56,97;68,43;63,64;38,85;63,92;40,80;86,69;82,29;74,85;57,12;56,87;65,73;36,00;27,83;62,24;29,34;24918,50;3697,33;14870,47;17076,21;60562,50;62737,31;27528,44;5662779,56
4214151;Princesa;SC;S;0;0;0;58,84;73,23;65,71;37,58;78,84;54,84;85,26;73,99;79,29;62,97;56,94;63,65;25,11;42,12;38,33;44,77;32983,14;44959,26;22463,42;21877,08;122282,90;135903,09;46068,84;19514321,61
4214201;Quilombo;SC;S;0;0;0;61,26;71,12;66,13;46,53;70,20;64,66;77,38;72,26;77,45;58,27;59,11;69,68;30,21;42,36;68,79;44,74;85828,65;128107,90;153764,68;52107,19;419808,42;462582,19;47332,67;30811986,77
4214300;Rancho Queimado;SC;S;0;0;0;63,33;75,64;71,93;42,42;79,26;53,80;87,91;81,58;77,27;80,78;66,61;63,03;18,06;48,53;67,00;36,09;69531,13;13837,59;50250,08;22354,93;155973,73;165727,56;57206,61;22667691,75
4214409;Rio das Antas;SC;S;0;0;0;55,02;70,48;60,77;33,81;69,86;57,93;71,80;82,32;67,11;58,09;54,05;63,85;21,99;30,21;52,23;30,79;128246,46;42446,41;56422,27;42430,83;269545,95;288065,33;46469,64;21504105,79
4214508;Rio do Campo;SC;S;0;0;0;57,17;77,23;59,22;35,05;59,08;67,17;97,85;84,82;77,96;47,81;47,86;63,25;18,84;38,79;54,43;28,13;72002,60;27788,85;63235,64;36733,23;199760,32;212919,48;36309,60;14061779,48
4214607;Rio do Oeste;SC;S;0;0;0;58,15;73,53;64,94;35,98;58,09;59,35;90,13;86,55;78,50;60,99;54,18;66,09;22,80;41,48;47,54;32,11;109044,20;31929,17;78338,31;41643,71;260955,38;276105,34;36560,56;22993969,52
4214706;Rio dos Cedros;SC;S;0;0;0;58,44;70,34;64,75;40,22;77,40;62,79;78,63;62,52;74,51;60,02;54,39;70,09;26,41;39,21;67,13;28,14;39231,85;151585,93;172018,71;62157,10;424993,58;474935,55;39786,84;80655312,8
4214805;Rio do Sul;SC;S;0;0;0;68,45;80,03;71,61;53,71;75,84;87,79;89,98;66,52;74,62;78,31;63,19;70,31;48,52;59,18;39,56;67,56;31947,21;765541,61;1987460,19;416930,08;3201879,09;3689821,69;50593,32;825552504,3
4214904;Rio Fortuna;SC;S;0;0;0;60,76;77,45;67,97;36,86;74,10;59,54;90,46;85,69;80,50;74,02;60,10;57,25;20,05;26,44;64,04;36,92;104014,47;93508,33;58538,54;28559,68;284621,02;302760,57;65391,05;35341849,05
4215000;Rio Negrinho;SC;S;0;0;0;65,64;78,77;65,80;52,35;75,10;83,49;89,21;67,29;72,89;68,52;54,37;67,43;37,24;49,97;82,96;39,23;75100,53;497225,51;632522,29;229576,64;1434424,96;1614436,20;37822,98;211650693,6
4215059;Rio Rufino;SC;S;0;0;0;61,56;69,80;61,64;53,24;70,78;58,02;94,43;55,98;72,99;59,58;50,77;63,24;27,53;50,28;96,53;38,62;32641,40;2975,86;14333,38;18188,95;68139,59;70060,74;28204,81;8499276,32
4215075;Riqueza;SC;S;0;0;0;59,32;73,34;68,03;36,58;63,12;57,54;88,64;84,05;80,59;70,60;58,14;62,79;26,19;46,55;40,72;32,87;46110,65;21101,98;43359,33;28554,16;139126,12;147649,12;32629,64;15388903,51
4215109;Rodeio;SC;S;0;0;0;61,93;76,06;68,42;41,31;76,30;66,98;91,76;69,18;74,75;71,37;60,28;67,27;23,67;53,89;61,57;26,12;25957,34;108783,24;139105,32;61353,15;335199,04;390008,45;33485,74;76388111,64
4215208;Romelândia;SC;S;0;0;0;59,22;72,62;63,96;41,07;76,36;47,12;81,32;85,69;75,01;51,57;68,02;61,25;22,46;27,92;83,38;30,49;48642,61;2742,08;28332,52;27674,33;107391,54;111320,07;24284,48;6880820,72
4215307;Salete;SC;S;0;0;0;59,33;80,29;65,48;32,21;74,96;67,61;93,10;85,51;75,68;59,20;55,40;71,65;28,60;33,85;34,81;31,60;40585,70;110220,18;99256,16;45288,79;295350,83;318138,78;41456,71;45800181,77
4215356;Saltinho;SC;S;0;0;0;59,02;72,21;64,86;40,00;72,41;47,65;82,22;86,55;76,83;57,73;63,60;61,29;30,67;42,25;62,54;24,54;37066,97;6829,37;22337,40;23614,72;89848,46;93620,91;25119,64;6135261,7
4215406;Salto Veloso;SC;S;0;0;0;62,78;76,99;69,43;41,92;64,51;84,25;74,43;84,77;75,56;66,93;65,20;70,05;24,77;34,10;57,89;50,90;26234,41;87871,22;93615,50;30706,96;238428,08;266902,48;55697,51;26543511,14
4215455;Sangão;SC;S;0;0;0;56,84;67,51;65,77;37,24;66,50;52,99;89,46;61,10;69,07;61,76;63,06;69,19;26,25;36,95;58,63;27,14;19910,07;149906,39;127764,13;65698,73;363279,32;466595,29;35541,99;196318097,4
4215505;Santa Cecília;SC;S;0;0;0;55,15;67,21;63,26;34,97;62,82;84,00;63,79;58,24;70,13;63,15;52,99;66,77;24,82;33,78;53,46;27,83;70363,60;240232,08;192841,76;95049,20;598486,63;661991,94;38931,54;70711132
4215554;Santa Helena;SC;S;0;0;0;63,06;82,47;60,90;45,82;70,09;85,71;90,11;83,96;79,29;66,80;37,64;59,86;22,30;35,21;89,30;36,48;33038,51;21175,01;24198,03;17306,51;95718,06;103604,37;47568,58;13214433,1
4215604;Santa Rosa de Lima;SC;S;0;0;0;58,87;72,28;63,11;41,21;69,89;43,74;91,82;83,67;78,84;64,57;48,19;60,85;33,96;36,91;77,51;16,45;27207,75;7334,57;15548,85;19355,07;69446,23;72823,09;33855,46;13429105,14
4215653;Santa Rosa do Sul;SC;S;0;0;0;61,71;76,97;68,32;39,83;66,23;73,24;94,88;73,54;75,76;69,33;59,84;68,36;19,43;40,75;68,77;30,36;53003,65;10612,79;74667,96;47030,01;185314,41;199062,41;23706,37;22507150,86
4215679;Santa Terezinha;SC;S;0;0;0;52,04;60,51;59,02;36,59;70,35;28,20;72,85;70,65;79,29;47,77;49,25;59,78;28,11;36,48;62,86;18,90;121067,12;26610,43;61294,14;47939,67;256911,36;268973,39;30704,73;13342450,1
4215687;Santa Terezinha do Progresso;SC;S;0;0;0;57,80;72,58;59,84;40,98;75,04;46,23;81,63;87,42;73,49;52,44;52,57;60,87;31,41;42,64;62,29;27,57;24150,56;7354,29;13075,09;17483,73;62063,66;65113,88;28102,67;4409622,28
4215695;Santiago do Sul;SC;S;0;0;0;64,81;81,96;67,53;44,93;70,64;80,92;88,86;87,42;79,45;59,36;62,59;68,73;24,63;40,63;77,36;37,09;16312,22;4127,54;12059,76;13890,29;46389,80;48476,88;40030,46;4872818,61
4215703;Santo Amaro da Imperatriz;SC;S;0;0;0;63,18;79,58;71,15;38,79;74,64;84,89;92,53;66,27;77,98;73,99;60,55;72,06;28,17;48,06;43,98;34,97;36487,54;620121,74;399185,74;135386,96;1191181,98;1256347,18;52551,44;122899077,6
4215752;São Bernardino;SC;S;0;0;0;60,92;73,03;64,73;45,00;64,98;51,88;87,84;87,42;76,62;51,80;69,36;61,13;18,35;39,39;88,61;33,63;30720,01;15765,18;18976,91;17345,81;82807,91;88157,08;39373,42;5039626,49
4215802;São Bento do Sul;SC;S;0;0;0;65,60;81,05;71,18;44,58;78,39;90,76;92,42;62,61;77,20;75,27;60,33;71,92;25,11;54,35;44,43;54,44;64365,78;1915388,66;1657435,07;482146,37;4119335,88;4697015,17;54415,88;649584468,1
4215901;São Bonifácio;SC;S;0;0;0;59,34;68,70;63,20;46,13;64,48;40,22;88,79;81,31;83,03;50,90;56,44;62,43;32,07;47,47;77,48;27,52;26427,34;23822,33;33858,14;19387,42;103495,24;112418,39;40278,89;7620936
4216008;São Carlos;SC;S;0;0;0;66,31;77,34;69,41;52,18;66,21;67,91;89,42;85,79;77,86;70,68;56,65;72,45;28,70;43,98;86,66;49,38;118741,96;150361,33;147079,83;64045,32;480228,43;520775,16;45458,73;89766138,9
4216057;São Cristóvão do Sul;SC;S;0;0;0;58,82;77,22;60,15;39,08;63,89;81,61;92,72;70,67;68,73;59,36;49,31;63,21;23,93;30,04;63,42;38,94;28269,46;66088,89;65445,52;33660,73;193464,60;219792,08;38928,81;38253260,38
4216107;São Domingos;SC;S;0;0;0;62,35;76,42;64,56;46,06;80,32;66,28;91,21;67,88;72,61;59,70;56,77;69,16;20,50;46,78;87,73;29,21;111814,08;101206,16;157863,82;48437,93;419321,99;449963,19;47756,65;35258747,17
4216206;São Francisco do Sul;SC;S;0;0;0;61,81;74,02;65,33;46,08;69,81;86,34;82,87;57,07;67,00;72,39;56,56;65,37;54,05;49,47;41,34;39,47;37017,88;3145484,81;3222746,49;361027,30;6766276,48;8516095,20;155542,28;1143274481
4216255;São João do Oeste;SC;S;0;0;0;63,43;75,25;64,90;50,14;71,73;58,25;85,32;85,69;83,61;60,27;54,69;61,03;26,36;55,23;77,44;41,55;109595,80;62039,54;110026,63;38885,40;320547,37;353201,21;54990,07;28552068,95
4216305;São João Batista;SC;S;0;0;0;63,25;82,54;67,26;39,93;74,66;85,61;98,64;71,25;71,59;69,45;60,65;67,36;36,97;43,62;45,28;33,87;19831,15;306949,73;393090,68;193178,43;913049,99;1029640,53;25923,12;172573984,8
4216354;São João do Itaperiú;SC;S;0;0;0;56,99;70,49;58,86;41,61;76,40;42,89;94,74;67,91;67,05;54,25;62,43;51,73;26,50;43,24;63,08;33,62;94603,40;110150,14;76203,24;27268,57;308225,35;338133,29;89358,69;41027782,6
4216404;São João do Sul;SC;S;0;0;0;53,70;56,19;64,75;40,18;72,43;25,78;84,09;42,46;71,99;65,69;56,24;65,06;27,85;42,19;68,60;22,07;106916,57;22830,57;95262,71;41541,43;266551,27;282885,78;38582,35;21754562,95
4216503;São Joaquim;SC;S;0;0;0;60,97;73,01;61,70;48,20;67,74;76,35;77,30;70,64;67,63;56,96;51,74;70,46;43,99;45,51;67,93;35,36;483707,05;56433,16;404294,30;140730,95;1085165,46;1133168,40;41474,58;105687378
4216602;São José;SC;S;0;0;0;63,71;79,89;70,81;40,44;78,12;89,77;87,03;64,62;72,29;81,69;61,83;67,45;34,62;37,98;30,03;59,14;9971,47;1507030,67;7909874,96;1337252,70;10764129,80;13838193,39;54544,43;3678165810
4216701;São José do Cedro;SC;S;0;0;0;61,17;78,06;68,97;36,47;79,61;77,78;88,07;66,78;77,04;68,57;58,82;71,44;26,97;46,12;36,46;36,35;109036,01;112561,36;215614,58;77648,56;514860,51;568131,76;41136,18;55996095,46
4216800;São José do Cerrito;SC;S;0;0;0;51,84;62,36;56,97;36,20;73,43;40,75;75,72;59,54;73,19;42,96;60,68;51,05;22,87;31,72;64,99;25,23;155720,84;47797,87;65118,48;40051,27;308688,46;318806,86;39583,67;28580956,53
4216909;São Lourenço do Oeste;SC;S;0;0;0;64,54;80,03;66,71;46,89;77,55;73,62;86,42;82,53;74,24;67,97;57,06;67,59;37,10;51,37;44,10;55,01;88701,73;404402,44;545236,65;146852,34;1185193,16;1389395,92;56707,72;328083953,9
4217006;São Ludgero;SC;S;0;0;0;64,53;84,20;69,02;40,37;77,05;86,12;89,99;83,66;77,34;71,34;58,26;69,16;32,91;44,59;38,22;45,76;178637,20;286417,02;270302,30;76315,47;811671,99;929133,85;66911,55;235921383,6
4217105;São Martinho;SC;S;0;0;0;57,85;73,75;59,80;39,99;72,02;47,90;90,84;84,26;77,56;56,75;41,86;63,05;24,47;49,23;51,77;34,49;35909,75;9943,36;34195,23;20829,97;100878,32;109249,50;34550,76;15547894,76
4217154;São Miguel da Boa Vista;SC;S;0;0;0;58,92;73,58;64,01;39,18;73,67;70,20;63,91;86,55;81,87;57,38;55,81;60,99;30,26;33,88;60,48;32,09;22592,80;1163,66;9618,59;15343,98;48719,03;50296,00;28035,68;5398534,69
4217204;São Miguel do Oeste;SC;S;0;0;0;63,76;76,58;73,86;40,83;77,52;69,94;91,06;67,79;78,55;77,25;64,60;75,03;22,73;52,67;28,22;59,72;84878,62;529479,26;1105853,85;222909,61;1943121,34;2174143,47;52711,62;372399207,9
4217253;São Pedro de Alcântara;SC;S;0;0;0;61,73;73,27;71,35;40,57;77,14;73,93;85,30;56,71;82,83;76,65;58,03;67,88;19,10;56,41;60,11;26,65;21105,78;7298,20;33872,40;32676,19;94952,57;101122,30;16725,49;15244571,11
4217303;Saudades;SC;S;0;0;0;59,91;73,83;65,93;39,96;73,79;76,52;86,31;58,70;78,67;62,24;56,60;66,23;33,14;36,47;39,94;50,30;98201,45;179094,86;133006,66;52751,84;463054,81;527125,92;53385,25;178949659,7
4217402;Schroeder;SC;S;0;0;0;63,88;77,58;71,83;42,23;75,88;67,73;90,34;76,37;78,07;67,51;64,41;77,34;26,56;46,43;56,74;39,18;33413,42;230638,48;278253,12;116521,90;658826,92;759384,55;33593,65;153987747,3
4217501;Seara;SC;S;0;0;0;62,67;76,96;69,05;42,00;76,80;62,47;92,12;76,46;76,41;69,37;62,18;68,23;27,13;43,67;55,43;41,77;156687,21;394779,23;388816,07;102129,53;1042412,04;1178535,59;66924,22;86461828,89
4217550;Serra Alta;SC;S;0;0;0;66,02;79,45;68,38;50,23;79,04;60,08;92,12;86,55;74,85;68,45;66,98;63,21;37,42;29,89;96,61;36,99;37282,03;14638,29;37113,36;20484,55;109518,22;118024,48;36326,40;14861445,33
4217600;Siderópolis;SC;S;0;0;0;61,90;78,88;64,44;42,37;75,23;81,90;90,55;67,83;67,35;65,37;61,14;63,89;31,46;42,16;58,43;37,44;34886,75;291543,02;221002,96;76080,72;623513,45;679481,20;47931,80;131645790,9
4217709;Sombrio;SC;S;0;0;0;57,35;67,03;67,34;37,69;64,01;46,47;92,54;65,11;73,41;65,93;58,32;71,69;29,16;43,33;43,41;34,89;180626,22;133745,35;382860,19;146624,16;843855,92;910228,63;29282,87;140140900,8
4217758;Sul Brasil;SC;S;0;0;0;62,84;81,13;63,96;43,44;80,05;80,99;76,93;86,55;80,27;55,62;60,11;59,84;29,98;30,66;83,39;29,74;36759,53;6050,88;19595,64;16668,17;79074,21;83386,44;34948,22;7297138,59
4217808;Taió;SC;S;0;0;0;61,19;74,66;64,06;44,86;69,96;68,97;92,31;67,41;73,48;57,24;58,89;66,61;29,58;40,93;67,07;41,88;134780,64;183923,23;330786,51;99965,96;749456,33;844581,19;45466,26;125775808,1
4217907;Tangará;SC;S;0;0;0;62,22;77,32;62,78;46,56;78,32;68,35;87,70;74,90;75,28;53,63;60,11;62,08;46,23;38,59;62,25;39,17;136333,57;201323,48;147592,12;56455,51;541704,69;600819,57;69474,97;126699896,6
4217956;Tigrinhos;SC;S;0;0;0;57,36;68,21;64,54;39,33;70,76;61,13;71,17;69,77;77,43;68,35;49,31;63,07;30,26;19,14;69,83;38,09;24485,77;7995,21;14309,50;15465,96;62256,44;65547,72;40814,27;6206655,22
4218004;Tijucas;SC;S;0;0;0;65,18;79,15;68,64;47,76;72,34;90,85;89,92;63,48;68,67;77,78;60,10;68,01;29,05;48,23;68,55;45,22;48605,88;556646,40;1155040,93;231882,88;1992176,10;2437804,47;61114,71;1114342583
4218103;Timbé do Sul;SC;S;0;0;0;62,06;75,77;64,94;45,46;63,01;82,67;93,22;64,17;77,10;62,13;53,34;67,21;25,80;37,70;86,83;31,51;59263,40;7967,60;47057,90;32401,00;146689,90;154862,39;29011,31;16765488,4
4218202;Timbó;SC;S;0;0;0;65,68;79,75;70,63;46,65;80,73;78,41;94,72;65,16;76,83;72,68;63,92;69,09;20,52;53,53;60,26;52,29;14515,39;875990,08;1009285,49;255859,11;2155650,08;2534386,81;55453,40;630348608,7
4218251;Timbó Grande;SC;S;0;0;0;57,85;68,19;66,64;38,71;68,05;58,06;86,00;60,65;75,88;62,73;66,29;61,65;26,68;20,88;83,91;23,38;64362,06;117474,56;55580,94;46241,64;283659,19;303271,96;37894,78;15744452,03
4218301;Três Barras;SC;S;0;0;0;58,17;75,38;61,37;37,77;60,75;86,62;88,80;65,33;66,93;65,26;52,36;60,92;24,33;40,60;45,56;40,61;59845,84;882438,37;296435,12;118303,95;1357023,28;1522651,61;78265,31;75923057,36
4218350;Treviso;SC;S;0;0;0;60,54;79,65;67,55;34,41;70,19;73,76;91,10;83,57;78,31;58,78;59,19;73,93;21,00;43,49;34,74;38,41;9544,54;118197,60;56028,15;34855,88;218626,16;232219,94;58025,97;17501897,31
4218400;Treze de Maio;SC;S;0;0;0;61,82;72,91;62,22;50,33;66,12;55,28;84,77;85,49;66,52;65,94;52,12;64,28;52,16;41,77;68,15;39,25;43532,54;30052,04;68754,62;38460,05;180799,25;199700,49;28110,99;38984200,06
4218509;Treze Tílias;SC;S;0;0;0;64,98;79,05;64,83;51,05;83,96;77,22;91,64;63,39;69,04;63,64;61,09;65,53;31,13;64,86;38,95;69,27;66978,86;309984,51;295208,57;52870,18;725042,12;829462,62;101924,63;82486368,74
