IBGE;IPSAMZ18;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
1502103;52,69;64,22;47,01;46,83;89,30;47,24;70,29;50,05;39,56;5,40;80,28;62,81;14,76;71,59;89,78;11,18;19,45;2,07;9,43;13,05;4,75;45,47;28,18;56,64;39,69;54,07;89,96;85,99;22,61;5,00;15,84;4,00;10,71;5,50;37,70;49,50;3,50;16,30;0,83;0,99;34,95;6,12;21,03;57,29;108,06;49,31;4,35;0,00;37,35;0,17;6,41;1,30;73,33;0,70;5,00;0,00;6,00;28,34;5,36;34,09;0,00;1,00;7,22;3,94;2,00;16,82;10,70
1502152;59,10;67,96;61,03;48,31;91,41;68,43;89,61;22,37;66,65;23,30;82,74;71,41;31,73;73,01;55,40;33,09;14,59;0,00;2,99;18,88;4,65;52,41;36,54;99,03;89,32;79,37;92,83;95,36;200,32;6,00;96,24;6,00;44,00;1,10;18,10;37,00;4,30;9,00;28,83;3,83;105,71;14,92;18,88;40,45;107,86;43,14;5,39;43,95;55,50;0,35;41,90;0,67;53,85;9,79;5,00;5,00;4,00;20,99;51,62;17,75;0,00;1,00;227,57;74,83;3,00;53,88;29,23
1502202;52,23;59,13;49,85;47,71;88,90;26,79;86,97;33,86;48,52;21,91;75,68;53,30;25,58;67,22;89,72;8,31;27,88;2,27;3,40;15,94;3,92;43,93;7,33;14,83;79,14;90,29;86,09;90,11;74,29;6,00;32,96;5,00;23,27;3,90;29,90;55,20;3,80;13,00;20,53;19,48;86,63;4,15;42,01;66,64;121,69;55,05;2,90;0,00;83,39;0,31;4,39;0,09;60,00;2,35;5,00;5,00;4,00;23,46;114,60;48,27;0,00;1,00;7,71;4,03;2,00;12,17;8,16
1502301;53,81;61,52;44,58;55,32;92,66;51,16;75,67;26,59;42,11;11,40;72,70;52,11;54,55;63,84;99,86;3,02;13,50;1,58;1,84;14,73;3,68;73,20;57,49;23,63;56,64;82,69;73,82;83,94;63,47;6,00;41,81;6,00;20,28;6,50;34,90;47,90;3,35;14,70;10,20;2,10;50,25;13,71;46,04;57,09;176,79;62,61;3,69;0,04;88,17;0,16;13,49;1,22;53,33;2,69;15,00;9,00;3,00;25,03;30,87;62,70;0,00;1,00;1,28;0,00;1,00;4,39;2,99
1502400;55,83;62,08;51,86;53,53;91,89;36,12;93,58;26,74;56,65;22,30;76,14;52,36;40,42;74,23;87,71;11,77;11,89;0,77;2,49;12,95;6,00;57,71;1,11;25,13;92,24;91,07;93,89;96,24;165,58;6,00;69,44;6,00;19,42;2,50;27,00;43,40;4,15;10,80;19,61;16,05;95,60;8,32;32,37;80,68;104,59;50,30;5,48;0,00;87,98;0,27;3,77;0,12;57,14;3,20;7,00;10,00;4,00;19,34;28,61;18,21;0,00;1,00;25,50;21,43;2,00;17,75;11,24
1502509;49,24;58,14;48,06;41,53;94,32;12,47;60,35;65,41;29,68;2,33;91,38;68,84;15,43;63,12;83,23;4,32;8,06;2,92;4,22;8,52;2,91;15,96;1,72;12,67;14,41;18,32;95,17;93,75;15,32;4,00;7,07;3,00;2,84;4,60;51,70;63,90;3,20;18,60;0,22;0,36;10,29;5,74;8,43;29,51;37,95;16,87;4,26;0,00;0,79;2,97;33,79;5,28;63,64;0,00;2,00;4,00;2,00;24,46;64,51;50,00;0,00;1,00;64,96;24,14;2,00;6,24;4,29
1502608;55,49;69,36;51,07;46,05;88,47;66,71;76,95;45,30;57,22;7,95;73,50;65,60;9,92;67,40;97,40;9,48;12,20;5,43;8,27;16,61;5,90;83,31;0,82;73,36;35,38;74,06;95,81;89,54;53,38;6,00;16,59;4,00;2,77;1,60;28,30;45,20;4,10;10,10;3,48;1,82;37,44;13,06;41,37;41,37;140,67;82,75;8,31;0,00;23,92;0,29;11,77;0,00;66,67;0,33;3,00;0,00;4,00;25,61;43,81;44,51;0,00;1,00;22,97;0,00;1,00;14,37;9,01
1502707;53,31;66,53;52,86;40,55;91,24;47,03;87,06;40,80;57,84;20,08;74,64;58,86;15,62;65,24;65,92;15,41;16,73;1,29;2,09;10,45;6,04;52,45;27,49;48,43;64,31;87,61;94,66;94,63;24,27;5,00;20,93;5,00;18,85;3,50;25,00;45,50;3,95;6,60;34,11;4,52;62,32;13,33;39,70;62,68;135,80;58,50;6,27;0,00;52,85;0,37;31,69;4,25;84,62;3,46;4,00;0,00;2,00;25,74;20,87;30,24;0,00;1,00;134,73;84,51;3,00;24,07;14,21
1502756;50,36;54,34;42,86;53,89;92,15;27,54;62,00;35,66;33,37;6,52;79,73;51,82;42,26;63,59;100,00;9,72;12,05;3,74;5,20;6,00;4,93;15,97;10,44;47,34;50,35;75,80;43,04;75,15;41,30;6,00;24,23;5,00;13,11;5,00;40,90;66,30;3,35;18,30;2,53;2,26;37,99;5,66;33,02;54,02;123,06;39,02;3,04;0,00;87,36;0,62;29,21;2,01;54,55;2,95;9,00;9,00;2,00;27,71;48,41;31,33;0,00;1,00;0,00;0,00;1,00;13,55;9,94
1502764;52,70;61,34;49,28;47,47;90,34;49,61;69,66;35,76;44,27;3,80;88,35;60,69;21,46;62,06;100,00;6,36;24,10;0,00;11,38;7,42;3,65;54,28;35,76;49,65;44,31;52,62;91,84;80,36;48,88;6,00;30,13;5,00;12,54;6,00;36,20;50,00;3,80;11,00;0,20;0,72;21,50;6,66;15,18;7,42;74,22;37,11;7,59;23,66;42,98;1,52;391,68;17,76;77,78;0,91;8,00;0,00;2,00;33,73;30,53;16,27;0,00;1,00;0,00;0,00;1,00;9,93;5,88
1502772;56,74;66,09;53,94;50,20;88,51;61,96;89,93;23,94;66,19;20,99;76,70;51,89;29,02;67,48;89,27;15,01;20,69;2,51;11,16;16,73;3,85;68,06;21,05;70,88;71,21;95,11;94,83;93,48;119,29;6,00;66,78;6,00;35,20;1,70;21,90;44,60;4,65;5,30;5,85;6,52;81,77;46,52;50,20;33,47;200,79;27,89;5,58;0,00;86,90;0,13;42,09;1,61;63,64;8,72;2,00;7,00;4,00;25,86;153,05;28,97;0,00;1,00;11,72;6,83;2,00;23,43;13,87
1502806;53,38;64,76;49,10;46,27;92,53;24,74;68,05;73,71;21,31;4,23;91,72;79,15;10,44;62,47;99,76;12,40;20,46;1,36;2,90;5,81;3,84;15,08;0,50;45,12;24,30;38,10;98,23;94,21;13,87;4,00;3,92;2,00;0,00;6,20;46,90;67,90;2,95;23,20;2,13;1,32;24,22;3,40;2,95;23,22;46,45;26,13;2,90;33,88;6,11;0,56;4,43;2,15;81,82;0,06;3,00;0,00;3,00;30,42;279,81;16,37;0,00;1,00;2,11;7,83;1,00;20,36;10,84
1502855;57,64;75,02;53,01;44,89;87,78;63,74;69,50;79,05;57,23;3,84;87,61;63,38;9,44;63,38;100,00;6,75;15,63;4,05;7,04;18,02;6,68;79,38;0,54;70,43;28,92;78,50;78,53;80,46;8,55;3,00;2,32;2,00;4,66;2,70;22,80;44,40;3,70;9,30;0,17;0,46;30,35;2,21;6,95;34,74;90,32;20,84;7,04;0,00;24,41;4,40;42,35;5,00;55,56;0,42;3,00;0,00;2,00;25,52;98,96;38,02;0,00;1,00;0,00;0,00;1,00;10,07;6,50
1502905;53,15;70,05;48,49;40,90;91,40;76,59;76,14;36,06;40,91;6,39;74,24;72,42;9,33;65,50;83,60;5,18;20,37;2,50;2,50;7,49;4,71;84,04;71,47;70,11;62,32;74,99;79,82;82,79;61,07;6,00;29,26;5,00;10,87;4,30;37,10;58,10;3,50;17,20;1,42;1,62;42,16;5,33;34,94;62,40;154,74;64,89;4,22;35,47;41,29;0,59;4,91;0,40;84,62;1,04;2,00;0,00;3,00;29,12;28,75;27,49;0,00;1,00;61,72;31,08;2,00;7,83;4,93
1502939;55,06;69,68;51,69;43,80;89,36;71,93;84,13;33,28;57,77;8,33;85,68;54,99;15,02;62,36;89,77;8,06;14,45;4,34;1,67;18,42;6,11;88,29;24,79;71,59;90,15;92,88;59,94;94,61;62,35;6,00;33,20;5,00;26,49;4,30;25,20;48,20;4,60;10,40;2,43;2,36;41,04;13,69;21,77;31,82;75,35;38,51;3,35;0,00;65,97;0,57;99,55;4,24;53,33;2,15;5,00;0,00;2,00;29,91;35,32;32,51;0,00;1,00;7,26;2,01;2,00;12,24;7,65
1502954;50,98;54,24;48,30;50,41;87,29;32,17;77,32;20,17;49,83;8,29;84,46;50,60;30,28;62,17;99,76;9,40;19,37;0,00;7,50;26,62;6,06;25,34;42,39;35,98;43,84;76,38;92,23;86,58;102,08;6,00;63,27;6,00;56,36;5,80;29,40;49,10;3,80;10,00;0,99;1,10;49,19;13,14;38,45;23,66;91,69;11,83;11,83;0,00;92,96;0,62;33,16;1,87;66,67;2,55;7,00;5,00;2,00;27,60;181,13;27,85;0,00;1,00;2,10;0,00;1,00;13,74;9,24
1503002;63,07;85,97;56,96;46,28;85,87;70,91;87,12;100,00;50,49;2,10;79,20;96,06;8,33;61,03;100,00;15,76;26,14;6,54;13,90;13,90;3,98;83,00;33,18;71,78;74,58;90,69;97,88;82,72;0,00;1,00;0,00;1,00;0,00;6,80;27,50;44,60;3,85;7,30;0,63;1,08;13,32;0,90;41,70;27,33;180,71;41,70;0,00;92,85;2,10;2,11;52,66;3,14;77,78;0,27;2,00;0,00;2,00;32,03;125,90;22,22;0,00;1,00;0,00;0,00;1,00;24,11;14,84
1503044;52,22;59,82;50,28;46,56;92,09;40,22;76,33;30,65;51,63;9,38;82,17;57,96;22,72;55,06;99,56;8,90;17,80;0,00;0,00;9,85;5,92;56,97;50,00;17,38;44,15;78,10;85,83;87,33;54,33;6,00;31,43;5,00;41,28;4,50;29,10;53,00;3,90;7,90;12,73;1,39;36,00;8,35;4,93;64,03;147,75;14,78;9,85;0,08;55,87;0,54;44,69;4,73;54,55;1,29;9,00;0,00;2,00;36,50;296,46;30,86;0,00;1,00;3,85;17,11;1,00;12,81;8,86
1503077;48,71;53,93;44,91;47,30;93,97;41,06;58,45;22,23;41,87;5,47;80,57;51,72;39,46;53,16;87,56;9,03;7,30;2,27;7,69;3,84;4,10;23,11;10,06;73,51;39,34;71,22;50,07;67,85;59,92;6,00;55,04;6,00;44,82;4,20;41,20;62,00;3,70;14,60;4,42;2,14;29,31;2,33;15,35;65,22;130,44;26,85;8,35;0,31;89,69;0,19;23,34;1,04;63,64;1,42;10,00;7,00;2,00;35,04;253,56;60,34;0,00;1,00;26,80;16,83;2,00;10,96;10,21
1503093;50,63;54,83;48,10;48,97;93,26;23,21;69,86;32,96;42,16;6,27;86,75;57,21;34,60;59,50;90,20;11,59;12,84;1,68;0,00;14,82;3,48;13,41;67,42;17,22;63,46;75,85;52,65;84,48;49,08;6,00;34,92;5,00;28,31;4,80;35,60;60,30;3,85;14,10;3,50;1,01;35,74;6,31;24,71;42,00;88,94;9,88;2,47;0,03;55,26;1,77;81,58;3,79;84,62;1,86;7,00;7,00;1,00;27,89;53,99;47,89;0,00;1,00;3,50;5,96;2,00;16,82;11,46
1503101;53,46;65,33;48,67;46,40;94,54;35,89;71,85;59,03;26,70;4,46;89,24;74,27;23,26;69,37;87,84;5,11;14,55;1,42;0,00;3,00;4,18;37,75;25,55;37,78;35,69;46,73;96,04;94,46;20,66;5,00;7,05;3,00;4,04;7,30;49,90;63,60;3,10;17,90;0,29;0,63;21,39;10,31;20,97;26,97;59,92;14,98;4,14;16,49;1,41;3,01;7,75;1,82;54,55;0,09;4,00;6,00;5,00;26,72;126,22;29,10;0,00;1,00;24,28;14,14;2,00;7,98;4,71
1503200;49,75;68,57;44,44;36,24;93,70;65,78;79,74;35,08;42,76;7,48;75,05;52,46;12,59;67,06;57,68;7,61;10,64;1,69;2,59;7,73;4,46;79,11;6,68;73,52;77,87;85,62;71,38;83,59;58,22;6,00;20,70;5,00;16,38;4,80;36,70;49,20;3,35;14,40;3,20;2,42;42,62;6,94;25,77;59,27;172,65;61,84;5,15;0,01;87,15;0,15;9,36;0,31;30,77;5,49;3,00;0,00;3,00;25,71;38,37;29,96;41,67;5,00;39,99;23,91;2,00;10,62;7,79
1503309;47,86;50,09;49,71;43,79;90,72;11,86;68,42;29,34;42,79;6,72;83,79;65,52;10,33;69,81;87,49;7,54;21,97;0,96;1,60;15,95;4,19;17,21;6,80;7,74;42,10;40,23;89,40;90,00;144,02;6,00;53,89;6,00;4,81;4,30;37,40;50,00;3,65;16,70;2,73;1,06;39,30;7,74;12,76;47,85;122,81;33,49;2,18;0,00;24,57;0,25;3,34;1,03;60,00;1,19;3,00;0,00;5,00;28,84;55,16;23,21;0,00;1,00;27,39;12,28;2,00;10,76;7,57
1503408;50,16;57,48;45,76;47,24;85,10;39,59;69,29;35,95;39,95;5,49;81,61;55,99;27,72;64,73;87,86;8,64;22,86;6,17;8,65;20,19;6,42;57,75;29,21;22,95;45,59;61,04;85,80;76,78;92,92;6,00;28,65;5,00;11,50;5,90;33,80;51,70;3,30;18,70;2,02;1,77;34,77;3,57;23,07;42,69;119,55;34,16;8,65;0,00;69,21;0,08;19,94;1,04;55,56;2,85;4,00;7,00;3,00;31,43;67,52;17,71;0,00;1,00;24,14;32,19;2,00;12,73;8,43
1503457;53,13;66,65;50,11;42,64;89,53;67,72;72,58;36,77;43,58;4,86;92,83;59,17;11,42;64,41;90,20;4,55;25,25;5,05;1,56;9,37;4,58;76,06;49,52;65,29;60,75;62,38;84,21;78,28;46,20;6,00;26,49;5,00;6,90;3,90;39,10;62,80;4,15;14,60;1,62;1,71;22,33;8,05;6,24;18,73;64,01;10,93;1,56;3,63;52,87;1,22;71,55;2,80;81,82;1,18;3,00;0,00;3,00;31,14;18,30;28,11;0,00;1,00;3,49;3,67;2,00;6,73;4,42
1503507;51,30;62,63;44,62;46,66;92,75;57,37;68,24;32,16;47,45;5,93;73,19;51,90;16,28;66,87;99,28;4,22;14,29;2,38;3,07;9,22;3,90;63,43;42,74;56,15;31,32;76,33;75,26;79,36;56,96;6,00;21,52;5,00;32,80;2,00;30,60;55,90;3,60;14,60;1,80;1,17;42,48;2,85;18,43;98,31;141,32;67,59;3,07;0,00;88,01;0,38;23,56;1,32;76,92;2,25;5,00;0,00;3,00;22,86;49,76;44,76;0,00;1,00;6,35;0,00;1,00;5,56;4,51
1503606;51,61;52,14;55,27;47,42;88,79;14,18;83,43;22,17;51,29;16,13;74,00;79,66;25,88;69,41;82,28;12,09;21,03;0,84;4,29;23,70;4,62;16,58;21,07;8,78;81,94;83,23;79,64;87,95;83,71;6,00;74,48;6,00;45,15;4,10;34,10;45,70;4,45;12,00;20,64;6,58;70,38;4,18;41,48;54,32;159,02;46,42;12,84;46,97;8,97;5,38;64,01;6,63;60,00;2,21;10,00;0,00;4,00;27,22;6,04;23,35;1,28;2,00;10,77;8,61;2,00;17,91;11,74
1503705;52,43;54,61;50,48;52,20;90,52;15,97;84,67;27,30;48,01;7,71;85,88;60,34;49,78;63,72;86,52;8,80;15,36;1,28;1,90;22,53;4,53;8,87;41,67;14,10;61,76;86,95;95,30;88,21;79,36;6,00;46,36;6,00;16,29;4,50;32,60;47,60;3,55;12,20;5,18;1,62;45,32;4,97;20,65;26,28;95,74;33,79;3,76;17,60;61,96;2,96;92,51;5,21;84,62;2,54;13,00;8,00;2,00;30,22;0,50;23,30;0,00;1,00;35,93;38,31;2,00;13,22;8,43
1503754;47,81;50,90;50,62;41,90;81,00;33,52;64,42;24,65;28,01;20,96;73,20;80,31;20,22;61,47;69,84;16,08;33,93;1,76;12,14;48,55;3,25;20,82;22,86;52,12;37,27;86,22;78,81;51,30;70,60;6,00;54,54;6,00;31,17;6,00;45,70;78,10;3,50;16,20;1,12;3,43;159,12;14,08;11,24;72,82;109,24;97,10;12,14;73,22;2,96;7,33;291,22;54,73;63,64;0,79;3,00;5,00;1,00;32,79;28,40;8,72;1,08;2,00;120,49;19,70;2,00;26,68;13,90
1503804;48,69;57,82;46,84;41,39;90,68;23,39;81,94;35,26;49,16;9,36;73,69;55,17;28,10;73,19;58,55;5,74;17,64;1,56;1,69;20,29;4,10;27,26;10,89;23,83;78,24;87,33;70,09;90,50;40,68;6,00;30,70;5,00;15,36;3,30;26,90;54,30;3,85;13,30;0,85;1,76;51,96;16,40;62,55;62,55;118,33;45,64;6,76;0,00;73,42;0,50;12,39;0,39;46,15;1,42;5,00;7,00;7,00;30,12;23,08;26,46;6,41;3,00;157,54;14,48;2,00;8,01;5,86
1503903;54,00;72,10;54,66;35,25;91,28;54,96;77,70;64,46;60,21;5,16;87,26;66,00;10,14;69,21;54,03;7,64;22,07;1,92;3,51;6,90;4,49;71,71;0,86;56,87;51,91;74,92;94,12;82,12;18,47;4,00;8,16;3,00;8,18;1,60;23,90;53,90;4,40;8,60;2,79;0,64;33,32;3,41;17,26;27,61;82,84;25,89;5,18;0,03;14,45;2,00;69,07;2,13;61,54;0,88;3,00;0,00;4,00;27,06;51,56;20,25;4,17;3,00;114,46;42,82;3,00;12,25;6,85
1504000;52,39;65,51;49,75;41,90;91,72;23,35;67,70;79,26;38,82;4,09;86,51;69,57;7,08;65,35;86,88;8,30;22,39;2,49;5,25;6,91;2,87;31,64;8,38;19,72;26,22;28,35;99,39;98,77;7,69;3,00;4,62;2,00;3,46;4,90;45,20;49,20;3,45;17,70;0,99;0,87;26,65;3,76;13,82;27,65;89,86;38,02;3,50;0,00;5,10;0,44;4,19;0,49;54,55;0,17;2,00;0,00;4,00;31,34;58,08;31,59;0,00;1,00;32,77;3,56;2,00;14,43;6,79
1504059;52,21;59,31;46,94;50,38;89,52;26,38;86,88;34,44;49,72;14,74;72,57;50,74;32,08;64,39;89,61;15,43;28,62;1,63;3,32;13,30;3,79;22,82;38,17;25,87;78,77;88,90;88,91;88,70;48,55;6,00;26,66;5,00;20,01;2,00;33,20;52,20;4,15;15,60;5,37;6,30;78,72;15,46;29,92;56,52;212,79;69,82;3,32;0,00;95,51;0,21;6,66;0,27;81,82;3,94;5,00;7,00;2,00;25,76;149,07;21,65;0,00;1,00;8,73;15,73;2,00;21,67;15,69
1504109;55,70;74,19;47,40;45,52;91,16;67,77;76,79;61,05;50,26;5,48;64,10;69,77;19,07;60,81;98,12;4,06;11,11;0,00;0,00;35,10;2,90;90,68;64,86;42,82;63,62;88,16;71,51;80,71;14,64;4,00;7,81;3,00;27,34;2,40;30,60;55,70;3,25;11,50;1,62;2,05;35,29;3,36;46,79;93,59;222,27;70,19;11,73;33,64;50,94;0,38;13,46;0,70;55,56;2,35;2,00;5,00;1,00;28,89;37,25;33,33;0,00;1,00;16,60;0,00;1,00;6,37;3,73
1504208;57,77;58,21;59,80;55,29;89,56;31,65;88,25;23,38;60,53;30,90;83,34;64,41;30,87;79,03;79,69;31,58;20,78;0,63;1,07;19,69;5,69;36,12;9,71;35,08;80,21;87,47;90,02;92,53;147,56;6,00;83,34;6,00;38,33;2,90;24,20;43,90;4,20;8,80;12,04;18,61;186,23;9,69;23,63;47,25;91,28;30,07;6,09;22,59;57,23;2,16;26,35;1,39;61,90;3,70;5,00;7,00;7,00;21,77;7,33;19,56;1,85;2,00;33,66;31,64;2,00;48,87;29,41
1504307;53,21;60,69;49,84;49,08;88,42;48,96;62,46;42,95;46,75;5,98;72,77;73,85;22,59;67,74;100,00;6,00;19,34;0,00;6,80;27,14;4,45;75,76;51,55;17,46;35,42;75,63;61,91;69,70;28,65;5,00;21,51;5,00;6,80;4,90;33,60;60,10;3,95;9,60;1,60;1,52;44,33;1,76;64,47;67,86;159,47;33,93;4,28;40,45;40,59;0,82;11,52;0,44;54,55;1,73;3,00;6,00;4,00;27,90;77,90;25,69;0,00;1,00;0,00;0,00;1,00;9,24;5,61
1504406;51,03;63,93;46,96;42,19;93,20;52,10;73,89;36,53;45,20;6,65;69,13;66,87;13,17;60,78;88,93;5,89;6,17;3,09;3,64;10,59;4,76;73,01;32,75;35,80;63,63;75,38;76,33;77,17;83,08;6,00;30,67;5,00;8,25;4,20;32,40;59,70;3,50;12,70;2,40;2,96;41,29;3,49;38,82;116,46;151,75;49,41;7,06;23,55;50,22;0,66;12,74;0,67;63,64;1,84;4,00;0,00;3,00;33,02;193,76;28,70;0,00;1,00;14,67;4,69;2,00;9,25;5,40
1504422;56,43;62,17;53,36;53,75;90,89;33,69;95,24;28,87;54,35;12,88;80,12;66,08;40,48;70,11;90,30;14,11;16,72;1,67;4,56;19,01;3,40;46,33;27,09;21,86;95,45;90,46;97,46;97,06;176,87;6,00;75,05;6,00;7,44;2,90;28,20;47,00;4,25;12,50;3,18;9,87;66,75;9,51;19,01;48,66;97,32;71,47;2,28;29,82;64,90;0,00;1,52;0,00;60,00;5,22;9,00;7,00;4,00;21,85;20,46;42,70;0,00;1,00;2,64;2,09;2,00;24,84;11,35
1504455;49,68;54,62;49,50;44,91;92,55;23,73;79,03;23,19;43,01;7,61;87,03;60,36;18,58;58,59;99,73;2,76;6,48;2,16;0,00;3,16;9,21;22,48;13,54;29,10;38,57;92,59;91,17;83,36;118,44;6,00;63,76;6,00;39,41;5,20;35,20;55,00;3,90;14,30;4,48;1,41;39,49;9,19;15,82;25,32;101,28;28,48;3,16;3,66;27,51;6,22;197,96;10,16;90,91;1,67;6,00;0,00;0,00;29,59;171,96;14,90;0,00;1,00;2,38;22,15;1,00;3,78;2,86
1504505;48,85;51,63;50,87;44,05;90,54;11,84;22,64;81,51;30,98;2,56;91,86;78,09;8,45;63,99;99,39;4,38;19,57;3,56;3,65;12,77;3,98;9,15;8,89;16,03;22,51;25,32;21,26;21,75;11,89;4,00;0,00;1,00;0,00;4,00;46,60;67,70;3,45;19,80;0,17;0,34;15,78;3,93;7,23;14,46;39,78;21,70;7,30;29,39;2,43;2,30;9,57;1,20;81,82;0,18;2,00;0,00;2,00;29,18;98,47;14,06;0,00;1,00;5,42;18,15;1,00;7,14;3,87
1504604;51,96;60,60;48,47;46,80;89,10;38,96;77,71;36,65;43,88;6,00;85,38;58,63;9,71;64,65;100,00;12,83;32,99;2,06;3,25;8,08;4,25;45,24;36,31;32,85;56,51;73,85;91,81;82,09;75,66;6,00;23,76;5,00;7,54;3,80;36,50;56,60;3,60;15,10;2,19;0,91;39,64;4,73;16,06;32,12;102,77;22,48;9,64;0,00;56,29;0,12;9,68;3,45;100,00;0,59;2,00;0,00;2,00;26,80;34,88;28,25;0,00;1,00;0,00;0,00;1,00;18,86;12,55
1504703;47,03;49,50;50,13;41,47;91,41;20,92;57,96;27,72;47,15;6,46;88,18;58,72;11,35;66,95;81,60;5,99;22,78;0,81;1,22;10,96;4,36;28,22;41,11;4,78;50,06;49,86;64,27;64,12;139,21;6,00;62,26;6,00;13,92;3,20;30,70;64,40;4,30;10,50;3,65;1,62;35,22;6,36;24,36;28,02;67,00;23,14;1,22;0,96;48,42;2,25;68,46;6,64;80,00;3,63;2,00;0,00;4,00;30,11;56,99;24,00;1,64;2,00;16,76;14,10;2,00;9,18;5,62
1504752;53,67;62,65;52,88;45,47;89,31;44,17;74,64;42,47;66,56;2,33;84,11;58,53;9,31;63,55;100,00;9,02;26,20;4,44;0,00;12,43;4,66;38,60;0,87;67,30;37,80;69,14;96,47;83,65;54,82;6,00;16,65;4,00;18,70;1,10;25,70;35,80;4,60;5,30;1,73;0,74;12,48;1,54;12,43;62,17;62,17;24,87;10,43;0,00;33,85;3,63;170,72;17,39;55,56;2,69;2,00;0,00;0,00;23,58;0,00;23,14;0,00;1,00;0,00;0,00;1,00;13,04;8,95
1504802;54,97;66,02;54,21;44,69;90,11;33,78;77,03;63,15;53,89;6,97;74,17;81,81;10,34;60,37;99,73;8,30;28,00;0,90;3,45;8,62;4,60;39,66;3,99;16,35;32,28;76,83;95,67;89,68;16,77;4,00;9,77;3,00;15,53;4,50;28,30;41,30;4,05;10,80;4,48;1,85;43,19;2,86;75,82;41,36;124,07;43,08;6,89;56,48;17,80;2,04;63,34;4,39;53,33;4,01;2,00;0,00;1,00;27,01;92,58;39,93;0,00;1,00;2,37;0,00;1,00;11,94;8,27
1504901;54,55;67,49;51,20;44,97;93,66;19,75;71,53;85,00;46,29;4,93;83,40;70,16;24,59;62,72;88,98;3,60;22,73;0,00;2,48;4,96;2,50;44,95;3,20;44,40;46,03;35,96;96,58;95,03;2,94;2,00;4,18;2,00;5,85;2,80;35,90;59,60;4,15;13,10;1,91;1,25;25,96;6,67;7,44;44,61;74,35;57,00;7,54;0,01;2,74;0,00;2,77;1,11;77,78;0,38;3,00;7,00;2,00;30,24;149,38;13,46;0,00;1,00;14,24;2,67;2,00;5,58;3,34
1504950;47,59;48,21;47,13;47,42;92,18;6,48;67,03;27,14;35,28;4,83;75,96;72,45;32,19;58,30;87,60;11,60;15,54;2,49;0,00;11,96;4,63;2,74;53,29;9,96;60,55;64,64;71,94;68,82;135,53;6,00;59,40;6,00;17,20;5,80;35,00;58,40;3,05;21,10;1,93;0,72;30,27;4,54;23,40;70,20;79,56;56,16;18,72;52,24;56,58;0,99;81,53;4,84;77,78;1,69;8,00;5,00;2,00;36,27;44,48;34,72;0,00;1,00;26,47;9,49;2,00;17,36;11,16
1504976;47,38;51,20;45,30;45,65;89,80;5,70;82,33;26,97;39,43;4,92;82,57;54,27;11,82;61,56;98,55;10,69;22,94;4,59;6,40;6,00;4,40;15,50;75,30;62,59;58,70;77,60;95,03;90,25;75,09;6,00;50,44;6,00;18,12;3,50;39,60;48,80;3,75;22,50;0,18;0,50;39,72;2,57;17,99;53,96;119,92;11,99;12,12;0,00;74,26;1,02;40,74;1,76;77,78;1,88;3,00;0,00;0,00;24,31;116,64;22,48;0,00;1,00;12,78;20,60;1,00;14,73;11,04
1505007;55,26;65,77;47,50;52,51;91,33;44,71;77,82;49,23;51,01;9,76;74,99;54,25;34,05;70,10;100,00;5,87;24,84;0,00;6,57;6,77;3,62;79,55;54,01;19,48;74,47;77,67;70,70;86,48;26,21;5,00;17,46;4,00;15,31;4,20;30,40;51,90;3,85;11,60;11,13;2,25;51,04;2,63;39,05;84,62;136,69;32,55;6,51;0,00;77,81;0,36;15,93;0,26;66,67;1,97;10,00;4,00;5,00;27,33;8,86;34,16;0,00;1,00;0,00;0,00;1,00;9,17;5,42
1505031;50,04;54,48;56,29;39,34;92,00;20,01;85,85;20,07;58,14;15,88;85,07;66,07;16,50;62,31;67,04;11,50;17,71;0,00;3,91;11,65;4,37;38,91;2,79;77,45;85,97;79,48;83,60;93,03;76,26;6,00;87,99;6,00;56,94;4,80;27,60;43,30;4,30;9,50;8,04;5,92;70,08;23,26;7,76;58,23;69,87;19,41;11,65;38,42;16,02;6,06;396,26;54,51;77,78;2,45;5,00;0,00;1,00;27,05;20,75;31,56;0,00;1,00;124,86;67,35;3,00;16,35;11,57
1505064;51,85;50,05;49,42;56,08;91,66;14,61;68,34;25,60;41,23;8,59;87,44;60,43;60,05;67,85;89,93;6,47;17,57;0,80;5,27;10,54;4,36;10,64;22,91;3,98;52,18;51,51;81,28;81,15;60,98;6,00;51,97;6,00;25,82;5,90;39,10;50,50;3,80;14,90;4,03;0,82;33,72;19,54;17,12;26,34;84,30;27,66;3,95;16,30;51,66;5,28;139,55;8,02;61,54;1,51;16,00;11,00;4,00;31,63;5,00;14,78;0,00;1,00;5,89;2,94;2,00;9,36;6,42
