IBGE;MUNIC;FBE3114;FBE3115;FBE3116;FBE3117;FBE3118;FBE3119;FBE3120;FBE3121;FBE3122;FBE3123;FBE3214;FBE3215;FBE3216;FBE3217;FBE3218;FBE3219;FBE3220;FBE3221;FBE3222;FBE3223;FBE3314;FBE3315;FBE3316;FBE3317;FBE3318;FBE3319;FBE3320;FBE3321;FBE3322;FBE3323;FBE3414;FBE3415;FBE3416;FBE3417;FBE3418;FBE3419;FBE3420;FBE3421;FBE3422;FBE3423;FBE3514;FBE3515;FBE3516;FBE3517;FBE3518;FBE3519;FBE3520;FBE3521;FBE3522;FBE3523
2109007;Porto Franco;33,47;50,20;50,20;16,73;71,12;25,10;37,65;16,73;29,29;29,29;46,02;54,39;58,57;100,41;79,49;33,47;96,22;75,30;108,77;66,94;138,06;154,79;133,8744091;158,9758608;146,4251349;217,55;133,87;125,51;121,32;158,98;50,20;62,75;46,02;50,20;66,94;62,75;79,49;58,57;71,12;54,39;0,00;8,37;12,55072585;0;12,55072585;16,73430113;12,55072585;4,183575283;4,183575283;8,367150567
2109056;Porto Rico do Maranhão;50,39;0,00;33,59;33,59;16,80;33,59;16,80;33,59;50,39;100,77;67,18;33,59;67,18;33,59;83,98;67,18;67,18;100,77;117,57;134,36;167,95;201,55;251,9314746;134,3634531;100,7725899;83,98;302,32;184,75;184,75;268,73;0,00;0,00;33,59;33,59;16,80;100,77;0,00;33,59;83,98;16,80;0,00;0,00;0;0;0;0;0;0;0;33,59086329
2109106;Presidente Dutra;48,72;55,36;68,65;53,15;66,44;68,65;64,22;68,65;86,37;93,01;50,94;55,36;57,58;73,08;68,65;77,51;75,30;62,01;88,58;93,01;150,59;170,52;161,6653748;141,7340272;137,3048389;157,24;197,10;197,10;203,74;205,96;17,72;59,79;28,79;22,15;46,51;22,15;59,79;26,58;42,08;62,01;0,00;2,21;2,214594176;0;11,07297088;4,429188351;6,643782527;15,50215923;0;13,28756505
2109205;Presidente Juscelino;26,42;35,22;35,22;35,22;26,42;8,81;79,25;26,42;61,64;17,61;44,03;52,84;44,03;35,22;26,42;26,42;26,42;52,84;26,42;70,45;149,70;70,45;70,44734061;105,6710109;193,7301867;211,34;114,48;149,70;220,15;176,12;8,81;44,03;26,42;26,42;17,61;52,84;52,84;26,42;26,42;52,84;0,00;0,00;0;0;0;0;8,805917577;0;0;8,805917577
2109239;Presidente Médici;85,18;21,29;21,29;0,00;21,29;21,29;63,88;63,88;42,59;0,00;21,29;63,88;42,59;63,88;21,29;63,88;127,77;106,47;63,88;63,88;106,47;127,77;212,9471891;127,7683135;106,4735945;127,77;170,36;106,47;212,95;212,95;85,18;42,59;21,29;63,88;0,00;63,88;63,88;42,59;21,29;127,77;0,00;21,29;21,29471891;42,58943782;0;0;0;0;0;0
2109270;Presidente Sarney;28,62;22,90;11,45;17,17;17,17;28,62;34,34;17,17;5,72;5,72;45,79;22,90;45,79;68,69;51,52;74,41;40,07;80,14;85,86;62,97;103,03;114,48;91,58557527;108,7578706;103,0337722;166,00;183,17;148,83;143,10;114,48;28,62;68,69;5,72;28,62;57,24;28,62;85,86;57,24;51,52;17,17;0,00;0,00;5,710696134;11,42139227;0;5,710696134;5,710696134;0;0;5,710696134
2109304;Presidente Vargas;76,20;38,10;19,05;38,10;38,10;47,63;9,53;28,58;9,53;57,15;28,58;47,63;28,58;66,68;47,63;57,15;38,10;57,15;66,68;66,68;76,20;200,04;142,8843589;200,0381025;57,15374357;238,14;85,73;171,46;152,41;190,51;9,53;38,10;38,10;38,10;38,10;9,53;66,68;19,05;76,20;19,05;0,00;0,00;0;9,479571523;0;18,95914305;9,479571523;0;0;0
2109452;Raposa;35,67;25,94;16,21;9,73;25,94;19,46;32,43;25,94;38,91;25,94;32,43;48,64;58,37;38,91;71,34;61,61;55,13;81,07;71,34;48,64;84,31;129,71;100,5220662;119,97795;107,0073608;116,74;139,43;87,55;142,68;129,71;42,15;35,67;48,64;38,91;58,37;32,43;74,58;29,18;48,64;45,40;9,73;3,24;9,727941892;6,485294595;0;0;3,242647297;12,97058919;6,485294595;12,97058919
2109502;Riachão;13,55;49,67;49,67;36,13;72,25;31,61;31,61;27,09;67,74;49,67;58,70;36,13;58,70;85,80;36,13;54,19;49,67;58,70;63,22;63,22;234,82;162,56;198,6904493;261,9101377;194,1747573;270,94;252,88;216,75;212,24;243,85;22,58;49,67;54,19;45,16;27,09;27,09;22,58;31,61;63,22;49,67;9,03;13,55;9,03138406;18,06276812;22,57846015;9,03138406;0;9,03138406;13,54707609;18,06276812
2109551;Ribamar Fiquene;13,48;13,48;40,43;0,00;53,91;26,95;13,48;53,91;26,95;26,95;13,48;26,95;53,91;80,86;26,95;26,95;13,48;53,91;53,91;94,34;121,29;161,73;188,6792453;175,2021563;202,1563342;107,82;134,77;134,77;121,29;229,11;13,48;53,91;26,95;40,43;26,95;0,00;134,77;26,95;26,95;80,86;26,95;0,00;0;26,9541779;13,47708895;13,47708895;0;0;13,47708895;26,9541779
2109601;Rosário;36,39;41,59;62,38;38,99;23,39;67,58;51,98;59,78;38,99;23,39;64,98;64,98;67,58;83,17;70,18;85,77;57,18;62,38;80,57;54,58;207,93;166,34;202,7290448;207,9272255;205,3281352;210,53;231,32;194,93;171,54;210,53;46,78;38,99;49,38;64,98;38,99;38,99;72,77;38,99;75,37;44,18;2,60;2,60;2,599090318;5,198180637;2,599090318;2,599090318;2,599090318;2,599090318;0;7,797270955
2109700;Sambaíba;0,00;0,00;53,88;0,00;35,92;35,92;35,92;53,88;17,96;0,00;0,00;71,84;35,92;53,88;53,88;35,92;53,88;17,96;17,96;35,92;161,64;143,68;179,5977011;287,3563218;197,5574713;215,52;125,72;269,40;107,76;71,84;0,00;17,96;17,96;17,96;0,00;17,96;35,92;35,92;35,92;71,84;0,00;0,00;0;35,91954023;0;0;17,95977011;71,83908046;0;0
2109759;Santa Filomena do Maranhão;0,00;44,80;44,80;44,80;44,80;44,80;14,93;89,59;29,86;44,80;14,93;74,66;59,73;59,73;29,86;14,93;29,86;44,80;59,73;59,73;59,73;59,73;179,1847096;119,456473;134,3885322;194,12;119,46;119,46;134,39;89,59;0,00;14,93;14,93;44,80;14,93;0,00;14,93;0,00;29,86;14,93;0,00;0,00;29,86411826;0;14,93205913;0;0;0;0;0
2109809;Santa Helena;21,65;19,25;16,84;9,62;14,44;21,65;9,62;26,47;12,03;14,44;40,90;55,34;31,28;52,93;28,87;26,47;38,50;72,18;50,53;33,69;132,34;101,06;139,5539087;105,8684825;166,0210293;146,77;151,58;129,93;158,80;127,52;21,65;26,47;16,84;24,06;31,28;19,25;19,25;21,65;33,69;36,09;0,00;0,00;2,406101874;9,624407497;0;2,406101874;2,406101874;0;0;4,812203749
2109908;Santa Inês;44,70;44,70;49,40;56,46;41,17;49,40;55,29;57,64;41,17;45,87;49,40;61,17;54,11;74,11;72,93;63,52;61,17;59,99;69,40;76,46;196,44;177,62;195,2619569;208,2010022;195,2619569;187,03;197,61;162,33;182,32;209,38;28,23;61,17;47,05;72,93;72,93;58,81;47,05;47,05;71,75;54,11;8,23;3,53;1,176276849;4,705107394;0;7,057661091;8,23393794;9,410214788;7,057661091;8,23393794
2110005;Santa Luzia;34,70;31,23;29,50;53,79;60,73;48,58;57,26;46,85;41,64;41,64;48,58;43,38;55,52;55,52;67,67;53,79;72,87;55,52;67,67;55,52;112,78;138,80;137,069489;176,975796;180,4459096;171,77;208,21;180,45;180,45;159,63;20,82;19,09;22,56;41,64;41,64;38,17;45,11;46,85;71,14;74,61;3,47;1,74;8,675284116;3,470113646;10,41034094;10,41034094;8,675284116;3,470113646;5,205170469;3,470113646
2110039;Santa Luzia do Paruá;16,46;28,80;32,91;24,68;37,03;20,57;20,57;12,34;28,80;8,23;32,91;45,25;49,37;28,80;41,14;41,14;49,37;74,05;41,14;57,60;164,56;156,33;78,16678323;181,0178138;160,4476077;189,25;106,97;156,33;181,02;201,59;20,57;32,91;16,46;41,14;32,91;37,03;57,60;69,94;74,05;90,51;0,00;0,00;4,114041223;4,114041223;16,45616489;0;0;0;0;4,114041223
2110203;Santa Rita;24,30;48,60;13,50;59,40;32,40;29,70;21,60;29,70;35,10;37,80;78,30;32,40;43,20;29,70;56,70;62,10;27,00;45,90;59,40;75,60;145,81;153,91;151,2083165;180,90995;172,8095045;213,31;186,31;172,81;216,01;153,91;29,70;45,90;24,30;64,80;32,40;24,30;54,00;43,20;40,50;29,70;2,70;2,70;5,400297016;2,700148508;2,700148508;5,400297016;5,400297016;5,400297016;8,100445525;5,400297016
2110302;Santo Antônio dos Lopes;34,96;20,97;69,91;27,96;27,96;41,95;69,91;41,95;27,96;13,98;48,94;41,95;34,96;34,96;41,95;83,89;41,95;41,95;48,94;90,88;167,79;223,71;125,8389262;139,8210291;230,704698;209,73;272,65;265,66;167,79;160,79;34,96;55,93;34,96;62,92;76,90;34,96;76,90;55,93;76,90;62,92;0,00;6,99;0;0;0;6,991051454;6,991051454;6,991051454;0;20,97315436
2110500;São Bento;23,71;12,93;12,93;15,09;30,17;45,26;21,55;34,48;40,95;45,26;34,48;34,48;30,17;40,95;47,42;51,73;34,48;75,44;43,11;51,73;75,44;77,59;62,50404121;109,9209001;129,318706;131,47;127,16;153,03;163,80;226,31;23,71;15,09;10,78;12,93;32,33;47,42;38,80;34,48;43,11;25,86;0,00;0,00;6,466214032;2,155404677;2,155404677;0;8,621618709;0;8,621618709;4,310809354
2110658;São Domingos do Azeitão;25,03;25,03;12,51;37,54;25,03;0,00;37,54;25,03;25,03;12,51;12,51;25,03;12,51;12,51;12,51;62,56;62,56;75,08;75,08;37,54;187,69;237,74;162,6626627;112,6126126;162,6626627;262,76;287,79;275,28;212,71;175,18;12,51;25,03;25,03;12,51;25,03;50,05;25,03;37,54;87,59;100,10;37,54;12,51;0;0;0;25,02502503;0;0;0;0
2110708;São Domingos do Maranhão;49,95;35,26;49,95;38,20;47,01;32,32;47,01;44,07;20,57;35,26;49,95;47,01;41,14;73,46;58,76;67,58;47,01;44,07;64,64;76,39;117,53;176,29;173,3560557;149,8501499;117,5295293;141,04;190,99;143,97;173,36;173,36;23,51;32,32;11,75;38,20;49,95;47,01;96,96;29,38;55,83;61,70;8,81;2,94;5,876476465;8,814714697;5,876476465;8,814714697;2,938238232;2,938238232;11,75295293;14,69119116
2110807;São Félix de Balsas;68,15;0,00;22,72;68,15;0,00;45,43;22,72;45,43;68,15;0,00;68,15;22,72;68,15;22,72;45,43;90,87;68,15;22,72;68,15;0,00;136,30;204,45;249,8864153;136,3016811;431,62199;477,06;249,89;318,04;249,89;318,04;0,00;22,72;0,00;0,00;0,00;22,72;0,00;0,00;45,43;22,72;22,72;0,00;0;22,71694684;0;0;0;0;22,71694684;0
2110856;São Francisco do Brejão;11,05;11,05;33,15;77,34;66,29;11,05;55,24;33,15;22,10;55,24;11,05;66,29;33,15;77,34;44,19;99,44;99,44;33,15;22,10;55,24;176,78;110,49;99,43652635;143,6305381;121,5335322;209,92;154,68;132,58;176,78;88,39;11,05;44,19;22,10;11,05;11,05;22,10;44,19;22,10;77,34;77,34;0,00;11,05;0;0;0;0;11,04850293;22,09700586;11,04850293;0
2111003;São João Batista;32,36;21,57;10,79;107,85;59,32;53,93;80,89;21,57;53,93;43,14;37,75;75,50;53,93;59,32;37,75;80,89;113,24;64,71;59,32;150,99;269,63;221,10;183,3477135;204,9180328;167,1699741;237,27;242,67;172,56;215,70;226,49;16,18;53,93;26,96;32,36;26,96;37,75;64,71;32,36;59,32;32,36;5,39;5,39;10,78515962;10,78515962;5,39257981;5,39257981;5,39257981;5,39257981;5,39257981;10,78515962
2111029;São João do Carú;48,98;8,16;16,33;40,81;32,65;24,49;16,33;24,49;32,65;57,14;40,81;24,49;32,65;24,49;8,16;48,98;16,33;24,49;65,30;89,79;138,76;114,28;244,8779691;32,65039589;187,7397763;171,41;220,39;204,06;179,58;179,58;16,33;0,00;40,81;8,16;16,33;32,65;24,49;24,49;89,79;138,76;0,00;8,16;8,162598972;0;0;8,162598972;0;8,162598972;0;0
2111052;São João do Paraíso;10,10;50,48;50,48;40,39;30,29;60,58;70,68;30,29;20,19;20,19;20,19;30,29;30,29;30,29;50,48;30,29;50,48;20,19;70,68;70,68;181,74;232,23;151,453958;212,0355412;191,8416801;161,55;121,16;212,04;272,62;191,84;40,39;20,19;20,19;50,48;90,87;70,68;30,29;40,39;70,68;111,07;0,00;0,00;30,2907916;10,09693053;0;10,09693053;20,19386107;20,19386107;0;10,09693053
2111078;São João do Soter;35,53;29,61;29,61;29,61;23,68;17,76;17,76;11,84;23,68;11,84;23,68;29,61;71,05;53,29;53,29;65,13;47,37;53,29;47,37;53,29;118,42;142,10;100,6572325;165,788383;148,0253419;165,79;136,18;106,58;183,55;142,10;17,76;35,53;5,92;47,37;65,13;53,29;41,45;47,37;65,13;53,29;11,84;0,00;0;5,921013678;5,921013678;5,921013678;0;0;29,60506839;11,84202736
2111201;São José de Ribamar;14,72;13,90;17,99;22,08;30,26;33,12;39,25;31,89;27,39;26,99;43,34;39,25;50,29;56,01;69,10;57,24;57,24;67,87;63,37;69,51;95,67;83,00;80,95543771;89,95048635;100,5809984;101,81;117,75;122,25;111,62;110,39;30,66;34,75;37,62;45,38;51,11;49,47;75,23;51,11;49,06;49,88;2,04;1,64;1,635463388;2,453195082;2,044329235;2,862060929;3,679792623;2,453195082;4,497524317;4,08865847
2111250;São José dos Basílios;57,50;43,12;28,75;28,75;86,24;14,37;43,12;43,12;28,75;0,00;57,50;28,75;28,75;43,12;28,75;43,12;57,50;28,75;28,75;43,12;273,11;186,86;215,6101768;114,9920943;143,7401179;215,61;143,74;114,99;201,24;186,86;57,50;43,12;28,75;43,12;14,37;43,12;86,24;14,37;28,75;43,12;0,00;0,00;0;0;0;0;43,12203536;0;0;0
2111300;São Luís;26,11;30,93;32,47;26,21;28,62;33,53;47,89;40,47;42,01;41,15;89,61;97,03;91,54;102,05;97,32;102,43;95,88;98,09;107,25;102,53;155,04;146,08;151,2852015;144,3472814;143,1909614;132,98;165,45;154,56;160,82;154,56;53,29;65,52;75,55;70,82;60,71;60,80;113,32;71,02;63,50;66,78;3,85;4,14;3,468960035;3,661680037;3,565320036;4,04712004;2,794440028;2,98716003;6,070680061;7,323360073
2111409;São Luís Gonzaga do Maranhão;39,29;16,84;22,45;67,35;50,51;50,51;50,51;28,06;72,96;16,84;50,51;72,96;50,51;61,74;67,35;56,12;39,29;33,67;95,41;78,57;179,59;235,72;145,9198563;218,8797845;235,716691;207,66;173,98;145,92;162,76;185,21;39,29;28,06;22,45;78,57;56,12;72,96;44,90;39,29;56,12;39,29;0,00;0,00;0;16,8369065;5,612302166;11,22460433;0;0;5,612302166;0
2111508;São Mateus do Maranhão;48,93;54,08;56,66;74,69;43,78;41,21;90,14;51,51;43,78;28,33;54,08;38,63;56,66;66,96;51,51;54,08;66,96;64,38;77,26;103,02;169,98;208,61;169,9760488;172,5514435;169,9760488;188,00;188,00;169,98;190,58;203,46;59,23;46,36;43,78;59,23;41,21;54,08;33,48;59,23;33,48;43,78;2,58;5,15;2,575394679;5,150789358;2,575394679;2,575394679;0;5,150789358;2,575394679;5,150789358
2111532;São Pedro da Água Branca;44,63;52,07;0,00;29,75;7,44;44,63;29,75;59,51;96,70;37,19;22,31;37,19;44,63;44,63;37,19;66,94;22,31;52,07;29,75;29,75;119,01;81,82;104,1356739;126,4504612;148,7652484;89,26;89,26;133,89;133,89;141,33;44,63;29,75;37,19;37,19;29,75;14,88;22,31;44,63;37,19;29,75;0,00;0,00;0;0;0;6,974473427;0;0;13,94894685;0
2111573;São Pedro dos Crentes;0,00;0,00;0,00;17,29;34,58;17,29;121,04;86,46;17,29;0,00;34,58;0,00;34,58;17,29;69,17;0,00;34,58;17,29;86,46;51,88;207,50;121,04;103,7523777;207,5047553;155,6285665;172,92;155,63;86,46;121,04;121,04;0,00;0,00;17,29;34,58;0,00;34,58;34,58;17,29;17,29;34,58;0,00;0,00;0;0;0;0;0;0;17,29206294;0
2111607;São Raimundo das Mangabeiras;21,42;48,20;48,20;58,91;37,49;32,13;53,56;96,40;58,91;26,78;48,20;26,78;26,78;69,62;53,56;53,56;48,20;48,20;91,05;64,27;187,45;214,22;166,0239931;262,4250214;133,8903171;187,45;257,07;198,16;251,71;224,94;16,07;21,42;37,49;74,98;32,13;85,69;32,13;32,13;80,33;53,56;0,00;0,00;0;0;0;0;5,355612682;5,355612682;0;5,355612682
2111631;São Raimundo do Doca Bezerra;17,70;35,40;70,80;35,40;53,10;88,50;123,89;53,10;123,89;141,59;35,40;17,70;0,00;17,70;53,10;53,10;70,80;35,40;35,40;35,40;106,19;300,88;176,9911504;141,5929204;141,5929204;194,69;230,09;88,50;159,29;106,19;17,70;17,70;17,70;17,70;17,70;35,40;17,70;35,40;35,40;53,10;0,00;17,70;0;0;17,69911504;0;0;0;0;0
2111672;São Roberto;44,01;22,01;22,01;44,01;0,00;0,00;22,01;0,00;44,01;22,01;88,03;22,01;66,02;66,02;66,02;0,00;22,01;132,04;66,02;66,02;88,03;88,03;220,0704225;198,0633803;242,0774648;220,07;352,11;176,06;154,05;264,08;22,01;88,03;66,02;44,01;22,01;22,01;66,02;0,00;22,01;44,01;0,00;0,00;0;0;0;0;0;0;0;0
2111706;São Vicente Ferrer;15,39;10,26;20,51;20,51;20,51;10,26;25,64;56,42;71,80;46,16;61,54;46,16;56,42;61,54;51,29;51,29;35,90;61,54;61,54;92,32;164,12;189,76;158,9906657;205,1492461;148,7332034;215,41;169,25;184,63;164,12;189,76;46,16;20,51;15,39;35,90;71,80;46,16;51,29;46,16;51,29;35,90;0,00;0,00;10,2574623;5,128731152;0;5,128731152;10,2574623;10,2574623;5,128731152;0
2111722;Satubinha;22,77;34,15;0,00;0,00;34,15;11,38;0,00;11,38;22,77;0,00;45,54;56,92;34,15;56,92;0,00;11,38;11,38;45,54;45,54;34,15;148,00;113,84;102,4590164;136,6120219;102,4590164;22,77;91,07;91,07;136,61;68,31;34,15;34,15;22,77;0,00;11,38;11,38;11,38;34,15;91,07;91,07;0,00;0,00;0;0;0;0;0;22,76867031;11,38433515;11,38433515
2111748;Senador Alexandre Costa;19,59;48,99;48,99;29,39;39,19;58,78;58,78;29,39;48,99;58,78;39,19;58,78;97,97;39,19;9,80;78,38;39,19;58,78;58,78;29,39;117,57;166,55;176,349564;166,552366;127,363574;127,36;156,76;88,17;156,76;176,35;19,59;48,99;39,19;68,58;39,19;9,80;29,39;9,80;29,39;29,39;0,00;0,00;0;0;0;9,797198001;0;0;0;0
2111763;Senador La Rocque;27,21;20,41;40,82;81,63;54,42;95,24;102,04;34,01;61,22;54,42;40,82;68,03;47,62;95,24;81,63;122,45;74,83;74,83;68,03;102,04;163,27;129,25;224,4897959;204,0816327;183,6734694;299,32;190,48;217,69;231,29;217,69;54,42;34,01;68,03;54,42;47,62;68,03;47,62;61,22;54,42;74,83;20,41;0,00;6,802721088;6,802721088;13,60544218;0;13,60544218;0;0;6,802721088
2111789;Serrano do Maranhão;0,00;19,60;9,80;29,41;9,80;0,00;19,60;19,60;19,60;29,41;19,60;9,80;19,60;29,41;19,60;39,21;49,01;98,02;29,41;39,21;127,43;88,22;107,8219957;127,4259949;98,01999608;68,61;98,02;166,63;235,25;137,23;39,21;88,22;19,60;19,60;39,21;19,60;19,60;9,80;29,41;29,41;0,00;0,00;0;0;0;9,801999608;0;29,40599882;0;9,801999608
2111805;Sítio Novo;46,85;17,57;23,43;17,57;23,43;17,57;35,14;11,71;35,14;17,57;23,43;52,71;41,00;58,57;23,43;58,57;46,85;35,14;35,14;58,57;87,85;134,71;134,7077428;134,7077428;122,994026;152,28;122,99;158,14;117,14;128,85;35,14;70,28;46,85;46,85;46,85;46,85;58,57;76,14;111,28;82,00;11,71;0,00;5,856858381;5,856858381;0;5,856858381;11,71371676;5,856858381;0;0
2111904;Sucupira do Norte;58,61;19,54;29,30;48,84;68,37;39,07;39,07;39,07;58,61;68,37;68,37;39,07;87,91;29,30;87,91;58,61;48,84;78,14;48,84;87,91;126,98;253,96;224,6532526;224,6532526;166,0480563;302,79;273,49;214,89;283,26;224,65;29,30;48,84;29,30;39,07;19,54;58,61;97,68;39,07;48,84;19,54;9,77;9,77;9,767532721;0;9,767532721;9,767532721;19,53506544;19,53506544;0;19,53506544
2112001;Tasso Fragoso;22,57;22,57;0,00;45,14;11,28;45,14;11,28;22,57;11,28;11,28;33,85;11,28;0,00;33,85;45,14;33,85;22,57;56,42;67,70;45,14;124,13;101,56;112,8413451;78,98894155;214,3985556;135,41;78,99;135,41;78,99;90,27;11,28;11,28;11,28;33,85;22,57;56,42;78,99;22,57;22,57;45,14;0,00;22,57;11,28413451;0;22,56826901;33,85240352;0;0;22,56826901;0
2112100;Timbiras;18,88;22,66;30,21;18,88;22,66;22,66;18,88;3,78;11,33;7,55;30,21;60,41;41,53;49,09;52,86;26,43;30,21;64,19;41,53;75,52;177,47;188,79;219,000151;166,1380456;207,672557;135,93;147,26;166,14;154,81;173,69;64,19;41,53;52,86;60,41;75,52;60,41;71,74;71,74;79,29;94,40;11,33;18,88;3,775864673;3,775864673;0;3,775864673;3,775864673;7,551729346;0;3,775864673
2112233;Trizidela do Vale;35,58;31,13;53,37;35,58;66,71;75,61;88,95;48,92;40,03;31,13;66,71;35,58;66,71;48,92;84,50;88,95;75,61;48,92;57,82;88,95;160,11;262,41;257,9612169;213,485145;182,3518947;231,28;244,62;235,72;253,51;222,38;40,03;40,03;40,03;40,03;66,71;40,03;48,92;62,27;48,92;106,74;13,34;4,45;17,79042875;8,895214375;0;4,447607187;4,447607187;13,34282156;4,447607187;8,895214375
2112274;Tufilândia;0,00;0,00;72,63;0,00;54,48;36,32;0,00;72,63;72,63;18,16;54,48;54,48;90,79;127,11;36,32;72,63;18,16;54,48;72,63;90,79;363,17;217,90;217,9044852;181,587071;127,1109497;181,59;163,43;145,27;236,06;272,38;0,00;36,32;0,00;72,63;18,16;18,16;90,79;0,00;0,00;18,16;0,00;0,00;0;18,1587071;0;0;0;18,1587071;0;18,1587071
2112308;Tuntum;11,03;52,41;55,17;71,72;41,38;57,93;52,41;24,83;27,59;38,62;57,93;41,38;66,21;74,48;71,72;55,17;74,48;49,65;66,21;57,93;195,86;217,93;182,0639431;193,0981214;165,5126755;165,51;204,13;173,79;154,48;157,24;33,10;38,62;57,93;60,69;49,65;30,34;33,10;41,38;74,48;63,45;8,28;8,28;5,517089184;2,758544592;13,79272296;5,517089184;5,517089184;8,275633776;5,517089184;2,758544592
2112407;Turiaçu;8,00;5,33;8,00;16,00;21,34;34,67;56,01;10,67;10,67;26,67;21,34;21,34;5,33;34,67;42,68;26,67;45,34;61,35;40,01;40,01;72,02;61,35;96,02304553;93,35573871;80,01920461;152,04;112,03;109,36;109,36;98,69;21,34;8,00;21,34;26,67;18,67;21,34;16,00;8,00;18,67;24,01;0,00;2,67;0;5,334613641;5,334613641;2,66730682;5,334613641;8,001920461;0;2,66730682
2112456;Turilândia;6,32;9,48;6,32;6,32;25,29;9,48;12,64;15,80;9,48;9,48;6,32;15,80;22,13;18,96;18,96;25,29;28,45;15,80;37,93;25,29;88,50;75,86;47,41134079;88,50116948;72,69738922;82,18;72,70;85,34;101,14;97,98;6,32;22,13;12,64;6,32;18,96;15,80;18,96;18,96;31,61;18,96;0,00;3,16;0;0;0;0;0;0;0;0
2112704;Vargem Grande;48,54;53,17;32,36;27,74;39,30;41,61;30,05;53,17;20,80;25,43;50,85;39,30;43,92;64,72;67,03;36,98;55,48;69,35;60,10;41,61;134,07;147,94;147,9392524;201,1049213;138,6930492;194,17;208,04;182,61;189,55;205,73;41,61;46,23;32,36;46,23;48,54;36,98;48,54;43,92;36,98;69,35;4,62;4,62;0;2,311550819;4,623101639;11,5577541;4,623101639;2,311550819;13,86930492;2,311550819
2112803;Viana;21,38;46,65;31,10;23,33;42,77;62,21;52,49;75,81;40,82;31,10;42,77;56,37;48,60;50,54;52,49;54,43;62,21;66,09;71,93;68,04;149,68;169,12;128,2998328;182,7300649;169,1225069;186,62;223,55;155,51;188,56;202,17;66,09;50,54;46,65;71,93;44,71;73,87;73,87;46,65;69,98;60,26;1,94;0,00;0;1,943936861;3,887873722;3,887873722;1,943936861;5,831810583;5,831810583;13,60755803
2112852;Vila Nova dos Martírios;38,60;19,30;19,30;9,65;77,21;0,00;28,95;57,90;48,25;67,55;19,30;38,60;48,25;28,95;67,55;28,95;96,51;96,51;57,90;57,90;125,46;77,21;115,8077591;106,1571125;106,1571125;144,76;125,46;154,41;193,01;135,11;19,30;19,30;38,60;67,55;48,25;48,25;38,60;57,90;19,30;38,60;19,30;9,65;0;9,650646593;19,30129319;9,650646593;0;19,30129319;9,650646593;28,95193978
2112902;Vitória do Mearim;64,92;35,71;71,42;48,69;51,94;35,71;74,66;38,95;55,19;48,69;77,91;68,17;61,68;113,62;55,19;64,92;71,42;71,42;81,16;71,42;223,99;165,56;165,5575394;175,2962181;207,7584808;204,51;253,21;211,00;279,18;194,77;29,22;32,46;61,68;45,45;58,43;51,94;45,45;68,17;42,20;51,94;3,25;3,25;9,738678786;9,738678786;3,246226262;6,492452524;0;6,492452524;6,492452524;9,738678786
2113009;Vitorino Freire;48,63;19,45;48,63;51,87;55,11;77,81;48,63;68,08;55,11;55,11;74,57;68,08;61,60;71,32;55,11;64,84;94,02;68,08;81,05;77,81;194,52;194,52;178,3109094;204,2470417;226,9411574;236,67;171,83;217,22;184,79;252,88;25,94;32,42;22,69;12,97;12,97;19,45;29,18;22,69;35,66;51,87;0,00;0,00;9,726049603;16,21008267;6,484033069;9,726049603;0;12,96806614;9,726049603;6,484033069
2114007;Zé Doca;63,72;56,37;58,82;39,21;44,12;63,72;78,43;58,82;36,76;53,92;53,92;49,02;68,63;63,72;58,82;68,63;68,63;66,17;78,43;46,57;254,90;237,74;240,1901914;269,6012353;301,4631994;269,60;227,94;223,03;235,29;183,82;53,92;39,21;39,21;51,47;53,92;46,57;63,72;41,67;73,53;53,92;9,80;12,25;2,450920321;12,2546016;4,901840641;2,450920321;4,901840641;4,901840641;2,450920321;7,352760962
5100102;Acorizal;39,89;39,89;39,89;59,83;39,89;19,94;79,78;79,78;39,89;19,94;59,83;79,78;99,72;99,72;99,72;59,83;179,50;99,72;219,39;39,89;259,27;139,61;179,4974073;259,2740327;199,4415636;199,44;179,50;199,44;219,39;358,99;139,61;79,78;99,72;59,83;79,78;59,83;39,89;19,94;59,83;119,66;0,00;0,00;0;19,94415636;0;19,94415636;0;0;0;19,94415636
5100250;Alta Floresta;40,95;34,12;23,89;25,59;35,83;18,77;32,42;25,59;30,71;37,53;64,83;83,60;66,54;64,83;80,19;80,19;104,07;80,19;95,54;102,37;153,55;124,55;139,9007046;148,4312354;151,8434477;174,02;119,43;124,55;150,14;134,78;46,06;49,48;42,65;37,53;32,42;47,77;46,06;40,95;64,83;46,06;6,82;6,82;10,23663692;10,23663692;6,824424616;8,53053077;10,23663692;5,118318462;10,23663692;13,64884923
5100359;Alto Boa Vista;0,00;17,73;17,73;0,00;35,47;17,73;0,00;17,73;70,93;35,47;17,73;17,73;17,73;17,73;0,00;0,00;17,73;17,73;88,67;17,73;17,73;53,20;35,46728143;17,73364072;35,46728143;0,00;53,20;53,20;70,93;159,60;17,73;17,73;17,73;70,93;17,73;0,00;35,47;17,73;17,73;35,47;0,00;0,00;0;0;0;0;0;0;0;0
