IBGE;MUNIC;UF;VABAG;VABIND;VABSER;VABADM;VABTOT;PIB;PIBPC
4307807;Estrela;RS;140487,649;783045,909;779325,811;201236,786;1904096,155;2171440,713;62633,5
4307815;Estrela Velha;RS;111418,855;4819,599;41883,769;29325,043;187447,265;197413,818;54145,31
4307831;Eugênio de Castro;RS;262515,136;24038,45;76348,467;23051,425;385953,478;405442,601;175516,28
4307864;Fagundes Varela;RS;62112,53;68805,545;30453,567;20473,766;181845,408;197918,354;71970,31
4307906;Farroupilha;RS;197883,665;1454549,515;1555707,245;383345,454;3591485,879;4398447,414;59633,5
4308003;Faxinal do Soturno;RS;39560,124;31044,687;130307,384;40443,269;241355,465;270104,544;40611,12
4308052;Faxinalzinho;RS;59134,017;4169,454;17919,662;18333,223;99556,355;103165,59;45729,43
4308078;Fazenda Vilanova;RS;40274,016;14591,655;41376,575;33090,38;129332,626;140822,351;30090,25
4308102;Feliz;RS;22681,78;142280,348;269348,773;79078,769;513389,67;589352,25;42930,67
4308201;Flores da Cunha;RS;132842,135;1041599,163;671372,782;184097,68;2029911,759;2538135,666;80956,1
4308250;Floriano Peixoto;RS;60221,285;3993,743;18325,52;16076,773;98617,32;103058,237;60303,24
4308300;Fontoura Xavier;RS;66320,562;9637,897;77011,205;59675,318;212644,981;227468,085;22342,41
4308409;Formigueiro;RS;143621,788;24975,978;72394,067;43387,828;284379,66;302798,813;46095,12
4308433;Forquetinha;RS;25692,698;4023,115;8957,272;18030,664;56703,75;58939,111;24671,04
4308458;Fortaleza dos Valos;RS;326662,846;14527,466;150492,492;38227,993;529910,797;564770,916;132824,77
4308508;Frederico Westphalen;RS;140904,71;239544,572;703065,682;173075,146;1256590,111;1430605,854;45165,14
4308607;Garibaldi;RS;61666,493;1269430,392;883294,109;199137,049;2413528,043;2997962,973;83756,02
4308656;Garruchos;RS;127992,844;4530,147;34145,133;26565,504;193233,628;200965,762;70489,57
4308706;Gaurama;RS;86794,327;56106,221;77730,485;34873,162;255504,195;282771,383;51913,23
4308805;General Câmara;RS;159706,939;10673,929;49265,226;48732,937;268379,031;276372,433;33142,16
4308854;Gentil;RS;102370,75;4869,442;51921,228;17305,471;176466,891;190647,271;117756,19
4308904;Getúlio Vargas;RS;170450,834;130785,619;319886,859;98026,257;719149,569;793660,599;49118,74
4309001;Giruá;RS;541032,344;118633,15;343641,739;108905,572;1112212,806;1202940,666;76479,16
4309050;Glorinha;RS;33555,137;231698,754;90693,413;59464,297;415411,599;461885,078;55622
4309100;Gramado;RS;24733,464;344063,331;1625283,376;323236,333;2317316,503;2658017,537;72103,34
4309126;Gramado dos Loureiros;RS;57394,672;3811,409;13271,549;17059,182;91536,811;94578,847;46453,26
4309159;Gramado Xavier;RS;57594,932;3572,745;14484,098;31231,483;106883,258;109481,224;25007,13
4309209;Gravataí;RS;25205,469;3311020,467;3803165,661;1466481,542;8605873,14;10261618,29;35934,57
4309258;Guabiju;RS;87150,308;4016,263;22319,898;13955,402;127441,87;132787,212;89842,5
4309308;Guaíba;RS;68926,708;1766358,072;2809353,296;604944,317;5249582,393;8284803,998;84254,24
4309407;Guaporé;RS;106749,851;361090,678;412647,638;150067,478;1030555,644;1149050,175;43858,55
4309506;Guarani das Missões;RS;134876,972;24642,607;126535,051;44083,349;330137,979;362623,19;49049,53
4309555;Harmonia;RS;35724,429;62569,869;79980,184;32732,148;211006,63;245496,12;49425,43
4309571;Herveiras;RS;31312,036;1842,078;12317,875;23428,733;68900,722;71142,046;23564,77
4309605;Horizontina;RS;133348,425;1183861,834;536137,262;138627,036;1991974,557;2608192,458;134124,88
4309654;Hulha Negra;RS;113251,99;65217,211;59010,931;45967,851;283447,983;314486,385;45617,4
4309704;Humaitá;RS;91922,805;9764,977;75569,28;29201,406;206458,467;229247,927;48651,94
4309753;Ibarama;RS;46538,937;9246,228;20265,964;30132,886;106184,015;112226,033;25546,56
4309803;Ibiaçá;RS;203366,949;22580,176;86497,591;34571,073;347015,789;367293,655;78314,21
4309902;Ibiraiaras;RS;170383,343;13933,473;121259,817;45179,37;350756,004;399690,895;55000,81
4309951;Ibirapuitã;RS;128142,054;5443,255;42145,987;28404,077;204135,372;213521,265;53540,94
4310009;Ibirubá;RS;453393,299;350982,4;563820,655;126451,107;1494647,461;1722052,56;84109,24
4310108;Igrejinha;RS;6833,158;811506,354;606399,509;215982,422;1640721,442;1888880,48;50031,27
4310207;Ijuí;RS;461042,544;1147433,357;2332806,84;616307,5;4557590,241;5190378,28;61760,07
4310306;Ilópolis;RS;47223,951;16023,027;39699,231;26940,165;129886,374;140569,145;34674,18
4310330;Imbé;RS;2209,685;55540,647;328748,743;192552,244;579051,318;626813,613;26424,42
4310363;Imigrante;RS;37061,447;321418,598;73119,912;24047,179;455647,137;519188,608;167318,28
4310405;Independência;RS;204430,896;52109,736;121347,513;45051,083;422939,227;494163,883;81626,01
4310413;Inhacorá;RS;63724,313;3601,769;19695,883;18988,393;106010,357;110555,742;50093,22
4310439;Ipê;RS;157806,471;23864,873;59626,05;41112,82;282410,213;298581,352;44326,21
4310462;Ipiranga do Sul;RS;105824,947;7494,31;38423,956;18275,252;170018,465;177628;94937,47
4310504;Iraí;RS;77563,939;18099,631;93987,96;41340,592;230992,122;254490,751;36118,47
4310538;Itaara;RS;26282,229;22621,316;184611,356;37426,394;270941,295;286657,742;51436,88
4310553;Itacurubi;RS;180540,754;5758,455;28860,783;26935,773;242095,766;246285,311;71263,11
4310579;Itapuca;RS;62473,252;3105,334;9409,493;17643,687;92631,765;94233,801;46261,07
4310603;Itaqui;RS;915962,329;294872,816;559322,457;228499,448;1998657,05;2186920,738;58531,72
4310652;Itati;RS;42313,992;3416,927;17029,177;20650,452;83410,547;86737,594;36490,36
4310702;Itatiba do Sul;RS;36840,594;3600,271;14348,476;23882,324;78671,665;81706,276;25996,27
4310751;Ivorá;RS;41547,591;2311,447;9838,46;16478,511;70176,01;71910,433;38786,64
4310801;Ivoti;RS;12454,108;301034,309;538472,216;140316,054;992276,686;1180382,668;47087,23
4310850;Jaboticaba;RS;63649,144;4740,609;35795,101;26460,667;130645,521;136728,694;36578,03
4310876;Jacuizinho;RS;164172,697;5453,662;26933,86;22930,287;219490,506;224025,841;82423,05
4310900;Jacutinga;RS;114478,106;14831,418;60350,319;26344,796;216004,64;232299,666;65770,01
4311007;Jaguarão;RS;475652,118;42337,721;332570,894;146318,608;996879,341;1059391,866;40239,75
4311106;Jaguari;RS;124482,756;27616,084;136530,571;63583,343;352212,754;378017,966;35381,69
4311122;Jaquirana;RS;36156,904;6380,273;22162,784;23893,711;88593,672;94040,729;26042,85
4311130;Jari;RS;377841,108;11495,652;46620,508;26344,436;462301,704;469004,754;135082,01
4311155;Jóia;RS;709902,449;23079,735;152743,588;59504,271;945230,043;975407,122;113803,19
4311205;Júlio de Castilhos;RS;741244,686;55762,104;770551,902;123010,981;1690569,674;1925170,684;100483,88
4311239;Lagoa Bonita do Sul;RS;32861,49;2738,716;9193,088;21736,738;66530,031;68914,588;23448,31
4311254;Lagoão;RS;84629,809;3920,835;22373,662;39333,174;150257,48;154689,103;23912,37
4311270;Lagoa dos Três Cantos;RS;97987,408;4454,118;30409,737;17176,04;150027,302;157139,124;97967,03
4311304;Lagoa Vermelha;RS;402252,719;272241,046;542867,033;150955,85;1368316,648;1513399,777;54534,96
4311403;Lajeado;RS;25702,336;1374061,028;2761479,426;475185,322;4636428,112;5596168,707;65067,95
4311429;Lajeado do Bugre;RS;35159,307;5288,126;10851,171;20954,42;72253,025;74874,077;29145,22
4311502;Lavras do Sul;RS;319049,339;12786,131;91110,701;58451,178;481397,35;497625,892;67155,99
4311601;Liberato Salzano;RS;88837,88;7006,685;37321,197;30383,257;163549,019;172442,45;33898,65
4311627;Lindolfo Collor;RS;7993,368;220582,188;63317,448;38214,195;330107,199;365848,151;59074,46
4311643;Linha Nova;RS;38086,135;3032,206;8218,158;14505,269;63841,768;65578,71;38038,69
4311700;Machadinho;RS;123140,745;12847,674;80884,456;38956,616;255829,49;272822,506;50419,98
4311718;Maçambará;RS;445452,267;16905,197;66428,642;39316,877;568102,982;582040,567;128231,01
4311734;Mampituba;RS;28644,335;4263,372;11758,784;23366,992;68033,483;70213,149;23680,66
4311759;Manoel Viana;RS;369993,508;17094,896;90880,204;52657,516;530626,125;546970,21;74773,78
4311775;Maquiné;RS;36971,782;34597,984;62269,613;42908,04;176747,419;190482,717;28232,21
4311791;Maratá;RS;34015,821;4254,348;16321,645;22768,207;77360,021;80816,302;29788,54
4311809;Marau;RS;398072,295;982152,258;985663,343;270000,621;2635888,517;3060013,058;67219,06
4311908;Marcelino Ramos;RS;55057,734;16950,442;54122,305;30891,394;157021,875;167823,626;39590,38
4311981;Mariana Pimentel;RS;47537,997;2700,713;20192,626;28861,731;99293,066;104494,885;26848,63
4312005;Mariano Moro;RS;33820,34;4087,297;13185,013;18420,623;69513,274;72887,021;36681,94
4312054;Marques de Souza;RS;44743,464;9400,262;33052,877;26644,336;113840,938;124134,27;31181,68
4312104;Mata;RS;62877,034;14224,425;47467,37;31019,833;155588,662;169005,281;35505,31
4312138;Mato Castelhano;RS;92071,205;4276,991;38929,645;22795,439;158073,279;168253,692;66163,47
4312153;Mato Leitão;RS;38710,176;46484,376;43431,696;35262,638;163888,886;180535,471;39017,82
4312179;Mato Queimado;RS;56532,788;2399,373;11894,171;15454,048;86280,38;88445,549;54901,02
4312203;Maximiliano de Almeida;RS;67399,662;14017,675;42502,442;28731,253;152651,032;161122,193;37875,46
4312252;Minas do Leão;RS;99414,486;12177,757;80397,612;50975,029;242964,885;279175,508;34338,93
4312302;Miraguaí;RS;61065,205;33760,498;45073,151;32555,454;172454,308;190385,058;38862,02
4312351;Montauri;RS;53647,74;7553,469;13424,117;14263,598;88888,925;98137,052;68627,31
4312377;Monte Alegre dos Campos;RS;60995,551;3321,202;15266,594;27567,445;107150,792;109728,627;33898,25
4312385;Monte Belo do Sul;RS;30045,353;18665,427;16187,479;20883,235;85781,494;94434,133;37563,3
4312401;Montenegro;RS;130558,423;2376130,738;1700793,341;408403,84;4615886,342;5752330,069;86949,68
4312427;Mormaço;RS;69722,948;4159,601;43619,066;23898,08;141399,694;153332,853;48847,68
4312443;Morrinhos do Sul;RS;33149,278;3620,292;17330,14;23554,852;77654,562;81464,667;28178,72
4312450;Morro Redondo;RS;26385,958;14466,202;36615,731;42293,142;119761,034;132443,067;20039,8
4312476;Morro Reuter;RS;46513,428;88453,177;71027,357;40900,428;246894,391;274165,952;41729,98
4312500;Mostardas;RS;348815,083;38139,778;147718,955;79309,37;613983,186;643322,768;49916,42
4312609;Muçum;RS;30773,268;134583,805;77630,746;32473,866;275461,686;301850,72;60771,23
4312617;Muitos Capões;RS;677494,173;180344,016;168322,747;29914,483;1056075,419;1122083,979;352413,31
4312625;Muliterno;RS;58336,638;2700,151;12058,702;16752,547;89848,038;91987,545;48389,03
4312658;Não-Me-Toque;RS;214105,467;907580,463;622860,298;113865,828;1858412,056;2207530,548;123422,26
4312674;Nicolau Vergueiro;RS;83655,088;3286,326;32920,049;17365,386;137226,849;146250,922;87733,01
4312708;Nonoai;RS;129571,118;31826,059;231880,747;69840,633;463118,557;525504,097;45403,84
4312757;Nova Alvorada;RS;84527,431;12325,501;73775,974;27750,3;198379,206;236574,185;63973,55
4312807;Nova Araçá;RS;62893,967;107502,877;79822,937;30722,313;280942,095;327225,3;66917,24
4312906;Nova Bassano;RS;135479,761;400423,978;145876,223;57168,985;738948,947;802205,6;79512,9
4312955;Nova Boa Vista;RS;55103,235;27608,249;31339,845;16188,497;130239,826;145342,093;83964,24
4313003;Nova Bréscia;RS;60100,347;16170,927;30520,568;24289,677;131081,518;141143,044;42195,23
4313011;Nova Candelária;RS;87287,239;58652,038;36999,54;21585,343;204524,16;229430,43;85704,31
4313037;Nova Esperança do Sul;RS;39991,074;35829,668;47678,23;33979,547;157478,519;172364,606;31539,73
4313060;Nova Hartz;RS;3903,378;416574,88;189502,823;123986,859;733967,94;805694,098;36379,38
4313086;Nova Pádua;RS;37256,654;13694,309;21631,533;17932,146;90514,642;100210,68;39098,98
4313102;Nova Palma;RS;105604,618;87138,869;118830,632;42491,791;354065,91;382687,153;58703,35
4313201;Nova Petrópolis;RS;57426,464;200432,235;415779,866;135468,242;809106,807;972683,863;44789,05
4313300;Nova Prata;RS;94572,007;597217,226;589994,286;177055,924;1458839,443;1730036,794;61740,72
4313334;Nova Ramada;RS;160982,261;34708,34;64640,415;20332,24;280663,255;304677,067;138805,04
4313359;Nova Roma do Sul;RS;45505,912;40090,701;37189,882;28822,181;151608,676;169303,862;45232,13
4313375;Nova Santa Rita;RS;40367,791;615230,339;866888,991;201348,995;1723836,117;2487514,533;81606,01
4313391;Novo Cabrais;RS;68698,316;6485,292;23257,488;29877,32;128318,415;133170,427;31363,74
4313409;Novo Hamburgo;RS;28059,998;2274985,385;5086524,23;1289646,922;8679216,536;10037888,75;40589,43
4313425;Novo Machado;RS;111828,672;4555,827;35025,516;26804,835;178214,849;186353,332;58399,67
4313441;Novo Tiradentes;RS;39000,823;1546,37;13684,34;17642,016;71873,549;74727,83;34137,89
4313466;Novo Xingu;RS;39697,108;2605,967;13183,032;16768,176;72254,284;75032,774;44007,49
4313490;Novo Barreiro;RS;56439,44;8134,986;33503,447;29759,052;127836,925;135198,827;32305,57
4313508;Osório;RS;62368,929;252177,894;999380;333833,573;1647760,395;1819024,118;38855,58
4313607;Paim Filho;RS;76430,43;9641,281;43672,477;26683,101;156427,29;167644,436;44932,84
4313656;Palmares do Sul;RS;171623,373;266750,265;177308,922;77083,985;692766,545;735603,359;64856,58
4313706;Palmeira das Missões;RS;980810,395;82279,866;772011,811;203809,192;2038911,264;2215049,621;67189,91
4313805;Palmitinho;RS;82355,807;42591,809;81137,762;48356,71;254442,088;271640,642;38497,82
4313904;Panambi;RS;263177,14;1330220,431;929972,08;261816,457;2785186,109;3167743,302;71052,72
4313953;Pantano Grande;RS;180370,309;103903,292;146544,402;61119,862;491937,864;533686,932;59331,51
4314001;Paraí;RS;82993,188;112017,879;119137,534;46140,507;360289,108;424445,299;54464,94
4314027;Paraíso do Sul;RS;87614,911;6396,471;56384,67;45255,92;195651,972;207384,401;27162,33
4314035;Pareci Novo;RS;37733,312;9818,546;44874,809;28718,932;121145,598;136433,594;35118,04
4314050;Parobé;RS;6234,416;383041,637;563794,842;311120,061;1264190,956;1390312,151;23398,44
4314068;Passa Sete;RS;70065,789;3655,952;20410,443;34431,46;128563,645;132982,234;22967,57
4314076;Passo do Sobrado;RS;97046,05;26114,534;44826,549;43113,466;211100,598;229639,685;34730,74
4314100;Passo Fundo;RS;329161,056;1433974,488;7675064,795;1141208,11;10579408,45;12552832,56;60905,63
4314134;Paulo Bento;RS;66392,949;61249,051;29248,083;20830,092;177720,176;195869,127;85049,56
4314159;Paverama;RS;63292,829;57712,661;51680,938;48837,626;221524,053;242456,426;28387,36
4314175;Pedras Altas;RS;306315,446;9382,243;40636,088;22857,655;379191,431;386188,865;200305,43
4314209;Pedro Osório;RS;139066,537;12283,06;65305,381;43707,414;260362,392;270649,979;35227,12
4314308;Pejuçara;RS;304801,821;13123,615;96259,24;31227,332;445412,008;464210,85;120888,24
4314407;Pelotas;RS;434023,91;1319876,276;5896016,756;1916574,788;9566491,73;10778119,16;31347,6
4314423;Picada Café;RS;16996,517;184984,056;84103,867;40957,087;327041,527;386451,117;66860,05
4314456;Pinhal;RS;54474,959;15904,886;22656,023;21850,221;114886,089;123340,666;47787,94
4314464;Pinhal da Serra;RS;84947,004;147783,732;21728,822;25845,673;280305,231;304723,185;160718,98
4314472;Pinhal Grande;RS;164251,026;654427,378;61969,142;36278,439;916925,985;931832,261;216252,56
4314498;Pinheirinho do Vale;RS;65037,261;7035,373;21481,633;33791,866;127346,134;131547,325;26704,69
4314506;Pinheiro Machado;RS;111162,402;76850,197;110609,704;73154,852;371777,155;397723,013;32810,02
4314548;Pinto Bandeira;RS;21670,513;7830,622;15656,375;20158,988;65316,498;74284,735;24212,76
4314555;Pirapó;RS;54200,592;1949,052;15562,731;20298,86;92011,235;94670,485;42934,46
4314605;Piratini;RS;518081,084;47488,377;158181,069;124242,127;847992,658;880272,812;42437,1
4314704;Planalto;RS;50623,973;32544,651;89004,5;60289,674;232462,797;252506,098;25359,66
4314753;Poço das Antas;RS;30988,991;42235,886;26067,406;18113,877;117406,161;131756,232;62592,03
4314779;Pontão;RS;284898,998;11536,52;61231,758;32839,8;390507,076;403315,678;103467,34
4314787;Ponte Preta;RS;58572,269;3403,211;13962,83;15296,879;91235,189;96048,01;63989,35
4314803;Portão;RS;54303,801;596853,671;538539,983;202727,55;1392425,005;1662397,789;43654,26
4314902;Porto Alegre;RS;36859,951;6584090,966;54872498,69;7908372,506;69401822,11;81562848,1;54647,38
4315008;Porto Lucena;RS;58768,258;3437,391;38773,645;29151,281;130130,575;135660,915;30053,37
4315057;Porto Mauá;RS;44033,923;1949,528;20166,683;18536,122;84686,257;89349,225;38314,42
4315073;Porto Vera Cruz;RS;22095,442;894,679;7465,78;13404,986;43860,887;45211,358;35939,08
4315107;Porto Xavier;RS;37564,764;9214,342;85067,999;62227,669;194074,774;210925,052;20793,08
4315131;Pouso Novo;RS;25752,723;2617,372;15434,206;14724,978;58529,28;61419,423;38725,99
4315149;Presidente Lucena;RS;16630,235;106418,019;42037,931;21215,055;186301,24;213812,166;71942,18
4315156;Progresso;RS;72787,775;9272,437;40016,294;37688,647;159765,153;166516,17;26706,68
4315172;Protásio Alves;RS;51781,443;8701,947;12456,722;15901,158;88841,27;93262,553;48347,62
4315206;Putinga;RS;61639,007;11236,343;28619,772;24714,129;126209,252;133441,733;34561,44
4315305;Quaraí;RS;201581,038;25407,963;234116,863;123783,639;584889,504;625748,727;27772,79
4315313;Quatro Irmãos;RS;122341,761;8271,848;30121,077;18485,794;179220,481;185962,116;99979,63
4315321;Quevedos;RS;198235,211;6705,875;53344,556;25436,943;283722,585;299302,397;107161,62
4315354;Quinze de Novembro;RS;142175,88;15232,646;54707,896;30017,291;242133,712;255119,706;66960,55
4315404;Redentora;RS;103316,707;6118,801;50361,086;62345,284;222141,879;232902,584;19767,66
4315453;Relvado;RS;48501,222;3139,548;12856,489;15345,062;79842,32;82686,594;39983,85
4315503;Restinga Sêca;RS;277829,65;53165,834;206019,895;92177,957;629193,336;673419,736;42887,51
4315552;Rio dos Índios;RS;75282,269;3846,698;27258,556;23214,988;129602,511;136484,322;53086,08
4315602;Rio Grande;RS;440805,76;4237227,438;5052629,098;1322929,558;11053591,85;13282153,8;62392,39
4315701;Rio Pardo;RS;571616,887;106575,974;405448,722;222497,618;1306139,201;1390517,657;36346,75
4315750;Riozinho;RS;7065,514;64500,387;36461,014;31215,421;139242,337;155848,077;33173,28
4315800;Roca Sales;RS;78995,557;257696,991;125810,934;66703,068;529206,549;576081,085;49851,25
4315909;Rodeio Bonito;RS;79225,343;21890,837;86620,606;40815,023;228551,809;279277,845;47593,36
4315958;Rolador;RS;109714,254;3582,477;21606,014;22480,662;157383,407;161912,411;71327,05
