IBGE;MUNIC;NHB2114;NHB2115;NHB2116;NHB2117;NHB2118;NHB2119;NHB2120;NHB2121;NHB2122;NHB2123;NHB2124;NHB2214;NHB2215;NHB2216;NHB2217;NHB2218;NHB2219;NHB2220;NHB2221;NHB2222;NHB2223;NHB2224;NHB2314;NHB2315;NHB2316;NHB2317;NHB2318;NHB2319;NHB2320;NHB2321;NHB2322
2102556;Campestre do Maranhão;93,61;93,82;94,02;94,12;94,18;94,50;94,47;94,71;94,93;95,23;95,23;15,99;7,61;4,85;3,80;9,13;16,30;22,70;32,85;42,96;48,35;51,90;;;79,44;100,00;99,48;100,00;100,00;100,00;99,06
2102606;Cândido Mendes;41,33;42,32;41,71;41,63;41,12;41,33;41,25;45,55;50,26;53,71;57,49;6,20;5,44;4,28;3,72;7,49;8,92;8,62;5,84;3,94;3,02;1,74;20,28;20,54;20,48;19,72;19,35;19,12;18,71;18,23;17,82
2102705;Cantanhede;58,65;58,95;59,65;58,36;55,89;55,93;55,42;55,16;55,84;55,36;54,86;8,80;5,51;2,30;1,34;2,15;2,13;2,53;2,31;1,97;1,84;1,36;43,51;42,37;38,80;34,84;32,32;31,63;30,79;30,32;28,53
2102754;Capinzal do Norte;75,97;77,79;78,59;77,94;75,72;77,03;77,76;79,22;81,13;82,03;82,34;56,31;60,77;65,59;66,84;69,08;71,59;73,49;75,50;63,15;59,79;53,72;;;;;;;100,00;;
2102804;Carolina;73,48;73,36;73,46;73,98;73,51;72,98;72,49;72,17;70,87;70,73;69,94;43,81;36,37;32,28;29,83;26,18;25,36;24,90;22,33;18,41;17,12;17,76;99,99;100,00;;;;;;91,09;93,51
2102903;Carutapera;39,63;39,84;39,68;38,49;37,56;37,18;36,24;37,49;38,83;38,80;39,05;5,63;5,88;6,03;6,23;8,81;10,26;11,29;26,89;43,24;50,61;56,31;13,42;13,98;13,62;13,46;13,00;12,60;11,94;11,59;11,29
2103109;Cedral;97,77;98,44;98,78;85,13;72,14;65,11;65,69;74,83;82,77;87,67;90,53;15,79;11,67;9,16;10,00;7,84;6,75;7,43;11,37;9,13;9,56;9,50;;23,28;;;;;;;100,00
2103125;Central do Maranhão;58,13;61,81;64,28;64,05;64,48;66,22;67,32;68,57;68,47;69,36;68,97;20,86;19,38;18,07;22,04;22,88;24,49;27,03;33,21;35,97;36,90;35,83;;;;;;;100,00;;
2103158;Centro do Guilherme;19,86;26,27;38,40;48,82;58,44;65,58;67,93;71,13;74,92;74,82;75,81;25,66;40,82;53,93;63,61;71,47;78,47;77,69;76,37;77,88;77,46;78,25;;57,63;;;;;;;100,00
2103174;Centro Novo do Maranhão;24,93;26,65;26,92;27,75;28,36;31,35;32,16;33,25;32,90;32,85;32,51;15,16;11,88;8,31;3,12;2,60;1,44;1,12;22,50;33,02;37,70;42,74;;;;;;;;;
2103257;Cidelândia;90,53;92,22;93,31;93,54;92,95;92,18;91,34;91,14;89,59;88,58;88,81;75,72;82,92;86,95;89,07;86,58;76,52;76,09;76,95;79,34;80,57;82,63;40,76;41,50;41,67;41,32;41,03;40,67;40,29;40,15;46,23
2103307;Codó;80,73;82,14;83,83;85,40;84,60;81,15;80,34;80,29;79,45;79,68;79,49;56,68;58,66;60,21;61,73;64,25;69,84;71,52;71,75;72,47;75,50;78,74;77,38;77,62;79,64;86,38;85,12;87,58;87,85;88,49;95,53
2103505;Colinas;52,07;50,95;50,75;50,33;48,82;49,02;49,12;49,68;48,95;49,21;49,53;46,98;54,36;57,09;57,63;58,37;59,95;59,73;59,24;62,16;62,34;63,62;56,39;45,76;45,58;42,13;39,94;43,78;43,38;46,34;47,38
2103554;Conceição do Lago-Açu;68,53;68,49;68,77;73,66;74,86;78,71;79,75;80,19;81,62;82,57;85,21;32,74;34,39;36,12;33,64;42,69;45,06;46,74;49,70;57,32;59,14;60,69;29,18;28,15;28,69;28,33;28,55;28,26;27,98;27,69;30,77
2103604;Coroatá;73,57;75,13;75,80;76,98;79,07;79,54;80,51;81,83;82,23;81,33;80,39;55,00;61,53;65,52;71,28;76,85;79,18;79,70;80,32;79,61;79,37;78,96;76,55;76,66;75,68;73,58;81,12;77,08;76,98;77,05;79,60
2103703;Cururupu;57,44;59,48;59,90;65,26;68,48;70,45;71,39;71,59;71,28;71,39;71,50;27,28;27,79;30,51;46,02;34,27;32,59;32,39;36,55;42,78;43,68;46,12;;78,26;82,81;84,62;81,24;83,28;91,66;93,15;97,81
2103752;Davinópolis;83,45;85,72;87,32;87,63;87,60;88,04;88,61;90,18;90,68;91,13;91,32;12,00;6,74;3,80;8,44;35,30;56,88;66,96;77,72;82,79;86,64;89,01;82,80;86,38;83,36;83,37;83,37;82,65;80,37;77,13;69,13
2103802;Dom Pedro;79,78;81,97;81,53;80,92;80,92;81,37;81,58;81,65;83,15;83,79;84,43;81,65;88,44;89,17;89,09;89,73;89,96;90,44;90,89;91,09;91,14;91,33;56,31;58,60;48,46;42,03;51,92;52,36;57,15;58,01;58,35
2104008;Esperantinópolis;65,35;66,14;67,20;66,25;65,93;67,38;67,45;68,26;69,80;71,70;72,82;42,26;40,11;38,35;39,98;42,15;48,02;51,63;51,90;52,04;55,48;60,73;54,10;58,56;54,39;54,34;54,38;50,70;50,78;50,22;45,33
2104057;Estreito;77,02;77,74;77,97;78,03;78,01;77,47;76,93;76,81;76,68;76,86;76,68;74,93;51,02;33,91;31,05;53,32;72,80;80,04;62,83;44,33;36,25;27,10;;;;98,54;99,87;98,46;97,11;;99,85
2104073;Feira Nova do Maranhão;35,42;36,82;36,86;37,76;37,30;37,76;37,47;38,34;39,41;40,59;41,21;13,40;11,41;8,84;5,13;3,86;4,60;6,22;6,79;4,94;3,99;3,35;;;;;;;50,18;;
2104081;Fernando Falcão;30,00;32,51;33,78;33,45;36,48;40,33;41,81;44,77;48,39;49,25;47,74;22,95;25,87;25,87;25,18;23,02;22,28;22,26;22,66;22,13;23,38;25,14;;;;;;;;;
2104099;Formosa da Serra Negra;34,52;36,62;37,70;37,83;39,42;40,04;39,64;41,01;42,47;43,15;42,98;45,87;57,26;61,54;67,42;70,53;71,48;72,59;75,58;80,00;81,92;82,41;;;66,83;;;;;;51,05
2104107;Fortaleza dos Nogueiras;47,96;48,21;48,13;51,33;53,98;55,77;56,15;56,16;57,74;58,50;57,78;21,60;20,84;20,38;20,74;18,43;14,53;14,04;22,52;38,61;42,85;45,90;16,65;17,37;17,03;16,33;15,39;12,54;12,02;12,00;11,89
2104206;Fortuna;65,26;66,41;66,31;63,34;61,22;59,23;57,57;56,51;56,68;55,05;56,08;25,27;23,10;22,77;19,19;13,13;8,14;6,27;3,70;1,90;2,06;1,98;61,28;61,20;59,66;55,61;57,06;56,41;57,85;48,13;34,59
2104305;Godofredo Viana;82,37;83,59;84,66;86,16;85,68;86,48;86,50;87,55;89,06;90,13;91,36;19,37;20,79;21,23;25,73;27,66;31,62;32,26;35,30;42,38;45,80;51,00;28,77;28,22;27,87;27,89;28,38;24,41;25,28;24,10;29,11
2104404;Gonçalves Dias;88,02;89,66;90,72;89,46;89,78;89,90;90,19;90,93;91,17;91,59;91,38;24,78;15,78;12,17;10,25;16,09;27,79;32,57;36,98;39,03;38,39;35,05;42,92;48,22;44,39;44,44;38,13;40,77;41,60;34,12;33,46
2104503;Governador Archer;90,22;92,29;93,92;93,20;91,00;91,92;91,80;92,30;92,65;92,73;94,37;7,91;3,23;1,68;1,21;3,80;3,29;2,92;2,57;3,90;5,39;3,82;49,99;48,98;49,08;48,46;48,36;45,44;46,70;47,22;51,41
2104552;Governador Edison Lobão;84,41;87,30;87,41;88,59;90,21;90,58;90,55;89,43;88,94;88,54;88,53;29,65;24,21;16,69;10,82;19,64;24,27;25,41;29,17;37,21;41,70;38,08;;;;56,23;93,50;92,37;97,73;96,58;98,31
2104602;Governador Eugênio Barros;86,46;89,22;90,86;91,04;91,38;91,37;91,28;91,51;92,08;93,12;93,32;14,96;11,23;12,27;14,30;15,09;13,45;12,74;11,97;10,83;10,09;9,86;21,34;21,24;21,16;21,08;20,84;20,77;20,71;23,78;25,10
2104628;Governador Luiz Rocha;89,90;93,10;93,77;93,06;92,45;92,37;92,32;92,41;93,04;93,46;93,67;12,23;3,30;0,70;7,74;10,11;11,13;10,73;10,30;9,34;11,35;12,76;41,46;43,12;44,22;43,84;44,36;44,90;45,29;45,95;50,70
2104651;Governador Newton Bello;53,90;53,53;54,66;55,64;58,19;69,02;72,61;73,66;75,18;77,78;80,01;40,33;50,47;56,41;62,82;63,05;60,01;60,06;62,91;64,61;66,11;68,28;32,01;32,64;31,42;29,90;32,45;35,39;34,55;36,38;35,19
2104677;Governador Nunes Freire;38,08;40,05;40,29;48,57;55,00;63,19;65,09;66,71;68,84;69,75;70,36;19,84;23,59;26,46;17,03;10,99;7,00;6,83;8,93;7,15;5,75;4,94;;;;;;;;62,77;69,21
2104701;Graça Aranha;95,44;96,54;96,79;97,01;97,12;96,95;97,06;97,09;97,47;97,64;97,70;71,86;79,45;82,42;83,78;81,43;73,80;62,49;55,80;41,89;35,08;29,74;47,01;50,28;47,41;47,42;47,42;42,78;42,45;43,32;44,38
2104800;Grajaú;68,54;67,62;67,44;67,78;67,90;68,93;69,16;68,70;69,15;68,95;68,39;44,55;49,40;52,88;57,58;61,82;66,06;66,06;64,36;63,54;59,57;57,07;96,13;100,00;98,78;;89,45;;87,21;88,38;85,26
2104909;Guimarães;72,82;77,56;80,63;83,08;84,51;84,00;83,94;81,36;78,98;81,36;83,70;41,20;42,62;44,79;48,42;53,65;60,01;62,84;64,52;66,12;69,13;72,46;53,51;55,52;57,76;57,67;55,38;55,34;54,89;54,92;63,97
2105104;Icatu;36,48;40,05;40,93;41,87;44,05;44,66;44,11;58,02;60,47;61,06;60,64;28,63;33,80;36,60;38,36;41,41;39,60;38,57;31,96;31,15;31,59;30,92;9,20;6,81;8,28;6,98;6,96;6,92;7,41;7,36;8,14
2105153;Igarapé do Meio;83,25;87,54;89,20;91,28;93,49;94,65;95,26;95,80;95,62;96,51;97,04;33,49;36,18;38,73;37,13;32,17;24,89;23,06;20,80;19,27;16,59;13,82;64,12;;;;;;100,00;98,99;90,17
2105203;Igarapé Grande;52,19;53,68;54,17;54,56;56,05;57,96;58,37;59,31;61,54;62,66;63,48;29,73;30,89;32,23;33,76;37,64;47,14;48,46;48,25;45,67;45,79;45,58;31,72;32,65;32,63;34,72;33,85;33,75;33,88;33,82;33,12
2105302;Imperatriz;90,52;92,15;93,60;93,57;93,94;94,30;94,16;93,82;93,27;93,12;92,93;78,62;82,66;87,86;89,70;91,77;92,92;93,06;93,51;94,24;94,72;95,07;85,61;97,32;94,75;94,76;94,76;84,72;87,34;87,60;83,84
2105351;Itaipava do Grajaú;78,11;80,72;82,80;83,35;84,53;84,75;84,91;87,65;88,69;89,87;90,37;49,62;56,48;62,88;66,83;73,61;76,10;77,71;86,47;87,64;88,55;89,27;;;;;;59,95;;59,57;86,78
2105401;Itapecuru Mirim;57,36;58,69;58,81;56,51;53,43;52,78;52,86;52,32;52,28;52,35;52,86;13,21;7,58;5,90;10,27;5,54;4,22;3,66;3,24;2,73;2,36;2,40;59,15;59,80;59,85;54,03;52,49;57,08;56,98;57,09;69,59
2105427;Itinga do Maranhão;84,43;83,90;84,43;82,63;80,38;81,23;81,56;83,17;83,54;83,73;83,93;57,44;36,21;29,81;35,25;43,95;62,35;64,11;60,87;59,33;57,30;55,66;100,00;;;100,00;98,68;98,42;98,17;100,00;100,00
2105450;Jatobá;73,15;84,93;89,17;90,94;91,32;91,31;91,38;91,41;91,22;91,39;91,70;45,24;33,74;24,15;20,88;20,08;18,71;18,83;18,33;17,02;16,54;16,03;28,45;29,85;28,29;25,86;27,44;27,94;28,35;29,67;41,76
2105476;Jenipapo dos Vieiras;59,55;62,98;66,47;68,96;73,91;76,61;77,80;69,97;64,26;64,34;57,14;48,10;61,35;75,30;81,77;91,37;95,00;95,54;83,03;80,03;77,84;76,74;;;34,27;;;;;;81,99
2105500;João Lisboa;76,64;77,93;79,73;79,18;80,13;80,88;80,24;79,74;79,30;77,94;77,51;38,44;37,21;38,27;42,40;44,10;43,50;43,12;41,83;42,75;44,96;47,90;71,92;79,42;78,12;75,23;75,24;65,62;64,26;63,92;61,17
2105609;Joselândia;83,81;85,32;86,24;86,28;86,09;86,39;86,79;86,59;87,18;87,14;87,30;54,97;59,76;63,21;63,46;64,36;67,92;69,02;72,96;77,73;78,18;78,08;17,84;18,04;17,68;14,40;20,80;20,68;12,25;20,55;22,10
2105658;Junco do Maranhão;47,28;48,50;49,75;55,19;56,09;54,04;54,58;55,90;54,94;55,17;53,92;10,46;7,36;5,47;4,96;10,56;6,55;4,83;3,34;3,06;2,88;2,32;;;;;;28,73;22,68;22,98;19,35
2105708;Lago da Pedra;14,69;14,60;15,10;16,14;17,60;18,64;18,76;20,27;22,87;24,06;24,61;51,82;55,48;57,94;56,85;60,06;63,34;66,00;67,95;71,77;72,83;73,19;10,95;11,23;10,67;10,16;10,06;9,28;9,30;8,38;2,13
2105807;Lago do Junco;44,88;47,11;48,81;51,24;52,47;54,74;56,15;59,20;60,98;63,02;63,14;27,54;22,75;20,06;19,38;16,51;13,84;12,37;7,85;7,05;5,77;5,41;32,77;34,10;34,85;35,05;33,24;33,15;32,00;31,03;31,26
2105906;Lago Verde;53,66;58,80;60,03;57,97;58,52;59,66;59,10;59,03;60,05;60,67;59,65;41,19;46,90;49,25;53,03;53,99;59,53;61,28;63,56;68,56;69,93;71,66;18,38;18,46;19,25;18,66;18,87;16,30;15,93;15,49;16,95
2105948;Lago dos Rodrigues;59,07;60,47;61,65;60,66;59,59;58,21;57,62;55,95;54,82;53,10;51,97;12,75;7,30;5,67;6,18;5,84;4,84;4,44;14,34;21,93;27,16;31,62;62,22;;;;;;100,00;;99,97
2105963;Lagoa Grande do Maranhão;69,03;72,49;74,74;76,02;77,18;76,32;76,81;78,72;79,85;81,40;83,01;49,56;58,23;68,91;73,13;74,09;73,30;75,09;58,16;53,39;53,58;54,96;;;;;;;;;100,00
2105989;Lajeado Novo;62,15;63,46;62,53;63,75;65,07;65,77;64,47;65,52;66,78;66,91;66,64;72,45;79,73;84,46;85,16;91,40;93,57;94,18;93,00;92,79;86,26;67,82;;27,18;26,93;26,71;26,68;;;;46,10
2106003;Lima Campos;80,30;85,66;87,22;89,83;90,81;91,19;92,17;93,96;93,87;93,38;94,18;40,06;40,22;42,47;42,43;48,34;54,57;57,21;64,93;70,96;71,96;73,17;59,44;62,37;59,47;59,46;59,47;59,30;58,45;58,24;60,54
2106102;Loreto;61,15;59,55;58,70;60,11;61,24;61,98;62,28;63,49;65,12;66,19;66,80;40,88;36,53;36,80;41,61;41,87;37,42;37,41;42,02;53,55;56,44;58,01;55,80;65,11;55,84;55,83;55,84;45,31;44,95;42,91;49,95
2106201;Luís Domingues;63,71;64,79;67,73;69,66;70,43;70,89;71,80;71,94;71,54;71,71;72,18;49,63;50,16;52,56;56,10;60,48;63,19;65,02;66,68;71,15;72,82;72,61;28,65;27,92;33,45;31,72;49,76;44,45;42,80;41,79;39,98
2106326;Maracaçumé;36,92;38,71;39,73;40,07;40,63;40,97;41,90;40,68;37,28;36,84;36,92;26,70;30,13;31,91;24,22;16,01;12,07;10,81;11,58;12,14;11,90;12,71;;;;;83,96;83,20;;;
2106359;Marajá do Sena;7,73;9,27;9,64;11,23;12,87;14,49;15,82;16,09;18,67;20,30;22,16;5,85;10,32;13,19;17,96;20,43;24,86;26,91;35,61;43,06;47,54;47,50;;;;54,18;52,83;52,95;53,12;53,24;58,77
2106375;Maranhãozinho;45,73;46,44;46,00;45,54;43,47;43,41;42,94;42,96;45,07;46,00;48,35;43,64;51,86;57,30;62,66;66,04;70,14;71,04;64,92;54,29;48,37;41,70;14,48;14,19;13,90;13,64;13,94;13,72;13,52;13,32;16,22
2106508;Matinha;27,53;28,44;28,67;33,03;35,93;38,76;40,21;44,47;48,20;50,50;52,30;26,60;22,25;18,01;21,04;23,80;27,63;29,23;33,96;33,75;33,46;32,47;9,78;9,83;11,44;11,87;5,99;5,86;5,22;5,06;5,49
2106631;Matões do Norte;46,70;46,61;44,83;42,89;43,63;43,47;43,47;45,38;44,08;43,34;43,12;19,98;20,15;22,59;26,11;31,73;38,75;39,78;47,34;43,55;41,89;41,45;25,94;24,94;25,07;22,79;24,33;25,38;21,05;20,77;21,14
2106706;Mirador;54,22;56,78;56,26;55,80;55,72;55,75;56,07;56,73;59,29;59,85;62,75;45,12;49,06;50,95;51,31;50,11;50,28;49,12;52,81;44,17;39,93;36,89;15,84;15,01;14,17;13,54;13,24;12,79;12,38;10,40;10,61
2106755;Miranda do Norte;75,25;75,31;74,81;72,70;71,34;70,91;71,42;72,10;72,09;73,45;74,11;30,44;30,03;21,06;17,38;14,85;20,61;23,54;27,58;28,77;29,11;28,99;19,69;19,32;18,98;59,81;60,78;1,91;1,85;1,82;2,23
2106805;Mirinzal;59,48;68,66;77,64;82,28;85,51;85,93;86,03;86,97;87,89;88,96;88,64;35,11;41,20;47,46;50,99;57,04;62,37;64,40;69,43;77,18;82,25;86,27;20,14;21,02;19,38;18,26;18,04;15,56;15,44;15,17;15,58
2106904;Monção;62,58;64,42;65,43;66,52;67,97;69,55;70,50;72,07;75,03;75,91;76,30;17,91;17,97;19,46;18,88;21,40;26,90;28,66;30,70;40,14;42,33;42,59;17,66;17,48;17,46;17,31;17,29;17,17;17,05;16,94;20,68
2107001;Montes Altos;65,96;65,69;65,67;67,79;68,12;69,30;69,83;69,47;68,92;68,06;68,09;50,54;52,67;54,38;46,44;53,27;52,57;41,94;33,26;29,66;28,33;24,55;54,43;74,78;54,44;54,45;54,46;47,07;50,29;52,46;51,81
2107100;Morros;25,64;24,22;23,61;23,15;21,18;19,70;19,31;18,39;18,17;17,95;18,33;29,12;37,91;41,39;45,57;55,35;57,38;57,52;38,79;28,13;24,68;21,16;21,19;20,93;20,35;16,68;16,59;15,88;15,94;15,96;17,27
2107258;Nova Colinas;49,21;49,63;49,61;50,73;51,78;52,11;52,72;53,55;54,74;55,41;57,02;13,87;8,75;5,17;9,02;11,73;12,91;14,27;13,28;11,49;10,35;9,24;;;100,00;;65,54;;;54,85;60,74
2107308;Nova Iorque;59,45;58,33;59,32;60,63;61,88;63,18;63,62;67,08;71,36;72,47;73,51;50,71;55,80;59,82;63,19;66,88;69,85;70,34;68,86;60,82;59,70;59,48;46,68;34,15;31,38;39,36;35,43;34,38;35,26;35,18;43,54
2107357;Nova Olinda do Maranhão;30,91;33,16;33,41;32,26;31,60;30,97;31,16;31,97;32,99;33,41;33,27;20,73;33,90;36,49;36,47;36,15;35,77;36,43;37,93;41,33;43,38;44,16;;62,00;;;;32,07;32,47;32,46;48,14
2107407;Olho d'Água das Cunhãs;60,51;61,75;62,20;62,84;64,30;66,86;70,07;70,82;72,01;73,09;72,86;43,96;43,03;43,65;43,15;44,69;50,17;58,40;59,56;65,32;67,53;69,03;6,54;5,14;9,65;9,62;9,50;9,49;9,46;9,44;10,33
2107456;Olinda Nova do Maranhão;52,72;56,77;60,00;64,67;65,51;65,38;65,10;65,47;64,76;64,79;65,37;15,93;14,60;13,49;11,53;16,90;14,01;13,33;11,23;9,37;8,43;3,99;;;;;;;;;
2107506;Paço do Lumiar;55,24;55,86;56,40;56,63;58,13;60,80;61,04;62,12;63,55;64,77;65,01;63,38;67,84;70,57;73,94;78,71;82,45;83,29;84,86;86,90;87,57;87,18;43,05;63,32;69,37;11,19;100,00;100,00;90,88;76,61;77,45
2107605;Palmeirândia;54,16;55,05;55,82;58,42;62,82;64,80;65,45;54,68;59,66;65,62;65,81;32,36;33,69;36,52;37,37;42,08;42,04;40,50;35,49;23,33;16,61;12,13;18,41;20,76;18,43;18,43;18,43;18,43;17,93;17,37;16,22
2107704;Paraibano;83,05;82,26;82,40;82,36;82,39;79,41;78,93;76,65;74,76;74,09;73,62;45,08;38,04;36,67;32,40;26,34;20,31;18,34;16,33;14,14;13,18;12,90;52,70;74,24;72,35;61,82;51,56;37,56;34,83;34,14;46,50
2108009;Pastos Bons;78,22;77,99;78,48;79,87;80,56;79,67;79,08;79,91;80,65;81,45;81,73;58,62;63,85;66,21;70,57;76,80;80,86;83,18;83,99;83,74;83,78;83,98;100,00;100,00;;89,62;89,21;88,85;99,43;98,92;99,46
2108108;Paulo Ramos;24,96;25,17;25,53;25,65;25,34;25,12;25,66;26,86;28,34;29,66;30,85;11,55;7,87;6,17;6,35;6,86;6,06;5,86;6,55;6,58;6,15;6,68;14,41;14,59;15,24;22,64;20,34;8,54;8,33;7,72;8,02
2108207;Pedreiras;78,79;76,25;75,53;76,17;76,37;75,70;75,37;76,13;76,79;77,05;77,52;33,23;22,47;16,70;14,75;10,31;6,63;5,91;11,76;16,48;18,28;20,04;83,48;94,06;83,29;83,49;83,44;74,65;76,36;77,39;82,45
2108256;Pedro do Rosário;4,11;3,50;3,26;3,46;3,40;3,35;3,47;5,08;6,48;7,37;7,84;5,89;5,29;5,81;7,01;8,22;10,05;11,50;12,21;12,78;13,05;13,05;;;;;;;100,00;99,37;94,57
2108306;Penalva;36,37;36,28;35,79;37,58;37,68;39,11;39,78;38,72;37,11;37,45;39,85;29,26;31,24;34,12;34,95;33,77;36,37;37,48;46,07;53,44;58,02;63,54;12,89;13,64;14,16;13,95;13,63;12,62;12,12;11,95;14,57
2108405;Peri Mirim;32,85;38,88;43,02;40,84;39,29;36,45;35,35;38,71;38,13;38,42;39,05;9,34;7,30;6,52;9,37;12,90;9,81;8,65;15,50;25,70;28,62;29,97;12,46;12,89;13,28;12,90;12,20;12,17;11,68;11,26;14,50
2108454;Peritoró;45,05;43,74;42,52;42,16;40,65;39,61;40,90;41,71;42,72;43,30;43,89;22,57;22,36;23,25;25,86;30,15;30,45;32,15;32,96;36,67;40,40;41,50;37,53;38,15;37,25;34,24;33,82;26,89;24,91;24,42;14,49
2108504;Pindaré-Mirim;90,70;90,08;88,81;89,20;91,24;93,26;93,39;89,23;78,60;73,45;69,14;12,17;7,96;8,14;7,42;11,79;18,23;20,59;13,89;8,89;7,38;5,74;39,06;41,37;26,07;33,78;32,37;33,73;41,47;41,17;45,92
2108603;Pinheiro;30,55;31,41;31,77;31,62;30,28;29,54;29,25;29,68;29,58;30,51;30,99;11,36;5,87;4,58;8,72;25,99;40,11;42,72;48,10;54,73;59,31;53,75;27,17;28,10;28,64;28,12;27,17;26,28;25,26;25,36;24,35
2108702;Pio XII;61,84;63,81;65,67;67,41;70,42;71,76;72,46;74,00;75,34;77,42;78,69;64,85;76,78;81,77;83,33;86,25;88,00;88,73;89,02;89,38;90,71;86,42;57,51;56,40;60,48;48,55;56,84;56,17;54,46;53,08;51,72
2108801;Pirapemas;49,78;48,89;49,27;49,58;48,23;48,35;48,39;48,47;49,91;50,14;50,39;46,64;47,55;48,00;48,50;44,50;42,16;41,87;40,50;39,93;38,68;39,45;46,52;46,75;46,02;42,87;41,41;40,98;40,46;39,70;41,53
2108900;Poção de Pedras;45,01;46,05;46,56;46,48;46,21;45,36;44,89;44,31;45,30;46,16;47,66;19,68;15,24;13,73;14,05;13,90;15,22;16,12;39,60;59,39;63,28;64,83;34,97;35,77;36,57;37,34;35,01;35,57;36,11;36,68;37,03
2109007;Porto Franco;82,17;84,85;85,50;84,95;83,98;84,83;85,15;85,32;84,56;84,37;84,65;74,67;41,87;28,61;23,09;13,64;9,58;7,50;6,77;6,37;6,44;6,41;;;;81,65;81,94;82,69;81,98;;76,39
2109056;Porto Rico do Maranhão;72,29;77,59;81,01;80,98;83,46;85,01;85,48;86,45;88,89;90,76;92,50;36,74;43,54;46,50;54,96;63,46;66,58;67,41;69,18;73,12;79,98;83,57;39,97;39,20;39,99;39,99;37,96;38,29;39,18;39,24;39,25
2109106;Presidente Dutra;87,77;88,44;89,33;90,12;90,75;91,26;91,54;91,96;92,12;92,84;93,52;25,64;15,60;11,19;8,91;9,72;9,88;9,60;8,44;7,29;6,56;5,63;61,07;65,85;66,12;66,85;67,16;68,12;46,01;28,00;34,38
2109205;Presidente Juscelino;27,24;30,08;29,03;27,47;24,21;23,72;24,16;23,11;25,36;29,57;32,69;13,69;13,18;9,92;7,19;3,69;3,17;4,04;4,32;3,46;3,60;3,29;17,18;17,96;17,59;17,30;16,34;16,09;15,96;15,84;18,41
2109239;Presidente Médici;72,42;74,31;75,33;75,79;75,76;76,83;77,94;77,68;75,35;74,78;75,07;13,19;16,59;20,72;22,26;29,23;34,31;37,76;48,84;59,26;63,35;64,68;92,97;91,93;;;;;40,82;54,41;59,33
2109270;Presidente Sarney;21,01;27,48;30,48;29,97;29,99;29,60;30,17;31,54;32,02;32,55;33,62;13,47;15,15;15,37;17,47;20,84;22,01;21,23;24,16;26,58;27,39;29,15;;;;;;;;25,04;27,47
2109304;Presidente Vargas;22,82;22,15;21,76;20,56;20,38;18,76;18,05;17,10;15,24;14,51;15,20;21,93;22,55;24,43;30,65;35,82;50,45;52,95;46,10;31,83;25,50;17,28;25,12;24,91;24,75;24,53;25,31;25,15;25,00;24,85;26,68
2109452;Raposa;86,72;86,73;86,63;86,49;86,04;86,88;87,20;86,77;89,10;90,36;91,12;53,90;54,74;54,38;62,55;70,63;75,44;77,57;79,59;48,48;28,36;22,47;;;;;100,00;;;;
2109502;Riachão;60,77;62,19;62,72;63,22;62,86;62,83;63,00;63,28;63,13;62,04;62,22;57,68;63,60;65,50;67,73;67,43;67,62;67,84;65,73;54,32;43,09;35,22;50,49;67,63;50,50;50,48;50,50;50,26;50,27;51,28;45,90
2109551;Ribamar Fiquene;57,16;58,78;59,78;59,99;62,24;65,53;65,75;68,52;69,45;68,89;70,45;37,62;33,96;30,79;26,80;20,67;21,37;19,46;14,27;10,19;9,07;7,70;49,58;47,31;47,05;46,81;;;;;
2109601;Rosário;62,34;60,78;59,97;58,80;57,86;58,63;59,11;57,48;55,47;54,26;53,29;53,26;59,23;66,19;68,65;72,23;76,23;77,87;80,92;81,45;81,65;81,89;73,68;73,05;62,51;62,06;1,08;54,92;1,10;98,23;96,60
2109700;Sambaíba;37,63;37,31;38,12;40,34;41,60;42,24;45,74;47,81;50,86;50,47;49,87;23,18;17,79;14,49;9,11;3,01;1,57;1,01;10,79;6,85;6,27;6,20;41,78;42,20;42,17;42,10;41,41;41,35;41,29;41,24;42,12
2109759;Santa Filomena do Maranhão;91,17;92,72;93,81;94,94;96,35;96,51;96,80;97,41;98,11;98,71;99,12;5,20;2,98;1,83;20,55;54,27;75,73;82,64;69,45;54,44;32,72;17,87;21,00;22,25;22,17;22,34;21,39;22,15;21,85;21,66;25,77
2109809;Santa Helena;12,71;13,48;14,25;16,56;18,49;18,57;18,07;18,13;17,50;17,53;19,53;29,78;30,71;30,01;36,28;38,50;37,99;36,52;36,83;34,44;34,39;42,49;0,65;0,61;0,56;0,51;0,01;0,52;0,00;0,51;0,00
2109908;Santa Inês;93,66;95,36;96,26;96,24;93,79;94,89;95,17;95,40;96,10;96,44;96,93;84,71;87,35;88,24;88,90;89,80;91,03;91,61;92,46;93,85;94,52;95,00;56,52;55,49;54,06;49,95;48,95;47,71;47,68;48,45;49,75
2110005;Santa Luzia;68,84;70,96;71,90;72,89;74,04;75,38;75,93;77,84;79,35;80,68;82,50;48,55;53,37;55,75;53,83;45,06;40,80;38,35;36,91;30,46;30,35;30,78;34,83;38,13;34,82;34,83;34,83;34,73;33,21;35,19;41,79
2110039;Santa Luzia do Paruá;59,44;62,73;61,61;63,07;63,59;63,64;63,49;63,79;62,88;61,85;62,09;56,54;63,52;70,67;72,63;76,23;78,12;78,32;83,15;87,42;88,77;89,38;29,13;28,94;28,77;28,61;28,40;28,26;27,89;27,58;28,53
