IBGE;MUNIC;METRO;CAPITAL;VAB21;PIB21;PIBPC21;ATV;POP21;ARREC23;IPSAMZ23;NHB;FBE;OP;NHB1;NHB2;NHB3;NHB4;FBE1;FBE2;FBE3;FBE4;OP1;OP2;OP3;OP4;NHB11;NHB12;NHB13;NHB14;NHB15;NHB21;NHB22;NHB23;NHB31;NHB32;NHB33;NHB34;NHB41A;NHB41B;NHB42A;NHB42B;NHB43;FBE11;FBE12;FBE13;FBE14;FBE15;FBE21;FBE22;FBE23;FBE24;FBE31;FBE32;FBE33;FBE34;FBE35;FBE41;FBE42;FBE43;FBE44;FBE45;OP11;OP12;OP13;OP14;OP21;OP22;OP23;OP24;OP31;OP31B;OP32;OP33A;OP33B;OP41;OP42
2101004;Arari;0;0;291665,81;313303,33;10438,57;ADM;30014;15962003,31;58,24;67,31;59,99;47,42;86,2;57,41;80,73;44,89;87;8,87;81,74;62,38;34,25;56,22;76,88;22,33;17,07;222,72;13,36;3,34;6,83;66,33;7,16;64,17;55,61;85,95;88,3;87,06;50,06;6;33,41;5;16,7;0,4;8,2;16,2;5,6;0,3;3,69;0,34;59,31;2,35;36,75;50,11;210,48;76,84;3,34;0;37,94;0,55;8,59;1,37;63,64;0,94;3;10;3;18,05;1,42;37,32;0;1;72,24;55,67;3;31,45;24,76
2101103;Axixá;1;0;92261,79;97443,4;7964,97;ADM;12234;5826471,72;59,44;72,86;58,69;46,79;88,47;53,89;68,67;80,41;77,94;9,43;81,3;66,07;21,24;53,95;88,72;23,25;12,5;625;8,21;0;6,11;31,3;47,16;15,9;19,55;77,81;82,44;83,33;5,88;2;8,21;3;6,6;1,9;16,9;16,5;5,25;4,4;0,48;0,3;81,36;3,13;32,83;57,46;254,45;57,46;3,33;0;19,01;0,66;3,4;0,16;44,44;1,89;5;0;2;16,25;0;48,75;0;1;32,83;32,55;2;32,12;26,16
2101202;Bacabal;0;0;1330725,42;1514710,75;14412,91;SERV;105094;121860638,3;52,03;64,99;55,59;35,52;86,68;57,49;75,04;40,73;77,2;14,02;77,14;54;13,53;56,12;66,01;6,43;16,27;96,14;19,09;1,91;6,01;85,2;41,4;79,45;73,57;88,92;79,53;56,24;72,43;6;39,13;5;41,99;2;11,5;24,2;4,8;2,3;5,28;1,68;83,93;1,31;74,43;72,53;195,63;36,26;3,82;0;80,16;0;4,57;0,34;41,18;1,99;2;0;4;22,59;1,99;30,73;0;1;200,35;46,91;3;10,1;6,47
2101251;Bacabeira;1;0;558939,78;599322,05;34352,98;EXT;17446;21220938,28;54,57;66,79;58,73;38,19;86,12;56,48;88,37;36,17;79,03;10,25;79,31;66,34;16,57;48,19;79,2;8,82;24,48;64,1;5,8;5,8;7,03;79,11;71,17;19,7;76,45;88,07;94,97;91,27;120,53;6;63,76;6;28,98;1;11,9;19,5;4,5;0,3;4,29;0,3;67,14;5,42;28,98;46,37;185,49;98,54;1,17;0;19,34;0,57;6,19;1,66;45,45;5,68;2;0;2;18,18;13,61;65,73;0;1;44,99;42,84;3;13,3;9,23
2101301;Bacuri;0;0;118451,31;122905,64;6563,37;ADM;18726;6329428,06;52,09;58,49;57,9;39,9;90,8;44,68;53,48;44,99;77,6;6,3;87,34;60,36;11,96;51,7;81,2;14,72;7,63;0;5,36;2,23;6,54;68,05;29,72;18,31;15,22;73,05;58,53;57,22;75,19;6;37,53;5;16,08;2,4;10,3;27,3;4,75;0,1;0,3;0,24;37,63;20,33;16,08;53,61;235,87;16,08;5,68;9,36;62,43;0;8,87;1,07;36,36;0,86;2;0;2;18,7;2,33;36,26;0;1;21,32;44,42;3;20,61;16,39
2101350;Bacurituba;0;0;38274,4;39600,41;6952,32;ADM;5696;4316333,89;54,09;65,96;58,4;37,89;83,82;31,68;56,8;91,55;70,19;8,25;85,4;69,77;28,75;27,9;80,03;14,9;20,41;581,66;17,64;0;7,61;80,3;56,46;100;3,98;60,3;78,99;71,74;0;1;3,56;2;10,65;0,2;33,3;33,8;4,8;0,3;0,82;0,23;66,94;5,53;35,27;52,91;176,37;17,72;0;0;3,9;0;6,24;0,88;44,44;1,06;4;7;2;36,73;29,1;71,43;0;1;35,11;72,1;3;22,12;15,8
2101400;Balsas;0;0;5460521,65;6307609,56;65059,77;AGR;96951;402796804,6;55,79;63,84;62,82;40,7;90,52;41,65;88,07;35,11;74,1;23,04;83,77;70,38;14,21;57,82;61,75;29,02;14,66;54,29;9,38;1,04;4,78;75,75;19,78;89,74;83;93,18;88,49;86,08;182,46;6;70,89;6;35,44;1,7;16,7;17,8;4,4;4,1;11,94;3,34;114,25;0,95;26,06;62,55;131,35;36,49;6,25;0;0;0;15,93;11,69;41,18;3,11;2;0;4;19,71;1,21;57,22;68,03;5;57,8;47,35;3;43,53;30,51
2101608;Barra do Corda;0;0;810737,08;889326,75;10004,24;ADM;88895;34204623,24;49,26;65,52;53,73;28,51;85,74;41,56;71,62;63,18;63,26;12,73;76,5;62,45;13,62;54,02;44,15;2,27;19,38;138,41;14,69;4,52;6,53;30,38;87,71;38,6;56,47;92,7;79,42;52,35;8,4;3;11,3;4;39,55;3,7;26,5;34,1;4,25;5,1;8;0,48;73,77;0,3;44,07;47,46;166,12;113;7,91;13,24;53,88;1,54;7,78;5,94;58,82;0,77;1;0;4;25,54;0,62;27,54;13,45;4;313,35;43,52;3;3,62;2,25
2101772;Bela Vista do Maranhão;0;0;102726,38;107575,32;9480,51;ADM;11347;3033199;57,17;71,82;52,34;47,35;87,02;52,59;77,11;70,54;63,37;14,22;79,05;52,73;54,35;33,97;89,69;11,38;15,87;529,1;8,92;3,64;6,11;28,6;82,95;100;58,83;86,1;79,48;79,32;6,4;3;8,87;3;35,46;4,9;23,3;35,9;4;2,1;11,75;0,13;71,75;1,64;62,06;44,33;212,78;62,06;8,92;0;83,67;0;6,96;0,35;33,33;0,8;15;8;1;30,16;17,09;43,39;0;1;21,43;32,05;2;16,74;12,16
2101806;Benedito Leite;0;0;71393,83;73162,11;12965,11;ADM;5643;4731006,2;58,52;75,28;56,28;44;91,56;57,2;55,87;96,49;66,83;8,59;79,37;70,32;20,56;42,43;90,87;22,15;15,15;0;7,24;0;4,53;83;47,42;39,34;58,22;94,08;31,69;37,53;0;1;0;1;21,31;4,1;22,1;37,6;4,85;4,5;0,44;0,19;75,74;2,14;70,95;53,21;212,84;35,47;7,24;0;0;0;8,7;24,81;33,33;1,24;2;6;0;19,7;6,99;28,79;0;1;7,45;0;2;31,37;24,46
2101905;Bequimão;0;0;129751,27;138139,79;6480,26;ADM;21317;4268170,83;50,02;51,13;55,53;43,4;82,4;18,6;47,18;56,36;73,74;6,74;78,2;63,43;20,66;53,74;89,13;10,07;13,16;438,6;28,17;4,7;7,22;31,26;36,32;65,37;3,37;69,51;53,31;51,19;20,12;5;18,78;4;18,78;1,8;11,4;27,9;4;0,8;1,2;0,27;43,91;12,33;32,87;42,26;145,55;70,43;18,8;19,18;61,35;0,02;9,3;0,52;54,55;1,83;4;0;3;18,86;5,05;59,65;0;1;27,99;20,49;2;14,17;11,16
2101939;Bernardo do Mearim;0;0;98827,6;105126,33;17228,18;CONST;6102;3916285,64;57,67;73,44;54;45,58;87,18;44,05;88,05;74,49;76,62;6,6;83,63;49,16;29,29;50,38;91,51;11,14;16,45;0;16,47;3,37;5,92;70,54;82,89;28,92;65,01;96,53;92,56;92,36;0;1;16,47;4;32,93;1,76;17,7;25,9;4,9;0,1;0,22;0,34;56,08;1,95;13,35;98,8;98,8;32,93;3,37;0;96,95;0,16;10,88;1,31;33,33;0,82;7;4;2;16,9;14,15;33,8;0;1;0;22,45;2;18,68;10,49
2101970;Boa Vista do Gurupi;0;0;62532,52;67553,61;7953,1;ADM;8494;3635291,03;50,99;58,66;53,68;40,62;88,61;20,37;80,17;45,5;66,76;12,18;83,15;52,64;15,67;34,36;100;12,45;6,8;0;11,93;6,63;6,29;40,04;12,11;72,99;70,11;77,59;86,73;84,1;69,44;6;23,86;5;12,98;4,8;22,4;31,1;4,3;1,4;0,74;0,3;105,29;4,39;35,79;35,79;119,3;83,51;1,13;0;84,87;0,63;8,5;1,18;55,56;1,19;2;0;2;35,34;14,87;27,82;0;1;0;0;1;18,13;13,42
2102002;Bom Jardim;0;0;394457,83;411429,9;9793,62;ADM;42010;14755319,34;51,74;61,83;55,1;38,3;87,74;37,24;66,84;55,51;56,23;8,03;86,12;70,01;20,3;43,16;78,83;10,91;21,21;326,26;2,39;2,39;6,82;80,53;73,27;30,64;47,81;79,28;66,27;68,97;17,55;4;21,52;5;14,35;7,8;24,4;34,3;3,8;7;5,39;0,26;45,02;0,61;38,26;47,82;138,68;33,48;2,39;45,76;56,43;1,77;61,99;8,14;30,77;0,53;6;0;3;32,14;3,65;43,07;10,15;4;4,81;8,21;2;17,31;10,88
2102036;Bom Jesus das Selvas;0;0;352338,96;375735,78;10706,25;ADM;35095;9363788,44;51,58;59,32;55,32;40,1;83,72;39,15;74,07;40,35;72,82;7,34;88,71;52,42;18,34;48,11;91;2,96;30,12;140,48;17,36;5,79;5,69;55,09;60,71;96,88;60,16;89,49;72,38;70,03;28,55;5;43,39;6;34,72;1,5;16,2;31,3;4,3;1;1,42;0,35;57,36;1,29;43,39;26,04;78,11;8,68;5,88;4,52;85,94;1,74;38,53;4,13;46,15;0,55;4;0;3;25,5;4,44;59,64;0;1;5,96;27,75;2;4,82;2,88
2102077;Bom Lugar;0;0;113624,93;117982,93;7116,84;ADM;16578;8128184,31;52,79;69,19;52,89;36,28;89,9;31,54;67,76;87,58;70,31;3,48;88,34;49,44;10,89;43,43;81,99;8,82;6,06;0;12,27;6,08;5,14;65,18;16,42;28,22;27,46;86,38;79,26;67,39;4,54;2;4,92;2;3,7;2,9;18,4;30,4;4,4;2,4;0,12;0,12;30,82;0,48;18,25;42,58;115,59;36,5;6,08;0;100,07;0;9,25;0,12;27,27;1,83;2;0;2;28,48;2,48;28,48;0;1;12,11;45,1;3;13,69;8,99
2102150;Brejo de Areia;0;0;68127,91;71081,75;8040,01;ADM;8841;1200705,1;50,29;59,57;50,93;40,38;88,46;20,04;60,2;69,57;65,73;6,23;81,95;49,79;16,77;32,28;98,02;14,46;12,74;636,94;11,09;0;5,39;76,6;63,8;86,29;38,16;86,52;54,56;54,85;0;1;22,19;5;22,19;7,6;14,6;32,1;4,6;4,7;2,78;0,16;41,55;1,84;55,47;33,28;155,31;55,47;10,88;0;97,52;0,25;19,45;15,38;22,22;1,22;5;0;2;29,3;42,82;35,67;0;1;23,29;0;1;20,13;16,17
2102309;Buriti Bravo;0;0;227459,8;238709,75;9949,14;ADM;23993;15991100,53;55,92;64,63;57,72;45,41;85;34,01;76,79;62,71;80,97;7,76;74,34;67,81;22,11;50,48;99,44;9,61;26,24;243,31;12,53;1,69;6,99;72,07;28,69;50,9;58,07;92,01;72,66;79,39;31,97;5;8,35;3;20,89;0,6;9,7;14,9;4,45;0,5;1,92;0,52;53,58;4,48;87,72;71,01;242,28;75,19;4,18;0;4,13;3,83;4,57;7,29;27,27;0,63;7;0;4;25,95;10,61;44,9;0;1;6,62;0;1;13,59;10,63
2102325;Buriticupu;0;0;696895,36;748132,11;10165,53;ADM;73595;18373666,82;55,21;63,95;56,37;45,29;89,07;36,11;83,72;46,89;73,76;10,63;86,29;54,81;33,13;50,97;89,67;7,4;13,63;166,39;10,96;1,37;5,71;81,73;8,97;13,86;71,34;91,44;78,17;90,97;36,37;5;28,77;5;35,62;0,9;15,4;32,7;4,25;0,1;6;0,46;62,99;1,84;20,55;42,48;72,62;16,44;6,85;9,1;79,13;1,66;26,59;2,95;33,33;1,19;11;0;4;25,89;3,67;79,39;0;1;21,62;30,53;2;11,24;7,7
2102358;Buritirana;1;0;118088,31;122497,24;7901,52;ADM;15503;4250870,97;51,62;64,59;51,67;38,6;86,46;49,96;78,56;43,38;62,98;5,94;86,25;51,5;14,95;50,02;80,8;8,65;28,44;95,24;6,47;6,47;5,48;90,77;77,59;46,57;72,7;95,51;69,75;73,91;48,65;6;25,86;5;25,86;5,4;26,5;31;4,6;6,4;2,69;0,12;41,3;0,09;51,72;58,19;181,03;12,93;6,48;0;86,25;1,17;18,87;0,77;27,27;0,65;4;0;3;23,22;3,04;71,09;0;1;26,13;95,12;3;13,09;9,03
2102374;Cachoeira Grande;1;0;59632,47;60991,98;6404,03;ADM;9524;1669005,79;50,94;62,3;58,03;32,5;88,41;12,88;49,66;98,26;73,13;3,79;85,44;69,74;13,75;18,01;90,75;7,48;18,4;236,69;10,55;0;5,78;19,61;25,93;69,24;23,14;67,06;51;50,32;0;1;0;1;10,55;1,6;18,6;26;4,2;0,1;1,22;0,13;25,25;3,5;31,65;42,2;126,61;42,2;0;0;3,18;0,25;5,49;4,3;44,44;1,37;2;0;2;29,45;97,89;42,33;0;1;8,94;34,21;2;22,99;0,52
2102408;Cajapió;0;0;68577;70672,71;6279,23;ADM;11255;4138410,29;49,83;54,95;55,95;38,58;89,33;43,87;36,78;49,82;63,77;8,02;84,51;67,49;17,76;48,07;81,5;6,99;6,54;250,79;8,92;0;7,35;34,48;35,02;19,34;5,36;47,27;52,9;33,38;34,77;5;26,75;5;17,83;0,4;16,2;39,3;3,6;9,3;1,91;0,17;63,61;1,42;17,83;62,41;89,16;53,5;3,64;0;15,35;0;3,84;0,98;36,36;0,62;2;4;2;21,31;3,68;63,11;0;1;17,78;63,57;3;11,02;7,02
2102507;Cajari;0;0;125000,53;128110,74;6562,71;ADM;19521;1781046,58;47,31;49,6;55,79;36,55;84,3;15,32;47,7;51,06;58,79;8,45;90,89;65,02;11,72;38,84;90,78;4,84;23,53;73,53;5,14;5,16;9,44;12,66;2,12;7,73;17,11;57,05;52,42;56,87;34,88;5;35,99;5;10,28;6,3;25,1;36,8;3,9;4,9;2,5;0,11;36,19;33,95;30,85;30,85;149,09;15,42;1,05;0;18,25;2,95;9,93;0,67;36,36;0,46;2;0;1;23,92;19,32;43,53;0;1;8,55;36,96;2;7,63;4,87
2102556;Campestre do Maranhão;1;0;195996,23;214038,5;14730,8;ADM;14530;6260430,22;55,75;67,68;58,38;41,19;90,17;44,1;92,78;43,65;82,75;11,9;82,5;56,38;22,41;39,25;89,17;13,92;9,52;0;6,92;6,96;5,13;94,71;32,85;100;89,67;97,46;87,42;95,76;33,64;5;20,76;5;55,35;0,7;10,4;14,2;5;1,5;7,76;0,42;68,07;0,11;34,59;34,59;124,54;69,19;6,96;0;67,09;0,15;16,52;0,76;66,67;4,98;3;0;1;22,86;17,87;66,67;0;1;27,59;26,64;2;21,4;14,32
2102606;Cândido Mendes;0;0;139534,39;146820,81;7205,58;ADM;20376;11683640,9;52,51;62;54,01;41,53;85,69;30,76;67,82;63,75;64,12;7,7;86,2;58;18,97;43,47;90,81;12,85;26,16;129,03;9,86;4,96;6,29;45,55;5,84;18,23;41,58;76,87;72,82;73,54;13,8;4;14,79;4;4,93;7,7;17,8;37,4;4,4;1,7;1,17;0,19;59,04;7,06;34,52;54,25;108,49;34,52;0;0;58,23;0,21;24,96;4,42;54,55;0,54;3;1;2;26,45;1,83;78,49;0;1;8,22;17,48;2;18,6;13,94
2102705;Cantanhede;0;0;146004,11;153435,91;6900,34;ADM;22236;8933937,71;53,23;66,54;51,94;41,23;89,22;44,29;74,53;58,1;59,29;5,6;82,43;60,44;37,63;50,22;66,24;10,81;13,7;342,47;4,52;0;6,81;58,73;2,31;30,32;58,04;89,87;71,88;73,65;37,31;5;17,31;4;8,2;5,7;25,9;38,9;4,15;5,8;0,56;0,26;45,9;1,66;63,3;58,78;158,25;36,17;4,52;0;46,02;1,33;3,5;3,69;45,45;0,59;9;5;3;22,95;1,88;79,79;0;1;97,52;176,9;4;16,19;11,38
2102754;Capinzal do Norte;0;0;277217,22;284011,07;25967,91;EXT;10937;3119551,76;51,99;65,29;53,73;36,94;85,87;43,01;76,74;55,54;73,21;7,12;80,85;53,74;19,73;37,66;89,97;0,4;34,01;0;9,15;1,87;6,09;80,07;75,5;100;62,79;96,38;76,81;66,25;14,12;4;18,29;4;54,87;2,1;16,3;25,2;4,4;2,3;0,22;0,17;62;3,32;36,58;73,16;146,32;45,72;9,15;0;80,02;0,12;8,2;1,92;44,44;2,38;3;2;1;21,77;33,59;29,25;0;1;18,13;35,28;2;0,82;0,27
2102804;Carolina;1;0;499854,44;525939,63;21777,14;AGR;24151;32631874,26;56,74;64,58;57,55;48,08;87,86;47,84;79,4;43,22;58,6;13,9;81,22;76,48;41,1;51,8;87,87;11,56;12,82;0;8,28;4,11;7,5;72,42;22,33;91,09;72,37;88,24;83,44;71,06;31,42;5;20,69;5;57,94;9,5;23,8;23,9;4,05;6,3;9,54;1,01;70,05;0,21;45,52;53,8;219,33;62,07;4,14;21,41;0;0;17,33;17,1;54,55;1,12;9;6;3;21,79;4,97;44,1;0;1;42,89;35,34;2;16,85;12,46
2102903;Carutapera;0;0;189703,02;202040,3;8385,15;ADM;24095;13999222,81;56,09;68,35;57,26;42,67;88,52;36,17;72,11;76,58;70,03;9,16;84,95;64,89;20,77;43,94;91,51;14,45;18,48;45,35;12,53;3,41;4,84;38,46;26,89;11,59;63,14;79,44;78,98;64,01;14,26;4;4,18;2;8,35;4,2;16,6;27,7;4,55;3,8;0,4;0,19;70,61;14,27;66,8;33,4;137,78;8,35;1,7;20,06;53,42;0,44;15,52;1,91;55,56;1,71;4;0;3;28,41;7,44;82,91;0;1;0;14,61;2;22,95;14,4
2103109;Cedral;0;0;76037,36;78601,93;7338,43;ADM;10711;4275444,16;56,97;74,09;55,31;41,5;87,73;54,39;67,97;86,3;74,33;8,87;84,08;53,96;10,98;52,67;88,27;14,08;9,8;344,11;18,74;0;5,95;74,86;11,37;23,28;33,4;88,98;68,47;71,96;0;1;9,35;3;1,88;2,1;15,1;27,1;4,65;2,4;0,59;0,98;59,58;10,91;18,7;46,76;93,52;56,11;9,35;0;76,54;0;6,27;0,84;44,44;0,75;1;0;2;17,65;1,38;41,18;0;1;38,15;26,46;2;20,17;15,4
2103125;Central do Maranhão;0;0;55414,53;58363,24;6627,67;ADM;8806;4549636,86;49,64;54,92;55,23;38,78;86,33;39,74;54,55;39,06;71,21;7,76;85,18;56,76;20,36;44,87;81,08;8,82;15,63;684,93;2,32;0;8,93;68,6;33,21;100;32,29;69,5;53,85;56,64;84,46;6;80,09;6;11,44;2,1;13,9;27,1;4;3,2;0,91;0,14;59,28;9,59;34,32;34,32;57,21;45,77;11,53;0,01;66,09;0;10,31;1,14;55,56;1,03;4;0;2;23,44;7,57;72,66;0;1;22,78;78,34;3;13,17;9,31
2103158;Centro do Guilherme;0;0;98614,87;103760,85;7477,72;ADM;13876;5318908,04;54,69;67,89;56,46;39,7;88,11;28,98;80,5;73,97;63,08;8,07;89,41;65,3;28,51;35,38;90,25;4,67;14,02;106,38;14,63;1,51;5,99;71,39;76,37;57,63;65,1;87,04;80,75;85,34;9,56;3;7,48;3;14,63;8;18,8;26,6;4,5;7,1;2,31;0,09;51,41;14,24;29,26;36,58;80,47;21,95;7,43;30,86;66,84;0,1;23,85;2,45;22,22;0,44;7;5;2;32,24;22,34;22,43;0;1;14,83;8,22;2;7,71;4,47
2103174;Centro Novo do Maranhão;0;0;191466,23;200804,87;9104,32;ADM;22056;10137432,09;56,47;64,63;61,09;43,7;89,08;19,22;79,69;70,51;66,14;6,77;89,77;81,7;31,19;35,53;89,07;19,01;16,45;301,2;4,62;0,95;6,28;33,34;22,5;46,57;53,04;84,26;85,84;89,48;14,44;4;9,16;3;4,58;3,3;23,6;31,6;3,85;0,7;2,76;0,08;42,08;8,27;9,16;50,37;73,26;32,05;1,89;65,28;30,54;0,59;62,62;5,3;36,36;0,6;7;5;3;30,12;43,95;22,59;0;1;28,72;14,54;2;29,15;19,59
2103257;Cidelândia;1;0;173599,49;183587,77;12358,65;ADM;14855;6312089,83;53,79;65,62;52,6;43,15;85,51;43,63;82,81;50,53;70,11;7,3;80,78;52,19;22,4;48,59;91,04;10,56;30,77;689,66;6,77;0;5,93;91,35;76,95;40,15;59,29;92,79;81,77;91,72;30,7;5;27,07;5;13,53;2,4;17,4;38,8;4,55;2,2;5,38;0,2;39,11;0,16;40,6;47,37;175,95;74,44;13,61;5,53;90,01;0,8;43,53;4,71;33,33;1,83;2;7;2;20;5,34;68,46;0;1;5,53;24,95;2;15,62;11,24
2103307;Codó;1;0;1518414,54;1648785,85;13364,78;ADM;123368;106801643,5;57,05;59,63;57,7;53,81;74,43;50,82;75,42;37,87;75,62;9,95;80,37;64,87;52,57;59,98;86,86;15,83;17,7;165,93;17,06;3,25;18,67;81,51;71,75;88,49;68,22;91,98;69,25;69,49;75,19;6;44,67;6;18,68;0,2;17,5;29,7;4,5;0,1;5,71;0,52;57,73;1,19;47,11;66,6;151,08;48,73;5,69;0;25,51;0,52;4,69;2,69;63,16;0,7;12;8;6;25,5;3,47;50,22;0;1;54,75;30,22;2;23,58;16,75
2103505;Colinas;0;0;512124,68;553252,85;13349,73;ADM;41443;31504161,25;54,98;57,9;60,98;46,06;88,71;31,27;73,87;37,76;79,57;12,72;86,04;65,6;39,11;42,83;90,69;11,61;11,06;157,98;9,68;0,49;7,15;49,74;59,24;46,34;57;95,81;58,28;79,69;75,54;6;41,15;6;19,36;0,8;9,9;17,4;4,35;0,6;7,68;0,51;72,56;3,02;31,47;53,25;186,39;29,05;2,42;0;10,99;4,81;6,55;4,2;30,77;1,6;8;9;2;27,01;2,23;79,78;0;1;9,59;9,23;2;16,31;12,89
2103554;Conceição do Lago-Açu;0;0;143275,63;147232,01;8891,36;ADM;16559;3094058,54;47,93;54,82;50,77;38,21;82,69;26,25;63,31;47,03;59,89;5,42;82,65;55,13;10,78;36,5;89,42;16,13;24,9;79,37;24,39;1,27;7,7;80,33;49,7;27,69;42,55;86,67;58,15;59,65;42,05;6;24,39;5;3,72;3,36;26,4;31,9;4,5;14;0,4;0,22;44,96;2,38;18,29;60,98;195,12;30,49;18,29;0;72,41;0;22,34;1,69;44,44;0,43;1;0;1;31,95;2,32;33,61;0;1;24,59;12,09;2;23,61;17,33
2103604;Coroatá;0;0;494542,01;533669,77;8111,96;ADM;65788;19896095,3;55,12;64,29;58,15;42,92;85,66;49,56;76,3;45,63;78,06;8,49;82,4;63,64;28,52;39,5;91;12,66;16,87;99,21;18,31;4,58;6,39;82,23;80,32;77,05;59,63;89,56;74,99;76,42;45,16;6;30,51;5;12,21;1,5;9,9;20,6;4,4;1;2,98;0,43;58,03;2,6;24,41;57,98;184,61;54,92;4,58;0;32,07;0,43;3,46;2,96;46,67;1,51;3;8;1;24,5;16,74;29,96;0;1;5,95;17,06;2;18,97;13,33
2103703;Cururupu;0;0;251786,82;264587,58;8126,4;ADM;32559;7183975,97;53,69;56,26;57,79;47,02;87,83;32,94;66,96;37,32;75,2;9,53;75,87;70,57;56,81;40,26;89,95;1,05;5,92;42,02;15,33;6,13;6,53;71,7;36,55;93,15;56,57;88,55;56,25;62,84;59,55;6;58,24;6;22;0,2;15,5;29,3;4,25;0,2;1,3;0,22;72,76;10,11;58,24;98,08;211,49;42,91;12,26;34,15;47,92;0;7,74;1,5;38,46;0,86;15;9;1;28,21;0,85;30,37;0;1;18,33;27,98;2;1,9;0,89
2103752;Davinópolis;1;0;173477,72;190230,49;14720,3;ADM;12923;20814579,75;53,85;67;49,51;45,04;86,77;51,05;93,04;37,12;57,86;9,72;77,64;52,81;24,88;50,73;88,9;15,64;9,48;165,75;15,48;7,74;6,1;90,21;77,72;77,13;84,03;94,86;94,14;97,08;162,38;6;77,42;6;23,23;6,4;24,3;33,8;4;8,6;2,27;0,25;78,1;0,17;23,23;69,68;216,79;69,68;15,49;2,12;87,34;0,44;4,93;1,08;66,67;0,77;2;5;2;18,96;0;71,56;0;1;30,73;29,99;2;25,15;15,4
2103802;Dom Pedro;0;0;237017,82;262586,27;11224,99;ADM;23393;9978823,49;54,15;67,76;53,9;40,8;82,14;54,68;71,06;63,16;78,83;9,19;75,33;52,27;26,17;41,33;76,76;18,93;17,39;579,71;4,28;1,75;12,47;81,73;90,89;58,01;60,69;91,25;69,16;59,17;16,22;4;17,11;4;8,56;3,3;12,7;17,2;4,95;0,4;1,5;0,32;73,28;3,24;55,62;77,02;175,42;77,02;4,28;0;86,92;0,64;3,97;0,6;36,36;2,22;2;9;0;21,45;3,52;40,58;0;1;73,63;89,53;3;29,33;19,32
2104008;Esperantinópolis;0;0;148193,47;159008,7;9369,44;ADM;16971;8454760,24;50,97;62,26;50,02;40,64;84,78;46,62;67,14;50,49;69,43;6,53;74,23;49,88;18,23;45,25;81,08;17,99;23,89;0;5,85;11,6;7,08;69,12;51,9;50,22;51,39;96,07;68,32;46,74;46,07;6;17,54;4;23,39;6;17,6;24,3;4,4;1,1;0,48;0,23;55,09;2,41;52,62;81,85;169,55;70,16;17,54;0;100,01;0;5,4;1,89;27,27;2,1;5;0;2;24,91;8,62;21,84;0;1;22,81;95,76;3;26,99;18,91
2104057;Estreito;1;0;1085443,46;1138793,57;26423,96;ELET;43097;41958388,35;56,97;67,14;58,97;44,79;89,46;43,13;90,28;45,7;70,54;11,76;81,95;71,64;27,63;50,93;88,4;12,19;14,65;165,56;2,35;2,38;6,75;77,23;62,83;98,5;74,76;96,82;93,15;92,47;58,89;6;21,16;5;11,76;2,8;18,1;27;4,6;5,2;5,94;0,51;74,9;0,27;54,08;35,27;150,49;54,08;5,3;5,43;0,4;0,64;12,81;2,39;53,85;1,69;7;0;2;18,86;2,68;50,55;0;1;36,55;27,89;2;18,01;12,99
2104073;Feira Nova do Maranhão;0;0;112485,65;118019,46;13874,85;ADM;8506;5636555,22;53,72;57,94;58,8;44,43;87,53;24,49;71,2;48,52;73,51;8,4;83,16;70,12;11,6;46,09;89,43;30,58;8,33;256,41;11,76;0;8,28;38,43;6,79;50,18;37,53;89,79;74,25;74,47;42,55;6;11,79;4;35,36;1,5;22,5;28,1;4,7;0,4;3,37;0,15;60,86;0,24;35,36;11,79;223,95;70,72;11,79;0;0;0;25,35;3,41;33,33;1,18;2;0;2;25,83;0;35,83;0;1;24,47;43,38;2;46,91;31,51
2104081;Fernando Falcão;0;0;97778,76;100433,45;9511,64;ADM;10559;3801132,96;49,7;62,96;54,98;31,16;79,8;25,15;58,31;88,59;48,13;3,18;74,59;94;9,55;26,25;82,98;5,85;29,79;80,32;19,12;9,56;8,64;44,91;22,66;46,57;20,21;88,88;61,25;52,08;0;1;1,95;2;28,68;2,9;37,8;71,1;4;8,6;0,94;0,09;24,45;0,05;57,36;76,48;114,72;86,04;2,12;86,4;2,75;2,02;11,64;77,56;22,22;1,15;2;0;3;32,77;72,44;17,02;4;3;4,08;9,76;2;15,63;1,89
2104099;Formosa da Serra Negra;0;0;191454,78;202181,12;10408,29;ADM;19425;7001975,09;52,8;57,24;59,82;41,34;85,6;17;64,35;62;78,27;7,82;86,37;66,81;15,79;47,13;88,75;13,7;18,52;763,36;5,19;10,48;5,23;46,23;75,58;66,83;32,51;87,17;68,04;60,85;15,88;4;15,58;4;15,58;1,3;11,7;25,4;4,85;1,6;4,9;0,14;46,46;1,26;25,96;36,35;124,62;51,93;3,15;1,3;0,97;6,68;20,37;11,22;18,18;0,83;5;0;1;17,59;7,4;49,54;0;1;32,47;20,53;2;20,95;14,16
